Date,MOS
2015-09-21,-0.014602765855036726
2015-09-22,-0.07025214137882052
2015-09-23,-0.05608043045490274
2015-09-24,0.014696760296384781
2015-09-25,-0.009553087670640892
2015-09-28,-0.03671455782048405
2015-09-29,0.002583943665086297
2015-09-30,0.0022552623651983517
2015-10-01,-0.03117977855826426
2015-10-02,0.028201765491496555
2015-10-05,0.034527558932540225
2015-10-06,0.0006237677809646236
2015-10-07,0.04395254757892286
2015-10-08,0.011943765604869094
2015-10-09,0.001180442266584647
2015-10-12,-0.02505167401604058
2015-10-13,0.010882661223704071
2015-10-14,0.05651942785130415
2015-10-15,-0.011321857672106472
2015-10-16,0.0
2015-10-19,-0.022044146959576683
2015-10-20,0.017564122308356023
2015-10-21,-0.010068930913245677
2015-10-22,0.021795845244611645
2015-10-23,0.013082917982120579
2015-10-26,-0.006456821577756844
2015-10-27,-0.03164730914652725
2015-10-28,0.008462136107165286
2015-10-29,0.0028934951299357525
2015-10-30,-0.02510075876535145
2015-11-02,0.02041993066491643
2015-11-03,0.05887472642100344
2015-11-04,-0.08572989948444443
2015-11-05,-0.02126998876882924
2015-11-06,-0.0052035568139099375
2015-11-09,0.004307402211713329
2015-11-10,-0.026960836583443726
2015-11-11,0.0028340127827142236
2015-11-12,-0.005965262801047255
2015-11-13,0.017371751209257047
2015-11-16,0.014591887883177002
2015-11-17,-0.029069985688972788
2015-11-18,0.006933532929882968
2015-11-19,0.011267846053104602
2015-11-20,-0.032497943735132595
2015-11-23,-0.00959685238939112
2015-11-24,0.018410830495655173
2015-11-25,-0.0022200681335776684
2015-11-27,-0.01303247021724463
2015-11-30,0.019001524356972332
2015-12-01,0.014506757396978154
2015-12-02,-0.034883637710179216
2015-12-03,0.010420115696832433
2015-12-04,-0.004834140356668626
2015-12-07,0.03788861701337609
2015-12-08,-0.06333850097324911
2015-12-09,0.027315102277067682
2015-12-10,-0.024967518094424435
2015-12-11,-0.023279161281004823
2015-12-14,-0.02281241456122518
2015-12-15,0.02682952801747085
2015-12-16,0.02103816708004347
2015-12-17,-0.04154207178451352
2015-12-18,-0.01040205989702725
2015-12-21,-0.045550171825336716
2015-12-22,0.05359750509954586
2015-12-23,0.04564466709589521
2015-12-24,-0.008663807845576632
2015-12-28,-0.025882143286910964
2015-12-29,-0.0037956334930452362
2015-12-30,-0.018012148035936537
2015-12-31,-0.026807791196061248
2016-01-04,0.03008358615258966
2016-01-05,-0.004222521895693165
2016-01-06,-0.06572416711153806
2016-01-07,-0.03441770214689455
2016-01-08,-0.024285133196794373
2016-01-11,-0.044560674887861196
2016-01-12,0.03193300581189007
2016-01-13,-0.017100863708364833
2016-01-14,0.03811089650134081
2016-01-15,0.01636063219357009
2016-01-19,-0.025127654072752414
2016-01-20,-0.036246293600325274
2016-01-21,0.028834104308528063
2016-01-22,-0.03127531590831101
2016-01-25,-0.06079667893211882
2016-01-26,0.020089027462808717
2016-01-27,-0.012253650536199978
2016-01-28,0.019052007756454215
2016-01-29,0.047825973735617255
2016-02-01,-0.007468708165222493
2016-02-02,-0.07608719557214894
2016-02-03,0.082805493464156
2016-02-04,0.03635606111361511
2016-02-05,0.0024193911255627754
2016-02-08,-0.05148852488810973
2016-02-09,0.011874682134249914
2016-02-10,-0.018440862878295272
2016-02-11,0.05678902453811796
2016-02-12,-0.07434328842309634
2016-02-16,0.027498570081512907
2016-02-17,0.07476677647013297
2016-02-18,0.016600404987160422
2016-02-19,-0.051321907116313126
2016-02-22,0.03114766874317798
2016-02-23,-0.031001691707375323
2016-02-24,0.02420007728735407
2016-02-25,0.01802176226223784
2016-02-26,0.05507473541454
2016-02-29,-0.00633866273491257
2016-03-01,0.027488313817766397
2016-03-02,0.03874539481924333
2016-03-03,0.012078145813182006
2016-03-04,0.03931218917329238
2016-03-07,0.025666753288153155
2016-03-08,-0.040829865011905886
2016-03-09,0.034328994619039044
2016-03-10,-0.022236953552847605
2016-03-11,-0.025797750787196927
2016-03-14,0.02648089840486678
2016-03-15,-0.031228602542012318
2016-03-16,0.019621379701333153
2016-03-17,0.02646055008723347
2016-03-18,-0.005021815856439793
2016-03-21,0.0
2016-03-22,-0.019178744558512095
2016-03-23,-0.03876538811315278
2016-03-24,-0.02712330748288172
2016-03-28,0.025678407215971477
2016-03-29,0.0003578243794075675
2016-03-30,0.005362867231062607
2016-03-31,-0.039829378691284
2016-04-01,-0.005925830331212634
2016-04-04,-0.03837555016971772
2016-04-05,-0.01704748830272529
2016-04-06,0.0011823519075140343
2016-04-07,-0.025590772840452414
2016-04-08,0.008484888884153552
2016-04-11,-0.003605592759269083
2016-04-12,0.026538144073532166
2016-04-13,0.038777940294691504
2016-04-14,-0.03959310320210907
2016-04-15,0.02512781681700038
2016-04-18,0.014936762314037066
2016-04-19,0.06490581866725464
2016-04-20,0.010630634084318302
2016-04-21,0.0066620857681705115
2016-04-22,-0.005572879954047205
2016-04-25,-0.009457179062828502
2016-04-26,0.009547471207636216
2016-04-27,-0.0003502717388730314
2016-04-28,0.0010511044454295515
2016-04-29,-0.020301224793177086
2016-05-02,0.018935425445164356
2016-05-03,-0.03541371716995301
2016-05-04,-0.014539889413863971
2016-05-05,-0.03799358817358722
2016-05-06,-0.0034510097139532903
2016-05-09,-0.040784937696110246
2016-05-10,0.04532701066516309
2016-05-11,0.00038365332407575004
2016-05-12,-0.02416573138763023
2016-05-13,-0.023584899809823923
2016-05-16,0.03864716985531813
2016-05-17,0.015504457000688365
2016-05-18,-0.037023161659516024
2016-05-19,0.017439561218020483
2016-05-20,0.010517860159424242
2016-05-23,0.0142641453498773
2016-05-24,-0.013303097191429414
2016-05-25,0.02041603194400765
2016-05-26,-0.013589874987546047
2016-05-27,-0.016838970316596646
2016-05-31,-0.007279293449171109
2016-06-01,0.0
2016-06-02,0.016646536260757072
2016-06-03,0.04093613308148503
2016-06-06,0.06217241262972806
2016-06-07,0.02362459099113612
2016-06-08,-0.03479180349513311
2016-06-09,-0.01748728979116987
2016-06-10,-0.020341521803871165
2016-06-13,-0.0022247468906041457
2016-06-14,-0.023039730055428698
2016-06-15,0.0003802121741682818
2016-06-16,-0.01520914997437961
2016-06-17,0.032432606006677744
2016-06-20,0.005235809901184885
2016-06-21,0.003348044311443532
2016-06-22,-0.008528031066759145
2016-06-23,0.04712045464684289
2016-06-24,-0.038928619264894215
2016-06-27,-0.08249743471787863
2016-06-28,0.023086643706123233
2016-06-29,0.014251677267632434
2016-06-30,0.021858094703731235
2016-07-01,0.01489662310107609
2016-07-05,-0.04140013885111404
2016-07-06,-0.009422637897397057
2016-07-07,-0.009512268559617065
2016-07-08,0.019607589461294372
2016-07-11,0.008241953692620152
2016-07-12,0.0307511204515587
2016-07-13,0.03512091909068027
2016-07-14,0.028091786486641457
2016-07-15,0.018098054900806515
2016-07-18,0.020564287646668955
2016-07-19,-0.020491609467577332
2016-07-20,0.011506394393576258
2016-07-21,-0.004136679436435142
2016-07-22,-0.02111438145179667
2016-07-25,0.012376136141439842
2016-07-26,0.024799283503047054
2016-07-27,-0.015678549495735883
2016-07-28,-0.04258996616063315
2016-07-29,-0.02350813407824648
2016-08-01,-0.013703452685728257
2016-08-02,0.023657417861921104
2016-08-03,0.0014671408543558417
2016-08-04,-0.031501686941353024
2016-08-05,0.0313919024514806
2016-08-08,0.03850386396741534
2016-08-09,-0.003884272840268377
2016-08-10,-0.011697941587197613
2016-08-11,0.008249677320237181
2016-08-12,-0.03308430308281818
2016-08-15,0.04598964014674056
2016-08-16,-0.012662667467259414
2016-08-17,-0.009618879703514827
2016-08-18,0.005755292166676584
2016-08-19,0.003934365569995046
2016-08-22,0.011400183142618037
2016-08-23,0.03099662017555871
2016-08-24,-0.028356669720357996
2016-08-25,0.002109754923466989
2016-08-26,-0.03157860313288763
2016-08-29,0.012680729437217098
2016-08-30,0.08944565719972974
2016-08-31,-0.012479550034115605
2016-09-01,-0.029930131635779844
2016-09-02,0.010970205470159033
2016-09-06,-0.019339401806387935
2016-09-07,-0.002792407501212346
2016-09-08,-0.01120021165997831
2016-09-09,-0.043894213262570925
2016-09-12,0.008885874245423642
2016-09-13,-0.027890119432157356
2016-09-14,-0.024915043494945444
2016-09-15,0.0046458193441087925
2016-09-16,-0.01579931647067334
2016-09-19,-0.010180292022948456
2016-09-20,-0.00751616382841247
2016-09-21,0.009167130635727494
2016-09-22,0.009083944965213586
2016-09-23,-0.028571682994911196
2016-09-26,-0.027397133483175296
2016-09-27,-0.006213693936089504
2016-09-28,0.019591480605424927
2016-09-29,-0.008585507984016694
2016-09-30,0.008659857257642622
2016-10-03,0.01757974647329963
2016-10-04,-0.010044216455180943
2016-10-05,0.017451322968706107
2016-10-06,-0.00877547972525572
2016-10-07,-0.010865194151611357
2016-10-10,0.010170983306786896
2016-10-11,0.0012081864170880863
2016-10-12,-0.043040870429652545
2016-10-13,-0.023119412196679345
2016-10-14,-0.0038723501689620354
2016-10-17,-0.013822939507226017
2016-10-18,0.024529306677482543
2016-10-19,0.01923861488319112
2016-10-20,0.03565443004243263
2016-10-21,-0.015390743116062477
2016-10-24,0.008227049184200697
2016-10-25,0.0036720618503369717
2016-10-26,0.008942871809947794
2016-10-27,-0.035857937031679055
2016-10-28,-0.005850254422098411
2016-10-31,-0.01092906525415005
2016-11-01,0.033573998307030894
2016-11-02,0.01685850710599368
2016-11-03,-0.023453085165506038
2016-11-04,0.014492765553593356
2016-11-07,0.024897801643270157
2016-11-08,0.04261278990686934
2016-11-09,0.022536155782280076
2016-11-10,0.05453832078768395
2016-11-11,-0.02904664770322507
2016-11-14,0.032104846136761456
2016-11-15,-0.012018634837683062
2016-11-16,-0.0264759228246928
2016-11-17,0.004410362077835073
2016-11-18,0.03402860403289831
2016-11-21,0.02795465205958636
2016-11-22,-0.057831519336483006
2016-11-23,0.0029231608197666237
2016-11-25,-0.0007286602139533471
2016-11-28,-0.0029166051289666317
2016-11-29,-0.0005541267379356452
2016-11-30,0.04951965622346677
2016-12-01,0.02429590798222736
2016-12-02,-0.009281579971860743
2016-12-05,0.012144329488592565
2016-12-06,0.007199333538585151
2016-12-07,0.02893111092322087
2016-12-08,-0.0016540254208936567
2016-12-09,0.04108686325900601
2016-12-12,-0.03755550363697979
2016-12-13,-0.023809621946758286
2016-12-14,-0.00474252629693539
2016-12-15,0.012253136112149843
2016-12-16,-0.0060524806156065925
2016-12-19,-0.0605547779126262
2016-12-20,0.014043887641024488
2016-12-21,0.02201699432939952
2016-12-22,0.01980555802912698
2016-12-23,-0.005792196467537258
2016-12-27,0.029472176132981698
2016-12-28,-0.03262302798035688
2016-12-29,0.009291010395122923
2016-12-30,0.0
2017-01-03,0.006819193227523002
2017-01-04,0.04334554027141779
2017-01-05,0.0019473806920589087
2017-01-06,-0.0022676700715364984
2017-01-09,-0.0029220198336968872
2017-01-10,0.0003255491345284245
2017-01-11,0.02311201844178057
2017-01-12,-0.0006363220502010325
2017-01-13,-0.005093678473920948
2017-01-17,-0.015360180276795421
2017-01-18,-0.005525035813773171
2017-01-19,-0.011437467704117688
2017-01-20,0.03404933132036092
2017-01-23,0.008631820606335161
2017-01-24,0.06022190717353393
2017-01-25,-0.005680135958746946
2017-01-26,-0.04269385666265002
2017-01-27,-0.01319116917659191
2017-01-30,-0.014322010560071319
2017-01-31,0.012915607117627736
2017-02-01,0.009882134734051196
2017-02-02,-0.007260162757633193
2017-02-03,0.012718694802220432
2017-02-06,0.005651584035670565
2017-02-07,0.0062440886276768914
2017-02-08,-0.000620663101314034
2017-02-09,-0.011797682364617312
2017-02-10,0.0323596599869691
2017-02-13,0.027084589390690805
2017-02-14,0.008000098482686235
2017-02-15,-0.007054852722067406
2017-02-16,-0.018649974692357962
2017-02-17,0.01327286639665437
2017-02-21,0.001488508506013897
2017-02-22,-0.01516035065018384
2017-02-23,-0.03923962622339605
2017-02-24,-0.012880811599332409
2017-02-27,0.003819216735208242
2017-02-28,-0.002398719314897213
2017-03-01,-0.005129776136269193
2017-03-02,-0.0196583752004873
2017-03-03,-0.006574883843956325
2017-03-06,-0.018861540681814892
2017-03-07,-0.01585161393286283
2017-03-08,-0.017477568694191037
2017-03-09,0.011509953821068786
2017-03-10,0.0065516507578178285
2017-03-13,-0.002397918056714299
2017-03-14,-0.017857188051726203
2017-03-15,0.018881193771661753
2017-03-16,-0.005147509138634487
2017-03-17,0.006209061431275309
2017-03-20,0.0027423560095896082
2017-03-21,-0.020854833715801102
2017-03-22,0.0038410502998214024
2017-03-23,0.008695509904712795
2017-03-24,-0.008620549828296853
2017-03-27,-0.003826353085156442
2017-03-28,0.01850591544451885
2017-03-29,0.010627372642516786
2017-03-30,-0.0044100556946277125
2017-03-31,-0.005791916412889231
2017-04-03,-0.009253022752403028
2017-04-04,0.0086475359624818
2017-04-05,-0.005487039624894496
2017-04-06,0.0065516507578178285
2017-04-07,-0.011647550378668492
2017-04-10,0.0031194456616279176
2017-04-11,-0.008638496752362057
2017-04-12,-0.018821962159333627
2017-04-13,-0.024511565179853978
2017-04-17,-0.003641727691694574
2017-04-18,-0.011695742419859712
2017-04-19,-0.00776606178811734
2017-04-20,0.010063398765892462
2017-04-21,-0.015867269531297468
2017-04-24,0.015747683992004324
2017-04-25,0.016611603517480145
2017-04-26,-0.0043573936456243745
2017-04-27,0.0010940170886117873
2017-04-28,-0.018943345270481027
2017-05-01,-0.002228167866796138
2017-05-02,-0.07145487028131225
2017-05-03,-0.052906090019960494
2017-05-04,-0.013119120865250133
2017-05-05,0.005574884909244959
2017-05-08,0.003837967873657755
2017-05-09,-0.0021241751072423876
2017-05-10,-0.001276959717448456
2017-05-11,0.010230217782968065
2017-05-12,-0.03333333638205094
2017-05-15,0.023570392465512846
2017-05-16,-0.0017058251238072364
2017-05-17,-0.025629802706001792
2017-05-18,0.001753401485796502
2017-05-19,0.03501110760536563
2017-05-22,-0.023256052682495643
2017-05-23,0.009523628105283066
2017-05-24,-0.007718170494101728
2017-05-25,-0.010371688064362172
2017-05-26,0.011353216599562899
2017-05-30,-0.0030417141344663
2017-05-31,-0.01351369239228506
2017-06-01,0.007070238932469497
2017-06-02,-0.01272523020550198
2017-06-05,0.00444493493351894
2017-06-06,0.0
2017-06-07,-0.015486854898213331
2017-06-08,0.013483274179524551
2017-06-09,0.04257183088583871
2017-06-12,0.001701719224663778
2017-06-13,0.006369165804617438
2017-06-14,-0.040506297597273644
2017-06-15,-0.018029717966558945
2017-06-16,0.017017289551524817
2017-06-19,0.00660503509816901
2017-06-20,-0.027996602475716004
2017-06-21,-0.015751419175564885
2017-06-22,0.02057617788433852
2017-06-23,0.029121734890022788
2017-06-26,0.011319381972301423
2017-06-27,-0.02582890839705132
2017-06-28,-0.0022091760650705394
2017-06-29,0.0013282114944563883
2017-06-30,0.009730250463342971
2017-07-03,0.04117374661312767
2017-07-05,-0.03786267589619019
2017-07-06,-0.020550724422052413
2017-07-07,0.008928494170957757
2017-07-10,0.05309717563105454
2017-07-11,-0.005462179627202857
2017-07-12,-0.004224585024959704
2017-07-13,0.01187924129720308
2017-07-14,-0.0054505483868230176
2017-07-17,0.010117830566581887
2017-07-18,0.00041741722820409777
2017-07-19,0.023779710037633572
2017-07-20,-0.004482277823821823
2017-07-21,-0.0024558787658564007
2017-07-24,-0.00861740012453227
2017-07-25,0.00248350303625422
2017-07-26,-0.02559857745074845
2017-07-27,0.011864323258869991
2017-07-28,0.012144027089897591
2017-07-31,-0.0012410149377996005
2017-08-01,-0.05178165255081035
2017-08-02,-0.027959633129721384
2017-08-03,0.003146190873171806
2017-08-04,0.011648925525803433
2017-08-07,-0.027015264799171712
2017-08-08,-0.019572364019621813
2017-08-09,-0.01299898348896944
2017-08-10,-0.0305740213708785
2017-08-11,-0.013100177502185728
2017-08-14,-0.0014749084508548505
2017-08-15,-0.007385435094908965
2017-08-16,0.020336875875567317
2017-08-17,-0.022848365729639553
2017-08-18,-0.011940688384515785
2017-08-21,0.0
2017-08-22,0.0040281859153052935
2017-08-23,0.011535043627137309
2017-08-24,0.0009913815470421472
2017-08-25,0.008915303813769482
2017-08-28,-0.014727574444546865
2017-08-29,-0.006477537647213594
2017-08-30,-0.006017659086657634
2017-08-31,0.008072301815923
2017-09-01,0.00650682458294205
2017-09-05,-0.032322191269367306
2017-09-06,0.022268279777960087
2017-09-07,-0.010638551240444438
2017-09-08,-0.00716830308142602
2017-09-11,0.03197497055151555
2017-09-12,0.012493917934947252
2017-09-13,-0.006416693317626843
2017-09-14,0.015400090235940356
2017-09-15,0.010763407342431641
2017-09-18,0.031461666683044065
2017-09-19,-0.022055712590813625
2017-09-20,0.0014398085478135592
2017-09-21,0.0033540746129032684
2017-09-22,-0.0038203704376500447
2017-09-25,0.019175313094404123
2017-09-26,0.006114672217905515
2017-09-27,0.00327283597096395
2017-09-28,-0.007455994605123806
2017-09-29,0.013614993187186064
2017-10-02,0.007410904002206786
2017-10-03,0.00045982328440974385
2017-10-04,-0.001838153153502664
2017-10-05,-0.0036831747539745052
2017-10-06,-0.028650596843818654
2017-10-09,-0.0038060333105434108
2017-10-10,-0.0009553222296472264
2017-10-11,0.008604691571835632
2017-10-12,0.006160834754116662
2017-10-13,0.02590691099252984
2017-10-16,0.00550919831740293
2017-10-17,-0.038356118400708517
2017-10-18,0.004748684897998956
2017-10-19,-0.002835361108864065
2017-10-20,0.014691712152998582
2017-10-23,-0.017748868792958894
2017-10-24,0.029481951959281716
2017-10-25,-0.005081121556137824
2017-10-26,-0.017641355956821148
2017-10-27,-0.01039706467663204
2017-10-30,-0.004297878472317218
2017-10-31,0.07146236514615545
2017-11-01,0.013429139281774916
2017-11-02,-0.007509040713984172
2017-11-03,-0.004005233413693521
2017-11-06,0.004915384666066114
2017-11-07,0.003112093321750997
2017-11-08,0.0035463203161394397
2017-11-09,-0.006183988063010459
2017-11-10,0.015111435977251286
2017-11-13,0.019264427034495046
2017-11-14,-0.012027503395973915
2017-11-15,-0.02695666175497602
2017-11-16,0.004468219011673158
2017-11-17,0.02046300448228
2017-11-20,0.0039229853292346295
2017-11-21,0.025184577157176813
2017-11-22,0.0118593041782451
2017-11-24,-0.0016744449325520883
2017-11-27,-0.015513541139883569
2017-11-28,0.025979467878069817
2017-11-29,0.012453233730882696
2017-11-30,-0.004099814968600346
2017-12-01,-0.0004113877332905247
2017-12-04,-0.023888263495083883
2017-12-05,0.005907224662088151
2017-12-06,-0.017006263361286078
2017-12-07,0.01965008199806828
2017-12-08,-0.010473548635315688
2017-12-11,0.009314305246533872
2017-12-12,0.041106889751229
2017-12-13,-0.005237469538619477
2017-12-14,0.008505312210323801
2017-12-15,0.0008035779580786162
2017-12-18,-0.016452882505403665
2017-12-19,-0.000815928797496146
2017-12-20,-0.00040829754046933786
2017-12-21,0.03104555528212205
2017-12-22,0.011093808253361592
2017-12-26,-0.0007838877318182558
2017-12-27,-0.0003919583409061067
2017-12-28,0.0027459567110661443
2017-12-29,0.003912470570863302
2018-01-02,0.03858129942035404
2018-01-03,-0.009005475795165419
2018-01-04,0.015524241102036207
2018-01-05,0.0014915449800028124
2018-01-08,-0.02122097352915886
2018-01-09,-0.006846815098234149
2018-01-10,-0.007659782869528398
2018-01-11,0.04477017739416045
2018-01-12,0.005540986486910704
2018-01-16,-0.056575883487674616
2018-01-17,-0.0054516135628963625
2018-01-18,0.02662487756904408
2018-01-19,0.011823074323364269
2018-01-22,0.004899804379576933
2018-01-23,0.024005944013275604
2018-01-24,-0.003662714078952134
2018-01-25,-0.01875023888491545
2018-01-26,0.03484487408004022
2018-01-29,0.002896530871751013
2018-01-30,-0.01841155229092628
2018-01-31,0.0040451262164644675
2018-02-01,-0.01575068709122407
2018-02-02,-0.030889481497677007
2018-02-05,-0.04838703198357974
2018-02-06,0.011703177662264252
2018-02-07,0.007179495563672145
2018-02-08,-0.04435622279134088
2018-02-09,0.009117354096191965
2018-02-12,0.03531818762829375
2018-02-13,0.0
2018-02-14,0.02023007119557718
2018-02-15,0.005443134926998328
2018-02-16,-0.016627752319176237
2018-02-20,0.05230038819347205
2018-02-21,0.02615828159976008
2018-02-22,-0.000364214923654016
2018-02-23,0.046994466504476806
2018-02-26,-0.019136764327281508
2018-02-27,-0.048599094632542195
2018-02-28,-0.017727090489158104
2018-03-01,0.0015198404572680513
2018-03-02,0.01479506696252475
2018-03-05,0.04598136638286898
2018-03-06,-0.008577417004412169
2018-03-07,-0.0165826155744484
2018-03-08,0.0003665890332884558
2018-03-09,0.03517754061773992
2018-03-12,-0.022300677895672694
2018-03-13,-0.0003620763305397512
2018-03-14,-0.01847173163369009
2018-03-15,-0.026199365347994163
2018-03-16,-0.010988808501720904
2018-03-19,-0.019540485738319346
2018-03-20,-0.021883172122756478
2018-03-21,0.00918896543638148
2018-03-22,-0.022961448492096914
2018-03-23,-0.01701790082195398
2018-03-26,0.016076027832188533
2018-03-27,-0.018255542817589898
2018-03-28,-0.026032900854402685
2018-03-29,0.030122967581931892
2018-04-02,-0.025123617961207545
2018-04-03,0.01098461073246293
2018-04-04,0.007103550358087407
2018-04-05,0.045228231447325795
2018-04-06,-0.03850709596357271
2018-04-09,0.011147718832155373
2018-04-10,0.022049982887344832
2018-04-11,-0.025169811938114073
2018-04-12,0.0172127469935186
2018-04-13,0.0008059321556188603
2018-04-16,0.014492606789741513
2018-04-17,0.015476198133522745
2018-04-18,0.017585130927735948
2018-04-19,-0.007296540951280184
2018-04-20,-0.006576187232150921
2018-04-23,0.00817727155360104
2018-04-24,0.007725334333513079
2018-04-25,0.03487905187064744
2018-04-26,0.0062965639601810786
2018-04-27,-0.0007365388170400555
2018-04-30,-0.007366182317391834
2018-05-01,-0.0037106206544851306
2018-05-02,0.010800703106525589
2018-05-03,-0.004790005631325367
2018-05-04,0.015549941520615507
2018-05-07,0.0047392856401424766
2018-05-08,-0.05297529657161404
2018-05-09,-0.011494557192420984
