Date,CLX
2015-05-11,-0.005948836637650223
2015-05-12,0.005049415830492121
2015-05-13,-0.0027913454528500914
2015-05-14,0.01194132534891601
2015-05-15,0.0067299982947701675
2015-05-18,0.002930566043439109
2015-05-19,0.00794389680882368
2015-05-20,-9.07068837591174e-05
2015-05-21,-0.0054357042282541235
2015-05-22,9.121090776109675e-05
2015-05-26,-0.007286674394291093
2015-05-27,0.005321468083656633
2015-05-28,-0.005840695854073097
2015-05-29,-0.011659021230151834
2015-06-01,0.0023220900193594574
2015-06-02,-0.009452331412502346
2015-06-03,0.002338629393709324
2015-06-04,-0.004573451084051938
2015-06-05,-0.006375689945653629
2015-06-08,-0.005945098600813048
2015-06-09,0.0018036635770011245
2015-06-10,0.010233668851578503
2015-06-11,-0.007878963682364959
2015-06-12,-0.0076580036499395154
2015-06-15,-0.006955055708999125
2015-06-16,0.010073684382284398
2015-06-17,0.005889432601206446
2015-06-18,0.008970533007349735
2015-06-19,-0.0009358961523526776
2015-06-22,0.0023419793218018015
2015-06-23,-0.002710265668485312
2015-06-24,-0.007215769560116603
2015-06-25,0.002642771500814156
2015-06-26,0.00847292953395562
2015-06-29,-0.024084831366253612
2015-06-30,-0.004974543441050638
2015-07-01,0.02730260487850078
2015-07-02,-0.006925096886376214
2015-07-06,-0.001695860509095759
2015-07-07,0.020577444765496278
2015-07-08,-0.006659264588071867
2015-07-09,-0.005493388809123645
2015-07-10,0.008051514011759853
2015-07-13,0.009287873610445363
2015-07-14,-0.00046015718502712133
2015-07-15,0.010495190862291004
2015-07-16,0.011935036827959156
2015-07-17,-0.005672119371914475
2015-07-20,0.008571429873163394
2015-07-21,-0.002260211948739599
2015-07-22,0.005436815100837489
2015-07-23,-0.0031543334934936995
2015-07-24,-0.002260211948739599
2015-07-27,0.004349289087595576
2015-07-28,0.005954589325376514
2015-07-29,0.004484431534332645
2015-07-30,0.000267766522938917
2015-07-31,-0.0008033521353056905
2015-08-03,0.027335932980524058
2015-08-04,0.016087108102349257
2015-08-05,0.017885973051907866
2015-08-06,0.0037837376411402612
2015-08-07,-0.009883885708086959
2015-08-10,-0.00981296801006415
2015-08-11,0.005296912061287795
2015-08-12,-0.007138487073864885
2015-08-13,-0.0029957618989006063
2015-08-14,0.009786865383886179
2015-08-17,-0.0009352670795843565
2015-08-18,-0.00442507678444537
2015-08-19,-0.007179894041595136
2015-08-20,-0.0037022907725192677
2015-08-21,-0.015122489879551226
2015-08-24,-0.038694540423746204
2015-08-25,-0.018893933976445232
2015-08-26,0.024002207467140657
2015-08-27,0.012355924866302104
2015-08-28,0.0023335307836385155
2015-08-31,-0.004656285663541482
2015-09-01,-0.021138636432281088
2015-09-02,0.014703229994045497
2015-09-03,0.008331933561013471
2015-09-04,-0.015627727701142735
2015-09-08,0.01833977775696849
2015-09-09,-0.019801133580850894
2015-09-10,0.0001822358336303065
2015-09-11,0.0038386760563278166
2015-09-14,0.0006372266846590424
2015-09-15,0.015376442155178527
2015-09-16,0.017741841749885134
2015-09-17,0.004401955333584118
2015-09-18,-0.005434638832158889
2015-09-21,0.008901740783689993
2015-09-22,-0.005940187463841173
2015-09-23,0.004921203311317512
2015-09-24,-0.0038479615181126192
2015-09-25,0.02045487663408596
2015-09-28,-0.01746392156198573
2015-09-29,0.0030641355356073596
2015-09-30,0.008467342673489808
2015-10-01,-0.001298184773005362
2015-10-02,0.013434207392330588
2015-10-05,0.012400458154436134
2015-10-06,-0.0002535042766500517
2015-10-07,0.005492127764439747
2015-10-08,0.009915775906504498
2015-10-09,0.0028291035368077644
2015-10-12,0.0019084428363493888
2015-10-13,-0.0016559478478637146
2015-10-14,-0.0024888293648540616
2015-10-15,-0.0005823115249481425
2015-10-16,0.014478294698243577
2015-10-19,-0.0016402206261083574
2015-10-20,0.0029575924881879434
2015-10-21,-0.00016371701808115535
2015-10-22,0.012616789260304406
2015-10-23,-0.0028318350816866067
2015-10-26,-0.0035926371573499205
2015-10-27,-0.0012289881715890072
2015-10-28,0.006071109775663164
2015-10-29,0.000733780225817382
2015-10-30,-0.00635568274833509
2015-11-02,0.03083467133266371
2015-11-03,-0.008512330337038354
2015-11-04,-0.003450260785531123
2015-11-05,0.00016111652874872817
2015-11-06,-0.015617551309746291
2015-11-09,-0.003271221091551091
2015-11-10,0.003281957098834276
2015-11-11,0.009322886714752343
2015-11-12,-0.01288267324904313
2015-11-13,-0.008947060555462683
2015-11-16,0.009359300290087136
2015-11-17,-0.0007387634374517171
2015-11-18,0.014862846894899695
2015-11-19,0.00590652413505377
2015-11-20,-0.003780307302142405
2015-11-23,0.012192056360095904
2015-11-24,-0.004546756252433504
2015-11-25,0.00416667661423098
2015-11-27,0.0015960218883002142
2015-11-30,-0.009640470734121331
2015-12-01,0.01882539968890784
2015-12-02,-0.002289883702985329
2015-12-03,-0.0023746018521610956
2015-12-04,0.021658168516972998
2015-12-07,0.004271007926253567
2015-12-08,0.0030154994413751357
2015-12-09,-0.015340841799860838
2015-12-10,-0.006732735527954059
2015-12-11,-0.00748794278476228
2015-12-14,0.004367855742697602
2015-12-15,0.021111561311843108
2015-12-16,0.015332380235893561
2015-12-17,0.001677686893077679
2015-12-18,-0.03266331449314119
2015-12-21,0.004722333954640279
2015-12-22,-0.0004699749344108106
2015-12-23,0.004624125027747894
2015-12-24,-0.0024963497247979527
2015-12-28,0.0015640357979886943
2015-12-29,0.007418596214611384
2015-12-30,-0.00627850761760651
2015-12-31,-0.010686589931586332
2016-01-04,-0.012220753913440463
2016-01-05,0.014447693074530754
2016-01-06,-0.00047243628107473956
2016-01-07,-0.010942155332387293
2016-01-08,0.004297915793415763
2016-01-11,0.011887668174422883
2016-01-12,0.005638995841843464
2016-01-13,-0.002258264285911471
2016-01-14,-0.0061667256192364794
2016-01-15,-0.003612999622717994
2016-01-19,0.006148190339249071
2016-01-20,-0.01762711774734771
2016-01-21,0.003987230471488523
2016-01-22,0.013503880993183337
2016-01-25,-0.01403551539730119
2016-01-26,0.004079096839078922
2016-01-27,-0.007248736593280958
2016-01-28,0.011152306837483916
2016-01-29,0.023962617220627758
2016-02-01,0.021386971179050862
2016-02-02,-0.020635627192612582
2016-02-03,0.015493117462277883
2016-02-04,-0.048669157601380575
2016-02-05,-0.002645860290851454
2016-02-08,0.0213858049205089
2016-02-09,0.01290958913135487
2016-02-10,-0.005983843079052309
2016-02-11,-0.0072708813464519295
2016-02-12,0.004410354254019255
2016-02-16,0.0045476353170912365
2016-02-17,0.010146738636346075
2016-02-18,-0.01182214649415314
2016-02-19,0.005786170784001454
2016-02-22,-0.0024876442729313553
2016-02-23,0.00420831574515379
2016-02-24,0.010787842944683712
2016-02-25,0.009290444842545265
2016-02-26,-0.027614856021188183
2016-02-29,-0.010953000298243643
2016-03-01,-0.0075146123535349
2016-03-02,0.004702199782992356
2016-03-03,-0.0037283367846849824
2016-03-04,0.00015923631958814077
2016-03-07,-0.017116436339895458
2016-03-08,0.01628062586413548
2016-03-09,-0.001992436200503045
2016-03-10,0.0023158275437644704
2016-03-11,0.007489427551001571
2016-03-14,-0.004033144129595767
2016-03-15,0.006034555123109353
2016-03-16,0.005524911808334254
2016-03-17,0.0014127659996485686
2016-03-18,-0.0013323192645473547
2016-03-21,0.00031376838934549234
2016-03-22,-0.008866249575964713
2016-03-23,0.0060165589580580825
2016-03-24,-0.004091989724857803
2016-03-28,0.007822644097069453
2016-03-29,0.003528070483092449
2016-03-30,-0.00023435723306697298
2016-03-31,-0.01492570700067819
2016-04-01,0.010471275112478917
2016-04-04,0.0020411375226867534
2016-04-05,0.003368904691851027
2016-04-06,0.010463161814985522
2016-04-07,-0.005795704818513436
2016-04-08,-0.0010104921321476557
2016-04-11,-0.002878564837057951
2016-04-12,7.794454384346672e-05
2016-04-13,-0.015838067273837075
2016-04-14,0.0032501885326894353
2016-04-15,-0.0011063544007891002
2016-04-18,0.006844833648685933
2016-04-19,0.00047440824609479293
2016-04-20,-0.013906430776565282
2016-04-21,-0.02940699479847031
2016-04-22,0.010897328528557404
2016-04-25,0.009636773024662926
2016-04-26,0.0010513095064550448
2016-04-27,0.008241829456565375
2016-04-28,-8.011861013790256e-05
2016-04-29,0.0036866949360980783
2016-05-02,0.013814474664519016
2016-05-03,0.019454989222110308
2016-05-04,-0.0013905513306731176
2016-05-05,-0.002398615968224105
2016-05-06,0.011788781939491066
2016-05-09,0.009351311514859795
2016-05-10,0.008809301182018947
2016-05-11,-0.00489328508584963
2016-05-12,0.005220153998105381
2016-05-13,-0.006773271172720419
2016-05-16,0.00015157001334098474
2016-05-17,-0.01946989305044944
2016-05-18,-0.009966565370049252
2016-05-19,0.014359177663423095
2016-05-20,-0.008847302495472942
2016-05-23,0.0017075029608293324
2016-05-24,0.007904056887254152
2016-05-25,-0.005458729460371625
2016-05-26,0.0013912277417971186
2016-05-27,0.0012353243228095945
2016-05-31,-0.008943708651601101
2016-06-01,0.010502603669362509
2016-06-02,-0.00046202658137040054
2016-06-03,0.0006933980061483158
2016-06-06,-0.004541419002387581
2016-06-07,0.0002320515274247814
2016-06-08,0.005797742910456982
2016-06-09,0.006148731684592956
2016-06-10,0.006569282673632104
2016-06-13,-0.004477510927418327
2016-06-14,0.0122732169694304
2016-06-15,-0.004819694586441603
2016-06-16,0.007264443455404779
2016-06-17,-0.00555923013072368
2016-06-20,-0.00037754923556287956
2016-06-21,0.0058947062789820315
2016-06-22,0.005634904728780921
2016-06-23,0.00283871684633219
2016-06-24,0.004842687747613317
2016-06-27,0.015940213506979273
2016-06-28,-0.0027001697540034453
2016-06-29,-0.010610460232903351
2016-06-30,0.023519062192142837
2016-07-01,-0.008887988713368045
2016-07-05,0.015164888740174076
2016-07-06,-0.007397271142123962
2016-07-07,-0.004992566128448894
2016-07-08,0.00618118638713594
2016-07-11,-0.0047697597571727535
2016-07-12,-0.010820154734239806
2016-07-13,0.006166425574039902
2016-07-14,-0.0024805437583266254
2016-07-15,-0.0010241344693150412
2016-07-18,-0.003367837051997169
2016-07-19,0.0016896448905989736
2016-07-20,-0.0073341720178132785
2016-07-21,-0.0052455685427093
2016-07-22,0.004010811111731183
2016-07-25,0.0007439743412678279
2016-07-26,-0.004386990396369472
2016-07-27,-0.021361318021103637
2016-07-28,-0.001525991198345955
2016-07-29,0.001834480085279644
2016-08-01,0.002136121730663465
2016-08-02,-0.007993752903638351
2016-08-03,0.00989981031195497
2016-08-04,0.017630968984382767
2016-08-05,-0.012620580007588922
2016-08-08,-0.00045378024688391694
2016-08-09,0.003253764960717831
2016-08-10,0.009502865099888735
2016-08-11,-0.004856329870778664
2016-08-12,0.0016519611712244586
2016-08-15,-0.008844344277465943
2016-08-16,-0.008772002927885159
2016-08-17,0.003204012876764306
2016-08-18,-0.002129137199560094
2016-08-19,-0.0032004458223037213
2016-08-22,0.0009933917786411062
2016-08-23,-0.0036659354411003875
2016-08-24,0.0024532483635477664
2016-08-25,0.0021412458574003868
2016-08-26,-0.0032052665498769617
2016-08-29,0.00635379966985683
2016-08-30,-0.006085185173644869
2016-08-31,0.0029079805064762265
2016-09-01,0.0
2016-09-02,0.0070973038640529396
2016-09-06,0.00022739382437686473
2016-09-07,-0.019015392103847062
2016-09-08,-0.01930656082185389
2016-09-09,-0.03228586584354254
2016-09-12,0.0093580702076288
2016-09-13,-0.007658773824083642
2016-09-14,-0.0046310627848954455
2016-09-15,0.00016334161928543978
2016-09-16,0.0015506960782127877
2016-09-19,-0.0004889478554157556
2016-09-20,0.006276906579267605
2016-09-21,0.007857967812497257
2016-09-22,0.01736208121087257
2016-09-23,-0.00031607583909198933
2016-09-26,-0.0066387663255996765
2016-09-27,0.0011936218707095936
2016-09-28,0.0014305146016262427
2016-09-29,-0.010792084855117956
2016-09-30,0.0041711596185183275
2016-10-03,-0.00686984320595907
2016-10-04,-0.018179292136090153
2016-10-05,-0.004095973771960915
2016-10-06,0.009624847102075895
2016-10-07,-0.0006520894037935765
2016-10-10,-0.005788425820124399
2016-10-11,-0.008611021067229108
2016-10-12,0.008602720116610119
2016-10-13,0.0048387743115514414
2016-10-14,-0.0061214102654316704
2016-10-17,0.0029564157537642632
2016-10-18,-0.002702145873394124
2016-10-19,-0.008128001388764128
2016-10-20,-0.009104975558421047
2016-10-21,0.002840277006644687
2016-10-24,-0.004947775556344514
2016-10-25,0.00775354236195791
2016-10-26,-0.0035960816417796027
2016-10-27,-0.009903531550046085
2016-10-28,0.008985202972462636
2016-10-31,0.008317395991652043
2016-11-01,-0.004415905881828719
2016-11-02,-0.03196922558786619
2016-11-03,-0.008213098511452799
2016-11-04,-0.012726479080360176
2016-11-07,0.008917153213527262
2016-11-08,0.008664033869721477
2016-11-09,-0.0013015329511413265
2016-11-10,-0.024845598695979687
2016-11-11,0.0071268118018352755
2016-11-14,0.0007961002229337488
2016-11-15,0.009192224289142459
2016-11-16,-0.001751565497723262
2016-11-17,-0.004036077360500934
2016-11-18,0.011275742458246363
2016-11-21,0.00043544208257428885
2016-11-22,0.012276905651248393
2016-11-23,-0.006709007976264059
2016-11-25,0.015067425780300292
2016-11-28,0.0016210151799715966
2016-11-29,0.002384763849217819
2016-11-30,-0.018098520612814584
2016-12-01,-0.017133708804663583
2016-12-02,0.0038737318317534353
2016-12-05,-0.001929391968791272
2016-12-06,0.0041297193798175424
2016-12-07,0.012776853587789239
2016-12-08,-0.008986506887942003
2016-12-09,0.005231585174953812
2016-12-12,0.006418834406962448
2016-12-13,0.009480260943671048
2016-12-14,-0.009476751072078238
2016-12-15,0.019996481283291123
2016-12-16,0.005915221677756266
2016-12-19,-0.0006719732779738585
2016-12-20,0.006977194551475163
2016-12-21,-0.0019201608396528513
2016-12-22,0.007945554167540836
2016-12-23,0.003236403351730255
2016-12-27,0.0085195259335471
2016-12-28,-0.013204188842751208
2016-12-29,0.008643524405913094
2016-12-30,-0.011041441206708358
2017-01-03,0.00833184610905402
2017-01-04,0.007519408508099401
2017-01-05,0.00631518847202206
2017-01-06,-0.0014671364050767854
2017-01-09,-0.009957612560920981
2017-01-10,-0.01582832134305212
2017-01-11,-0.005528700161035016
2017-01-12,0.0031167737919104432
2017-01-13,0.003694585488447144
2017-01-17,0.014975436995994018
2017-01-18,-0.0033796101618120966
2017-01-19,-0.005458419502914813
2017-01-20,0.009729714836399284
2017-01-23,0.003150311189373367
2017-01-24,0.005124057403377735
2017-01-25,-0.0012334939666176492
2017-01-26,0.001481735600278311
2017-01-27,-0.009535388433914216
2017-01-30,-0.0014939468952358537
2017-01-31,-0.0025768825145074947
2017-02-01,0.006083597496434834
2017-02-02,-0.004058815154716733
2017-02-03,0.04075180186262428
2017-02-06,-0.010867548128223992
2017-02-07,0.012441343354392842
2017-02-08,0.013884175613825933
2017-02-09,0.002676381574527431
2017-02-10,-0.0029046986590433033
2017-02-13,0.0007873079175508835
2017-02-14,0.002124180211028115
2017-02-15,0.008006126669094948
2017-02-16,0.013081910567612987
2017-02-17,0.02774793986481683
2017-02-21,0.012938336635712977
2017-02-22,0.0035443062439761697
2017-02-23,-0.0006623165530423858
2017-02-24,0.003975470252452151
2017-02-27,0.0005133412623410383
2017-02-28,0.0027119629178853355
2017-03-01,0.002558028896778586
2017-03-02,0.0017500003683694754
2017-03-03,-0.00349346617601054
2017-03-06,-0.0008764283166826647
2017-03-07,0.0008041032198389253
2017-03-08,-0.0036520396459361892
2017-03-09,0.004764898491745662
2017-03-10,0.007369322858017391
2017-03-13,0.0012310966853512628
2017-03-14,-0.004340228707162663
2017-03-15,0.007410706119952426
2017-03-16,-0.00468785690147111
2017-03-17,-0.0034057117689345606
2017-03-20,-0.0005816751544731602
2017-03-21,0.00036385482801470914
2017-03-22,-0.002472641028372302
2017-03-23,0.0027702168155612217
2017-03-24,0.0018903594327661644
2017-03-27,-0.006385680878810529
2017-03-28,0.00021914383777787982
2017-03-29,-0.007301343750245937
2017-03-30,-0.0049276192656364515
2017-03-31,-0.00340041521743073
2017-04-03,-0.002151122781594461
2017-04-04,0.0014123279404876232
2017-04-05,-0.0034141219329262285
2017-04-06,-0.009831057195594184
2017-04-07,0.002031047857967705
2017-04-10,0.00367813796856975
2017-04-11,0.006132572479668141
2017-04-12,0.000817742969313251
2017-04-13,-0.005793289865134388
2017-04-17,0.015030805008116266
2017-04-18,0.003924305471099787
2017-04-19,-0.0005899712923440603
2017-04-20,0.001032812152648166
2017-04-21,-0.01002557222264655
2017-04-24,0.004765674209082249
2017-04-25,0.009041745810597579
2017-04-26,-0.01894968889708315
2017-04-27,0.0032195724335042364
2017-04-28,-0.002313639837782544
2017-05-01,-0.0014958900055370705
2017-05-02,-0.025470306010733967
2017-05-03,0.008532765668681996
2017-05-04,0.008841260743147172
2017-05-05,0.004004429626982775
2017-05-08,-0.0073745262603668316
2017-05-09,0.003942013900900321
2017-05-10,0.005436946982164015
2017-05-11,-0.003980597925985152
2017-05-12,-0.0034687748230771698
2017-05-15,0.004464488650758325
2017-05-16,-0.015367273638676404
2017-05-17,0.003978204626210902
2017-05-18,-0.0037336874424379607
2017-05-19,0.01086094056541409
2017-05-22,0.003102565179058825
2017-05-23,-0.0067134357183875615
2017-05-24,0.008353452213929247
2017-05-25,0.017698413064365592
2017-05-26,-0.001035999972531898
2017-05-30,-0.00044448069708635796
2017-05-31,0.005928997374398337
2017-06-01,0.0002949633579389932
2017-06-02,0.006334099659620396
2017-06-05,0.0020493921000310777
2017-06-06,0.0010224605937272369
2017-06-07,0.003648144478359816
2017-06-08,-0.007560897902006314
2017-06-09,0.004615151631736536
2017-06-12,0.00036468666732614174
2017-06-13,0.002113756101288944
2017-06-14,0.011856335633893877
2017-06-15,0.007548039669019513
2017-06-16,-0.004709280087670131
2017-06-19,0.01182811722194188
2017-06-20,-0.007297098809008751
2017-06-21,-0.00556635746554901
2017-06-22,0.0002868408170775272
2017-06-23,-0.0033719183063427582
2017-06-26,0.002807593615148596
2017-06-27,-0.016941928887548308
2017-06-28,-0.00540409886626958
2017-06-29,-0.021879380209719024
2017-06-30,0.00015022446062085137
2017-07-03,0.0040525792796053395
2017-07-05,0.0023921002056297436
2017-07-06,-0.0024606543558568506
2017-07-07,0.00455986034220901
2017-07-10,-0.006548618450020083
2017-07-11,-0.011385589894902903
2017-07-12,-0.003637013617291518
2017-07-13,-0.005171092283213108
2017-07-14,0.008255606053404252
2017-07-17,0.003128407666317612
2017-07-18,0.00038023338767279036
2017-07-19,-0.007527407377641238
2017-07-20,0.00275799301300661
2017-07-21,0.010314118559531016
2017-07-24,-0.0069570949077359945
2017-07-25,0.011803160548260028
2017-07-26,0.004214472744499487
2017-07-27,0.005546060132340047
2017-07-28,-0.010434485299811391
2017-07-31,0.005422924538973417
2017-08-01,-0.0026967663157139166
2017-08-02,-0.008713291684320335
2017-08-03,0.020913699558305465
2017-08-04,-0.0017809449682854028
2017-08-07,0.007509598236388415
2017-08-08,-0.006272981500313191
2017-08-09,-0.0032675108430517685
2017-08-10,-0.0020121483901714976
2017-08-11,0.00276236448009759
2017-08-14,0.009381552442077723
2017-08-15,0.0053844713794610755
2017-08-16,0.004695760300241991
2017-08-17,0.001679179822243304
2017-08-18,0.004082635621773578
2017-08-21,0.007986931817868026
2017-08-22,0.0015123307195052949
2017-08-23,-0.0023013723803456676
2017-08-24,-0.01254336118828292
2017-08-25,0.0036500802670693666
2017-08-28,0.0001457487885496711
2017-08-29,-0.000945569930903889
2017-08-30,-0.000145657886506112
2017-08-31,0.008591330106985318
2017-09-01,-0.003970231872355345
2017-09-05,0.0025365381710071855
2017-09-06,-0.01416901795389125
2017-09-07,-0.0024931568532189363
2017-09-08,-0.014629191495986738
2017-09-11,0.007385747802266751
2017-09-12,0.003999367287184752
2017-09-13,-0.010990786205039682
2017-09-14,0.004922386611346585
2017-09-15,0.010687274607408925
2017-09-18,0.004626327986614331
2017-09-19,0.005189553636689492
2017-09-20,-0.015634128248706136
2017-09-21,-0.029844186605320067
2017-09-22,-0.011421263676018478
2017-09-25,0.0049293301845128035
2017-09-26,0.006361607996633989
2017-09-27,-0.015003735948205033
2017-09-28,0.0054121592594946755
2017-09-29,0.014458588417309848
2017-10-02,-0.01842178157833374
2017-10-03,0.0027033487343359752
2017-10-04,0.011245201504592517
2017-10-05,-0.017746980170923354
2017-10-06,0.0013960429332586788
2017-10-09,-0.010221511221448099
2017-10-10,0.01095263698418747
2017-10-11,0.010215039130457182
2017-10-12,0.0014555306231585075
2017-10-13,0.004283753692342573
2017-10-16,0.003960530088241931
2017-10-17,0.00045562249188590975
2017-10-18,-0.006901072517449425
2017-10-19,-0.006414163797579864
2017-10-20,-0.01806003848943294
2017-10-23,0.006261248087950699
2017-10-24,-0.004071081158350309
2017-10-25,-0.000943297760657047
2017-10-26,0.006058647571774323
2017-10-27,-0.0064916710962471535
2017-10-30,-0.013461284848780397
2017-10-31,0.009655417912143749
2017-11-01,0.011775740218278985
2017-11-02,0.009842365330714475
2017-11-03,-0.009050310196589861
2017-11-06,-0.002966210921332091
2017-11-07,0.015423015818035957
2017-11-08,0.010408898060278782
2017-11-09,-0.0028234994011872017
2017-11-10,0.01048367509914705
2017-11-13,0.022945998717188942
2017-11-14,0.0017025750801424877
2017-11-15,-0.01869781971947093
2017-11-16,0.013254858094814415
2017-11-17,-0.007655631757023329
2017-11-20,0.00808935774176156
2017-11-21,0.004160864981678447
2017-11-22,-0.0014799854691573966
2017-11-24,0.0032606400108157185
2017-11-27,0.002068209048979641
2017-11-28,0.009508172165426432
2017-11-29,0.01650107785851418
2017-11-30,0.0005027601955283068
2017-12-01,0.0025127411631178376
2017-12-04,0.023990183328836068
2017-12-05,0.01167936382875645
2017-12-06,0.00269592383992312
2017-12-07,-0.0055841869585767645
2017-12-08,0.0068634005025596245
2017-12-11,-0.001239349140128354
2017-12-12,0.0006893889184751423
2017-12-13,0.01005876880680212
2017-12-14,-0.0023874766524416557
2017-12-15,0.00936711976256377
2017-12-18,0.003183419175266211
2017-12-19,-0.000337372579841122
2017-12-20,0.0022962600238924935
2017-12-21,0.0026281580232037083
2017-12-22,0.004974051037244465
2017-12-26,0.0011368422727977556
2017-12-27,-0.002672520055255978
2017-12-28,-0.0019422520179684932
2017-12-29,-0.0017449956310146009
2018-01-02,-0.025211656856539366
2018-01-03,-0.010759476522421929
2018-01-04,0.015756992937585146
2018-01-05,0.0002745700848891808
2018-01-08,0.004871892421399071
2018-01-09,-0.0019120182697376364
2018-01-10,-0.011836583164077097
2018-01-11,-0.016893784706913828
2018-01-12,-0.007254283468999367
2018-01-16,0.010286819024136973
2018-01-17,0.013412027875352894
2018-01-18,-0.00817631569545596
2018-01-19,0.005030109405621763
2018-01-22,0.004309645675351748
2018-01-23,-0.0008355763084312295
2018-01-24,-0.008848789900015919
2018-01-25,0.02727586046221231
2018-01-26,-0.023882612848267315
2018-01-29,-0.011778234461425896
2018-01-30,0.005675575211961492
2018-01-31,-0.0004935965892628458
2018-02-01,-0.009598711151568406
2018-02-02,-0.06712725225745075
2018-02-05,-0.029868103912705002
2018-02-06,0.028582861593561715
2018-02-07,-0.021511255056911205
2018-02-08,-0.0004692765267573229
2018-02-09,0.008140247946364587
2018-02-12,-0.006599407433173332
2018-02-13,0.004532806512742349
2018-02-14,0.0021009193658791947
2018-02-15,0.017313412774249137
2018-02-16,0.005113466639620645
2018-02-20,-0.02217154207627159
2018-02-21,-0.01933522823206646
2018-02-22,0.007997332661294765
2018-02-23,0.01673227163251001
2018-02-26,0.01614753972907268
2018-02-27,-0.010112306132614712
2018-02-28,-0.008526204704199514
2018-03-01,0.005345637551430915
2018-03-02,0.009016025362536206
2018-03-05,0.015197786977592553
2018-03-06,-0.004513781157961749
2018-03-07,-0.01345098681080903
2018-03-08,0.018613326084329973
2018-03-09,-0.010603080939708187
2018-03-12,-0.009120593041202163
2018-03-13,0.006289920521727277
2018-03-14,-0.019971119677149485
2018-03-15,-0.011122526107453234
2018-03-16,0.010618333404223135
2018-03-19,0.0002334512816402068
2018-03-20,-0.003112541669911373
2018-03-21,-0.0258349267791671
2018-03-22,0.005608407842684127
2018-03-23,-0.008843906288254488
2018-03-26,-0.0014468354935742722
2018-03-27,0.01738854274383006
2018-03-28,0.031096345376740775
2018-03-29,0.02148750089158402
2018-04-02,-0.03320545474858572
2018-04-03,-0.002719802755389744
2018-04-04,0.013323810752084775
2018-04-05,0.0015379618641189197
2018-04-06,-0.013359015088079018
2018-04-09,-0.004201834765870549
2018-04-10,-0.007658309974657662
2018-04-11,-0.004724546482721026
2018-04-12,-0.0136087095622347
2018-04-13,0.006898155494023506
2018-04-16,0.013064652465121673
2018-04-17,-0.00259491436945003
2018-04-18,-0.0009461005439449499
2018-04-19,-0.059659075333712175
2018-04-20,-0.03591774359729116
2018-04-23,-0.0006967796537725723
2018-04-24,0.009838509353343072
2018-04-25,0.012700041382985416
2018-04-26,-0.0023192525228729055
2018-04-27,0.018596510437051794
