Date,EMR
2015-09-04,-0.01313800152010991
2015-09-08,0.022478999646900144
2015-09-09,-0.007043309951266341
2015-09-10,-0.003224543204816799
2015-09-11,-0.007116751411290312
2015-09-14,-0.011294437488728826
2015-09-15,0.017574678080864103
2015-09-16,0.01597571385679042
2015-09-17,-0.004462602700094909
2015-09-18,-0.03713972379172514
2015-09-21,0.0002218794952451031
2015-09-22,-0.010416899113943057
2015-09-23,-0.02194854593535278
2015-09-24,-0.00022908232482787838
2015-09-25,0.0027491633795988513
2015-09-28,-0.016902691982374707
2015-09-29,0.009757907643517694
2015-09-30,0.01633670213810068
2015-10-01,-0.03146930257961822
2015-10-02,0.032959493134926854
2015-10-05,0.04141247279039617
2015-10-06,0.003911083079772393
2015-10-07,0.0032466636671368843
2015-10-08,0.025242709096327642
2015-10-09,-0.0077858838114759354
2015-10-12,-0.004241803858543558
2015-10-13,-0.00979768770555789
2015-10-14,-0.004732289627177866
2015-10-15,0.01188627992539737
2015-10-16,-0.0331051750816993
2015-10-19,0.004639056490718385
2015-10-20,0.014071888840867963
2015-10-21,0.0036861213273349236
2015-10-22,0.03218825281082416
2015-10-23,0.008371646415836542
2015-10-26,-0.0035284136900598506
2015-10-27,-0.023328355917659582
2015-10-28,0.011089697278692023
2015-10-29,-0.004850947576728437
2015-10-30,0.0010594612369436707
2015-11-02,0.02371383024974638
2015-11-03,0.026680518007597964
2015-11-04,0.0008058260876429024
2015-11-05,-0.010668573667179548
2015-11-06,0.001628022697661713
2015-11-09,-0.01848494312743687
2015-11-10,-0.0011495321807423187
2015-11-11,0.0037667152227025547
2015-11-12,-0.015009502257394058
2015-11-13,0.009312268873184593
2015-11-16,0.024323565893787924
2015-11-17,-0.0034801926999497024
2015-11-18,0.027321154055296892
2015-11-19,0.0026001025232100794
2015-11-20,0.00039854892538215836
2015-11-23,-0.002790689204185126
2015-11-24,0.000999400791528604
2015-11-25,0.0033950017272694755
2015-11-27,0.0009953181337638561
2015-11-30,-0.005766265234138368
2015-12-01,-0.0076004097817214955
2015-12-02,-0.014308393501358374
2015-12-03,-0.00674720754912872
2015-12-04,0.012145003273895005
2015-12-07,-0.013422960232616354
2015-12-08,-0.025355467246049757
2015-12-09,-0.00296130300240538
2015-12-10,-0.0036061238471322143
2015-12-11,-0.031722099552302985
2015-12-14,-0.010774603036109887
2015-12-15,0.005112605920431612
2015-12-16,0.019460513686229808
2015-12-17,-0.023861209264945504
2015-12-18,-0.009111499972825232
2015-12-21,0.02893064526681055
2015-12-22,0.021141686162615025
2015-12-23,0.031590566500552475
2015-12-24,-0.0014482294551498853
2015-12-28,0.0
2015-12-29,0.004765878374596744
2015-12-30,0.0008245250473410959
2015-12-31,-0.014424030511336894
2016-01-04,-0.011081129090055875
2016-01-05,-0.006553355644735137
2016-01-06,-0.011491898314111904
2016-01-07,-0.0396126060669626
2016-01-08,-0.011432581205091052
2016-01-11,-0.006802926389792963
2016-01-12,0.009589646420051112
2016-01-13,-0.021709991544965668
2016-01-14,0.013175837679074487
2016-01-15,-0.016883172907503186
2016-01-19,0.0011604730700041088
2016-01-20,-0.011590027082747478
2016-01-21,0.007035627669414568
2016-01-22,0.0053561133129456096
2016-01-25,-0.020384291863597803
2016-01-26,0.019153270993741423
2016-01-27,0.0064964343277638115
2016-01-28,0.02812355585121251
2016-01-29,0.030942110174833948
2016-02-01,-0.010439440425742075
2016-02-02,0.007472420153148418
2016-02-03,0.005453523186178311
2016-02-04,0.01692383772218875
2016-02-05,0.0008534428534350269
2016-02-08,0.003197393759235112
2016-02-09,-0.0031872030162016785
2016-02-10,-0.014321530862843046
2016-02-11,-0.007428111071163257
2016-02-12,0.012987114436011415
2016-02-16,0.013037376637027087
2016-02-17,0.024453557511016966
2016-02-18,0.012143947721998227
2016-02-19,-0.0057924071978388
2016-02-22,0.025384607837117823
2016-02-23,-0.016639334623910873
2016-02-24,-0.002063623112659063
2016-02-25,0.005583233872670901
2016-02-26,0.015422618000351829
2016-02-29,-0.011138120889915504
2016-03-01,0.023346107487071777
2016-03-02,0.008805135829833999
2016-03-03,0.007538447577411844
2016-03-04,0.00925372994327267
2016-03-07,0.012680524249980563
2016-03-08,-0.022731735996786684
2016-03-09,-0.013207049586136943
2016-03-10,0.009788088700226405
2016-03-11,0.014045552983662946
2016-03-14,-0.000390256060135985
2016-03-15,-0.008782054760781643
2016-03-16,0.012994847946610877
2016-03-17,0.0639453410491575
2016-03-18,-0.001826964637506201
2016-03-21,0.006405813000155192
2016-03-22,0.0060009013728696825
2016-03-23,-0.013015230703174119
2016-03-24,-0.003845911736614971
2016-03-28,-0.0011033040846919473
2016-03-29,0.0022088664612001097
2016-03-30,0.002020078649681123
2016-03-31,-0.003298886768277831
2016-04-01,0.006804035273600739
2016-04-04,-0.011689831185852761
2016-04-05,-0.011088517766272177
2016-04-06,-0.00541918460395574
2016-04-07,-0.0065769107418734984
2016-04-08,0.018346951047947924
2016-04-11,-0.0011141235818490358
2016-04-12,0.013945648516903608
2016-04-13,0.017237836354087488
2016-04-14,-0.0072108980183636096
2016-04-15,0.004539600633434393
2016-04-18,-0.0018073706838446224
2016-04-19,0.0077869013738685045
2016-04-20,-0.010422368471857069
2016-04-21,0.0018156637010884324
2016-04-22,0.005437735936507648
2016-04-25,-0.0028840437048129886
2016-04-26,0.014463773109288036
2016-04-27,0.0032078437563056728
2016-04-28,-0.02256178963275557
2016-04-29,-0.007088213771543228
2016-05-02,0.010616788544934863
2016-05-03,-0.009780674033357362
2016-05-04,-0.034571459871980736
2016-05-05,0.0037894362211965404
2016-05-06,0.006228754452813456
2016-05-09,-0.012943040190960264
2016-05-10,0.016723678261333808
2016-05-11,-0.003111457171848797
2016-05-12,0.0009456843569040085
2016-05-13,-0.02078995263387662
2016-05-16,0.019301465288739772
2016-05-17,-0.00871063163643604
2016-05-18,-0.029608447865038023
2016-05-19,-0.012991988120656939
2016-05-20,0.010171467174176607
2016-05-23,0.0007897480768321863
2016-05-24,0.009469403351451966
2016-05-25,0.01797914490376673
2016-05-26,-0.0013438991612215734
2016-05-27,0.0034601794091631
2016-05-31,-0.0034482478529446192
2016-06-01,0.002691415313225143
2016-06-02,0.0015335859196083934
2016-06-03,0.0011486588066456083
2016-06-06,0.022562006525489897
2016-06-07,0.0009350815216484509
2016-06-08,0.005417578087238306
2016-06-09,-0.004273448798962631
2016-06-10,-0.016047615622527545
2016-06-13,-0.020861278855312415
2016-06-14,0.007553654444992786
2016-06-15,-0.0011532387660873056
2016-06-16,0.003079163127118978
2016-06-17,0.006139329528010995
2016-06-20,0.01754428358843607
2016-06-21,-0.003935740527725273
2016-06-22,-0.01053614352761234
2016-06-23,0.020536056790880552
2016-06-24,-0.05291579611417507
2016-06-27,-0.0314772071278735
2016-06-28,0.010156203587590173
2016-06-29,0.018700993191729243
2016-06-30,0.029609232693645016
2016-07-01,0.0007667005862395104
2016-07-05,-0.022030462137946905
2016-07-06,0.012145085638521236
2016-07-07,0.01354720180471447
2016-07-08,0.02043160341924244
2016-07-11,0.008420589678401091
2016-07-12,0.021154150313541065
2016-07-13,0.00363444918482303
2016-07-14,0.014847018256402666
2016-07-15,0.0032113921812340074
2016-07-18,-0.0007115486731767984
2016-07-19,0.0026696930161724808
2016-07-20,-0.0028396969883818235
2016-07-21,-0.012281877168535238
2016-07-22,0.005766737074334838
2016-07-25,-0.003583739555519938
2016-07-26,0.010250102216833756
2016-07-27,-0.0024919502186288023
2016-07-28,-0.003747349299554781
2016-07-29,0.0012534409430735582
2016-08-01,-0.0021462136954808475
2016-08-02,-0.04930073412400371
2016-08-03,-0.002263274728661391
2016-08-04,0.0022684087608841885
2016-08-05,0.014331226395071228
2016-08-08,0.009667313632466312
2016-08-09,0.0003681743688004335
2016-08-10,-0.007705935704230837
2016-08-11,0.01104030702762171
2016-08-12,-0.0011103526662519236
2016-08-15,0.013711164922030061
2016-08-16,-0.0025588830307957666
2016-08-17,0.006047601868281793
2016-08-18,-0.0041895524091623
2016-08-19,-0.030913126715243378
2016-08-22,-0.0011322685261352383
2016-08-23,0.020030116744124582
2016-08-24,-0.0016673814272377685
2016-08-25,0.0037114115824898875
2016-08-26,-0.006655432118768956
2016-08-29,0.0
2016-08-30,-0.004839103519161392
2016-08-31,-0.014774587213359225
2016-09-01,-0.00037942096824428173
2016-09-02,0.004747509926735338
2016-09-06,-0.006615108603667097
2016-09-07,0.004375801124632206
2016-09-08,0.000567990744953617
2016-09-09,-0.03710695321347923
2016-09-12,0.024184002496408397
2016-09-13,-0.016893884269392645
2016-09-14,0.0015623688466337438
2016-09-15,0.005654007307244413
2016-09-16,-0.009499659711194375
2016-09-19,0.0019571738282782025
2016-09-20,0.0005863037977351659
2016-09-21,0.010737880045433412
2016-09-22,0.01989587462739051
2016-09-23,-0.016666978740025096
2016-09-26,-0.009437726879933273
2016-09-27,0.007583410551137426
2016-09-28,0.01678890740211303
2016-09-29,0.00626320016388604
2016-09-30,0.02810256877752182
2016-10-03,-0.013025439916685366
2016-10-04,-0.00836453321444619
2016-10-05,0.006373450750046361
2016-10-06,-0.0055877197906282206
2016-10-07,-0.012923774243035147
2016-10-10,-0.017647027370383594
2016-10-11,-0.018929956945164972
2016-10-12,-0.011616623769082568
2016-10-13,0.0
2016-10-14,-0.006374355906913598
2016-10-17,-0.0038089912492782485
2016-10-18,0.0038235551373375642
2016-10-19,0.0006016061342186685
2016-10-20,0.004808615661273663
2016-10-21,-0.0007976958247537524
2016-10-24,0.003991186697277049
2016-10-25,-0.00397532045117488
2016-10-26,0.006585386566566376
2016-10-27,-0.011895225434051415
2016-10-28,0.005016130291936038
2016-10-31,0.011778868157686029
2016-11-01,0.006313981257373591
2016-11-02,-0.018823656994260807
2016-11-03,-0.0039966750687134844
2016-11-04,-0.008627514114304957
2016-11-07,0.019833829919352786
2016-11-08,0.02845118772197419
2016-11-09,0.04013274762422392
2016-11-10,0.04420283229010602
2016-11-11,-0.004484510027186195
2016-11-14,0.00018035892961232314
2016-11-15,0.004864211063025037
2016-11-16,-0.014521231868601991
2016-11-17,-0.004911993239318346
2016-11-18,-0.009140666322351554
2016-11-21,0.005719643219667114
2016-11-22,-0.002935374719362893
2016-11-23,0.013063638071188821
2016-11-25,0.0032688799143925085
2016-11-28,-0.014663272931306648
2016-11-29,-0.0005511918328353627
2016-11-30,0.03750023696406335
2016-12-01,0.005846931737518268
2016-12-02,-0.007398693668800083
2016-12-05,0.0102931175301757
2016-12-06,-0.006323511338654164
2016-12-07,0.029874515328323303
2016-12-08,-0.011328718536964821
2016-12-09,-0.0019097274550444743
2016-12-12,-0.006957556388100583
2016-12-13,-0.005605108799301539
2016-12-14,-0.008807702794319527
2016-12-15,-0.0015992522531020903
2016-12-16,-0.00800999603314645
2016-12-19,0.010407455869876348
2016-12-20,0.017758718039469823
2016-12-21,-0.006805240077782715
2016-12-22,-0.004040694335548101
2016-12-23,0.0019402157210128834
2016-12-27,0.00651421632601723
2016-12-28,-0.015217639182384168
2016-12-29,-0.0017761117755589195
2016-12-30,-0.008007397219224721
2017-01-03,0.021524969302107566
2017-01-04,-0.005970337453025332
2017-01-05,-0.008302381052658347
2017-01-06,0.0046311530146943
2017-01-09,-0.0037231550822547366
2017-01-10,0.008898195710297374
2017-01-11,0.015523060912893571
2017-01-12,-0.0017368485102766673
2017-01-13,-0.006090328388294042
2017-01-17,-0.014180491190735056
2017-01-18,0.016160266236693976
2017-01-19,0.021146426990295453
2017-01-20,0.006845868655860343
2017-01-23,-0.00917900749222389
2017-01-24,0.014067748893173748
2017-01-25,0.019455098463140308
2017-01-26,-0.0029868785533359032
2017-01-27,0.0009987138920912741
2017-01-30,-0.016627837701480463
2017-01-31,-0.008116462911870403
2017-02-01,0.002045538287049453
2017-02-02,0.0017012562206633053
2017-02-03,0.011209189161785815
2017-02-06,0.005374704636355032
2017-02-07,0.044771040413307484
2017-02-08,-0.0020786889789319307
2017-02-09,0.004806990078202178
2017-02-10,0.008770403240303537
2017-02-13,0.014069191879007015
2017-02-14,-0.00015618670815720215
2017-02-15,0.001099599331050749
2017-02-16,-0.013023332845126578
2017-02-17,-0.016057522174097616
2017-02-21,0.004524111423853672
2017-02-22,-0.005629613384074861
2017-02-23,-0.019572882652476142
2017-02-24,-0.0021448641627345166
2017-02-27,-0.0008270135719347094
2017-02-28,-0.005460647435033272
2017-03-01,0.012978470203126369
2017-03-02,-0.009362601205168852
2017-03-03,0.0009946997613561326
2017-03-06,-0.0006624742112975035
2017-03-07,-0.0018234398168746058
2017-03-08,-0.007140467449056831
2017-03-09,-0.008529700193052991
2017-03-10,0.004048644242366395
2017-03-13,0.010248465211123436
2017-03-14,-0.01929163410244117
2017-03-15,0.022045227266936696
2017-03-16,-0.0006637291716995453
2017-03-17,0.006143104781158648
2017-03-20,-0.00825081574931752
2017-03-21,-0.018968539383249827
2017-03-22,0.0027138257632919327
2017-03-23,-0.002198841960705966
2017-03-24,-0.007119979312223745
2017-03-27,-0.00239007843689909
2017-03-28,0.017285390670432443
2017-03-29,0.0018508217598058874
2017-03-30,0.0010073157330086069
2017-03-31,0.004194159273452458
2017-04-03,-0.0006685889776314458
2017-04-04,-0.001838515486651704
2017-04-05,-0.002512013172617733
2017-04-06,0.0021826763231647117
2017-04-07,-0.00552857886301239
2017-04-10,0.004379823467162591
2017-04-11,0.001844840023562444
2017-04-12,-0.02193176835582722
2017-04-13,-0.009414717573743014
2017-04-17,0.009158650224410536
2017-04-18,0.00017124552822056494
2017-04-19,-0.00342432416420968
2017-04-20,0.016492024277511508
2017-04-21,-0.0028729731042234086
2017-04-24,0.014576395006553389
2017-04-25,0.02271978921406914
2017-04-26,0.0
2017-04-27,-0.006370553707836346
2017-04-28,-0.009041718892177752
2017-05-01,0.0014930651024365194
2017-05-02,-0.020042916942859645
2017-05-03,0.0018592635801955026
2017-05-04,-0.018559240380123687
2017-05-05,0.013236913518793969
2017-05-08,-0.005429174776427126
2017-05-09,0.003923545880761381
2017-05-10,0.00959397152779995
2017-05-11,-0.01306615507540354
2017-05-12,-0.012379825525267063
2017-05-15,0.015668596253880507
2017-05-16,0.004456850749699814
2017-05-17,-0.010409890273893274
2017-05-18,0.007932530288445205
2017-05-19,0.016253215503317042
2017-05-22,0.0010100899234044558
2017-05-23,-0.003699821368489009
2017-05-24,0.008946584467316221
2017-05-25,-0.008700128471502366
2017-05-26,-0.00556963800221788
2017-05-30,0.0005090803784251197
2017-05-31,0.0028838739497609733
2017-06-01,0.0021989460088491786
2017-06-02,0.0015190493440704333
2017-06-05,-0.00455015752114829
2017-06-06,-0.007110052035423586
2017-06-07,-0.017561904643937032
2017-06-08,0.03523070668799244
2017-06-09,0.017770811138621223
2017-06-12,0.003953022135819273
2017-06-13,-0.0018050690464697094
2017-06-14,-0.013970742278493709
2017-06-15,0.004500700046794037
2017-06-16,0.006969565781198561
2017-06-19,0.011536005697550866
2017-06-20,-0.01873559042935935
2017-06-21,-0.026398898614856336
2017-06-22,0.0015346922646188865
2017-06-23,0.005959516394101749
2017-06-26,-0.0015232626844231545
2017-06-27,-0.0059332488583362375
2017-06-28,0.0071622678375911075
2017-06-29,-0.011513379012258795
2017-06-30,0.021239805482857532
2017-07-03,0.010567277230355998
2017-07-05,-0.015435974613669745
2017-07-06,-0.0023597671901530726
2017-07-07,0.004900117736284182
2017-07-10,0.004540132195456348
2017-07-11,0.0013387575855654532
2017-07-12,0.004012304400160538
2017-07-13,-0.004162665098139673
2017-07-14,0.006186396996419985
2017-07-17,0.002990994052834095
2017-07-18,-0.00878081041266543
2017-07-19,0.012869996140923767
2017-07-20,-0.004950440648389343
2017-07-21,-0.00431167535733501
2017-07-24,-0.00016652791925497734
2017-07-25,0.006663234704768373
2017-07-26,-0.010425478282668155
2017-07-27,0.001839626582981868
2017-07-28,-0.006342803503757821
2017-07-31,0.0013435585111321036
2017-08-01,0.00587153893412018
2017-08-02,0.017178295296123247
2017-08-03,-0.005082948186302949
2017-08-04,0.00774587572217067
2017-08-07,-0.003924959771047232
2017-08-08,-0.007880392836114969
2017-08-09,0.0013345684911909572
2017-08-10,-0.014826074318384341
2017-08-11,-0.004227276455630924
2017-08-14,0.012565587796253164
2017-08-15,-0.0036891783739475548
2017-08-16,-0.0015149779623663262
2017-08-17,-0.01736347917864578
2017-08-18,-0.004975207578376217
2017-08-21,0.0
2017-08-22,0.01413808350211232
2017-08-23,-0.006630519096780918
2017-08-24,-0.007016900224669498
2017-08-25,0.009307318684333987
2017-08-28,-0.002732571308024956
2017-08-29,-0.0008556305410106768
2017-08-30,0.004798278785832721
2017-08-31,0.006993042259023641
2017-09-01,-0.0038956128500762244
2017-09-05,-0.002550723817962952
2017-09-06,0.021309417393530206
2017-09-07,0.0050074719569308535
2017-09-08,0.0031555103804974394
2017-09-11,0.008443781273228534
2017-09-12,0.005746315212630249
2017-09-13,0.0006527131600546632
2017-09-14,0.009624913263863055
2017-09-15,0.0074325186294439405
2017-09-18,0.010264693830825067
2017-09-19,0.0034925368011240465
2017-09-20,0.01075783498771865
2017-09-21,-0.007043228690135073
2017-09-22,0.0
2017-09-25,0.0026798169635275926
2017-09-26,-0.008017818957146816
2017-09-27,0.003803398253019896
2017-09-28,-0.007578193265481481
2017-09-29,-0.0003180865185040682
2017-10-02,0.00572862894833448
2017-10-03,0.0020572437597377036
2017-10-04,0.009316318669177814
2017-10-05,0.0009385069435059457
2017-10-06,-0.004376194282952217
2017-10-09,0.0018834964947527233
2017-10-10,-0.006267483876684188
2017-10-11,0.00015763890143460912
2017-10-12,0.007725273748810935
2017-10-13,0.0007822457181028142
2017-10-16,0.007346986764793062
2017-10-17,0.016139245043861772
2017-10-18,0.00045810921752709177
2017-10-19,-0.005342747928433367
2017-10-20,0.009515032002149093
2017-10-23,0.004864447303845942
2017-10-24,0.009682566829700479
2017-10-25,-0.0035958917385101596
2017-10-26,0.004962185971200572
2017-10-27,0.008229542901796227
2017-10-30,-0.0005933601531573629
2017-10-31,-0.04276801444558487
2017-11-01,-0.006050087832525475
2017-11-02,-0.00702365651099357
2017-11-03,0.007544694528718532
2017-11-06,0.00655211050045823
2017-11-07,-0.022318505908235697
2017-11-08,-0.00887762998369268
2017-11-09,-0.016634513843325593
2017-11-10,0.002114346809084955
2017-11-13,-0.003570766282889992
2017-11-14,-0.010587985979111925
2017-11-15,-0.01893336357487241
2017-11-16,-0.0014378357014155352
2017-11-17,0.014062725276469124
2017-11-20,0.00685047662396876
2017-11-21,0.0014935428850828547
2017-11-22,0.025352212345839176
2017-11-24,-0.0040401666273454095
2017-11-27,0.004056555788664706
2017-11-28,0.03668406724868056
2017-11-29,-0.004365074177831496
2017-11-30,0.014874278469359181
2017-12-01,-0.002005761731369793
2017-12-04,0.006338005471980379
2017-12-05,-0.006451535248733209
2017-12-06,0.0007728550685981439
2017-12-07,0.01622138701513176
2017-12-08,0.01170561374449175
2017-12-11,-0.002103587301110821
2017-12-12,0.003914789030503796
2017-12-13,0.007949704838065896
2017-12-14,-0.010267822287350237
2017-12-15,0.011276473079851801
2017-12-18,0.016354629703624335
2017-12-19,0.0026330772851519413
2017-12-20,0.006127868255579205
2017-12-21,0.008990496188342023
2017-12-22,0.0011497890121685561
2017-12-26,-0.00186613799882962
2017-12-27,0.0031642426672879864
2017-12-28,0.0032973476950035607
2017-12-29,-0.004144169073769133
2018-01-02,0.015066939408345137
2018-01-03,0.009188429657417396
2018-01-04,0.001400748829039955
2018-01-05,0.013148800549080741
2018-01-08,-0.0031755951322767206
2018-01-09,0.0016620662819695209
2018-01-10,0.003733317180399931
2018-01-11,0.01777109346396144
2018-01-12,0.0004061299321791445
2018-01-16,-0.014612200142757326
2018-01-17,0.0032951884322043323
2018-01-18,0.005200752808530051
2018-01-19,-0.004220764940731203
2018-01-22,0.00164089307787596
2018-01-23,-0.0019115414357145921
2018-01-24,-0.006701046433365554
2018-01-25,0.000688511659619806
2018-01-26,0.018849515832627395
2018-01-29,-0.014314588901731984
2018-01-30,-0.007124250558410483
2018-01-31,-0.003311684768330325
2018-02-01,0.0048458278896224005
2018-02-02,-0.027693784454817294
2018-02-05,-0.03018270617705543
2018-02-06,0.011835032244462251
2018-02-07,-0.004187458494645635
2018-02-08,-0.03712310766833504
2018-02-09,0.04021075527079687
2018-02-12,0.017952890910486463
2018-02-13,0.0009956441789160664
2018-02-14,0.013214175402848749
2018-02-15,0.009530223164398999
2018-02-16,0.020839152203829592
2018-02-20,-0.026304839993038898
2018-02-21,0.010412144032684534
2018-02-22,0.0038991678230402282
2018-02-23,0.0013875615545386744
2018-02-26,0.018561786387930823
2018-02-27,-0.0059841212387097276
2018-02-28,-0.027773796117023575
2018-03-01,-0.020827539810866158
2018-03-02,-0.0031615905987418813
2018-03-05,0.011389635982430812
2018-03-06,0.004561835727072472
2018-03-07,-0.012487998953246482
2018-03-08,0.008909598062247115
2018-03-09,0.02934043606199155
2018-03-12,-0.011761529029001294
2018-03-13,-0.002660200856443695
2018-03-14,-0.006878961634149361
2018-03-15,0.0026859003932926395
2018-03-16,0.020442551073814652
2018-03-19,-0.02279646314618211
2018-03-20,-0.0025447214788572037
2018-03-21,0.008504518424564234
2018-03-22,-0.03345033439780121
2018-03-23,-0.020503184170033495
2018-03-26,0.03191825098743517
2018-03-27,-0.022874682530692803
2018-03-28,-0.009127993330368067
2018-03-29,0.01485832191944314
2018-04-02,-0.02957536007915107
2018-04-03,0.02368765119655003
2018-04-04,0.004126604198013695
2018-04-05,0.004109712119081621
2018-04-06,-0.030697152040188858
2018-04-09,-0.0018096081641701955
2018-04-10,0.020698189772174524
2018-04-11,-0.007104976292494514
2018-04-12,0.016696569928004834
2018-04-13,0.0032254966854492473
2018-04-16,0.005700355416631497
2018-04-17,0.008428817669788202
2018-04-18,0.017725996718384485
2018-04-19,0.0007081899665934976
2018-04-20,-0.0066510123768580565
2018-04-23,-0.004273460775825355
2018-04-24,-0.022889912491963926
2018-04-25,0.006002962833445258
2018-04-26,-0.017755440957031965
2018-04-27,0.004889312255399458
2018-04-30,-0.020790054133768776
2018-05-01,0.03869892913778661
2018-05-02,-0.02000577435392492
