Date,ABNB
2021-09-17,-0.009277416682834438
2021-09-20,-0.029713650621626897
2021-09-21,0.04732735662812848
2021-09-22,0.0039577851869951886
2021-09-23,0.03041891012424558
2021-09-24,0.00428253285610225
2021-09-27,-0.009210884301805389
2021-09-28,-0.03259493202588404
2021-09-29,-0.003025237283761806
2021-09-30,-0.0019040120799270754
2021-10-01,0.03135615205267328
2021-10-04,-0.049187878024582465
2021-10-05,0.0014589999584442293
2021-10-06,0.015236095806371086
2021-10-07,0.014050858615938022
2021-10-08,0.002181574904907002
2021-10-11,-0.019415208731291433
2021-10-12,0.036479281801465424
2021-10-13,0.004804641569057466
2021-10-14,-0.01774399008275418
2021-10-15,-0.007741978441165642
2021-10-18,0.01856020087703314
2021-10-19,-0.009168998165615894
2021-10-20,-0.005739785374244688
2021-10-21,0.004359127692680653
2021-10-22,-0.02263929976745782
2021-10-25,0.015602533083525216
2021-10-26,0.011226623935326696
2021-10-27,-0.011920026255745064
2021-10-28,0.015375462749155355
2021-10-29,-0.006057037301208101
2021-11-01,0.023086853139925312
2021-11-02,-0.009908424546689054
2021-11-03,0.0
2021-11-04,0.03227860235243285
2021-11-05,0.12984028335772724
2021-11-08,-0.0064477126497952675
2021-11-09,-0.028155024172443865
2021-11-10,-0.012636077396894985
2021-11-11,-0.0031734502469967785
2021-11-12,0.0779186505308882
2021-11-15,0.0032439888133730665
2021-11-16,-0.0008204885006791729
2021-11-17,-0.03830174330049296
2021-11-18,0.026216670205924997
2021-11-19,-0.03871190520836765
2021-11-22,-0.07478873117986207
2021-11-23,-0.019039187456239004
2021-11-24,0.009087311821183164
2021-11-26,-0.033520478068576054
2021-11-29,0.035775918548643926
2021-11-30,-0.04187032690057202
2021-12-01,-0.054827818611248524
2021-12-02,0.03998040347838261
2021-12-03,-0.016804280665981386
2021-12-06,0.08455775774222274
2021-12-07,0.01266238987474555
2021-12-08,0.01829205042415749
2021-12-09,-0.02697194826068705
2021-12-10,-0.0057313375203484895
2021-12-13,-0.05198982916532935
2021-12-14,-0.01800740583001026
2021-12-15,0.0010716400844630325
2021-12-16,-0.06994168282101199
2021-12-17,0.009783851717126035
2021-12-20,-0.0043063005433485735
2021-12-21,0.0536157741120753
2021-12-22,0.021912287479042947
2021-12-23,0.01193221308153003
2021-12-27,0.0021597987418155995
2021-12-28,-0.01147475562650091
2021-12-29,-0.013375783293015808
2021-12-30,0.008002844710657042
2021-12-31,-0.013567918608219043
2022-01-03,0.03717933196219003
2022-01-04,-0.010887130552253654
2022-01-05,-0.050058564982384035
2022-01-06,-0.015408320493066285
2022-01-07,0.039436638821645165
2022-01-10,-0.032158965611257195
2022-01-11,0.04915682637329333
2022-01-12,0.005515643629765643
2022-01-13,-0.020879989538269972
2022-01-14,-0.012108400643589978
2022-01-18,-0.05671079175703475
2022-01-19,-0.0007111035530122933
2022-01-20,0.022124454188344078
2022-01-21,-0.008038001724436361
2022-01-24,-0.0563389400354789
2022-01-25,-0.022582802405173186
2022-01-26,-0.01674044140713571
2022-01-27,-0.026241703556744933
2022-01-28,0.03150061769375667
2022-01-31,0.0784478294675135
2022-02-01,0.019289479750317584
2022-02-02,-0.03300629446915093
2022-02-03,-0.014430596085179381
2022-02-04,0.04004807074315808
2022-02-07,0.01510675070967693
2022-02-08,0.027547278474101766
2022-02-09,0.04480466238493963
2022-02-10,0.014274748931578651
2022-02-11,-0.03152078083826171
2022-02-14,0.0187954416967282
2022-02-15,0.061358030398500185
2022-02-16,0.036485765525628766
2022-02-17,-0.016288005229716185
2022-02-18,-0.047385685826862645
2022-02-22,-0.055231496514731915
2022-02-23,-0.09198748306541338
2022-02-24,0.0547854011498603
2022-02-25,-0.02003031896230978
2022-02-28,-0.023212269841591526
2022-03-01,-0.003168598382219945
2022-03-02,0.04317597847582055
2022-03-03,-0.037072280728400187
2022-03-04,-0.059265642748187464
2022-03-07,-0.07785564714749926
2022-03-08,0.08009733899420235
2022-03-09,0.04348126689277687
2022-03-10,0.02353182894352912
2022-03-11,-0.04387354102910379
2022-03-14,-0.04574892805271713
2022-03-15,0.03935015847106271
2022-03-16,0.08197293019742502
2022-03-17,0.011557001937449796
2022-03-18,0.05998093789396952
2022-03-21,-0.03113770627689938
2022-03-22,0.028677375167688757
2022-03-23,-0.013698622601856392
2022-03-24,0.04063107955744316
2022-03-25,-0.02113212299746814
2022-03-28,0.0025714189250227726
2022-03-29,0.04694309968681476
2022-03-30,-0.010767999906805992
2022-03-31,-0.01077008767717702
2022-04-01,0.007626996153232257
2022-04-04,0.02282311654868363
2022-04-05,-0.03282113556867439
2022-04-06,-0.038257127474473074
2022-04-07,0.0075914002927210955
2022-04-08,-0.02019170652505209
2022-04-11,-0.014210122990197083
2022-04-12,-0.0008736311366517313
2022-04-13,0.07332462337399459
2022-04-14,-0.006691935492750045
2022-04-18,-0.029056775300248194
2022-04-19,0.026426870271849312
2022-04-20,-0.03274154846755539
2022-04-21,-0.04035247199333014
2022-04-22,-0.011525598644865687
2022-04-25,0.01473510862783911
2022-04-26,-0.03377742360080638
2022-04-27,-0.005292718205229696
2022-04-28,0.049333311281611
2022-04-29,-0.040878919210856846
2022-05-02,-0.0028066569788316453
2022-05-03,-0.05092288808390233
2022-05-04,0.07710339776400854
2022-05-05,-0.08381352895222982
2022-05-06,-0.05066741341498082
2022-05-09,-0.12124553912929192
2022-05-10,-0.027142543508543504
2022-05-11,0.0001722575814522287
2022-05-12,-0.0018079989816088826
2022-05-13,0.047524533300062455
2022-05-16,-0.0577191822394475
2022-05-17,0.026738880577711344
2022-05-18,-0.08059575506981387
2022-05-19,0.05683605904867539
2022-05-20,-0.014189324193473962
2022-05-23,0.006485968083033811
2022-05-24,-0.06214690140704682
2022-05-25,0.03915666176352617
2022-05-26,0.03532610028963368
2022-05-27,0.05424319144973855
2022-05-31,0.003070562212299066
2022-06-01,-0.03433442071296933
2022-06-02,0.03889651189210297
2022-06-03,-0.011792844136430336
2022-06-06,0.018275847271531642
2022-06-07,0.007211972684991075
2022-06-08,0.007078886138209839
2022-06-09,-0.06503995831540843
2022-06-10,-0.05884892401276087
2022-06-13,-0.09163532293962917
2022-06-14,-0.0006064647569864468
2022-06-15,0.02629714172037856
2022-06-16,-0.08091060397856342
2022-06-17,0.0668024403263312
2022-06-21,0.027942495114971155
2022-06-22,-0.026791805551069192
2022-06-23,-0.038279891543475664
2022-06-24,0.08138320952969713
2022-06-27,-0.019418433916995603
2022-06-28,-0.03911331251924266
2022-06-29,-0.03691170428769941
2022-06-30,-0.051634179265022784
2022-07-01,0.02615628404985526
2022-07-05,0.04955692591416683
2022-07-06,-0.03189498759766163
2022-07-07,0.049741633109404715
2022-07-08,-0.0015384771885016413
2022-07-11,-0.02311248110186792
2022-07-12,0.015247156686666985
2022-07-13,-0.009425205938331738
2022-07-14,-0.04799243378484819
2022-07-15,0.039648550130189975
2022-07-18,0.0317979546840097
2022-07-19,0.04638065797299484
2022-07-20,0.054109653364197374
2022-07-21,0.0038057738785770567
2022-07-22,-0.03856110775366328
2022-07-25,0.009425754698788147
2022-07-26,-0.028966111238974412
2022-07-27,0.05347852764594219
2022-07-28,0.013785355058915316
2022-07-29,0.01966195416250649
2022-08-01,0.001982281353885451
2022-08-02,0.04622301736249912
2022-08-03,-0.011346052401364104
2022-08-04,0.03651542949240638
2022-08-05,-0.01769837769457383
2022-08-08,-0.01101529253525868
2022-08-09,-0.011915016897376507
2022-08-10,0.037486899895199155
2022-08-11,0.023330216160603268
2022-08-12,0.024773680133584053
2022-08-15,0.012288159610043703
2022-08-16,-0.014757224665510327
2022-08-17,-0.01860200960635261
2022-08-18,-0.004923328874975819
2022-08-19,-0.053681823097569525
2022-08-22,-0.029365656011242747
2022-08-23,0.0018852597685907746
2022-08-24,0.026075301988325528
2022-08-25,0.02200678190598948
2022-08-26,-0.03597367451410605
2022-08-29,0.006381858027395104
2022-08-30,-0.008631348855305254
2022-08-31,0.004975170576889676
2022-09-01,0.0024752366734301923
2022-09-02,0.0021163832499133672
2022-09-06,0.000527961623688844
2022-09-07,0.020844351892646884
2022-09-08,0.02162489999853423
2022-09-09,0.04132232627943555
2022-09-12,0.010608985446874719
2022-09-13,-0.026043753314818785
2022-09-14,0.04327795044107563
2022-09-15,-0.013880142696148567
2022-09-16,-0.050303909704676464
2022-09-19,0.0002526212993421151
2022-09-20,-0.017427173902152093
2022-09-21,-0.02313423844933782
2022-09-22,-0.09025524710745847
2022-09-23,-0.018993455433067408
2022-09-26,0.014545487537430901
2022-09-27,0.030417507386795384
2022-09-28,0.040612950862813024
2022-09-29,-0.03640797443680743
2022-09-30,-0.015188474507408345
2022-10-03,-0.00038081602416883964
2022-10-04,0.055333310081845166
2022-10-05,0.008573274962255795
2022-10-06,-0.0016105968301286522
2022-10-07,-0.02724503374834375
2022-10-10,0.02257229526051807
2022-10-11,-0.037570936563703916
2022-10-12,0.05176932030608139
2022-10-13,0.002670254168511743
2022-10-14,-0.03098089495336387
2022-10-17,0.06724071172268031
2022-10-18,0.01236053597773612
2022-10-19,-0.009072406924493737
2022-10-20,0.0011123235249668184
2022-10-21,0.025213649130275018
2022-10-24,-0.02967901333194589
2022-10-25,0.01769909416097959
2022-10-26,-0.02650907108946987
2022-10-27,-0.028184893494152985
2022-10-28,0.028109955332024983
2022-10-31,-0.07204231827376095
2022-11-01,0.020016830196844193
2022-11-02,-0.1342503345249787
2022-11-03,-0.025315188288698054
2022-11-04,0.044229513619862715
2022-11-07,-0.006556325085107173
2022-11-08,0.036036061956822296
2022-11-09,-0.03144591064073721
2022-11-10,0.06900512106874923
2022-11-11,0.07001951232523451
2022-11-14,-0.040248207036575945
2022-11-15,0.01759222527288351
2022-11-16,-0.024109912901134067
2022-11-17,-0.049123788551437064
2022-11-18,-0.01540791905005201
2022-11-21,-0.021069833582119113
2022-11-22,-0.004492741712349924
2022-11-23,0.014168749909917455
2022-11-25,0.010762712874759606
2022-11-28,-0.024265333895962415
2022-11-29,0.0008393934847694684
2022-11-30,0.07087442158621182
2022-12-01,-0.008517747716671797
2022-12-02,-0.0026661069617492927
2022-12-05,-0.024653444195737895
2022-12-06,-0.05471524995192423
2022-12-07,-0.017396936198452728
2022-12-08,0.036393462634477514
2022-12-09,-0.0013709256596252661
2022-12-12,0.009292554500223149
2022-12-13,-0.023435922266704434
2022-12-14,0.006321019824656382
2022-12-15,-0.03534546666706739
2022-12-16,-0.011477771863170338
2022-12-19,-0.040638600000562186
2022-12-20,0.019667199294824744
2022-12-21,-0.006277140316333418
2022-12-22,-0.025266991569462105
2022-12-23,0.0044774035715848814
2022-12-27,-0.02064518634874446
2022-12-28,-0.01197748263967735
2022-12-29,0.033216214863881044
2022-12-30,0.003167859115711824
2023-01-03,-0.00701752601311223
2023-01-04,0.04499410631529632
2023-01-05,-0.011384153768415173
2023-01-06,0.009234951169178052
2023-01-09,0.008133769182192108
2023-01-10,-0.007843982126834792
2023-01-11,0.06663656499741699
2023-01-12,0.04288432144922938
2023-01-13,0.019088282298603598
2023-01-17,0.008966761700273329
2023-01-18,-0.0015798957047343798
2023-01-19,-0.01987936034118354
2023-01-20,0.02199798525471275
2023-01-23,0.038902078286869424
2023-01-24,-0.010359284875874786
2023-01-25,0.0029770978216183686
2023-01-26,0.04768283809963503
2023-01-27,0.05958695285658844
2023-01-30,-0.055718466003460754
2023-01-31,0.014888538577257249
2023-02-01,0.025920234340720993
2023-02-02,0.03974031813484835
2023-02-03,0.0015187336337669777
2023-02-06,-0.002948597161916533
2023-02-07,0.011322382632545258
2023-02-08,-0.027821887903167863
2023-02-09,-0.01220349055944392
2023-02-10,-0.0528101580467476
2023-02-13,0.06934872078526078
2023-02-14,0.03822371282963766
2023-02-15,0.13353182256554819
2023-02-16,0.017589984371462197
2023-02-17,-0.05608945752497885
2023-02-21,-0.021428626089884495
2023-02-22,-0.012191331803899752
2023-02-23,-0.013285138381960215
2023-02-24,-0.021829174131999807
2023-02-27,0.006108486784953904
2023-02-28,-0.002023799906666013
2023-03-01,-0.019873434235088805
2023-03-02,0.012827902001776748
2023-03-03,0.027373804369178245
2023-03-06,0.0047721184928133376
2023-03-07,0.00482862820794816
2023-03-08,-0.0152828297155716
2023-03-09,-0.04128002929687502
2023-03-10,-0.012850411658815286
2023-03-13,-0.01978025280575335
2023-03-14,0.003449478518773752
2023-03-15,-0.023891360989298227
2023-03-16,0.05643595641290289
2023-03-17,-0.015334580970487788
2023-03-20,0.002115954268060216
2023-03-21,0.044679061210747495
2023-03-22,-0.020373548570788547
2023-03-23,-0.007179954859572457
2023-03-24,-0.028096465478544386
2023-03-27,0.00846737520243157
2023-03-28,-0.011025383863808469
2023-03-29,0.018780571391334266
2023-03-30,0.029292892576971763
2023-03-31,0.017337281384901093
2023-04-03,-0.023633459850035843
2023-04-04,-0.024699489730059754
2023-04-05,-0.026338027778956774
2023-04-06,-0.04898555640605895
2023-04-10,0.026529273114651364
2023-04-11,0.01465365495771409
2023-04-12,-0.016017521497196374
2023-04-13,0.013609667356492716
2023-04-14,0.006143085532109849
2023-04-17,0.013257711494433
2023-04-18,0.02599642179617634
2023-04-19,0.007634835255265537
2023-04-20,-0.014154845710580899
2023-04-21,-0.02449325581507744
2023-04-24,0.005367989147896379
2023-04-25,-0.03113163458197099
2023-04-26,0.01044400764804343
2023-04-27,0.013810693970879084
2023-04-28,0.03835139409063171
2023-05-01,0.014623548314335322
2023-05-02,-0.006918105341443326
2023-05-03,-0.014264398694511793
2023-05-04,-0.0103483371244949
2023-05-05,0.01929783495251236
2023-05-08,0.04795662991512928
2023-05-09,0.011301218875455765
2023-05-10,-0.10923111109429962
2023-05-11,-0.01758110654864775
2023-05-12,-0.053282334397194764
2023-05-15,0.004796934182839552
2023-05-16,-0.0034977795562228797
2023-05-17,0.027701338274357168
2023-05-18,0.032677936450588474
2023-05-19,-0.040135920111982304
2023-05-22,0.023747468029262198
2023-05-23,-0.03347585095023886
2023-05-24,-0.0050823615579044246
2023-05-25,-0.012203206193356464
2023-05-26,0.02288833012409719
2023-05-30,0.0035577651109302
2023-05-31,0.02406935481758632
2023-06-01,0.021772862276879135
2023-06-02,0.052603367544981294
2023-06-05,-0.02007449742671097
2023-06-06,0.013916505976106164
2023-06-07,-0.0063938617262360165
2023-06-08,-0.009009034957223716
2023-06-09,0.020432905717329586
2023-06-12,0.05710160947469034
2023-06-13,0.002488202882256596
2023-06-14,0.001921520102782459
2023-06-15,0.021655738354565024
2023-06-16,0.006491937517137725
2023-06-20,-0.01732977816650727
2023-06-21,0.007987363864025099
2023-06-22,0.003922799337764182
2023-06-23,-0.025242229998820087
2023-06-26,-0.012827756437534643
2023-06-27,0.03865834680751057
2023-06-28,-0.0020330138202464543
2023-06-29,-0.019822916506637478
2023-06-30,0.024460473423757012
2023-07-03,0.03269352623032917
2023-07-05,-0.0049868049238559475
2023-07-06,-0.02680536649596843
2023-07-07,0.016853960677187363
2023-07-10,0.010666047510190069
2023-07-11,0.044263808936939375
2023-07-12,-0.0037806386437005957
2023-07-13,0.022405429643142405
2023-07-14,0.023199372438851062
2023-07-17,0.01409239796336581
2023-07-18,0.008048969207709256
2023-07-19,-0.006790385077980909
2023-07-20,-0.0017521893454893744
2023-07-21,0.024022615105234957
2023-07-24,-0.0077301144198885785
2023-07-25,0.0069773663010841425
2023-07-26,0.010225390749221352
2023-07-27,-0.011120717781900158
2023-07-28,0.032525264855587155
2023-07-31,-0.007434940168490556
2023-08-01,-0.021551998992572985
2023-08-02,-0.029212316140869832
2023-08-03,-0.0254565075949843
2023-08-04,-0.005039797623926701
2023-08-07,0.021616599977727358
2023-08-08,-0.025488784736522163
2023-08-09,-0.01203875240294483
2023-08-10,-0.013781054353918076
2023-08-11,-0.01684201312320932
2023-08-14,-0.003291346549399554
2023-08-15,-0.02544280433718804
2023-08-16,-0.007855250092539845
2023-08-17,-0.006520251147607126
2023-08-18,-0.022892416236262703
2023-08-21,-0.008475912196440838
2023-08-22,0.02483872444398938
2023-08-23,0.008262535698998041
2023-08-24,-0.026613623134004838
2023-08-25,0.008579214916224709
2023-08-28,0.0029016444956913023
2023-08-29,0.04831359264143065
2023-08-30,-0.012400751528532594
2023-08-31,0.00719701735712075
2023-09-01,0.008665901658701625
2023-09-05,0.07234901400326499
2023-09-06,-0.0036544313599496947
2023-09-07,0.010580517421140856
2023-09-08,0.017798582925344197
2023-09-11,0.010355194287424485
2023-09-12,0.0011538598169587022
2023-09-13,-0.018881380760063515
2023-09-14,-0.004111538097363976
2023-09-15,-0.009505933691390411
2023-09-18,-0.0014010294097526188
2023-09-19,-0.0049105361855940055
2023-09-20,-0.027070930077207178
2023-09-21,-0.038113141918684756
2023-09-22,-0.004143149165783844
2023-09-25,0.014674754055900463
2023-09-26,-0.013866114647493433
2023-09-27,0.013229513276000304
2023-09-28,0.018204897885764515
2023-09-29,0.005422477368980827
2023-10-02,-0.00473733054054104
2023-10-03,-0.06466018130874285
2023-10-04,-0.0025052821296026595
2023-10-05,-0.018993844508141455
2023-10-06,0.010960899031898785
2023-10-09,0.011158563041343772
2023-10-10,0.029897470417062255
2023-10-11,-0.012082957535828998
2023-10-12,-0.030999990609975936
2023-10-13,-0.01500356728850949
2023-10-16,0.008945846179652106
2023-10-17,0.004153659500963691
2023-10-18,-0.02816005839876423
2023-10-19,-0.018007669486905242
2023-10-20,-0.029007279499244087
2023-10-23,0.03347928231949848
2023-10-24,0.013456290014079997
2023-10-25,-0.028768150764487133
2023-10-26,-0.025569609951872407
2023-10-27,-0.011951198304526178
2023-10-30,0.02506793498249693
2023-10-31,0.01145792220822539
2023-11-01,0.009975486482736828
2023-11-02,-0.03323010948471605
2023-11-03,0.061818176533752656
2023-11-06,-0.03644815103513788
2023-11-07,0.024625570848778366
2023-11-08,-0.028245772358983845
2023-11-09,-0.018188058409283614
2023-11-10,0.022766663428312572
2023-11-13,0.008463817072240643
2023-11-14,0.06319763896655428
2023-11-15,0.01318286860054263
2023-11-16,-0.01612783191104228
2023-11-17,0.006889473827938142
2023-11-20,0.020055016844370943
2023-11-21,-0.0222050680122009
2023-11-22,0.017505074882910643
2023-11-24,-0.005192174549014883
2023-11-27,0.004907726936013157
2023-11-28,-0.011162809623304293
2023-11-29,-0.008466558657341361
2023-11-30,-0.001106949836551352
2023-12-01,0.0687035632908839
2023-12-04,-0.009776383368756747
2023-12-05,7.486735866479854e-05
2023-12-06,0.011966126425754009
2023-12-07,0.033478670172433
2023-12-08,0.006006838958011462
2023-12-11,0.015851656969214645
2023-12-12,-0.016513893708459015
2023-12-13,0.028174965272820707
2023-12-14,0.019029825648978926
2023-12-15,-0.004481790220966508
2023-12-18,0.006139112271583924
2023-12-19,-0.003999975172139791
2023-12-20,-0.03975220333751073
2023-12-21,0.0072303747126605256
2023-12-22,-0.009078705886269467
2023-12-26,-0.014772739957186531
2023-12-27,-0.015643008577348905
2023-12-28,0.003295473732590315
2023-12-29,-0.006277376717894634
2024-01-02,-0.0121933573494315
2024-01-03,-0.007882195064471409
2024-01-04,0.002248561354182721
2024-01-05,0.016900945903416842
2024-01-08,0.030151538699344727
2024-01-09,-0.0039263495471763
2024-01-10,0.001648360421065087
2024-01-11,-0.002218070769733682
2024-01-12,-0.01656505994368085
2024-01-16,-0.01545861985287078
2024-01-17,-0.000296315684016224
2024-01-18,0.015261502621113587
2024-01-19,0.02108872979593812
2024-01-22,0.014864589008262596
2024-01-23,0.002042169960846829
2024-01-24,-0.007800425766314456
2024-01-25,0.006516029131220513
2024-01-26,0.05284634772064667
2024-01-29,0.020585496134004844
2024-01-30,-0.021349014878768613
2024-01-31,-0.0354657585999163
2024-02-01,0.016303636141713485
2024-02-02,0.0004095675905790852
2024-02-05,-0.01207781805255792
2024-02-06,-0.00172675785403964
2024-02-07,0.02089534558892936
2024-02-08,0.020264250576302434
2024-02-09,-0.019562855033692705
2024-02-12,0.04204073159480637
2024-02-13,-0.01937578458003164
2024-02-14,-0.01737176931933382
2024-02-15,0.06403512610380413
2024-02-16,-0.03284931101764099
2024-02-20,-0.028588294324252583
2024-02-21,0.007357486612124431
2024-02-22,0.04033763596951645
2024-02-23,-0.01674604493569065
2024-02-26,-0.022206205347352848
2024-02-27,0.01869091717208149
2024-02-28,0.009009569506665205
2024-02-29,0.026331282915843968
2024-03-01,0.0142884357817874
2024-03-04,-0.010205389871993154
2024-03-05,0.007843668302159656
2024-03-06,0.02849427749926714
2024-03-07,-0.0020138026538579767
2024-03-08,0.008377219226000321
2024-03-11,-0.011642702845846009
2024-03-12,0.022578026576823396
2024-03-13,-0.011459792902699273
2024-03-14,0.010196698170565899
2024-03-15,-0.03484741027806493
2024-03-18,0.007594629141798537
2024-03-19,-0.0004325177558059945
2024-03-20,0.01804817077017984
2024-03-21,0.021067244371752558
2024-03-22,-0.0019026761765090772
2024-03-25,0.0007744839886798527
2024-03-26,-0.0035716773849384653
2024-03-27,-0.005854565572091519
2024-03-28,-0.008713400134203297
2024-04-01,-0.009638770198631574
2024-04-02,-0.019954671018368453
2024-04-03,-0.004809220345547538
2024-04-04,-0.0031379440911980527
2024-04-05,0.01844628558374861
2024-04-08,-0.009272423566693
2024-04-09,0.014912331228152942
2024-04-10,-0.01463177689185624
2024-04-11,0.032068875897148796
2024-04-12,-0.03657358915926767
2024-04-15,-0.023655575887416846
2024-04-16,0.006812323374129958
2024-04-17,0.010915303300811141
2024-04-18,0.010923855778665503
