Date,EXPE
2015-10-28,-0.010305995473471885
2015-10-29,0.010015901635749724
2015-10-30,0.07272159424049751
2015-11-02,-0.006529538821318015
2015-11-03,0.0072370894081594805
2015-11-04,-0.016276625740137884
2015-11-05,0.023403125165841754
2015-11-06,-0.029058639574576772
2015-11-09,-0.02880296360164636
2015-11-10,-0.003629822958348461
2015-11-11,-0.0020928219228689704
2015-11-12,-0.006214090041679499
2015-11-13,-0.021416236489741225
2015-11-16,-0.021325820135666862
2015-11-17,-0.011448295087931881
2015-11-18,0.036479466009876615
2015-11-19,0.022266535345289995
2015-11-20,-0.014364894036547504
2015-11-23,-0.010534690950599335
2015-11-24,-0.029218673065049328
2015-11-25,0.019378327945533513
2015-11-27,8.085537607982474e-05
2015-11-30,-0.004206146285390733
2015-12-01,0.015677145615552668
2015-12-02,-0.015435166266394185
2015-12-03,-0.00682304354688279
2015-12-04,0.029851804227875922
2015-12-07,-0.0069884235744406276
2015-12-08,0.004718339944095096
2015-12-09,-0.004855368965871798
2015-12-10,0.00471922273041403
2015-12-11,-0.01910677757984347
2015-12-14,0.008846720348223203
2015-12-15,0.047787688447549215
2015-12-16,0.007063847321454375
2015-12-17,-0.01898450961346032
2015-12-18,-0.02572480436919833
2015-12-21,0.0017550221005619981
2015-12-22,0.015448260708533113
2015-12-23,-0.009723954120166911
2015-12-24,0.0015047159892931372
2015-12-28,-0.0029256873144156703
2015-12-29,0.012688334180563476
2015-12-30,-0.011198105828711502
2015-12-31,-0.015601446350353432
2016-01-04,-0.028157827949050196
2016-01-05,-0.007201878774027115
2016-01-06,-0.007421141983732005
2016-01-07,-0.035533995476847324
2016-01-08,-0.02961414716138222
2016-01-11,-0.0018851286878315276
2016-01-12,0.00629512660060727
2016-01-13,-0.04941919819492846
2016-01-14,0.012221364968866055
2016-01-15,-0.04560224803331647
2016-01-19,0.02491249506939064
2016-01-20,0.00911516261531875
2016-01-21,0.0011291692518990981
2016-01-22,0.006766772295946133
2016-01-25,-0.017830456245119697
2016-01-26,-0.002661321103892944
2016-01-27,-0.051462926787079755
2016-01-28,-0.008439594114089899
2016-01-29,0.02381195068782538
2016-02-01,0.010985698387402376
2016-02-02,-0.0336761021716353
2016-02-03,-0.024414850424301582
2016-02-04,0.0373830470929597
2016-02-05,-0.06366357229853203
2016-02-08,-0.02148821872542206
2016-02-09,0.012127206266026258
2016-02-10,0.018458417184053166
2016-02-11,0.09560175083472533
2016-02-12,-0.010834849237794986
2016-02-16,0.03119798750533964
2016-02-17,0.051593271620239634
2016-02-18,-0.030753860995083038
2016-02-19,0.011165767882965971
2016-02-22,-0.015735674716817027
2016-02-23,-0.026178011646376897
2016-02-24,0.0023042265974178022
2016-02-25,0.00699222222784357
2016-02-26,0.0030439551137653176
2016-02-29,-0.012707519342264328
2016-03-01,0.0391892046665645
2016-03-02,-0.013494706465095985
2016-03-03,0.016677702556439966
2016-03-04,0.00018422894067038342
2016-03-07,-0.028932036171829045
2016-03-08,-0.002757919793435426
2016-03-09,0.007915312129892937
2016-03-10,0.03491325588060956
2016-03-11,0.050740616699286756
2016-03-14,0.012703496527010305
2016-03-15,-0.001031207684006441
2016-03-16,-0.016943286354374143
2016-03-17,-0.024671886528294662
2016-03-18,-0.011571367017195633
2016-03-21,0.006261695617755025
2016-03-22,-0.017676904786422365
2016-03-23,0.000642817353590841
2016-03-24,-0.011927813934952236
2016-03-28,-0.010121548442546091
2016-03-29,0.006003918223634663
2016-03-30,0.005221908009660492
2016-03-31,0.00018546441875488817
2016-04-01,0.0035244294435039514
2016-04-04,-0.02828104292867295
2016-04-05,-0.01036710478882552
2016-04-06,0.01624216192390504
2016-04-07,-0.020521867799863758
2016-04-08,-0.005793255548737997
2016-04-11,-0.009808770194526861
2016-04-12,0.025598326804788796
2016-04-13,0.022472980799369102
2016-04-14,0.017770257650888244
2016-04-15,0.003124589798993993
2016-04-18,0.017130580575433374
2016-04-19,-0.03125276863369586
2016-04-20,0.006787006515092786
2016-04-21,0.00046148931057587994
2016-04-22,-0.007660770572641695
2016-04-25,-0.01004565789538181
2016-04-26,0.0019729688488632213
2016-04-27,0.010596395301362582
2016-04-28,-0.007237572163459771
2016-04-29,0.08206365575945829
2016-05-02,0.006478462013917996
2016-05-03,-0.004720090907078811
2016-05-04,-0.016038783072524265
2016-05-05,-0.01367110831971341
2016-05-06,0.005420134370070606
2016-05-09,-0.0049490042298674375
2016-05-10,0.02149193244160852
2016-05-11,-0.020604844151148938
2016-05-12,0.0025742321761941245
2016-05-13,-0.009031323594951512
2016-05-16,0.0
2016-05-17,-0.002680626805098063
2016-05-18,-0.007614987164574538
2016-05-19,-0.01995132490567797
2016-05-20,0.017778202726084213
2016-05-23,-0.0026246292404076277
2016-05-24,0.029192443752909414
2016-05-25,-0.0014137540343944766
2016-05-26,-0.010530043317241722
2016-05-27,0.004202977822968634
2016-05-31,-0.009350603794717527
2016-06-01,-0.005753273037962359
2016-06-02,0.004520695162862687
2016-06-03,-0.009990954408180652
2016-06-06,-0.002091109319405482
2016-06-07,0.008199555743376497
2016-06-08,-0.0056930736730170795
2016-06-09,-0.008361180280957892
2016-06-10,-0.02117138368166749
2016-06-13,-0.023127009296099565
2016-06-14,0.006421451573366266
2016-06-15,-0.006285785393110088
2016-06-16,9.598044289660379e-05
2016-06-17,-0.0020124945839624653
2016-06-20,0.029287563700548525
2016-06-21,0.001679259689747692
2016-06-22,0.005681271785690445
2016-06-23,0.017781129482773217
2016-06-24,-0.07406736437544392
2016-06-27,-0.03262581026067779
2016-06-28,0.02793578858180057
2016-06-29,0.02954836303981989
2016-06-30,0.02034942966061526
2016-07-01,0.013264222499749456
2016-07-05,-0.016525721166826046
2016-07-06,0.0025488132062654323
2016-07-07,0.012900115162318482
2016-07-08,0.01729112732651661
2016-07-11,0.016905782909728995
2016-07-12,0.019051074687206127
2016-07-13,0.007583674181700362
2016-07-14,0.007614172671075448
2016-07-15,-0.004429598918920696
2016-07-18,0.00793932854665469
2016-07-19,0.005193382449182327
2016-07-20,0.00912778535897707
2016-07-21,-0.005205274046807928
2016-07-22,0.005318208899409482
2016-07-25,0.0034982338544962133
2016-07-26,0.0002550462751491622
2016-07-27,-0.003740131243891276
2016-07-28,0.017662066843655122
2016-07-29,-0.021966970121342855
2016-08-01,0.0061723736404342144
2016-08-02,-0.03254657374905512
2016-08-03,-0.00871886346967754
2016-08-04,0.008440232086740718
2016-08-05,-0.0024666937733459626
2016-08-08,0.007594777103469896
2016-08-09,-0.0027171396836050965
2016-08-10,0.0052734709791044665
2016-08-11,0.00367210694893938
2016-08-12,0.01114979207564648
2016-08-15,0.007063972873553537
2016-08-16,-0.005303651422928324
2016-08-17,-0.0073958433966491155
2016-08-18,0.00017325702569315204
2016-08-19,-0.0038116154164311578
2016-08-22,-0.008782544067558518
2016-08-23,-0.0011431641113566204
2016-08-24,-0.015052723331486773
2016-08-25,0.003217492702919822
2016-08-26,-0.007928708261775608
2016-08-29,-0.014008633996509423
2016-08-30,-0.006466183299815964
2016-08-31,0.0002749212506913956
2016-09-01,0.03674839119115547
2016-09-02,-0.009546398182034621
2016-09-06,0.016599594730762224
2016-09-07,-0.0022823665741563692
2016-09-08,0.003695516882071148
2016-09-09,-0.026036848649354183
2016-09-12,0.022232571124516376
2016-09-13,-0.017698579271674064
2016-09-14,-0.002240809219345663
2016-09-15,0.005300426409281966
2016-09-16,-0.03637168018380621
2016-09-19,-0.01585826781869426
2016-09-20,0.014417512366021734
2016-09-21,0.00343696304374963
2016-09-22,0.0071283941001887285
2016-09-23,0.010295052251956927
2016-09-26,-0.007460429478778119
2016-09-27,0.036758275508546046
2016-09-28,0.025552841577807905
2016-09-29,0.020777586363572187
2016-09-30,-0.01418910572293286
2016-10-03,0.002570109353763783
2016-10-04,0.017945732616470478
2016-10-05,0.000167892954761939
2016-10-06,-0.00512014240483627
2016-10-07,-0.0064116900813485644
2016-10-10,0.008491077662822422
2016-10-11,-0.008840555577715792
2016-10-12,0.009089230206186905
2016-10-13,-0.0008417968602315584
2016-10-14,0.01777761496172925
2016-10-17,0.00811227569063866
2016-10-18,0.008622308527043154
2016-10-19,0.015142819867267843
2016-10-20,-0.0002405258137810895
2016-10-21,0.023423783147447974
2016-10-24,0.0008621161777717656
2016-10-25,0.0023493081807519633
2016-10-26,-0.019141990521821528
2016-10-27,0.007009573619360054
2016-10-28,0.041290912000392366
2016-10-31,-0.01830750929906766
2016-11-01,-0.02507157723584641
2016-11-02,-0.023731973906134685
2016-11-03,0.01861798257538516
2016-11-04,-0.0006385631624616916
2016-11-07,0.010222840645601527
2016-11-08,0.004111000921075858
2016-11-09,-0.017793785846594412
2016-11-10,-0.00897800792352954
2016-11-11,-0.01965554810081449
2016-11-14,-0.016831579920786544
2016-11-15,0.03902420769257242
2016-11-16,0.013436955785506743
2016-11-17,0.011022506969562196
2016-11-18,-0.007189083916424366
2016-11-21,0.006286288227091541
2016-11-22,0.008777385346948385
2016-11-23,-0.009406564612480794
2016-11-25,0.007201030843717815
2016-11-28,-0.010685092349740133
2016-11-29,-0.006512094727058271
2016-11-30,-0.008392984251853197
2016-12-01,-0.016445119433844413
2016-12-02,-0.00827816485315691
2016-12-05,0.02223147059533015
2016-12-06,0.0006466945252963097
2016-12-07,-0.0017774047865095621
2016-12-08,-0.004451616539678516
2016-12-09,0.008617786202269162
2016-12-12,-0.03071086570157011
2016-12-13,-0.0018294993898151368
2016-12-14,-0.030325691634726537
2016-12-15,0.0048971280771878956
2016-12-16,-0.002564935983068728
2016-12-19,-0.003771530111391086
2016-12-20,0.0074856951339465905
2016-12-21,-0.01904519593068088
2016-12-22,-0.004004858089805108
2016-12-23,-0.004720241030280237
2016-12-27,-0.0020200156959079285
2016-12-28,-0.001408245625399318
2016-12-29,0.004406632918502629
2016-12-30,-0.006054267588814777
2017-01-03,-0.00741523999650473
2017-01-04,0.0115616893601731
2017-01-05,0.008352391639616874
2017-01-06,0.015345665439763012
2017-01-09,0.007299339178498787
2017-01-10,0.00272796519315488
2017-01-11,-0.0035707472506115723
2017-01-12,0.006911273671724727
2017-01-13,0.006779150214862861
2017-01-17,-0.0019359888647261236
2017-01-18,0.0064091823476590815
2017-01-19,-0.004189616744908808
2017-01-20,0.009087774065992704
2017-01-23,0.0005838205835415611
2017-01-24,0.0019166195471529424
2017-01-25,0.005323874941752127
2017-01-26,0.003061251008013688
2017-01-27,0.0063516489052497516
2017-01-30,-0.003852585849719148
2017-01-31,0.0004937229635282314
2017-02-01,-0.006744065185454562
2017-02-02,-0.0014903585759519222
2017-02-03,0.007795002369137771
2017-02-06,0.004278780067663135
2017-02-07,0.0023761497574819046
2017-02-08,0.004086944113459001
2017-02-09,0.003337719229712821
2017-02-10,-0.004868199584084576
2017-02-13,-0.02568288416249631
2017-02-14,0.0014225013536728337
2017-02-15,0.010111115897891265
2017-02-16,-0.00852063970740935
2017-02-17,-0.0036712105789419303
2017-02-21,-8.36927193910153e-05
2017-02-22,0.009715213016130875
2017-02-23,-0.007714112256369421
2017-02-24,-0.003928777457832933
2017-02-27,-0.003944340193317797
2017-02-28,0.0029488861953661516
2017-03-01,0.011844682938686013
2017-03-02,-0.012702262687051546
2017-03-03,0.010090778590133631
2017-03-06,0.011405197117623667
2017-03-07,0.009735127190054316
2017-03-08,0.01748515979447096
2017-03-09,0.0014454596192392533
2017-03-10,0.008419434237268542
2017-03-13,0.012643295050426051
2017-03-14,0.0024342537121826435
2017-03-15,0.014256338624816234
2017-03-16,0.00965427304271893
2017-03-17,0.0035953213849651
2017-03-20,-0.010137363308444503
2017-03-21,-0.017479014945453453
2017-03-22,0.0006269217268781713
2017-03-23,-0.005012417470197761
2017-03-24,0.005667415843997992
2017-03-27,0.0003130992746440686
2017-03-28,0.009624526024430535
2017-03-29,0.004882515018983513
2017-03-30,-0.0015423728679084814
2017-03-31,-0.025413281070492566
2017-04-03,-0.00023801888508945268
2017-04-04,-0.008878806558313301
2017-04-05,-0.0003999674152199706
2017-04-06,0.005601341095007983
2017-04-07,0.006524933966386204
2017-04-10,0.015574540138730164
2017-04-11,0.005137585539927603
2017-04-12,0.001239328397020456
2017-04-13,-0.008895445734512397
2017-04-17,0.017247930093989616
2017-04-18,0.000997567068034888
2017-04-19,0.003678846719309403
2017-04-20,0.007483914071649833
2017-04-21,0.00037901862307609946
2017-04-24,0.016366213797394336
2017-04-25,0.00961685262308154
2017-04-26,0.0023627022591981017
2017-04-27,0.0033146527798908476
2017-04-28,-0.018208185177438496
2017-05-01,0.02153743166139277
2017-05-02,0.01749619630275534
2017-05-03,0.0010073915232222674
2017-05-04,0.014159360086198003
2017-05-05,-0.005102626823135892
2017-05-08,-0.005770178657836245
2017-05-09,-0.0012179751404254313
2017-05-10,0.003084697832446359
2017-05-11,0.0002143706670301171
2017-05-12,-0.0003574719097690915
2017-05-15,0.02295996365817632
2017-05-16,0.016431173904262852
2017-05-17,-0.03411974621372249
2017-05-18,0.006053554786778603
2017-05-19,0.002335886835923784
2017-05-22,0.00649794491998823
2017-05-23,0.00239047143095128
2017-05-24,0.007855728296786157
2017-05-25,0.012875001470276093
2017-05-26,-0.0065964449524607005
2017-05-30,-0.0029737993203305946
2017-05-31,-0.0025666076488261025
2017-06-01,0.02093416727537356
2017-06-02,-0.0028610206595434118
2017-06-05,0.01024809641595592
2017-06-06,-0.006762652052584417
2017-06-07,-0.003472371966567911
2017-06-08,0.019540861785838137
2017-06-09,-0.03772962368184807
2017-06-12,0.004805293379974929
2017-06-13,0.01136673781620301
2017-06-14,0.008703403618272487
2017-06-15,-0.010190789023956981
2017-06-16,0.0035690162681396576
2017-06-19,0.01491011313277224
2017-06-20,-0.004717129754013061
2017-06-21,0.01198470316418887
2017-06-22,0.01699420052021572
2017-06-23,0.01598695878668588
2017-06-26,-0.01586478459270313
2017-06-27,-0.026911483817004034
2017-06-28,0.014740521829404107
2017-06-29,-0.01306042000694041
2017-06-30,0.005671469819312769
2017-07-03,-0.008190615887400332
2017-07-05,0.016381043294338093
2017-07-06,-0.009923302434654335
2017-07-07,0.007534018206086124
2017-07-10,0.001335093068958182
2017-07-11,-0.00026645196044927655
2017-07-12,0.016006232213146676
2017-07-13,0.003675856099544683
2017-07-14,0.008306191482486458
2017-07-17,-0.009340077037731653
2017-07-18,0.005500013496394507
2017-07-19,0.012372112733133545
2017-07-20,-0.005403182881312141
2017-07-21,-0.004462009686874824
2017-07-24,0.004352209667823903
2017-07-25,-0.00025857480433211233
2017-07-26,0.015332618211051807
2017-07-27,-0.01714047613775671
2017-07-28,0.03403592410651557
2017-07-31,-0.018996909541067808
2017-08-01,-0.024157924091651295
2017-08-02,0.0028816404661107242
2017-08-03,0.003591597442362593
2017-08-04,-0.01516117504168557
2017-08-07,-0.014734370554761567
2017-08-08,-0.021459110178176477
2017-08-09,0.013569117492647331
2017-08-10,-0.029411767847002723
2017-08-11,0.006687560732111741
2017-08-14,0.021244104719678303
2017-08-15,-0.0035235239992109646
2017-08-16,0.011695993741113409
2017-08-17,-0.031186913928236804
2017-08-18,-0.0029830955725873576
2017-08-21,0.009185005646173083
2017-08-22,0.019898897434207807
2017-08-23,0.0032519719211077103
2017-08-24,0.012492382855637585
2017-08-25,-0.004535185533662278
2017-08-28,-0.045088946737563584
2017-08-29,0.010243418744738664
2017-08-30,-0.0038197801182486835
2017-08-31,0.03430027892534504
2017-09-01,-0.0008765353712302248
2017-09-05,-0.00418277450640725
2017-09-06,-0.021813936760129105
2017-09-07,-0.002908780554477186
2017-09-08,-0.017781583526494837
2017-09-11,0.01916411533782436
2017-09-12,0.008604006577224821
2017-09-13,0.0020637118858244374
2017-09-14,-0.01565260188443296
2017-09-15,-0.008718330734790003
2017-09-18,0.00021127184653479958
2017-09-19,-0.004853901727117971
2017-09-20,0.010885745521868273
2017-09-21,0.0007692352628732024
2017-09-22,0.01851596089971097
2017-09-25,-0.02092348144585321
2017-09-26,0.004694481011070062
2017-09-27,0.015203555026331417
2017-09-28,-0.018753971957076176
2017-09-29,0.007701065443165511
2017-10-02,0.020146963598798084
2017-10-03,-0.004290104452476795
2017-10-04,0.009506709981468742
2017-10-05,0.005487812692228866
2017-10-06,-0.002829990185048148
2017-10-09,-0.010338621955903404
2017-10-10,-0.0002048104738978651
2017-10-11,0.005053708367215304
2017-10-12,0.00550363244025287
2017-10-13,0.01439409642961298
2017-10-16,-0.010792100074377253
2017-10-17,0.004377141584511746
2017-10-18,0.021054190244143234
2017-10-19,0.007354818087471848
2017-10-20,-0.003911097592992907
2017-10-23,-0.01387432478282613
2017-10-24,0.0003317209664912557
2017-10-25,-0.01877539239585002
2017-10-26,-0.003718584245847145
2017-10-27,-0.15989147817052685
2017-10-30,-0.02892013102486546
2017-10-31,0.03701870112367245
2017-11-01,-0.020936999332933914
2017-11-02,0.011962201393761696
2017-11-03,-0.003724242326977878
2017-11-06,-0.0005688301812929453
2017-11-07,-0.027402829671088536
2017-11-08,-0.00877870344056142
2017-11-09,-0.010458720292334411
2017-11-10,0.02915110420635525
2017-11-13,-0.003809943687352102
2017-11-14,0.015048211546054846
2017-11-15,-0.005090783081746486
2017-11-16,0.007180083980899088
2017-11-17,0.01565065591529735
2017-11-20,-0.003711226609551921
2017-11-21,0.011255944499730663
2017-11-22,0.016816266164256355
2017-11-24,-0.0013387963339901443
2017-11-27,-0.0010251433216702521
2017-11-28,-0.007894039297788202
2017-11-29,-0.029121551664763823
2017-11-30,0.003933778654284792
2017-12-01,0.0016326679928337917
2017-12-04,-0.003748970633351667
2017-12-05,-0.012025398479242777
2017-12-06,-0.013248572605190634
2017-12-07,0.00033573721797153233
2017-12-08,-0.014008977379275533
2017-12-11,0.002467298116259675
2017-12-12,0.0072986710236147
2017-12-13,-0.0011793355817812934
2017-12-14,0.01138748677616408
2017-12-15,0.008173414426844605
2017-12-18,0.008934588194709159
2017-12-19,-0.004099774105657095
2017-12-20,-0.011938082061683897
2017-12-21,0.000499917029888719
2017-12-22,0.0009161111680047185
2017-12-26,-0.00615733649174699
2017-12-27,0.007367611694893084
2017-12-28,0.007729436338119511
2017-12-29,-0.012206258060997954
2018-01-02,0.013776416641585687
2018-01-03,0.030884606356889055
2018-01-04,0.007749521963427375
2018-01-05,0.0077691471925860345
2018-01-08,0.008574556979264347
2018-01-09,-0.007253830026791919
2018-01-10,-0.000785583947748969
2018-01-11,0.01753418675582319
2018-01-12,0.022795714864167538
2018-01-16,-0.013297000316476404
2018-01-17,0.00030629353756750355
2018-01-18,-0.028704902638349017
2018-01-19,-0.0048859868252213445
2018-01-22,0.015205374985803877
2018-01-23,0.005772592885436634
2018-01-24,0.011634357983060006
2018-01-25,0.0052136562906102135
2018-01-26,0.00495724883333537
2018-01-29,-0.010321703083992273
2018-01-30,-0.01157971440378236
2018-01-31,-0.0068275538653991275
2018-02-01,0.008593250457358703
2018-02-02,-0.0191309254288623
2018-02-05,-0.012555261171446452
2018-02-06,0.017832723097180203
2018-02-07,0.016106262243092306
2018-02-08,-0.0487126457729824
2018-02-09,-0.1546777464673167
2018-02-12,-0.01134594854400739
2018-02-13,-0.010309394228751767
2018-02-14,-0.01631283345096224
2018-02-15,0.021278729737048918
2018-02-16,0.0158463102476063
2018-02-20,0.002407586843501619
2018-02-21,-0.010662811736290356
2018-02-22,0.014952792027050466
2018-02-23,0.01769837489491799
2018-02-26,0.0022560245707579085
2018-02-27,-0.027293185729179825
2018-02-28,0.014077640573430639
2018-03-01,-0.011505216986650524
2018-03-02,0.005194255191872887
2018-03-05,0.030239349900697876
2018-03-06,0.008824065511058743
2018-03-07,0.028067637808966595
2018-03-08,-0.009160230309775308
2018-03-09,0.017130339627152047
2018-03-12,0.019782539619993544
2018-03-13,-0.042904610595229764
2018-03-14,0.034237266831055546
2018-03-15,-0.007327025980059965
2018-03-16,0.006669658693498448
2018-03-19,-0.018639551418481393
2018-03-20,-0.007021334663363632
2018-03-21,-0.00969991005439741
2018-03-22,-0.020688371703121322
2018-03-23,-0.008132350234926866
2018-03-26,0.0068796761204918955
2018-03-27,-0.011699907338583171
2018-03-28,0.0069136318018450105
2018-03-29,0.03846879358641053
2018-04-02,-0.03278695276434296
2018-04-03,0.001685602128297603
2018-04-04,0.02140789560769507
2018-04-05,0.007779520385496452
2018-04-06,-0.023249327742850157
2018-04-09,-0.002789557261119291
2018-04-10,0.011561829485275066
2018-04-11,-0.009125215781687457
2018-04-12,-0.002790709004478198
2018-04-13,0.0
2018-04-16,0.01828354925971709
2018-04-17,0.011817549702336505
2018-04-18,-0.0015392399715151717
2018-04-19,0.009883982326478913
2018-04-20,-0.014366537991979289
2018-04-23,0.005648344301801167
2018-04-24,0.003532786389826903
2018-04-25,-0.0211228769865619
2018-04-26,-0.019273514299833594
2018-04-27,0.08199347253509903
2018-04-30,0.0006083097234030888
2018-05-01,-0.014243484563378872
2018-05-02,0.00819383874002022
2018-05-03,-0.02752772247955737
2018-05-04,-0.010424258991984625
