Date,CNP
2015-10-08,0.009154540696500124
2015-10-09,-0.0037353383227848314
2015-10-12,-0.006962984782311832
2015-10-13,-0.008090652541206667
2015-10-14,-0.007068783497868991
2015-10-15,0.021905707274201047
2015-10-16,0.0021438131701290164
2015-10-19,-0.011765036789550098
2015-10-20,0.005952442285434012
2015-10-21,0.009682554940706023
2015-10-22,0.01917982990012601
2015-10-23,-0.02666014771223124
2015-10-26,0.008056035969753683
2015-10-27,-0.009589702123034782
2015-10-28,-0.0032276854484757367
2015-10-29,0.0
2015-10-30,0.0010792113694177985
2015-11-02,-0.002695119819593139
2015-11-03,0.012432277972157513
2015-11-04,-0.00266936083926006
2015-11-05,-0.00910063159881691
2015-11-06,-0.056726064155042555
2015-11-09,0.0022907729675214483
2015-11-10,-0.00707164437017993
2015-11-11,0.011675597435810259
2015-11-12,-0.0242355752238399
2015-11-13,0.0029568355114011347
2015-11-16,0.01591963817301334
2015-11-17,-0.009285704925486749
2015-11-18,0.005272169593492304
2015-11-19,-0.0034964483960600035
2015-11-20,-0.0005850419639600313
2015-11-23,-0.005266001961011013
2015-11-24,0.003529278766922994
2015-11-25,0.001172288921242659
2015-11-27,-0.0046836650762905885
2015-11-30,-0.0029411814670896597
2015-12-01,0.0023600254303137724
2015-12-02,-0.0229549313887093
2015-12-03,-0.009036161013481037
2015-12-04,0.00364759866886466
2015-12-07,-0.006056945207854936
2015-12-08,-0.004265890736976696
2015-12-09,0.004284166523264021
2015-12-10,-0.016453521453725806
2015-12-11,0.034077214618791096
2015-12-14,-0.008987902398048142
2015-12-15,0.02116094225812959
2015-12-16,0.04203695489685133
2015-12-17,0.013636220905510754
2015-12-18,-0.02298226389559721
2015-12-21,0.005737622196448244
2015-12-22,0.003422574373503462
2015-12-23,0.026151205908674813
2015-12-24,0.003324047101891381
2015-12-28,0.003865230984591461
2015-12-29,0.015401249579757081
2015-12-30,-0.008667278699342806
2015-12-31,0.0032789244209714408
2016-01-04,-0.004901811828568525
2016-01-05,0.009304699002327999
2016-01-06,-0.012473162799217175
2016-01-07,-0.019768690654676235
2016-01-08,-0.0022412523243726667
2016-01-11,-0.011791015722459885
2016-01-12,-0.017045406657727802
2016-01-13,-0.013294787512100892
2016-01-14,0.03280577287843767
2016-01-15,-0.018717800543954888
2016-01-19,0.011560407667663197
2016-01-20,-0.03428570099780015
2016-01-21,0.031360816351703846
2016-01-22,0.02008073626655027
2016-01-25,-0.03824539508054525
2016-01-26,0.015789377523334203
2016-01-27,-0.0034543282828607413
2016-01-28,0.013287415271522107
2016-01-29,0.01881413902526652
2016-02-01,0.04196962797364012
2016-02-02,-0.010741016188369756
2016-02-03,0.03420176717943635
2016-02-04,-0.0052492154188398255
2016-02-05,-0.0052771921735458305
2016-02-08,-0.022281026387568348
2016-02-09,0.0065107351486675125
2016-02-10,-0.002155829138651977
2016-02-11,-0.032982953969234896
2016-02-12,0.018130316060732676
2016-02-16,0.007234562473023898
2016-02-17,0.013259435551446819
2016-02-18,0.011995688748292155
2016-02-19,-0.006465544296643144
2016-02-22,0.010846032665714933
2016-02-23,-0.0032185503162718287
2016-02-24,0.01506967711407703
2016-02-25,0.014846022023120797
2016-02-26,-0.031870329663938324
2016-02-29,0.005396607026710187
2016-03-01,0.0021470837853903024
2016-03-02,0.00803393252666984
2016-03-03,-0.0021249268535455945
2016-03-04,0.0378061608186524
2016-03-07,0.010261781662498803
2016-03-08,0.00863382631291909
2016-03-09,0.004531512246704228
2016-03-10,0.012030515613269399
2016-03-11,0.0044577013635000995
2016-03-14,0.00739593502499325
2016-03-15,0.003915890188821214
2016-03-16,0.005850702817695508
2016-03-17,0.021328129048984623
2016-03-18,-0.016136634254351967
2016-03-21,0.010612684080998802
2016-03-22,0.000954596192217716
2016-03-23,-0.0014304052565927705
2016-03-24,0.002865464834277409
2016-03-28,-0.009999885351397397
2016-03-29,0.02212592006364633
2016-03-30,-0.018823725196101537
2016-03-31,0.003357234885567273
2016-04-01,0.013384501287551975
2016-04-04,-0.01132098350994637
2016-04-05,-0.02146940274307141
2016-04-06,0.010238982377585248
2016-04-07,0.00048247129255196697
2016-04-08,0.008683042715302625
2016-04-11,-0.002391365431280601
2016-04-12,0.01917597545838512
2016-04-13,-0.002822273371216877
2016-04-14,-0.01132098350994637
2016-04-15,0.0014313346873280341
2016-04-18,0.0014292888965521389
2016-04-19,-0.0009512324485851931
2016-04-20,-0.020000140536996835
2016-04-21,-0.0014577004586573405
2016-04-22,0.012651741596254595
2016-04-25,0.01201341444867876
2016-04-26,0.0018994051013805358
2016-04-27,0.01563990922126579
2016-04-28,-0.0032664930142387583
2016-04-29,0.004213773975936919
2016-05-02,0.011654907561831518
2016-05-03,-0.011981795087240954
2016-05-04,0.01119413888452847
2016-05-05,-0.001383501027804157
2016-05-06,-0.0009240303555481111
2016-05-09,0.0023115840841030355
2016-05-10,0.019372895261293932
2016-05-11,-0.0040726782178895915
2016-05-12,0.016458367541469565
2016-05-13,-0.004975350629955355
2016-05-16,0.0109096529320869
2016-05-17,-0.010791916864621998
2016-05-18,-0.021363312375774934
2016-05-19,0.01672087868628669
2016-05-20,0.008222593847273085
2016-05-23,-0.004077593211446073
2016-05-24,0.00227482434219195
2016-05-25,0.004085111542417419
2016-05-26,0.010398103753410215
2016-05-27,0.007158515547282862
2016-05-31,0.0008887101643255679
2016-06-01,0.002663081823078395
2016-06-02,0.0004428379958172357
2016-06-03,0.013716806946060256
2016-06-06,0.006983871441463618
2016-06-07,0.001733720186678056
2016-06-08,0.006490669026695262
2016-06-09,0.005588977666198369
2016-06-10,-0.010688356217577244
2016-06-13,-0.007346658434670639
2016-06-14,0.004353783686187107
2016-06-15,-0.005201715066586288
2016-06-16,0.00392157431080653
2016-06-17,0.0026040223650540817
2016-06-20,0.005195182632721229
2016-06-21,0.012057972675250328
2016-06-22,-0.011063365853068996
2016-06-23,0.010757451639356708
2016-06-24,-0.006385994140626239
2016-06-27,-0.0072833762032675775
2016-06-28,0.019421358746446682
2016-06-29,0.016088182033047183
2016-06-30,0.0
2016-07-01,0.0020832533804096
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,-0.022037514220650922
2016-07-08,0.016156585054478922
2016-07-11,-0.003765910030515629
2016-07-12,-0.0046197960404050775
2016-07-13,0.010126454374279836
2016-07-14,-0.011695439574755606
2016-07-15,0.01690584323704103
2016-07-18,-0.004571898889511594
2016-07-19,-0.0012527539863365078
2016-07-20,0.008361420259531016
2016-07-21,0.0049751671241617945
2016-07-22,0.01856406656938625
2016-07-25,-0.0072901026889889975
2016-07-26,-0.0077518910513895145
2016-07-27,-0.01726983079647626
2016-07-28,-0.005439528877472122
2016-07-29,0.006310450076480345
2016-08-01,-0.010451106821521172
2016-08-02,-0.008449729282879348
2016-08-03,0.001277938763154074
2016-08-04,0.004255484078597327
2016-08-05,-0.039406771943640284
2016-08-08,0.001764424201706305
2016-08-09,-0.0004399348152921423
2016-08-10,-0.001762429824591072
2016-08-11,0.0017655414675299408
2016-08-12,0.0057035236198508255
2016-08-15,-0.005316925424525887
2016-08-16,-0.014253843499195673
2016-08-17,0.020786118737327275
2016-08-18,0.010181371032477182
2016-08-19,0.00043860193610001375
2016-08-22,0.00481818519234567
2016-08-23,-0.0039234590833044924
2016-08-24,-0.003938913248266784
2016-08-25,-0.002196790509847224
2016-08-26,-0.01717284671142616
2016-08-29,0.01568078424546382
2016-08-30,-0.008821823620207891
2016-08-31,0.0
2016-09-01,-0.001335400090955341
2016-09-02,0.008467114845016388
2016-09-06,0.0075123503168865735
2016-09-07,0.021490923230616632
2016-09-08,0.015027917507406618
2016-09-09,-0.043570134286892825
2016-09-12,0.015037655388117521
2016-09-13,-0.022222366725205056
2016-09-14,-0.0004454655785974815
2016-09-15,0.009808331731070208
2016-09-16,0.0176597791402493
2016-09-19,0.0108461974113494
2016-09-20,0.007296003807365947
2016-09-21,0.02343389131340534
2016-09-22,0.003746946825936348
2016-09-23,0.0033183495286905895
2016-09-26,0.002893508292015623
2016-09-27,-0.015663399661500432
2016-09-28,0.010050080929621341
2016-09-29,-0.022387946224968425
2016-09-30,-0.014843095823633523
2016-10-03,-0.014205882397776426
2016-10-04,-0.023580887606042156
2016-10-05,-0.000446946358631517
2016-10-06,-0.0022373154658944516
2016-10-07,-0.01793718361751062
2016-10-10,0.012785789260680858
2016-10-11,-0.015329412855467961
2016-10-12,0.010988940990511509
2016-10-13,0.011775526786768742
2016-10-14,0.0013427183598704318
2016-10-17,0.002682401128365708
2016-10-18,0.003566215006994611
2016-10-19,0.005331324783361957
2016-10-20,0.0013256234062619665
2016-10-21,0.0026479601598197178
2016-10-24,-0.00748270267935347
2016-10-25,0.005321530741537073
2016-10-26,-0.00044094613294032303
2016-10-27,-0.003971605365752695
2016-10-28,-0.0017723831880124274
2016-10-31,0.011984238816265425
2016-11-01,-0.013158056766487958
2016-11-02,-0.017333347273218003
2016-11-03,0.01944800645864464
2016-11-04,0.01730247865848078
2016-11-07,0.030091548730240225
2016-11-08,0.003387403425483937
2016-11-09,-0.02067524049180347
2016-11-10,-0.0038774913263199817
2016-11-11,-0.008650771908972565
2016-11-14,0.013149867614042243
2016-11-15,0.013501602302261162
2016-11-16,-0.002148747078292934
2016-11-17,0.0
2016-11-18,0.005168076381935061
2016-11-21,0.007712310615761275
2016-11-22,0.004251282131440437
2016-11-23,-0.000423317935911105
2016-11-25,0.014400599972035133
2016-11-28,0.009185926886003282
2016-11-29,-0.0033096876812070963
2016-11-30,-0.009547598358451759
2016-12-01,-0.0025145685654401895
2016-12-02,0.012605063209734313
2016-12-05,-0.004979468926522013
2016-12-06,-0.008339986348065875
2016-12-07,0.01303602765465306
2016-12-08,-0.0016607543107252098
2016-12-09,0.015800447840365495
2016-12-12,0.003274771209285099
2016-12-13,0.002855931524580191
2016-12-14,-0.016273322715010363
2016-12-15,0.005376302380291076
2016-12-16,-0.0008227082708569533
2016-12-19,0.006999138621411216
2016-12-20,0.008176422929484062
2016-12-21,-0.00040546499472027264
2016-12-22,0.007707670008763934
2016-12-23,-0.00040252691861009104
2016-12-27,-0.002819125250283161
2016-12-28,-0.012924094580065937
2016-12-29,0.011865559812024085
2016-12-30,-0.0036392614683863345
2017-01-03,-0.002028768151628557
2017-01-04,0.008946435298530453
2017-01-05,0.0
2017-01-06,0.022168471390870748
2017-01-09,-0.018927283024744
2017-01-10,0.002813258330534696
2017-01-11,0.018837662052569426
2017-01-12,-0.0035404770504066096
2017-01-13,0.0035530565656360924
2017-01-17,0.0027538902105799234
2017-01-18,0.0074540641932747675
2017-01-19,-0.009345615088081738
2017-01-20,0.006289120835487605
2017-01-23,-0.006249814993792069
2017-01-24,0.007075285516786156
2017-01-25,0.012880534627601747
2017-01-26,0.001541524794021587
2017-01-27,0.002693395983577984
2017-01-30,-0.008826040119672807
2017-01-31,0.014711602038979699
2017-02-01,-0.01068277346005031
2017-02-02,0.010026915265235914
2017-02-03,0.004200035637707655
2017-02-06,-0.007984947181148172
2017-02-07,0.003066506378841316
2017-02-08,0.009552795822882043
2017-02-09,0.0018923670898705058
2017-02-10,0.000755479327351205
2017-02-13,0.006795125191122908
2017-02-14,-0.013332265564288903
2017-02-15,0.0007677390683193952
2017-02-16,0.011507536361756054
2017-02-17,0.005309051544659216
2017-02-21,0.003772086411131026
2017-02-22,-0.001502885376170715
2017-02-23,0.010161538949661875
2017-02-24,0.006706459828809352
2017-02-27,-0.008511952294363079
2017-02-28,0.019783195152180078
2017-03-01,0.013909401077521588
2017-03-02,0.002527114597147939
2017-03-03,0.004681306015551279
2017-03-06,0.00215040576673986
2017-03-07,0.0014304981135222494
2017-03-08,-0.01999978071385422
2017-03-09,-0.002551330215953107
2017-03-10,0.012422567569437826
2017-03-13,-0.003608644234800118
2017-03-14,-0.003984073390882248
2017-03-15,0.021454474838696447
2017-03-16,-0.01779974894626002
2017-03-17,0.003261716397940928
2017-03-20,-0.00830917300571532
2017-03-21,0.004735879218664696
2017-03-22,0.01087741019035926
2017-03-23,-0.004662659191635221
2017-03-24,0.004324237517230323
2017-03-27,-0.0064586061655597105
2017-03-28,0.0
2017-03-29,0.005778233499466268
2017-03-30,-0.012208193218873564
2017-03-31,0.0021812514967587404
2017-04-03,-0.0007260401366840918
2017-04-04,0.00798595356455345
2017-04-05,0.002520476924766646
2017-04-06,0.0021553964637339718
2017-04-07,0.0
2017-04-10,0.003583980031654832
2017-04-11,-0.0032140452069000514
2017-04-12,0.004657824063088345
2017-04-13,-0.003566438919744841
2017-04-17,0.010737345960737388
2017-04-18,0.002124866434211725
2017-04-19,-0.01166097915586417
2017-04-20,-0.002502631378853093
2017-04-21,0.007885323997545157
2017-04-24,0.007112144714126689
2017-04-25,0.0024719646287703068
2017-04-26,-0.002113639449579874
2017-04-27,0.010942508918775795
2017-04-28,-0.003840705758318297
2017-05-01,-0.007711287641242959
2017-05-02,-0.004238613279863079
2017-05-03,-0.003192469741139403
2017-05-04,-0.004270464577452726
2017-05-05,0.0025014710631916515
2017-05-08,-0.00641698485915676
2017-05-09,-0.015070021830131508
2017-05-10,0.0032787133647615985
2017-05-11,-0.004357211514085191
2017-05-12,0.005082454790720892
2017-05-15,0.0047636206211787435
2017-05-16,-0.00838787694549814
2017-05-17,-0.0007355738309916537
2017-05-18,0.0014721403639592623
2017-05-19,0.009922858452134253
2017-05-22,0.008005923837647533
2017-05-23,0.0018048113196860172
2017-05-24,0.007927941140092765
2017-05-25,0.0075082280660649925
2017-05-26,0.005322730212083515
2017-05-30,0.002118009885892169
2017-05-31,0.007748960417901962
2017-06-01,0.011185045109336267
2017-06-02,-0.0017282470859452115
2017-06-05,-0.0114266534080385
2017-06-06,-0.0017512500218970217
2017-06-07,-0.006315783859650037
2017-06-08,-0.0038840570827490817
2017-06-09,0.0010633791714993457
2017-06-12,-0.0046032841535035285
2017-06-13,0.000711237863495473
2017-06-14,0.008531925871180901
2017-06-15,0.008459402266302707
2017-06-16,0.009437467501774766
2017-06-19,-0.005886671326541415
2017-06-20,-0.01044911485324862
2017-06-21,-0.015135363790916179
2017-06-22,0.003931253919907007
2017-06-23,-0.001424012449199319
2017-06-26,0.011764593802760404
2017-06-27,-0.007046961516157579
2017-06-28,-0.012420225818016828
2017-06-29,-0.013295085948702212
2017-06-30,-0.002913454951529726
2017-07-03,0.007304606542994918
2017-07-05,-0.004713354632201572
2017-07-06,-0.006193246178588296
2017-07-07,0.0014662046347164726
2017-07-10,-0.0018300052298683145
2017-07-11,-0.004033788201711186
2017-07-12,0.01178218341926307
2017-07-13,-0.0043667783333853905
2017-07-14,0.009502685617557738
2017-07-17,0.005431005872242878
2017-07-18,0.0003601054060924369
2017-07-19,-0.0053996366530354445
2017-07-20,0.015200885384405005
2017-07-21,0.0035650204794863694
2017-07-24,0.0007106628516149183
2017-07-25,-0.008874714348449886
2017-07-26,0.005730468061252436
2017-07-27,0.001780649633720488
2017-07-28,0.00035549691129910244
2017-07-31,0.0017770271347521405
2017-08-01,0.00212809330145447
2017-08-02,-0.002831547893756392
2017-08-03,0.010649587594790066
2017-08-04,0.0024585012735123257
2017-08-07,0.007007712873699168
2017-08-08,0.010786499409915384
2017-08-09,0.0003440696801442211
2017-08-10,0.002408840452051697
2017-08-11,-0.010641666106995351
2017-08-14,0.008685869543950897
2017-08-15,0.0013886409239884934
2017-08-16,0.0038140986312817926
2017-08-17,-0.006217347327783118
2017-08-18,0.008341884555753687
2017-08-21,0.009307191661286796
2017-08-22,0.00785515836527173
2017-08-23,0.007454839971064997
2017-08-24,-0.003027155267314674
2017-08-25,0.003036346760403763
2017-08-28,0.006727483725180283
2017-08-29,-0.001336375586784344
2017-08-30,-0.007694848581004332
2017-08-31,-0.001348622581308967
2017-09-01,0.00033767245443927507
2017-09-05,-0.0003375584702420831
2017-09-06,-0.0060771201902379834
2017-09-07,0.017663110509920754
2017-09-08,0.0016688778122184722
2017-09-11,0.014661753354957119
2017-09-12,-0.015435058158747794
2017-09-13,-0.0013343087478642213
2017-09-14,0.006679889673075312
2017-09-15,0.004313443507847348
2017-09-18,-0.009580457791824815
2017-09-19,-0.00033369870870991747
2017-09-20,-0.00900906376680588
2017-09-21,-0.007070550535504649
2017-09-22,-0.00983369331787698
2017-09-25,0.01575335623461238
2017-09-26,-0.0006745979005904346
2017-09-27,-0.018893461627874863
2017-09-28,0.0024074337786579303
2017-09-29,0.002058368374783015
2017-10-02,-0.008558889773144007
2017-10-03,-0.006215451658110771
2017-10-04,0.0072968251557041786
2017-10-05,0.0024144881689744935
2017-10-06,-0.006193979915220527
2017-10-09,-0.005193946498625479
2017-10-10,0.013574733696886332
2017-10-11,0.006524687208778968
2017-10-12,0.013988266446043118
2017-10-13,-0.01211285752800717
2017-10-16,0.003405800416455662
2017-10-17,0.00237638044050259
2017-10-18,0.0016931789628311655
2017-10-19,0.005747126908678402
2017-10-20,-0.0016809029213862292
2017-10-23,-0.0010102889349482558
2017-10-24,-0.002696091653527244
2017-10-25,-0.007097081022443219
2017-10-26,0.0037442442743245152
2017-10-27,0.008816622020347165
2017-10-30,-0.009411880731900135
2017-10-31,0.0037327265279816224
2017-11-01,0.004394610593621895
2017-11-02,0.0010100306549003513
2017-11-03,-0.005043914255826065
2017-11-06,0.00439329039663483
2017-11-07,0.007739192324159649
2017-11-08,0.0
2017-11-09,-0.004674677131896954
2017-11-10,-0.013418367658711183
2017-11-13,0.007480767062921778
2017-11-14,0.010799821761258377
2017-11-15,-0.01118552176813803
2017-11-16,-0.010902644090893698
2017-11-17,-0.0010336434954795193
2017-11-20,0.0041380220513562715
2017-11-21,-0.0010301183561519656
2017-11-22,0.002062609426407347
2017-11-24,-0.004116645075880387
2017-11-27,0.0175681252405111
2017-11-28,0.001353881034640514
2017-11-29,0.0030425408882372995
2017-11-30,0.011459394679482093
2017-12-01,-0.015994698485592096
2017-12-04,-0.005756617089593186
2017-12-05,-0.015327185493697937
2017-12-06,0.0034591698725003894
2017-12-07,-0.005170784924122596
2017-12-08,0.0017324980332995565
2017-12-11,-0.002075368705578118
2017-12-12,-0.01629114252507413
2017-12-13,0.0007043977916258992
2017-12-14,0.007746905162156814
2017-12-15,0.0062891928625254945
2017-12-18,-0.011805563333065372
2017-12-19,-0.01581154668249063
2017-12-20,0.0003568942244751572
2017-12-21,-0.008922007303026058
2017-12-22,0.010802652660236056
2017-12-26,-0.0014247831139662104
2017-12-27,0.004281220928570084
2017-12-28,0.007459898587928615
2017-12-29,0.0
2018-01-02,-0.0119887244031186
2018-01-03,-0.0021412886251923613
2018-01-04,0.0010730278808182003
2018-01-05,-0.0042872529108566315
2018-01-08,0.006099925041061605
2018-01-09,-0.00998569315079123
2018-01-10,-0.01801182955199432
2018-01-11,0.006236512596690558
2018-01-12,-0.002187521143127258
2018-01-16,0.005480352476852746
2018-01-17,0.013081331528722151
2018-01-18,-0.0017934827841884493
2018-01-19,-0.0010779538924964305
2018-01-22,-0.00035950367712000997
2018-01-23,0.010435159354129642
2018-01-24,0.002136884933015226
2018-01-25,0.008528800333467146
2018-01-26,0.002818863408150518
2018-01-29,-0.025649878106623336
2018-01-30,0.0032454359646179043
2018-01-31,0.01294052744323504
2018-02-01,-0.016323817107305683
2018-02-02,-0.006133020586449045
2018-02-05,-0.023230218199565722
2018-02-06,-0.021925011952665163
2018-02-07,0.001519790196155224
2018-02-08,-0.01934732666960215
2018-02-09,0.025144822927775756
2018-02-12,0.008679390650514263
2018-02-13,0.0014964786195728053
2018-02-14,-0.011399601163671225
2018-02-15,0.02176400633949016
2018-02-16,0.005605196646104149
2018-02-20,-0.0066888681770786995
2018-02-21,-0.018705643373929437
2018-02-22,0.02935567025523178
2018-02-23,0.02703718724886106
2018-02-26,0.002163633282069366
2018-02-27,-0.019431258739951995
2018-02-28,-0.007339790222774201
2018-03-01,-0.012199531508682915
2018-03-02,-0.0011227533899904607
2018-03-05,0.017234991775159747
2018-03-06,-0.013996302022657114
2018-03-07,-0.002241401494813444
2018-03-08,0.014227313277271003
2018-03-09,0.0014762058098916064
2018-03-12,0.011057945668812463
2018-03-13,-0.004374854050676169
2018-03-14,-0.009520486709260978
2018-03-15,-0.004805734615520141
2018-03-16,0.008543824508708386
2018-03-19,-0.007366474748766838
2018-03-20,-0.005194711295816723
2018-03-21,0.0011187176089670903
2018-03-22,-0.004098179515812039
2018-03-23,-0.008604644074919898
2018-03-26,0.01283008610291092
2018-03-27,0.00931498027680111
2018-03-28,-0.0051683031142596425
2018-03-29,0.016697482026533983
2018-04-02,-0.015328278619722857
2018-04-03,0.003706533258192035
2018-04-04,0.004431221201460334
2018-04-05,0.003308994915564245
2018-04-06,-0.014657713616990087
2018-04-09,0.008925330911739415
2018-04-10,-0.0011058735892099936
2018-04-11,-0.00996300209790435
2018-04-12,-0.01118132374983194
2018-04-13,0.005276948433140305
2018-04-16,0.014997929185744496
2018-04-17,0.0036942987577346376
2018-04-18,-0.001104245413743099
2018-04-19,-0.005895263426564101
2018-04-20,-0.011119423193110323
2018-04-23,-0.027736280784509293
2018-04-24,-0.02235917830756662
2018-04-25,-0.017350327663390508
2018-04-26,0.007624678282356356
2018-04-27,0.014336711509800981
2018-04-30,-0.005496470549504862
2018-05-01,0.004342671767254336
2018-05-02,0.0007860690032812645
2018-05-03,-0.0031423677075451684
2018-05-04,0.03979545607489321
2018-05-07,0.009094252985615947
2018-05-08,-0.003004038003858178
