Date,REG
2015-10-07,0.020205061423564707
2015-10-08,0.007581796673583163
2015-10-09,-0.0019962865707831012
2015-10-12,0.008616923213554673
2015-10-13,-0.009611145676801991
2015-10-14,-0.004158670560718836
2015-10-15,0.012683236101403983
2015-10-16,0.0025967353806652937
2015-10-19,0.01767205191507948
2015-10-20,-0.0025450338404007233
2015-10-21,-0.0030012456028030154
2015-10-22,0.016106925658454507
2015-10-23,-0.006222110031457007
2015-10-26,0.0005959585095516307
2015-10-27,0.009535257901857719
2015-10-28,0.007379334371703239
2015-10-29,0.002929900896051496
2015-10-30,-0.00730355602584154
2015-11-02,0.019570115896847984
2015-11-03,-0.014287485590198656
2015-11-04,-0.007174478303464182
2015-11-05,0.007226323403939583
2015-11-06,-0.03367513974545555
2015-11-09,-0.017272762606671543
2015-11-10,0.012025989782848301
2015-11-11,0.010511897317999397
2015-11-12,-0.009347430994266825
2015-11-13,-0.010500617260216116
2015-11-16,0.013868466728527595
2015-11-17,0.009323219739204136
2015-11-18,0.012416811756723378
2015-11-19,0.007776935450155342
2015-11-20,0.0026714174458062345
2015-11-23,-0.0035521292470174215
2015-11-24,-0.004456438119716188
2015-11-25,0.004924000984145138
2015-11-27,0.011284212653227987
2015-11-30,-0.010718090988081519
2015-12-01,0.010982837794070388
2015-12-02,-0.02495627958830715
2015-12-03,-0.021981279380055008
2015-12-04,0.011083665195951609
2015-12-07,-0.0003041077182956986
2015-12-08,-0.0022845102831794417
2015-12-09,0.0010682276040969718
2015-12-10,-0.008691330257496688
2015-12-11,0.0033837952594959475
2015-12-14,0.006898543395014389
2015-12-15,0.012789316929785244
2015-12-16,0.020896143410398693
2015-12-17,-0.002650648788389165
2015-12-18,-0.010039670959344327
2015-12-21,0.005220018407226634
2015-12-22,0.0035607232104344355
2015-12-23,0.0041394917704216105
2015-12-24,0.003975226335187765
2015-12-28,0.004986052796586593
2015-12-29,0.007733954155014544
2015-12-30,-0.0024615799259031235
2015-12-31,-0.011177167459494153
2016-01-04,-0.008514907633330182
2016-01-05,0.0195442870136302
2016-01-06,0.005809005428655256
2016-01-07,-0.00924071339400745
2016-01-08,-0.00859776544622226
2016-01-11,0.005879554036959611
2016-01-12,-0.004968485081955132
2016-01-13,-0.00969308325600815
2016-01-14,-0.003114165563455007
2016-01-15,0.007140515470246189
2016-01-19,0.024963023506739734
2016-01-20,-0.01066422491198682
2016-01-21,-0.0034960485012184295
2016-01-22,0.022219133167850513
2016-01-25,-0.005291132750463889
2016-01-26,0.026164330578400286
2016-01-27,-0.015130449194915907
2016-01-28,0.0036989752709035706
2016-01-29,0.025935052133659653
2016-02-01,0.011465655488502868
2016-02-02,-0.011472454881865546
2016-02-03,0.009257156867286342
2016-02-04,-0.01095169677873109
2016-02-05,-0.01356393534807443
2016-02-08,-0.010944043579379725
2016-02-09,0.007943940293404506
2016-02-10,-0.002533505776075029
2016-02-11,-0.014674344198360001
2016-02-12,-0.00100277084104905
2016-02-16,0.013044701249384616
2016-02-17,0.0012737196706373854
2016-02-18,-0.0005693583024840576
2016-02-19,0.0019939668884176864
2016-02-22,0.0018475131789608135
2016-02-23,-0.0031213301742316624
2016-02-24,0.0014231935657229577
2016-02-25,0.016484499209703518
2016-02-26,-0.013700544853069485
2016-02-29,0.000425302034336994
2016-03-01,0.02762824812072795
2016-03-02,0.013649420700222903
2016-03-03,0.0019042437028784498
2016-03-04,0.0025791388732547826
2016-03-07,-0.012999157672407669
2016-03-08,-0.006859363830706955
2016-03-09,0.0053871876983502265
2016-03-10,0.0015114097247674874
2016-03-11,0.01618906740115067
2016-03-14,0.002969879053231317
2016-03-15,0.006192212949345244
2016-03-16,0.010300673569498597
2016-03-17,0.021186577940444984
2016-03-18,-0.03384348783978608
2016-03-21,-0.007381367381817827
2016-03-22,-0.004326778643940599
2016-03-23,-0.006110656532477443
2016-03-24,0.0017757787177528073
2016-03-28,0.014593700122926379
2016-03-29,0.013308436640472765
2016-03-30,-0.004112708405584087
2016-03-31,-0.002930463971500097
2016-04-01,0.006413034197195522
2016-04-04,0.0009293530396585759
2016-04-05,-0.012202104895612242
2016-04-06,-0.00013401868185314303
2016-04-07,-0.0033572082449511154
2016-04-08,0.006467470531899222
2016-04-11,-0.0053550232025719735
2016-04-12,0.010498141045854226
2016-04-13,-0.00439503739515501
2016-04-14,-0.008026650345130615
2016-04-15,0.01011449847408108
2016-04-18,0.003337279213595945
2016-04-19,-0.0009312169680434357
2016-04-20,-0.01598303611212304
2016-04-21,-0.01867892129098636
2016-04-22,0.011724263409231162
2016-04-25,0.009270599533038215
2016-04-26,0.0037823978954230064
2016-04-27,0.006190032070881424
2016-04-28,-0.006018379558408782
2016-04-29,-0.008342147241867992
2016-05-02,0.01886004765579008
2016-05-03,0.0007988132083898147
2016-05-04,0.028077235616743357
2016-05-05,0.0056955006588521595
2016-05-06,0.009909943581417613
2016-05-09,0.011214306296672971
2016-05-10,-0.002646468490291376
2016-05-11,-0.014784079082317048
2016-05-12,0.009234621437822499
2016-05-13,-0.01270818175448063
2016-05-16,0.013990989902370465
2016-05-17,-0.021847181155131623
2016-05-18,-0.015282080015205257
2016-05-19,-0.0002653955064433333
2016-05-20,0.010747061864270657
2016-05-23,-0.0030194032723964703
2016-05-24,0.01237684541655426
2016-05-25,-0.007283148796294325
2016-05-26,0.007205802315541909
2016-05-27,0.00416177638225701
2016-05-31,-0.007771760944669581
2016-06-01,0.004960953437059379
2016-06-02,0.006235470388459952
2016-06-03,0.009811397446055192
2016-06-06,-0.00792641452552656
2016-06-07,0.0012888372532355863
2016-06-08,0.012612326771754834
2016-06-09,0.011565813344000642
2016-06-10,0.00012569525186179042
2016-06-13,-0.0032665096761618218
2016-06-14,-0.0013861176580881596
2016-06-15,0.005300795423363924
2016-06-16,-0.0016320597902211853
2016-06-17,-0.006664716947633154
2016-06-20,0.0003798128705436721
2016-06-21,0.0013915932231813866
2016-06-22,-0.007708631397244203
2016-06-23,0.0058582907513575755
2016-06-24,-0.006077297549532679
2016-06-27,0.006369475946940817
2016-06-28,0.030506106867822735
2016-06-29,0.018302315568285987
2016-06-30,0.010011974274215074
2016-07-01,0.00011967427648951201
2016-07-05,0.01612125387084773
2016-07-06,-0.006933804362341256
2016-07-07,-0.011242647296239694
2016-07-08,0.00490730208857415
2016-07-11,0.0023822859745137315
2016-07-12,-0.029468004243549006
2016-07-13,0.010039302641073
2016-07-14,-0.008969620614477591
2016-07-15,-0.0034247319089880657
2016-07-18,-0.00012258031768030975
2016-07-19,0.006014414687626646
2016-07-20,-0.0007321652375078536
2016-07-21,0.0024420084949772214
2016-07-22,0.00572482252107287
2016-07-25,-0.0010896426450727192
2016-07-26,-0.007153608403522527
2016-07-27,-0.0008547576950338476
2016-07-28,0.019066221591878874
2016-07-29,0.01858958518884224
2016-08-01,0.004356268353626458
2016-08-02,-0.014184996243891801
2016-08-03,-0.010702876263206318
2016-08-04,-0.001922987446993596
2016-08-05,-0.0026496177649767416
2016-08-08,-0.003864667979992187
2016-08-09,0.0032733455147804236
2016-08-10,0.0012075637275879014
2016-08-11,-0.021360988933487146
2016-08-12,-0.006042267634490561
2016-08-15,0.001248387966230391
2016-08-16,-0.013965424392254344
2016-08-17,0.010243006422118173
2016-08-18,0.0003756962063505842
2016-08-19,-0.006756895481982439
2016-08-22,0.008566064566596365
2016-08-23,-0.004246319170177926
2016-08-24,0.0010033628988415089
2016-08-25,0.0050125948592048
2016-08-26,-0.00748139110620849
2016-08-29,0.009170808591051793
2016-08-30,-0.0018667854308493936
2016-08-31,0.004489563514397332
2016-09-01,-0.00509091594070421
2016-09-02,0.011856021062450983
2016-09-06,0.005302979683909914
2016-09-07,0.005275930470582502
2016-09-08,-0.014522924147798544
2016-09-09,-0.04173383192020641
2016-09-12,0.014861701266726701
2016-09-13,-0.02877877883021074
2016-09-14,-0.002228768401076442
2016-09-15,0.005913346003274089
2016-09-16,-0.0007841063601589093
2016-09-19,0.008105836494867624
2016-09-20,-0.0027237093741607765
2016-09-21,0.011183303078189155
2016-09-22,0.020447504545850093
2016-09-23,-0.0005036819496294642
2016-09-26,0.00226937290148288
2016-09-27,-0.011070553493157886
2016-09-28,0.009159010148002578
2016-09-29,-0.018530184214743395
2016-09-30,-0.004752069641928203
2016-10-03,-0.025680630967538365
2016-10-04,-0.007814226862333795
2016-10-05,-0.020157857251661304
2016-10-06,0.00381465965385952
2016-10-07,0.003257647933651686
2016-10-10,0.010281018034903555
2016-10-11,-0.011783299610606757
2016-10-12,0.0023034351129735953
2016-10-13,0.009057577979385334
2016-10-14,-0.002545641973814572
2016-10-17,-0.0038950502829443456
2016-10-18,0.0009439459887627955
2016-10-19,-0.002424969554706169
2016-10-20,-0.0001350601268214069
2016-10-21,-0.003781758403578528
2016-10-24,0.005152025825773121
2016-10-25,-0.006609113392663013
2016-10-26,-0.012084245228833446
2016-10-27,-0.02776251530652718
2016-10-28,0.004240859333183522
2016-10-31,0.014498798879100327
2016-11-01,-0.024143260903351615
2016-11-02,-0.02161255139880791
2016-11-03,0.009882458793964544
2016-11-04,-0.0024466120709283334
2016-11-07,0.010242347032817456
2016-11-08,0.003712911599962121
2016-11-09,-0.02318967766546276
2016-11-10,-0.0072822749526381125
2016-11-11,0.007042548675673332
2016-11-14,0.025242024152409837
2016-11-15,-0.04222748663718101
2016-11-16,-0.0010460290287622742
2016-11-17,-0.021843229703845557
2016-11-18,0.009330040259421413
2016-11-21,0.0018188628230719761
2016-11-22,0.012403314573456337
2016-11-23,-0.0037352934440816332
2016-11-25,-0.0001500968741564579
2016-11-28,0.0002999984939995315
2016-11-29,0.0031489193563203344
2016-11-30,-0.0008968214648318318
2016-12-01,-0.019898239169114595
2016-12-02,0.004579251417533792
2016-12-05,0.003191188835716341
2016-12-06,-0.00015159739485459678
2016-12-07,0.017270402730914514
2016-12-08,0.006254615444265754
2016-12-09,0.0017758575064836801
2016-12-12,0.019943770048311604
2016-12-13,-0.00811129498755292
2016-12-14,-0.021904021453868272
2016-12-15,-0.00731582482175297
2016-12-16,0.018649537675309524
2016-12-19,0.007382505722932198
2016-12-20,-0.0002932958302913624
2016-12-21,-0.017446238769158517
2016-12-22,0.004625413909758569
2016-12-23,0.0017824259983065804
2016-12-27,-0.0007413626852674771
2016-12-28,-0.009347402865733878
2016-12-29,0.018421598644325687
2016-12-30,0.013970470830109605
2017-01-03,-0.0008701575989102928
2017-01-04,0.015967584022136272
2017-01-05,0.002286067388740154
2017-01-06,0.0021384093197738263
2017-01-09,-0.013798285128448273
2017-01-10,-0.00908680743617607
2017-01-11,-0.007568859385593152
2017-01-12,0.01202666272916586
2017-01-13,-0.001739363446540354
2017-01-17,0.012050292788425176
2017-01-18,0.0043035830682778276
2017-01-19,-0.015711982460617113
2017-01-20,0.012334667925306242
2017-01-23,0.017918810421581055
2017-01-24,0.001830697245124524
2017-01-25,-0.013916357265805313
2017-01-26,-0.0038487256601581477
2017-01-27,-0.006153490358474567
2017-01-30,-0.007199670191985863
2017-01-31,0.011312900818377214
2017-02-01,-0.014914802428058427
2017-02-02,0.011646351063726357
2017-02-03,0.005180604478405737
2017-02-06,0.0005726815019975184
2017-02-07,-0.008441873581963133
2017-02-08,0.010678537959777579
2017-02-09,0.012421152529779711
2017-02-10,0.005499913800238954
2017-02-13,-0.000841477767991039
2017-02-14,-0.015721013631440628
2017-02-15,-0.012550397448166883
2017-02-16,0.004044010284616428
2017-02-17,0.0033082802650525878
2017-02-21,0.010896318626681056
2017-02-22,0.00014277700594877984
2017-02-23,0.013426620179758153
2017-02-24,0.003382634935485962
2017-02-27,0.007163857183128286
2017-02-28,-0.018828468436038026
2017-03-01,-0.027718533072714435
2017-03-02,0.010672343700317333
2017-03-03,-0.02010681749189347
2017-03-06,-0.016386228877154352
2017-03-07,-0.013657492176609498
2017-03-08,-0.014302989446454584
2017-03-09,-0.02824973851853063
2017-03-10,-0.005877333530086681
2017-03-13,0.018216546014636403
2017-03-14,0.017733791758335116
2017-03-15,0.029606615407105297
2017-03-16,-0.0043430564340054545
2017-03-17,0.006468231637055455
2017-03-20,-0.002092694752787172
2017-03-21,-0.0010481843184478867
2017-03-22,-0.0055471361100413175
2017-03-23,0.01417129128483885
2017-03-24,-0.0023782448058358163
2017-03-27,-0.009834614461465607
2017-03-28,0.002558315927082555
2017-03-29,-0.0022513479396640834
2017-03-30,0.00045083889776109665
2017-03-31,-0.0016540053599500837
2017-04-03,0.0009038827185419152
2017-04-04,-0.001504844786351156
2017-04-05,-0.0033158877972931933
2017-04-06,-0.0015122069763244816
2017-04-07,0.0006060879559852683
2017-04-10,0.009383697506802235
2017-04-11,0.007797509929545976
2017-04-12,0.002082959272639906
2017-04-13,-0.0005939728874403416
2017-04-17,0.007725370232740225
2017-04-18,0.007076767536698725
2017-04-19,0.0026348096810666632
2017-04-20,-0.0007301660856896541
2017-04-21,-0.014172799148942539
2017-04-24,-0.03305173532396111
2017-04-25,-0.0012262852691110604
2017-04-26,-0.016728193183933815
2017-04-27,-0.002965167904256605
2017-04-28,-0.010958372907218239
2017-05-01,0.005223348456556032
2017-05-02,0.011494318125371716
2017-05-03,-0.01759024156085376
2017-05-04,-0.008873458864519845
2017-05-05,0.0019183215944811316
2017-05-08,-0.018828887463987698
2017-05-09,0.0006504062516949904
2017-05-10,0.022753644793453764
2017-05-11,-0.010964815463253563
2017-05-12,-0.024421528461584296
2017-05-15,0.003952448026539601
2017-05-16,-0.032808354092361824
2017-05-17,0.021709779216121827
2017-05-18,0.008876116445789783
2017-05-19,0.0064740902040225645
2017-05-22,0.00214403308268607
2017-05-23,0.0
2017-05-24,0.019914536331400612
2017-05-25,0.008229641261218612
2017-05-26,-0.007682178474742951
2017-05-30,-0.021129144721774074
2017-05-31,0.0028012434268327446
2017-06-01,0.0013144583946975708
2017-06-02,-0.0004923395026258381
2017-06-05,-0.011656480253405821
2017-06-06,0.0159467823672943
2017-06-07,0.01635039361485835
2017-06-08,-0.005630465726666256
2017-06-09,0.009059959868040757
2017-06-12,0.02388977326463393
2017-06-13,0.0004696626872211507
2017-06-14,-0.006260682648101534
2017-06-15,0.008977664688056386
2017-06-16,-0.04074293513145266
2017-06-19,-0.01985358555796224
2017-06-20,-0.007803547419204859
2017-06-21,0.0035141644748575285
2017-06-22,0.005169096993764999
2017-06-23,0.013105500934649905
2017-06-26,0.0225974343374018
2017-06-27,-0.002241945855168792
2017-06-28,0.013481057392078943
2017-06-29,-0.002692204242015106
2017-06-30,-0.005398609759520889
2017-07-03,0.01867837669360095
2017-07-05,-0.018179077827267243
2017-07-06,-0.015004067600176252
2017-07-07,0.010857362821352412
2017-07-10,-0.01506875639814087
2017-07-11,-0.0006511103861344125
2017-07-12,0.012377616858962881
2017-07-13,0.004665704413569616
2017-07-14,0.017613930376561227
2017-07-17,0.006451798572097989
2017-07-18,-0.0059412649018463215
2017-07-19,0.01415523577993949
2017-07-20,0.00031020648618462765
2017-07-21,-0.004185837052932184
2017-07-24,0.0012450825091150364
2017-07-25,0.009019116529296545
2017-07-26,0.012020315757427458
2017-07-27,0.023145997405023433
2017-07-28,-0.015329561281091975
2017-07-31,0.0009066703821034583
2017-08-01,0.016309330872446015
2017-08-02,-0.017830542262137317
2017-08-03,0.00045374673394982246
2017-08-04,0.009072964541315676
2017-08-07,0.0001501885232184641
2017-08-08,-0.002996862342296236
2017-08-09,0.004809171688298086
2017-08-10,-0.006730485200808656
2017-08-11,-0.019575533961651348
2017-08-14,0.020749735130544344
2017-08-15,-0.013046297806778684
2017-08-16,0.007070470027457976
2017-08-17,-0.0028999666254423406
2017-08-18,-0.009949410372804501
2017-08-21,0.013141517763743504
2017-08-22,-0.0036624482991991503
2017-08-23,0.007351742429141606
2017-08-24,-0.007754283703006348
2017-08-25,0.007508482317369669
2017-08-28,-0.02144482885386123
2017-08-29,-0.014920666890219758
2017-08-30,0.003944431221406752
2017-08-31,0.01084413585329047
2017-09-01,0.005596856923278937
2017-09-05,-0.00247366522494441
2017-09-06,0.0030997896686713045
2017-09-07,0.0012360681579597355
2017-09-08,-0.009568003549741189
2017-09-11,0.012776727435283464
2017-09-12,-0.016615237995338816
2017-09-13,-0.004380995050687453
2017-09-14,0.02875592329427601
2017-09-15,-0.007178899389356452
2017-09-18,-0.01615395978314793
2017-09-19,-0.007505871043031909
2017-09-20,-0.01354965297405697
2017-09-21,-0.003034751909801514
2017-09-22,-0.004806031360166774
2017-09-25,0.009658901248062346
2017-09-26,0.005898954821692115
2017-09-27,-0.0194959564263536
2017-09-28,0.00452621376665352
2017-09-29,-0.0016092571882223572
2017-10-02,0.0009671610550432419
2017-10-03,0.004509141211690659
2017-10-04,0.007854718705675223
2017-10-05,0.003658464189584487
2017-10-06,-0.012678108419053369
2017-10-09,0.005296640836645716
2017-10-10,0.015008868059422253
2017-10-11,0.005348262724796493
2017-10-12,0.00203448676922946
2017-10-13,0.009837182441457593
2017-10-16,-0.0068033516612615585
2017-10-17,0.012922192699549973
2017-10-18,-0.004611092500909519
2017-10-19,-0.005867918901482749
2017-10-20,-0.011338740938407477
2017-10-23,0.0014139224641445125
2017-10-24,-0.0059615748377674915
2017-10-25,-0.006786710312619126
2017-10-26,-0.008739801066648067
2017-10-27,0.002243990469182444
2017-10-30,-0.00447834937811864
2017-10-31,-0.011086232534338825
2017-11-01,0.009260878553347895
2017-11-02,0.05086935733361386
2017-11-03,-0.018076061367930496
2017-11-06,0.0021841841613916557
2017-11-07,0.015877686112163003
2017-11-08,0.007661922043034286
2017-11-09,0.00851579541291203
2017-11-10,0.0019602404446334987
2017-11-13,0.011437048811844486
2017-11-14,0.0034492902600944397
2017-11-15,-0.0005976129028119059
2017-11-16,0.0058322207750736155
2017-11-17,0.002081298667627518
2017-11-20,-0.0031157323421181493
2017-11-21,0.00922739989366006
2017-11-22,-0.0020641131150764824
2017-11-24,0.0020683824905021186
2017-11-27,-0.005751374925079156
2017-11-28,0.008454633959552593
2017-11-29,0.00014687787162026567
2017-11-30,-0.0027940723290481584
2017-12-01,0.003686804219805273
2017-12-04,0.007934266382209731
2017-12-05,-0.011807676331499706
2017-12-06,-0.00663808325441384
2017-12-07,0.001633478961528212
2017-12-08,0.0019274593220133251
2017-12-11,0.0014797557672174833
2017-12-12,0.013445750962364666
2017-12-13,0.0024783233415006656
2017-12-14,0.006398980014017841
2017-12-15,0.01156076448688359
2017-12-18,0.005285526516915384
2017-12-19,-0.019468389717021584
2017-12-20,-0.01434777694600231
2017-12-21,-0.004558034450108273
2017-12-22,0.005760565620306357
2017-12-26,0.008811806312063242
2017-12-27,0.004804276839338151
2017-12-28,0.005795456725178338
2017-12-29,-0.0034570738714690963
2018-01-02,0.005203674791630641
2018-01-03,-0.007046564230095198
2018-01-04,-0.03272999538194521
2018-01-05,-0.00029926597373752806
2018-01-08,0.008237428538057534
2018-01-09,-0.02109319341417981
2018-01-10,-0.008497946651308541
2018-01-11,-0.014845239899624496
2018-01-12,-0.00481602301985895
2018-01-16,-0.006244103215237606
2018-01-17,0.008639771185344092
2018-01-18,-0.008877458168271457
2018-01-19,0.002043096480034645
2018-01-22,0.00846770161608501
2018-01-23,0.004353864953791531
2018-01-24,-0.004489680556434061
2018-01-25,-0.0027992217127723595
2018-01-26,-0.014972192138306695
2018-01-29,-0.009341262687180385
2018-01-30,-0.011826663708829788
2018-01-31,0.017466858461328005
2018-02-01,-0.035288165986870346
2018-02-02,-0.009392262933598183
2018-02-05,-0.03043926538096353
2018-02-06,-0.00857734497822793
2018-02-07,-0.004498936073298765
2018-02-08,-0.033895588495454265
2018-02-09,0.02015110584508606
2018-02-12,0.010053018682908643
2018-02-13,0.004714246975214387
2018-02-14,0.0020854197942046238
2018-02-15,0.003122023409121377
2018-02-16,0.013179714544725218
2018-02-20,0.0003445197836338121
2018-02-21,-0.022735061931774547
2018-02-22,0.02714132810153691
2018-02-23,0.012525824857460233
2018-02-26,0.005422573438746969
2018-02-27,-0.023933722689339687
2018-02-28,0.0034536393494124518
2018-03-01,0.0037859456825692916
2018-03-02,0.01028613928199329
2018-03-05,-0.0035633463958077982
2018-03-06,0.003916793776673089
2018-03-07,-0.001696355052221321
2018-03-08,0.001869039472111922
2018-03-09,0.0023747030535297142
2018-03-12,0.0003383405539807427
2018-03-13,0.0013530777450505571
2018-03-14,-0.006418737463437241
2018-03-15,-0.0095207219991148
2018-03-16,0.00017178524874617018
2018-03-19,-0.01630352281226566
2018-03-20,-0.00628059227556943
2018-03-21,-0.007900022075640778
2018-03-22,0.0023002809752561415
2018-03-23,-0.013947794699385896
2018-03-26,0.01378696658213907
2018-03-27,0.008300982932340384
2018-03-28,0.0338060279895358
2018-03-29,-0.0006775985553126862
2018-04-02,-0.02170219827829889
2018-04-03,0.01577121599512421
2018-04-04,0.013479156385636903
2018-04-05,0.00454521820401621
2018-04-06,-0.016255942619520902
2018-04-09,-0.002044225708066616
2018-04-10,0.0068280146113375295
2018-04-11,-0.001864833200596161
2018-04-12,-0.011551132287809907
2018-04-13,0.0034372857527757983
2018-04-16,0.0023976210630654027
2018-04-17,0.0008543513418601822
2018-04-18,-0.005804157785517461
2018-04-19,-0.01957432408009907
2018-04-20,-0.017162789145644064
2018-04-23,-0.0001782445946619804
2018-04-24,0.0012476607501976655
2018-04-25,-0.003203881928444785
2018-04-26,0.022142737130819157
2018-04-27,0.026904154731729246
2018-04-30,0.0011909874975069012
2018-05-01,0.006966665126177718
