Date,DOW
2019-08-21,0.0027804790665926227
2019-08-22,-0.0284195940568035
2019-08-23,-0.03186698725563808
2019-08-26,0.0027024021956378874
2019-08-27,0.008574007720907995
2019-08-28,0.03279100133810986
2019-08-29,0.013151238237213203
2019-08-30,0.006136702849850906
2019-09-03,-0.019470234993733793
2019-09-04,0.017703610768804223
2019-09-05,0.019275822472912596
2019-09-06,-0.002767173000706946
2019-09-09,0.027983277444426635
2019-09-10,0.04206947622662649
2019-09-11,0.01208991964001549
2019-09-12,0.0019197445497778354
2019-09-13,0.02618705617121031
2019-09-16,0.016804643169073152
2019-09-17,-0.020607904471146354
2019-09-18,-0.010208234934722227
2019-09-19,0.002736255160260992
2019-09-20,0.011964823423534998
2019-09-23,-0.006222900635236783
2019-09-24,-0.02734302916834075
2019-09-25,0.023176032562189697
2019-09-26,-0.009437561393225158
2019-09-27,-0.003387833602910839
2019-09-30,0.012322142859767293
2019-10-01,-0.03525695276412988
2019-10-02,-0.022623808670970358
2019-10-03,0.008457701983899168
2019-10-04,0.0006621651006029072
2019-10-07,-0.0037497088690480185
2019-10-08,-0.029222671711548798
2019-10-09,0.0036488520953441572
2019-10-10,0.020676675613433115
2019-10-11,0.04919885867738505
2019-10-14,-0.006577550839999002
2019-10-15,0.00811606252599617
2019-10-16,-0.0016948830741636556
2019-10-17,0.01464344914659299
2019-10-18,0.0031374826412466916
2019-10-21,-0.017514643980216626
2019-10-22,-0.0063666299791709235
2019-10-23,0.008757207847941206
2019-10-24,0.0474271183585806
2019-10-25,0.020416594895120266
2019-10-28,0.014460985839458429
2019-10-29,0.005467936265707962
2019-10-30,-0.008933932138267986
2019-10-31,-0.010581936683376258
2019-11-01,0.03604669894298573
2019-11-04,0.03555725023049927
2019-11-05,0.00055395868102881
2019-11-06,0.0014758895971924701
2019-11-07,0.028002700651440948
2019-11-08,0.0034052000185207376
2019-11-11,-0.0032147749732398534
2019-11-12,-0.011646704759400772
2019-11-13,-0.02719359675847588
2019-11-14,0.005404331102200954
2019-11-15,0.016867499840449218
2019-11-18,-0.009843168445614281
2019-11-19,-0.01712076274170693
2019-11-20,-0.01348570699399032
2019-11-21,0.02297337379519604
2019-11-22,0.005939106576912989
2019-11-25,0.018449973637231443
2019-11-26,0.0030798293865661464
2019-11-27,-0.007133790564016418
2019-11-29,-0.01676511010027626
2019-12-02,-0.003934556178630921
2019-12-03,-0.025206866213034473
2019-12-04,0.008876649549831805
2019-12-05,-0.0053555173755411856
2019-12-06,0.023461491425086356
2019-12-09,0.0009394993711877575
2019-12-10,-0.002628187394802528
2019-12-11,-0.0005648688028900839
2019-12-12,0.025423815524176385
2019-12-13,-0.021487560738544187
2019-12-16,0.016704220189865726
2019-12-17,0.009045493014521178
2019-12-18,-0.007500693895123978
2019-12-19,0.004976859733991423
2019-12-20,0.0016508326625699343
2019-12-23,0.0058595428512411285
2019-12-24,-0.000546076126987316
2019-12-26,0.005828685725714378
2019-12-27,-0.0070623638172484515
2019-12-30,-0.008936892135102736
2019-12-31,0.007177018913293587
2020-01-02,-0.017905878604549397
2020-01-03,-0.02474428152622532
2020-01-06,-0.004006255467932651
2020-01-07,-0.0003829507245290964
2020-01-08,0.010346704167384146
2020-01-09,-0.01024074619604054
2020-01-10,-0.013221025505425366
2020-01-13,0.016505009566599727
2020-01-14,-0.0021013866680952287
2020-01-15,0.000574393348408142
2020-01-16,0.004017653322203829
2020-01-17,0.016386990149033
2020-01-21,-0.013873176326925418
2020-01-22,-0.032889466794511546
2020-01-23,-0.012188149310143781
2020-01-24,-0.035025028616195386
2020-01-27,-0.027015906058874717
2020-01-28,-0.0004239976064863704
2020-01-29,0.05322318909910018
2020-01-30,-0.024159429251962017
2020-01-31,-0.049515222186672925
2020-02-03,0.014543225789350522
2020-02-04,0.028027188923919866
2020-02-05,0.032466443702859005
2020-02-06,-0.008264843811765954
2020-02-07,-0.023780341463794263
2020-02-10,0.0033311980742591896
2020-02-11,0.012450759231526609
2020-02-12,0.01209274711974806
2020-02-13,-0.021871191966339798
2020-02-14,0.006832449383341821
2020-02-18,-0.01830136907009039
2020-02-19,-0.003770564795662401
2020-02-20,0.025231368050363523
2020-02-21,-0.009434140465024665
2020-02-24,-0.042649966623553914
2020-02-25,-0.04952422217930119
2020-02-26,-0.02047788079470203
2020-02-27,-0.06611570496270591
2020-02-28,0.021744727674799735
2020-03-02,0.024993334862971617
2020-03-03,-0.0207625286173434
2020-03-04,0.03328395349292501
2020-03-05,-0.043187812629958855
2020-03-06,-0.02817946063457233
2020-03-09,-0.21657690359697757
2020-03-10,0.028496686039265695
2020-03-11,-0.10859891827188062
2020-03-12,-0.15434073572679707
2020-03-13,0.08533997410786087
2020-03-16,-0.1436353156474791
2020-03-17,0.20909045580576602
2020-03-18,-0.006014827957913194
2020-03-19,0.06354022125480396
2020-03-20,-0.024182244185464552
2020-03-23,-0.03134106555170757
2020-03-24,0.07110578636512233
2020-03-25,0.06708850665568633
2020-03-26,-0.023041786596122438
2020-03-27,-0.037735908921431305
2020-03-30,0.0031515577107561477
2020-03-31,0.02059324141852037
2020-04-01,-0.07523910194911243
2020-04-02,0.036612190201992245
2020-04-03,-0.0021406136655868213
2020-04-06,0.09188423405281809
2020-04-07,0.058611705006794024
2020-04-08,0.07609028001920848
2020-04-09,0.05087674146324894
2020-04-13,-0.03637862512817014
2020-04-14,0.003973810101927322
2020-04-15,-0.08877569531048013
2020-04-16,-0.018616314137843926
2020-04-17,0.05659181456722795
2020-04-20,-0.05655280376532812
2020-04-21,-0.02061545768637596
2020-04-22,0.031088152937175817
2020-04-23,0.022613114733655904
2020-04-24,0.017198767332433418
2020-04-27,0.03985516740716455
2020-04-28,0.04152129232237223
2020-04-29,0.0446058196540029
2020-04-30,-0.020816800809496216
2020-05-01,-0.07522468618228106
2020-05-04,-0.02564098717376806
2020-05-05,0.00937686544585703
2020-05-06,-0.04225355442772627
2020-05-07,0.027847256935255915
2020-05-08,0.0450535019342202
2020-05-11,-0.012525692225890506
2020-05-12,-0.003244851201199328
2020-05-13,-0.04261625358730181
2020-05-14,0.03585799361239528
2020-05-15,0.0014922913218793354
2020-05-18,0.09475558051135846
2020-05-19,-0.0299404458047402
2020-05-20,0.015151657975808419
2020-05-21,-0.009950059766202668
2020-05-22,0.008375048707015331
2020-05-26,0.0739202687069409
2020-05-27,0.026553320638091682
2020-05-28,-0.010480725638945754
2020-05-29,-0.0028417605415460567
2020-06-01,0.00025930188005207633
2020-06-02,0.05154081103470576
2020-06-03,0.02536963707609563
2020-06-04,0.02594264544951108
2020-06-05,0.029501532373026773
2020-06-08,0.043893425386101415
2020-06-09,-0.032461785743040594
2020-06-10,-0.018689565057590563
2020-06-11,-0.09912797405839291
2020-06-12,0.05017824017182493
2020-06-15,0.018190667920640724
2020-06-16,0.006431916141364846
2020-06-17,-0.025562533755221106
2020-06-18,0.009958855654441434
2020-06-19,0.0016834017632481046
2020-06-22,0.0021611994224555175
2020-06-23,-0.009343683201587738
2020-06-24,-0.07013304780746277
2020-06-25,0.039791728471860965
2020-06-26,-0.004502011317412902
2020-06-29,0.029648120767443054
2020-06-30,-0.005368511226117256
2020-07-01,-0.00024513122219083083
2020-07-02,0.02061325197759145
2020-07-06,0.02067818760794915
2020-07-07,-0.017903597553684647
2020-07-08,-0.032142007629631264
2020-07-09,-0.022552692031484134
2020-07-10,0.03346868013820359
2020-07-13,0.011776481794007143
2020-07-14,0.029097919919347293
2020-07-15,0.02097072991742599
2020-07-16,0.01153917442558039
2020-07-17,-0.003650577359643137
2020-07-20,-0.03137148023307945
2020-07-21,0.017494200342393462
2020-07-22,0.030204259093560948
2020-07-23,-0.03428046184427558
2020-07-24,-0.004904076098666832
2020-07-27,0.03262157097537166
2020-07-28,-0.031364055281731695
2020-07-29,0.021116954084150485
2020-07-30,-0.041130627897177585
2020-07-31,-0.016055389851684976
2020-08-03,-0.02362397098040514
2020-08-04,0.030680981015018816
2020-08-05,0.01621487839355562
2020-08-06,0.0014288948549900926
2020-08-07,0.01379310016760038
2020-08-10,0.05090314837661336
2020-08-11,-0.006696684709640244
2020-08-12,-0.0049435760762428504
2020-08-13,0.0033874940878375615
2020-08-14,0.009902952550715938
2020-08-17,-0.009137366653861001
2020-08-18,0.005623229243491457
2020-08-19,-0.0015656641069993205
2020-08-20,-0.021281074342049178
2020-08-21,-0.002289321683862977
2020-08-24,0.058041003835419325
2020-08-25,-0.011491806352046496
2020-08-26,0.016451222370827967
2020-08-27,-0.003884610545049849
2020-08-28,0.012978614861120619
2020-08-31,-0.020195780508769245
2020-09-01,0.04765098759148434
2020-09-02,0.04125238706421386
2020-09-03,-0.016862965504109373
2020-09-04,0.0043397273747438625
2020-09-08,-0.013786181836459188
2020-09-09,0.027122825931263694
2020-09-10,-0.01076544158398407
2020-09-11,0.023613917977826304
2020-09-14,0.0048143871049390885
2020-09-15,0.019564662514340192
2020-09-16,-0.026825829558703385
2020-09-17,0.025553200987564306
2020-09-18,-0.011771640095793345
2020-09-21,-0.04883864500696944
2020-09-22,-0.002295735511696706
2020-09-23,-0.022175928711611226
2020-09-24,-0.007060134317885769
2020-09-25,-0.007972649556686529
2020-09-28,0.031277113779702104
2020-09-29,-0.01916588024594823
2020-09-30,0.010307052076083734
2020-10-01,-0.019978822234894777
2020-10-02,0.026024961148405135
2020-10-05,0.026844093560311588
2020-10-06,-0.014409047777390271
2020-10-07,0.008771801700646842
2020-10-08,0.022360041222661664
2020-10-09,-0.0004049262570442469
2020-10-12,-0.015802212970332574
2020-10-13,-0.014409047777390271
2020-10-14,0.01984118820631431
2020-10-15,0.0036859887746079067
2020-10-16,0.005917264414043055
2020-10-19,-0.00933031403536011
2020-10-20,0.010237297535766077
2020-10-21,-0.016011443746938747
2020-10-22,0.0055613782447290205
2020-10-23,-0.005940191340257472
2020-10-26,-0.028435969899516245
2020-10-27,-0.012301276347903123
2020-10-28,-0.029847229570620804
2020-10-29,0.02368276159319893
2020-10-30,-0.016432473806242576
2020-11-02,0.051220240734178635
2020-11-03,0.019029502773754148
2020-11-04,-0.04678834391139275
2020-11-05,0.05425194569567715
2020-11-06,-0.015111427126086263
2020-11-09,0.08065525900966342
2020-11-10,0.025709942037468014
2020-11-11,-0.023382222829829935
2020-11-12,-0.02240928171613188
2020-11-13,0.01822082892406196
2020-11-16,0.03771422116573908
2020-11-17,0.010198451415602827
2020-11-18,0.015051348911798934
2020-11-19,0.000723244753291663
2020-11-20,-0.011022823902245182
2020-11-23,0.02210850976236922
2020-11-24,0.03199873081978244
2020-11-25,-0.022518653219667617
2020-11-27,-0.005921273575651198
2020-11-30,-0.04314073847237643
2020-12-01,0.009809353008437105
2020-12-02,-0.006164719128974316
2020-12-03,0.00751857427125735
2020-12-04,0.02705233953794539
2020-12-07,-0.03342412809244155
2020-12-08,0.02518322836588993
2020-12-09,0.0020164234862023456
2020-12-10,-0.004207859803023961
2020-12-11,-0.007899932167064416
2020-12-14,-0.017407347993748656
2020-12-15,0.020165713620998282
2020-12-16,-0.0055422520340909776
2020-12-17,0.0
2020-12-18,0.033996062298450314
2020-12-21,-0.01042039418131524
2020-12-22,-0.007443769498877151
2020-12-23,0.0014633355616697763
2020-12-24,0.000730420995046277
2020-12-28,-0.009125728911371644
2020-12-29,0.0007369683330280541
2020-12-30,0.0209828479796772
2020-12-31,0.0005407489447415426
2021-01-04,-0.02630622782786718
2021-01-05,0.03256842349886102
2021-01-06,0.047132770823890446
2021-01-07,0.001369085781669055
2021-01-08,-0.005127280910137033
2021-01-11,0.011166375638019588
2021-01-12,0.03703712885277666
2021-01-13,-0.016546640256553613
2021-01-14,-0.006330212358012233
2021-01-15,-0.039228620720527796
2021-01-19,0.004187779261666247
2021-01-20,0.017723584794036684
2021-01-21,-0.017244275803778297
2021-01-22,-0.0010424821841341636
2021-01-25,-0.004695769332861199
2021-01-26,-0.026035224862649198
2021-01-27,-0.02421949825062064
2021-01-28,-0.00018376916732532056
2021-01-29,-0.04560504351702421
2021-02-01,0.016377573937729872
2021-02-02,0.035260630732596665
2021-02-03,0.013550547759486387
2021-02-04,0.017886216726362703
2021-02-05,0.015974552599866243
2021-02-08,0.0019218312535800308
2021-02-09,-0.013077852071226692
2021-02-10,0.01890455498459298
2021-02-11,0.0
2021-02-12,0.008323361616237923
2021-02-16,0.010317879794308205
2021-02-17,-0.003574162675068493
2021-02-18,-0.016740639400598556
2021-02-19,0.04916600157762363
2021-02-22,0.03460845750412078
2021-02-23,-0.005762116800822059
2021-02-24,0.025273843953321773
2021-02-25,-0.026035900521536703
2021-02-26,-0.03325175142100567
2021-03-01,0.03759906170234917
2021-03-02,0.019336921349194736
2021-03-03,-0.007651840344133465
2021-03-04,-0.016867429286689162
2021-03-05,0.02794121137874095
2021-03-08,0.00842464292740841
2021-03-09,-0.018600300876849718
2021-03-10,0.029392828470030885
2021-03-11,0.003588840945106142
2021-03-12,0.00031089536819006724
2021-03-15,-0.02238109817300138
2021-03-16,0.004451637341259973
2021-03-17,0.044792582224309374
2021-03-18,-0.019542526912785796
2021-03-19,-0.012515486786999208
2021-03-22,-0.006258775800524252
2021-03-23,-0.04345764251357609
2021-03-24,0.021234524105990138
2021-03-25,0.019342434305305023
2021-03-26,0.011859465737956265
2021-03-29,-0.0014064320152609167
2021-03-30,0.011110946331633675
2021-03-31,-0.010369849863103742
2021-04-01,0.010322176523264615
2021-04-05,-0.0001548111646326733
2021-04-06,0.00015483513484015887
2021-04-07,-0.009442661935903596
2021-04-08,-0.012502052252606588
2021-04-09,-0.0007910233654493393
2021-04-12,0.010294415781124
2021-04-13,-0.007524689728335532
2021-04-14,0.014689659181093884
2021-04-15,0.005137023101028593
2021-04-16,0.0017034158236564068
2021-04-19,-0.002009758518102256
2021-04-20,-0.03206812257156355
2021-04-21,0.03745190091613737
2021-04-22,-0.060012249351558355
2021-04-23,0.01936637704327082
2021-04-26,0.001449080616048981
2021-04-27,0.007234687086848712
2021-04-28,0.010534715736279177
2021-04-29,0.011846430711122347
2021-04-30,-0.024352168621672998
2021-05-03,0.03280008811095514
2021-05-04,0.02587147607276341
2021-05-05,0.027937016295975337
2021-05-06,0.014250189338007146
2021-05-07,0.0
2021-05-10,-0.004489952389406304
2021-05-11,-0.0023282756713109976
2021-05-12,-0.014146349368458266
2021-05-13,0.007100877533487537
2021-05-14,0.02570506162817421
2021-05-17,0.015466267855980487
2021-05-18,-0.019461419572918026
2021-05-19,-0.014094518314142768
2021-05-20,-0.0042304759597726616
2021-05-21,0.008350316981110772
2021-05-24,0.01046055340657781
2021-05-25,-0.007332818380710093
2021-05-26,0.007676556764408149
2021-05-27,-0.0030493462930608617
2021-05-28,-0.0034952005233888084
2021-06-01,0.029085085775644615
2021-06-02,-0.020735648381448146
2021-06-03,0.024075285130504387
2021-06-04,-0.0033988094961107107
2021-06-07,-0.01605812426805664
2021-06-08,0.0020218506776823464
2021-06-09,-0.007783360657459215
2021-06-10,-0.012347277717664973
2021-06-11,0.00014708304897270708
2021-06-14,-0.015293967372533412
2021-06-15,0.003882983103903115
2021-06-16,-0.02424887471296666
2021-06-17,-0.03125473276597979
2021-06-18,-0.024551669371422058
2021-06-21,0.018231934385657622
2021-06-22,0.006179643530743739
2021-06-23,-0.00551190774551269
2021-06-24,-0.0006332728715342517
2021-06-25,0.0028521373637766523
2021-06-28,-0.006162218946573539
2021-06-29,0.0012718825307465043
2021-06-30,0.004763349654498761
2021-07-01,0.0034767486180786733
2021-07-02,0.000157333094559009
2021-07-06,-0.024877887335433613
2021-07-07,0.005167138264758453
2021-07-08,-0.013494136825509262
2021-07-09,0.0271945183074489
2021-07-12,0.002219216328334994
2021-07-13,-0.00822516479969626
2021-07-14,-0.006060788797979888
2021-07-15,-0.006578682440324002
2021-07-16,-0.030689787577325545
2021-07-19,-0.036993851233919295
2021-07-20,0.014362352486707364
2021-07-21,0.018935444508737298
2021-07-22,0.012556567056347667
2021-07-23,-0.0061176752928371325
2021-07-26,0.03160871870899795
2021-07-27,-0.0009675260951363951
2021-07-28,-0.001291540372128419
2021-07-29,0.011798911215496366
2021-07-30,-0.007028574293154621
2021-08-02,-0.015122300591931426
2021-08-03,0.016497855393920347
2021-08-04,-0.019926201803326715
2021-08-05,0.00016404228933697418
2021-08-06,0.016393419587262148
2021-08-09,-0.0029032002869482376
2021-08-10,0.02102885609588867
2021-08-11,0.017743989856783493
2021-08-12,-0.0035803866862097466
2021-08-13,-0.004999232621252014
2021-08-16,-0.005809342201045231
2021-08-17,-0.015950781554228244
2021-08-18,-0.006900871533371822
2021-08-19,-0.021493205008983773
2021-08-20,0.00561529253354065
2021-08-23,0.01921484370020443
2021-08-24,0.0193360824365727
2021-08-25,0.009642612978293386
2021-08-26,-0.0034443340827359226
2021-08-27,0.027179769367134288
2021-08-30,-0.010822563320870393
2021-08-31,-0.016880092788673084
2021-09-01,-0.005723232662158906
2021-09-02,0.0012789160023065627
2021-09-03,-0.007984632888120125
2021-09-07,-0.004024374364342442
2021-09-08,-0.019072216325747737
2021-09-09,-0.006755775966446498
2021-09-10,0.002156683240626789
2021-09-13,0.00513157043071244
2021-09-14,-0.017621807416308477
2021-09-15,0.009220535457468149
2021-09-16,-0.01212637226549551
2021-09-17,-0.02892217195408897
2021-09-20,-0.027186203505247808
2021-09-21,-0.011569883820669591
2021-09-22,0.013866283338750174
2021-09-23,0.02007113699959917
2021-09-24,-0.010795769989486947
2021-09-27,0.05069532708389368
2021-09-28,-0.003853252194732648
2021-09-29,-0.010763605697383105
2021-09-30,-0.02142105251776416
2021-10-01,0.01772044256910088
2021-10-04,-0.005803992161622973
2021-10-05,0.014766618461925285
2021-10-06,-0.03282596653880532
2021-10-07,0.023617906233871944
2021-10-08,0.003418396846275984
2021-10-11,-0.008176010344147167
2021-10-12,-0.008414681020978199
2021-10-13,-0.014374761553381243
2021-10-14,0.032156095716397326
2021-10-15,0.003745223432596978
2021-10-18,-0.00016971118735509272
2021-10-19,0.004071362401600442
2021-10-20,0.011826298240031452
2021-10-21,-0.010519327386041888
2021-10-22,-0.014512292651438163
2021-10-25,0.005308268642405745
2021-10-26,0.0
2021-10-27,-0.04615908780336364
2021-10-28,0.010178543667300755
2021-10-29,-0.010606212145728544
2021-11-01,0.026263863138669352
2021-11-02,0.017931751133667406
2021-11-03,0.009919777571640642
2021-11-04,-0.031837606411432184
2021-11-05,0.01994055910892878
2021-11-08,0.004459093360772659
2021-11-09,0.0037562549285765634
2021-11-10,-0.0005105255937514208
2021-11-11,0.01565711330742392
2021-11-12,0.0063671164406351455
2021-11-15,-0.002330950770165985
2021-11-16,-0.017690164710588596
2021-11-17,-0.008834611771233125
2021-11-18,-0.006170817246084814
2021-11-19,-0.011038115013339622
2021-11-22,0.025287834166769052
2021-11-23,0.006633707542476719
2021-11-24,-0.009293843057837536
2021-11-26,-0.0175676338032017
2021-11-29,-0.0007030518059050195
2021-11-30,-0.03394300537260342
2021-12-01,-0.03950478591725426
2021-12-02,0.007960596590483204
2021-12-03,-0.002068635395463869
2021-12-06,0.015263027327707013
2021-12-07,0.018188412331370696
2021-12-08,0.0009114093022619674
2021-12-09,-0.009469890070252118
2021-12-10,0.0053319209794868705
2021-12-13,-0.02487220695133252
2021-12-14,0.010502799888386649
2021-12-15,0.002969487351434985
2021-12-16,0.010362865195516102
2021-12-17,-0.009157661672464346
2021-12-20,-0.01090586526708881
2021-12-21,0.012895008004697672
2021-12-22,0.0005533842818943313
2021-12-23,0.016780367362360993
2021-12-27,0.013239139725994109
2021-12-28,0.013602914962706603
2021-12-29,0.007593266514779318
2021-12-30,-0.004907154967475957
2021-12-31,-0.001056806505154606
2022-01-03,0.0026445651732460718
2022-01-04,0.027079403550517522
2022-01-05,-0.0010272354022303753
2022-01-06,-0.001885108401309843
2022-01-07,0.01476639150882142
2022-01-10,-0.011844388933645922
2022-01-11,0.01335618878104694
2022-01-12,0.0013517741859256915
2022-01-13,0.011474962208878337
2022-01-14,0.013346577710703578
2022-01-18,-0.00889024484988088
2022-01-19,-0.0059800708112370815
2022-01-20,-0.03392378066302426
2022-01-21,-0.01885497908750078
2022-01-24,-0.001762961401015617
2022-01-25,0.009890414093486566
2022-01-26,0.000699771951499395
2022-01-27,0.051730077887298
2022-01-28,-0.0023263343789194924
2022-01-31,-0.005163307604899359
2022-02-01,0.03482335455635255
2022-02-02,-0.002426862650777295
2022-02-03,-0.007298073500602742
2022-02-04,-0.009965613478713498
2022-02-07,-0.011386179064076796
2022-02-08,0.019696222094966576
2022-02-09,0.01473233537819607
2022-02-10,-0.01677685450963129
2022-02-11,0.002296945245308768
2022-02-14,-0.0042560232338691995
2022-02-15,0.016932526489204403
2022-02-16,0.0035562906065389477
2022-02-17,-0.014658569178158443
2022-02-18,-0.00948172552036508
2022-02-22,-0.00478609100339622
2022-02-23,-0.005472826916185891
2022-02-24,-0.020843718978865722
2022-02-25,0.028093778174537176
2022-02-28,-0.011567455069692145
2022-03-01,-0.031037962983110345
2022-03-02,0.03623316253261977
2022-03-03,0.00793916918037696
2022-03-04,-0.014077331616808575
2022-03-07,-0.014448569403727407
2022-03-08,-0.0024144511132734303
2022-03-09,0.03388643265130642
2022-03-10,0.0138797149807941
2022-03-11,0.004617992865128873
2022-03-14,-0.010343287530257594
2022-03-15,-0.0233905615739467
2022-03-16,0.013079579202053049
2022-03-17,0.05365525059903242
2022-03-18,-0.007161059256936664
2022-03-21,0.015227003982567489
2022-03-22,0.0033153453271765887
2022-03-23,-0.003933894252858949
2022-03-24,0.012480210349618437
2022-03-25,0.009517760897906902
2022-03-28,-0.009118869600456159
2022-03-29,0.0012477956291936376
2022-03-30,0.0010905769111744235
2022-03-31,-0.008403335487686125
2022-04-01,0.007218972889017294
2022-04-04,-0.0026486291259358863
2022-04-05,-0.008123880558094432
2022-04-06,-0.028665885488695753
2022-04-07,-0.006810396976397848
2022-04-08,0.007020307104652623
2022-04-11,0.004377530569990018
2022-04-12,0.02114597453201883
2022-04-13,0.01422710243132852
2022-04-14,0.02072921490130364
2022-04-18,0.005955148948235012
2022-04-19,0.017759824869101326
2022-04-20,0.007307586246436237
2022-04-21,0.02916820844608048
2022-04-22,-0.014530374375989807
2022-04-25,-0.006277349664614573
2022-04-26,-0.010283598089328105
2022-04-27,0.0011875520735680212
2022-04-28,0.0053372024739193336
2022-04-29,-0.01931865379927289
2022-05-02,0.008421135025673543
2022-05-03,0.016254207084990258
2022-05-04,0.036096685606066936
2022-05-05,-0.03030719417339156
2022-05-06,-0.00788670798643687
2022-05-09,-0.019137430655278065
2022-05-10,-0.012306647146371419
2022-05-11,0.014891112929024342
2022-05-12,0.0037432671312078725
2022-05-13,0.007756295310988204
2022-05-16,0.006216860138853475
2022-05-17,0.029273246686272847
2022-05-18,-0.015149137361782361
2022-05-19,-0.002176823284682383
2022-05-20,-0.009453078208914611
2022-05-23,-0.00910304292172337
2022-05-24,-0.006223238761770333
2022-05-25,0.0034294752365382486
2022-05-26,0.008023612033593697
2022-05-27,0.02859707890270413
2022-05-31,-0.015638740494975267
2022-06-01,0.0019125125745240723
2022-06-02,-0.00014699485718450145
2022-06-03,-0.01571211769871117
2022-06-06,0.0005966384164124428
2022-06-07,0.004473001959495626
2022-06-08,-0.0019296266524362338
2022-06-09,-0.020523461601612558
2022-06-10,-0.06058322040910047
2022-06-13,-0.05155948069509475
2022-06-14,-0.002045002779897831
2022-06-15,-0.01963810975917757
2022-06-16,-0.03466302431327961
2022-06-17,-0.011728523962426407
2022-06-21,0.003286284293545272
2022-06-22,-0.04749756598991417
2022-06-23,-0.024455352674380926
2022-06-24,0.04073632135935146
2022-06-27,-0.017312584733900294
2022-06-28,0.005936292956815636
2022-06-29,-0.01047028161590502
2022-06-30,-0.007118131887854595
2022-07-01,0.0015501560120041447
2022-07-05,-0.018572288603985077
2022-07-06,0.008870570355139495
2022-07-07,0.021492566404242686
2022-07-08,-0.017214804397520544
2022-07-11,-0.007201254533223511
2022-07-12,-0.011566738047119718
2022-07-13,-0.014874946973184255
2022-07-14,-0.015502044253807079
2022-07-15,0.013292417456229
2022-07-18,0.018567100135652215
2022-07-19,0.03923116174318597
2022-07-20,0.001906662307589846
2022-07-21,-0.021883893544069166
2022-07-22,-0.010700464379152952
