Date,WBD
2015-07-10,0.026129797747159067
2015-07-13,0.004493640095323936
2015-07-14,0.014315525192703182
2015-07-15,-0.0026462851228929996
2015-07-16,0.025943429116128236
2015-07-17,-0.04281603150676927
2015-07-20,-0.02011413857760469
2015-07-21,-0.02512254013963844
2015-07-22,0.019170352489060072
2015-07-23,-0.008633943159482071
2015-07-24,-0.010886540348579055
2015-07-27,-0.008176048043114226
2015-07-28,-0.00729237295207974
2015-07-29,0.009581640035973393
2015-07-30,0.01961401201877
2015-07-31,0.02451135360681822
2015-08-03,-0.009388291005251292
2015-08-04,0.004585800369224513
2015-08-05,-0.12142421475979015
2015-08-06,0.03498435372958664
2015-08-07,-0.014725523395821116
2015-08-10,0.0037363689200915484
2015-08-11,-0.027411150147391927
2015-08-12,0.006611013763770268
2015-08-13,-0.01555481362573452
2015-08-14,-0.005969103898398331
2015-08-17,0.03567644817856297
2015-08-18,-0.009208746949998625
2015-08-19,-0.009294270482134381
2015-08-20,-0.050729706636134964
2015-08-21,-0.008052683594874654
2015-08-24,-0.03874542913760037
2015-08-25,-0.008829157350189631
2015-08-26,0.02711079671622829
2015-08-27,0.014705859084337414
2015-08-28,0.0074322097388894726
2015-08-31,-0.01881225442271295
2015-09-01,-0.012030063542673441
2015-09-02,0.01788429608349773
2015-09-03,0.013831807074145663
2015-09-04,-0.014380578352817475
2015-09-08,0.018331454527109603
2015-09-09,-0.014695063505531736
2015-09-10,0.002982845809707202
2015-09-11,0.0014870229031449522
2015-09-14,-0.01373425508160786
2015-09-15,0.01580730452081114
2015-09-16,0.033345669735549865
2015-09-17,0.014342113109811372
2015-09-18,-0.00035348987480399163
2015-09-21,0.01874111621033836
2015-09-22,-0.03471017072326388
2015-09-23,-0.0050341385234432545
2015-09-24,-0.0007228210230764143
2015-09-25,0.006871628812981312
2015-09-28,-0.0021551532188769373
2015-09-29,-0.049676063139142856
2015-09-30,-0.014015111258753987
2015-10-01,-0.02573953356204417
2015-10-02,0.028785470215578535
2015-10-05,0.030279762497446683
2015-10-06,0.012276783259268731
2015-10-07,0.02940099857870626
2015-10-08,0.02963227122184109
2015-10-09,0.0020804252990616057
2015-10-12,-0.0020761061153755644
2015-10-13,-0.00034674857243155444
2015-10-14,-0.016649307787255263
2015-10-15,0.01798942582079066
2015-10-16,-0.012820541628841386
2015-10-19,0.007371042243186521
2015-10-20,0.016724722281406867
2015-10-21,-0.012679946379841822
2015-10-22,0.022214554281878574
2015-10-23,0.010865863719328406
2015-10-26,-0.016123598752285195
2015-10-27,-0.017412093306267917
2015-10-28,0.026059763103063904
2015-10-29,-0.0054182134673794735
2015-10-30,0.00238337394702115
2015-11-02,0.02105974594557236
2015-11-03,0.033932151559727064
2015-11-04,-0.025096547250972434
2015-11-05,-0.026072575183845093
2015-11-06,-0.01694340888247925
2015-11-09,-0.0003447166081673725
2015-11-10,0.03655170572215116
2015-11-11,0.018296778249524692
2015-11-12,-0.01470110271044145
2015-11-13,-0.005968179910028293
2015-11-16,0.020346918601255704
2015-11-17,-0.01601829907400998
2015-11-18,0.02259137197866634
2015-11-19,-0.007147537875090926
2015-11-20,0.006871760323664988
2015-11-23,-0.0019499958530510009
2015-11-24,0.00781509884798881
2015-11-25,0.005492732539687406
2015-11-27,-0.0012853764282972913
2015-11-30,0.0019304847519197033
2015-12-01,-0.0019267651611556413
2015-12-02,-0.02895751675481195
2015-12-03,-0.001988053854727556
2015-12-04,0.020252280411903634
2015-12-07,-0.0009762050030506231
2015-12-08,-0.04136809205870762
2015-12-09,-0.03329933850065159
2015-12-10,-0.002109011306923314
2015-12-11,-0.0359280934252838
2015-12-14,-0.0336134471349806
2015-12-15,0.002646491221365066
2015-12-16,0.024886871644788977
2015-12-17,-0.025754258832960897
2015-12-18,-0.009818739931136689
2015-12-21,0.0022883819550847395
2015-12-22,0.022450537944152638
2015-12-23,0.010048326832234666
2015-12-24,-0.0018422711195644759
2015-12-28,-0.009228497548609882
2015-12-29,0.002235449538050771
2015-12-30,-0.012639411056113103
2015-12-31,0.004518103977647847
2016-01-04,-0.010119957071788033
2016-01-05,0.0022718465084832218
2016-01-06,-0.00717788559265764
2016-01-07,-0.030441443055810535
2016-01-08,0.020800655265592383
2016-01-11,-0.006920426897032761
2016-01-12,0.019357336487682897
2016-01-13,-0.030003760367178778
2016-01-14,0.029757176753707704
2016-01-15,-0.015589348262579406
2016-01-19,-0.003862436325938079
2016-01-20,-0.010081435426599672
2016-01-21,0.01410100639720091
2016-01-22,0.03901121099622973
2016-01-25,-0.024163554934867548
2016-01-26,0.04457143147786469
2016-01-27,-0.011670302477528982
2016-01-28,-0.013653167307200342
2016-01-29,0.03217361111408423
2016-02-01,0.0018122231527373245
2016-02-02,-0.04486251079956827
2016-02-03,0.03295457771987009
2016-02-04,0.015768254417222183
2016-02-05,-0.017689590793166454
2016-02-08,-0.04373387235386039
2016-02-09,-0.04996161112753916
2016-02-10,0.0012136200436421163
2016-02-11,-0.0169697000522806
2016-02-12,0.02753802212885037
2016-02-16,0.022399978637695384
2016-02-17,0.04499216128946326
2016-02-18,-0.04080862158744536
2016-02-19,-0.01053865920840269
2016-02-22,0.03313610019516644
2016-02-23,-0.038182511630711624
2016-02-24,0.00039699200753551267
2016-02-25,-0.012698475892249372
2016-02-26,0.008038616144924848
2016-02-29,-0.003189789631156903
2016-03-01,0.0572000122070313
2016-03-02,0.013242541711253164
2016-03-03,0.03174004676351516
2016-03-04,-0.001085732182702026
2016-03-07,0.016666633265030484
2016-03-08,-0.031361339184439174
2016-03-09,0.01802795311318861
2016-03-10,-0.001084231534614677
2016-03-11,0.028943602101119792
2016-03-14,-0.0179324971626178
2016-03-15,-0.009667040988668996
2016-03-16,0.03217640616623885
2016-03-17,0.019264488935440305
2016-03-18,0.010996552942589943
2016-03-21,-0.0061182972368794
2016-03-22,-0.012653862338611654
2016-03-23,-0.03671636101411224
2016-03-24,0.006472503007280528
2016-03-28,0.008574482782447657
2016-03-29,0.00035424119886617866
2016-03-30,-0.005311601265793331
2016-03-31,0.01922388769118477
2016-04-01,0.0094306833977722
2016-04-04,-0.0006920573711997058
2016-04-05,-0.009002712226058862
2016-04-06,0.010831567325372715
2016-04-07,-0.0352575335984765
2016-04-08,0.009315665722081423
2016-04-11,0.006389787173882722
2016-04-12,0.0010581579856514534
2016-04-13,0.011275602946994923
2016-04-14,-0.011149881312410015
2016-04-15,-0.001409408363690412
2016-04-18,0.00740998882646382
2016-04-19,-0.0073554847665304735
2016-04-20,-0.006351457452597908
2016-04-21,0.00745742162497165
2016-04-22,0.015156798911069913
2016-04-25,-0.03020829704624539
2016-04-26,0.009667040988668996
2016-04-27,0.008510629951243631
2016-04-28,-0.010196937766581926
2016-04-29,-0.02984014792081713
2016-05-02,0.02270233802115551
2016-05-03,-0.03329754010075825
2016-05-04,-0.015185179533781845
2016-05-05,0.04324932726329256
2016-05-06,0.01946650756967827
2016-05-09,-0.004596925917919936
2016-05-10,0.041207810413202095
2016-05-11,-0.011600141889561044
2016-05-12,-0.028650325970958623
2016-05-13,-0.005685851132994912
2016-05-16,-0.016082875730985546
2016-05-17,-0.0029059179698771587
2016-05-18,-0.026958166043692056
2016-05-19,-0.022837840655619557
2016-05-20,0.0026819806054070305
2016-05-23,0.0026748068253781287
2016-05-24,0.011051864255217758
2016-05-25,0.017715767101019297
2016-05-26,0.002592581289785789
2016-05-27,0.017731789717312152
2016-05-31,0.010889334036917608
2016-06-01,-0.0014362985629959857
2016-06-02,0.01761955341704491
2016-06-03,0.0031802174916679693
2016-06-06,0.01725959075916106
2016-06-07,-0.0356647787128791
2016-06-08,0.006822281201261271
2016-06-09,-0.02532100458770392
2016-06-10,-0.0431760083596725
2016-06-13,-0.006883376971379751
2016-06-14,-0.011551761455237286
2016-06-15,-0.00506424465836508
2016-06-16,0.0003914769449802069
2016-06-17,0.0015655936094636225
2016-06-20,0.019538882259421797
2016-06-21,-0.012648521340591912
2016-06-22,0.00892855357891098
2016-06-23,0.014621049305953315
2016-06-24,-0.0724308568060048
2016-06-27,-0.029844626719538025
2016-06-28,0.007585348025624938
2016-06-29,0.019657018668085113
2016-06-30,0.03486465999710053
2016-07-01,0.0007927252527368811
2016-07-05,-0.019009882860844707
2016-07-06,0.01332256429582035
2016-07-07,0.01235057614466184
2016-07-08,0.008264501892260911
2016-07-11,-0.014441874594586013
2016-07-12,0.011485184773360135
2016-07-13,-0.00195775812908372
2016-07-14,0.008238563895917927
2016-07-15,-0.02490277346294789
2016-07-18,0.009577006234350982
2016-07-19,-0.005138306904617362
2016-07-20,0.005562152929045716
2016-07-21,0.003555912860013999
2016-07-22,0.004330732756047562
2016-07-25,-0.001960060523738094
2016-07-26,0.007069925830655688
2016-07-27,-0.007020292880679735
2016-07-28,-0.007855414877559586
2016-07-29,-0.0067300108770217415
2016-08-01,-0.012754073052136383
2016-08-02,0.06661282147910152
2016-08-03,0.0155185407353573
2016-08-04,-0.015281395772567596
2016-08-05,-0.003406515985162506
2016-08-08,-0.0049373019803755636
2016-08-09,-0.02099240948065806
2016-08-10,0.004288522884503099
2016-08-11,0.013198763570144934
2016-08-12,0.009578543921305638
2016-08-15,0.008728635252623018
2016-08-16,-0.008653105451335907
2016-08-17,0.023529370888387913
2016-08-18,-0.0048201395653069135
2016-08-19,-0.004098383372809211
2016-08-22,-0.0063598982119444925
2016-08-23,-0.0064006054108523
2016-08-24,-0.01061003356471113
2016-08-25,-0.00919187152462242
2016-08-26,-0.005411723713002359
2016-08-29,-0.002720547845689314
2016-08-30,-0.0027279694170099233
2016-08-31,-0.003126218180110607
2016-09-01,0.0070560683481291075
2016-09-02,0.0077850856922201395
2016-09-06,-0.030899932635008454
2016-09-07,-0.000797148570826467
2016-09-08,0.012365355792420818
2016-09-09,-0.03270291375695167
2016-09-12,0.02566195876552979
2016-09-13,-0.017871356532388694
2016-09-14,0.0004043764281012052
2016-09-15,-0.013338719755822348
2016-09-16,-0.0024579871494241345
2016-09-19,0.00821350523439901
2016-09-20,-0.011405245946981113
2016-09-21,0.01071282340246782
2016-09-22,0.04810429534433558
2016-09-23,0.014780283222364465
2016-09-26,0.0026830086015647847
2016-09-27,0.008027560896261443
2016-09-28,0.01630634752151372
2016-09-29,0.0003731428793478653
2016-09-30,0.004102969509242271
2016-10-03,0.017459112630849427
2016-10-04,0.00036510511517628963
2016-10-05,0.010583975166598814
2016-10-06,0.005417104212250834
2016-10-07,-0.024066094562562923
2016-10-10,-0.004784658093542893
2016-10-11,-0.023668686217741874
2016-10-12,-0.008712103998474663
2016-10-13,-0.018723720660667076
2016-10-14,-0.01323988117396413
2016-10-17,-0.001973134836600998
2016-10-18,-0.0031633779422114428
2016-10-19,0.015866780658682078
2016-10-20,0.00390466504247855
2016-10-21,0.036172708607268955
2016-10-24,-0.0007506963541001888
2016-10-25,-0.01652894516100578
2016-10-26,0.009931253852217603
2016-10-27,-0.010590040884637553
2016-10-28,-0.011850132559272586
2016-10-31,0.010058035785106334
2016-11-01,-0.012255828699496485
2016-11-02,-0.022877089245571525
2016-11-03,0.02301586929152144
2016-11-04,-0.0054306164960497005
2016-11-07,-0.0035101464403398674
2016-11-08,0.011741728116141159
2016-11-09,0.001934206434147212
2016-11-10,0.005019346333203112
2016-11-11,0.015751050195801808
2016-11-14,0.07223902453979991
2016-11-15,-0.019400392839806546
2016-11-16,-0.006115110825877901
2016-11-17,0.014477073399513207
2016-11-18,-0.018908336555910954
2016-11-21,0.0018181540749289127
2016-11-22,-0.003266793287849623
2016-11-23,-0.004005779558278633
2016-11-25,0.006947002976509964
2016-11-28,-0.011619520389791638
2016-11-29,0.015797219545292895
2016-11-30,-0.02025314552145907
2016-12-01,0.0022148196974687284
2016-12-02,-0.02025779907139169
2016-12-05,0.029699210407870824
2016-12-06,0.014603926060329897
2016-12-07,0.036343947040637925
2016-12-08,0.026041667356535347
2016-12-09,-0.015228388061223619
2016-12-12,-0.01786943130402152
2016-12-13,0.006648024302478017
2016-12-14,-0.0031282638566522136
2016-12-15,0.005927478189854396
2016-12-16,-0.015944574895629726
2016-12-19,-0.007749183447841479
2016-12-20,0.011359591549788828
2016-12-21,-0.0017549749898991829
2016-12-22,-0.010900188729595195
2016-12-23,-0.004621370943654779
2016-12-27,0.004285744258335722
2016-12-28,-0.008179283169297058
2016-12-29,-0.007170988166641967
2016-12-30,-0.010111978376494357
2017-01-03,0.020065641741055185
2017-01-04,0.01180264098212902
2017-01-05,-0.038529519876743024
2017-01-06,0.010294072479526406
2017-01-09,-0.022197915326212847
2017-01-10,-0.01972462486386095
2017-01-11,0.006454065121834995
2017-01-12,0.026027933915514723
2017-01-13,0.0073528988963604824
2017-01-17,0.014963498289059629
2017-01-18,0.007191685249199109
2017-01-19,-0.00035702352017563665
2017-01-20,-0.00392859322684147
2017-01-23,0.013624993776667926
2017-01-24,0.0077820767524634515
2017-01-25,-0.031941026841798226
2017-01-26,0.011602599554366488
2017-01-27,0.0057347616343994545
2017-01-30,-0.0028510308349489755
2017-01-31,0.013223761446989224
2017-02-01,-0.010934725282931823
2017-02-02,-0.008915834231002506
2017-02-03,0.010795222280576722
2017-02-06,-0.004272012765451749
2017-02-07,0.0007150682250507412
2017-02-08,-0.01643440829704157
2017-02-09,0.015619265786496639
2017-02-10,0.018598014119837636
2017-02-13,0.01931183824611793
2017-02-14,-0.017223561425198763
2017-02-15,-0.0014020650040176275
2017-02-16,0.0028080001526413767
2017-02-17,0.003850213914125211
2017-02-21,0.032775471550046564
2017-02-22,-0.0037137274556001687
2017-02-23,-0.0003388759337266123
2017-02-24,-0.007796594652078936
2017-02-27,-0.0075162698073949485
2017-02-28,-0.009982754416349326
2017-03-01,-0.008344915480116954
2017-03-02,-0.0010519174671801412
2017-03-03,-0.021060034618813117
2017-03-06,-0.003944019555760736
2017-03-07,-0.0010799382974792104
2017-03-08,0.008288271792300073
2017-03-09,-0.004288739594281443
2017-03-10,-0.006101940867538236
2017-03-13,-0.006861702072700315
2017-03-14,-0.0014545787464488313
2017-03-15,0.01966500122109216
2017-03-16,0.005357129233223956
2017-03-17,-0.004973335401265211
2017-03-20,-0.00999645427909679
2017-03-21,-0.010457952144463767
2017-03-22,0.0036443286998339985
2017-03-23,0.004720376051015496
2017-03-24,-0.004698198785983321
2017-03-27,0.0032679100307697606
2017-03-28,0.0018096686908402049
2017-03-29,0.01372829322893998
2017-03-30,0.02280831465352895
2017-03-31,0.013588828546375664
2017-04-03,-0.00550016660614816
2017-04-04,0.011752511199492277
2017-04-05,0.003074825800490233
2017-04-06,-0.002043643461978051
2017-04-07,-0.003071677642709769
2017-04-10,-0.0006846474167016003
2017-04-11,-0.005138732983415384
2017-04-12,-0.012052354353838335
2017-04-13,-0.013942126562717871
2017-04-17,0.0074230851069854165
2017-04-18,0.0038596705386513275
2017-04-19,0.01083535334949337
2017-04-20,0.013831245417532223
2017-04-21,-0.005457020773446786
2017-04-24,0.008230444868793985
2017-04-25,-0.0037414525316388225
2017-04-26,0.0034140823146264765
2017-04-27,0.0
2017-04-28,-0.020755315266109853
2017-05-01,-0.027797120407311082
2017-05-02,-0.0007148126551425049
2017-05-03,-0.0422030914329482
2017-05-04,-0.005601251756267023
2017-05-05,0.01727378919707201
2017-05-08,0.005906232798482458
2017-05-09,-0.021651381746344622
2017-05-10,-0.020630129040077105
2017-05-11,0.008425863968278602
2017-05-12,-0.009874676400881688
2017-05-15,-0.0023014755137988896
2017-05-16,-0.01653211462483206
2017-05-17,-0.018373702687892624
2017-05-18,0.0027877217492124906
2017-05-19,0.027402721433477772
2017-05-22,0.013142568001916377
2017-05-23,-0.022128956274922507
2017-05-24,-0.006632855320345632
2017-05-25,0.005498872821344758
2017-05-26,0.010546892724232482
2017-05-30,0.012756084770031872
2017-05-31,0.011450352226130667
2017-06-01,0.009056595136534451
2017-06-02,-0.009349289534027028
2017-06-05,-0.010570052437327337
2017-06-06,-0.0019076397866097938
2017-06-07,0.009556574979289634
2017-06-08,-0.012873917249234923
2017-06-09,0.0011507743381931057
2017-06-12,0.018773937316340028
2017-06-13,-0.005641204124463894
2017-06-14,-0.0064296547980385865
2017-06-15,0.005329249608256648
2017-06-16,0.004165112116134351
2017-06-19,-0.0033936708534838544
2017-06-20,-0.0348089317317859
2017-06-21,0.0027440099645694715
2017-06-22,-0.00234556161537669
2017-06-23,0.010579955051745804
2017-06-26,0.015897628261240637
2017-06-27,-0.0026718167990235075
2017-06-28,0.00038271064688166767
2017-06-29,-0.0053557533633254994
2017-06-30,-0.006538464472844008
2017-07-03,0.014324461491531881
2017-07-05,-0.004580184570190604
2017-07-06,-0.011503038264499943
2017-07-07,0.0015515518663051786
2017-07-10,0.016653768793884804
2017-07-11,-0.0019047328404018238
2017-07-12,-0.001145064342438662
2017-07-13,-0.00038212567262829733
2017-07-14,0.002293557579982952
2017-07-17,0.0068650003771777435
2017-07-18,-0.013257590398753627
2017-07-19,0.043378161274861604
2017-07-20,-0.02133921696813257
2017-07-21,-0.0018797422440645084
2017-07-24,-0.002259866955424683
2017-07-25,-0.02114003287206312
2017-07-26,0.025067474387978628
2017-07-27,-0.007148251866177069
2017-07-28,0.015536182527269515
2017-07-31,-0.08208951187388613
2017-08-01,-0.008943138914292215
2017-08-02,0.0258408978589737
2017-08-03,-0.010795699931736569
2017-08-04,-0.040824585215272546
2017-08-07,0.02191320976800437
2017-08-08,0.0020618242086822836
2017-08-09,-0.028806538171541773
2017-08-10,-0.02542374456658214
2017-08-11,-0.003913050112516969
2017-08-14,-0.00043650060883637654
2017-08-15,-0.006113510566836511
2017-08-16,-0.007029870202245103
2017-08-17,-0.015929230277656803
2017-08-18,0.01124100730993094
2017-08-21,-0.0066696140532159776
2017-08-22,0.006714396486380281
2017-08-23,0.0
2017-08-24,0.0013339567341408287
2017-08-25,0.00621666904097129
2017-08-28,0.006619577208311522
2017-08-29,-0.015782495021117504
2017-08-30,-0.01158130156106918
2017-08-31,0.0009012415472611224
2017-09-01,-0.002251203922628786
2017-09-05,-0.024368186457445873
2017-09-06,0.011100821544957729
2017-09-07,-0.023787760441206562
2017-09-08,-0.0042174391726504945
2017-09-11,-0.021176506491268343
2017-09-12,0.00961542164785767
2017-09-13,0.009523845854259694
2017-09-14,0.013207489114168025
2017-09-15,0.021415316649182614
2017-09-18,-0.028258925439448634
2017-09-19,-0.0014070722198067376
2017-09-20,-0.0014091444506997286
2017-09-21,0.0042333091071948825
2017-09-22,0.0028102793850279806
2017-09-25,-0.0028024038472673762
2017-09-26,-0.003278674172061069
2017-09-27,0.008928506606121545
2017-09-28,-0.003726126048653078
2017-09-29,-0.004675010611243313
2017-10-02,0.011272886838775475
2017-10-03,0.0
2017-10-04,0.00882483142821422
2017-10-05,-0.009208050732665174
2017-10-06,-0.005111552416899645
2017-10-09,-0.027090141421750702
2017-10-10,-0.014402267794496049
2017-10-11,-0.025815911783688694
2017-10-12,-0.035999965667724565
2017-10-13,-0.0020747362086480647
2017-10-16,-0.009355525328331171
2017-10-17,0.0052466098778445325
2017-10-18,0.024530235756655028
2017-10-19,0.023433571649899454
2017-10-20,0.00995523949330046
2017-10-23,-0.03302119497595557
2017-10-24,-0.008155033023280689
2017-10-25,-0.010277433967116778
2017-10-26,0.004153682386051516
2017-10-27,-0.013443651852662719
2017-10-30,-0.005241110160880025
2017-10-31,-0.005268724124423474
2017-11-01,0.014830545502743542
2017-11-02,-0.09655534426946255
2017-11-03,-0.045638303440334704
2017-11-06,0.03510895324663754
2017-11-07,0.013450265327804578
2017-11-08,-0.01327175667910463
2017-11-09,0.0040935493136053935
2017-11-10,0.0011648490200815154
2017-11-13,-0.011634715341817592
2017-11-14,-0.04178923449308136
2017-11-15,0.027026941532620086
2017-11-16,0.002392399352277197
2017-11-17,0.047135978364566844
2017-11-20,-0.010826133046647812
2017-11-21,-0.006336440465674276
2017-11-22,0.031304400900135976
2017-11-24,-0.01630134348527368
2017-11-27,-0.0017143249511718528
2017-11-28,0.028620493397374602
2017-11-29,0.05008355928038721
2017-11-30,0.00794910502698043
2017-12-01,0.023133470879038942
2017-12-04,0.07142864143843508
2017-12-05,-0.047482002542216684
2017-12-06,-0.021148039445428313
2017-12-07,0.004629637351615035
2017-12-08,0.006656382805736216
2017-12-11,0.005595148077584655
2017-12-12,-0.006069845040710398
2017-12-13,0.007124748077096399
2017-12-14,0.012632642164450258
2017-12-15,0.04990019732110795
2017-12-18,0.028517036502517357
2017-12-19,0.01709800599210687
2017-12-20,0.016356229287047608
2017-12-21,0.04425568770573585
2017-12-22,0.01583899495793717
2017-12-26,-0.006742513716754606
2017-12-27,-0.022061962855173922
2017-12-28,-0.021691974687620963
2017-12-29,-0.007538806299139611
2018-01-02,0.03261847528862716
2018-01-03,-0.02120293198515455
2018-01-04,-0.02166231919925088
2018-01-05,-0.0058743409713757355
2018-01-08,0.016818219965154535
2018-01-09,-0.03218601670503107
2018-01-10,0.05450347925945542
2018-01-11,0.05168639111340956
2018-01-12,0.013327767254216472
2018-01-16,0.008220335535002565
2018-01-17,0.006930292357737011
2018-01-18,0.03603236284040179
2018-01-19,0.004689290002705571
2018-01-22,0.024115163800524808
2018-01-23,-0.023927047572810167
2018-01-24,0.012062235670802668
2018-01-25,-0.010765116654424034
2018-01-26,0.01204824635858004
2018-01-29,-0.004992360351174785
2018-01-30,-0.03627944961765428
2018-01-31,0.004004821154169669
2018-02-01,0.008376585336163478
2018-02-02,-0.058148780885107776
2018-02-05,-0.04325908451909777
2018-02-06,0.04653202080734764
2018-02-07,-0.030201313286331244
2018-02-08,-0.010813148396420669
2018-02-09,-0.011368614750367989
2018-02-12,0.021229523630201363
2018-02-13,0.01905589134473451
2018-02-14,0.012749648461795937
2018-02-15,0.008812462966581114
2018-02-16,-0.007487533208017427
2018-02-20,0.018859968318508447
2018-02-21,-0.009049745709073576
2018-02-22,-0.012038228048586785
2018-02-23,0.008823571367778893
2018-02-26,0.04831319601641382
2018-02-27,0.034564991521505606
2018-02-28,-0.06605227189825136
2018-03-01,-0.010690799019095754
2018-03-02,0.025353309388681966
2018-03-05,-0.005269524133140191
2018-03-06,-0.004890009566277942
2018-03-07,-0.01965600084916852
2018-03-08,0.0008353613186677933
2018-03-09,0.009599393087373453
2018-03-12,0.009508042048717913
2018-03-13,-0.0069615100639977
2018-03-14,-0.007422692996939428
2018-03-15,-0.027835483373022885
2018-03-16,-0.008119681075001273
2018-03-19,-0.01120199619943718
2018-03-20,-0.041830107185509835
2018-03-21,0.007730790271186061
2018-03-22,-0.028880839081918075
2018-03-23,-0.020446121036158282
2018-03-26,0.03130929078751521
2018-03-27,-0.0027598650678043457
2018-03-28,-0.023523995466000147
2018-03-29,0.012281541234994364
2018-04-02,0.006999515464031214
2018-04-03,0.02085267676229785
2018-04-04,0.023150259327544997
2018-04-05,0.003992823495284847
2018-04-06,-0.0004418171411396665
2018-04-09,-0.003978786438937232
2018-04-10,0.0031069548464643937
2018-04-11,-0.0022124399807611494
2018-04-12,0.02793796405455473
2018-04-13,-0.015099239726566238
2018-04-16,0.024967135204952307
2018-04-17,0.015812001934410125
2018-04-18,-0.010938166759559942
2018-04-19,-0.00552960726710372
2018-04-20,-0.009409722893560568
2018-04-23,0.02633854120770751
2018-04-24,0.007151875179641332
2018-04-25,0.006683368581570814
2018-04-26,0.0020746571066028174
2018-04-27,-0.008281526242234882
2018-04-30,-0.012526143417640578
2018-05-01,0.015222013368215714
2018-05-02,-0.017909217037762826
