Date,ICE
2015-10-06,-0.0028697848896775957
2015-10-07,-0.010538533972260677
2015-10-08,0.001582756630305937
2015-10-09,-0.0224635801722457
2015-10-12,0.01965934152853266
2015-10-13,-0.00959710789894086
2015-10-14,-0.0078303509633606
2015-10-15,0.029954539999393237
2015-10-16,0.007069669019930336
2015-10-19,0.010004482886019517
2015-10-20,0.0057021356414634905
2015-10-21,-0.019698714290900088
2015-10-22,0.03740289713158962
2015-10-23,0.012452234694902975
2015-10-26,-0.005667288656148406
2015-10-27,0.03363092511549515
2015-10-28,0.007665034607986065
2015-10-29,0.016183499921978983
2015-10-30,-0.036052271040255435
2015-11-02,0.03545943269701235
2015-11-03,-0.0032523150693243297
2015-11-04,-0.0009595868783585093
2015-11-05,0.004802791900380798
2015-11-06,0.003135855539963206
2015-11-09,-0.003888313727040571
2015-11-10,0.009146622789247827
2015-11-11,0.0010996383262424914
2015-11-12,-0.014773934567068547
2015-11-13,-0.006190318354720059
2015-11-16,0.014044104174496086
2015-11-17,-0.0006866520609536408
2015-11-18,0.006414091038221992
2015-11-19,-0.0025418101209154775
2015-11-20,0.0022438437889644725
2015-11-23,-0.0008349560619129726
2015-11-24,-0.015761067345867907
2015-11-25,0.0013891034496902321
2015-11-27,0.002773853512594515
2015-11-30,-0.0014982440092032867
2015-12-01,0.004271821055797265
2015-12-02,-0.0072808655204540385
2015-12-03,-0.020112161991526767
2015-12-04,0.04057695073882828
2015-12-07,-0.0017792774904834552
2015-12-08,-0.009443710076601164
2015-12-09,-0.03407607654888911
2015-12-10,0.0007131229699075536
2015-12-11,-0.033708296908850466
2015-12-14,0.009786428410178516
2015-12-15,0.017998114324555337
2015-12-16,-0.009119959059047278
2015-12-17,0.002624008736551886
2015-12-18,-0.015259532242896778
2015-12-21,0.01169354774791942
2015-12-22,0.010709598257536923
2015-12-23,0.003638919489293846
2015-12-24,0.0036649418182226334
2015-12-28,0.00988449141166714
2015-12-29,0.01308896002356974
2015-12-30,-0.003142571985205511
2015-12-31,-0.0026079940929059076
2016-01-04,-0.019003919950901005
2016-01-05,0.024623148170281883
2016-01-06,-0.008929427038605442
2016-01-07,-0.004348174585094622
2016-01-08,-0.015344095812361513
2016-01-11,0.009469773904134948
2016-01-12,0.0048686520261254085
2016-01-13,-0.028557764186680212
2016-01-14,0.01398877575679447
2016-01-15,-0.018474861219121896
2016-01-19,0.014585661694504148
2016-01-20,-0.024896371071740142
2016-01-21,-0.003089033637878602
2016-01-22,0.03800413728674057
2016-01-25,-0.009988952878988822
2016-01-26,0.011536856789432726
2016-01-27,0.004530474868746248
2016-01-28,0.006962404328822558
2016-01-29,0.03637953541551875
2016-02-01,0.011902675015576403
2016-02-02,-0.009178076123615986
2016-02-03,-0.005330668121425464
2016-02-04,-0.06458150486645098
2016-02-05,-0.04022887199129377
2016-02-08,0.011812459727038371
2016-02-09,0.015984477068589298
2016-02-10,-0.02611189175954609
2016-02-11,-0.013828971603966345
2016-02-12,0.013250992240343429
2016-02-16,0.0068141468364733004
2016-02-17,0.035730547520295364
2016-02-18,-0.00990300416360812
2016-02-19,0.01688855440009962
2016-02-22,-0.00548216196185336
2016-02-23,-0.020550777207410276
2016-02-24,0.011132720630804283
2016-02-25,0.0028648457996616195
2016-02-26,-0.020772814156553854
2016-02-29,-0.006168099010592454
2016-03-01,-0.026755306364168563
2016-03-02,-0.0005171242176547075
2016-03-03,0.021469065784711194
2016-03-04,0.008694426155056334
2016-03-07,-0.019748825166689077
2016-03-08,-0.005335605013718214
2016-03-09,-0.013131429554876228
2016-03-10,0.009305694262186304
2016-03-11,0.016716207167386976
2016-03-14,0.005230681162282647
2016-03-15,0.0007615887605914029
2016-03-16,-0.014373347767225542
2016-03-17,0.012696133390035502
2016-03-18,0.005886631421230248
2016-03-21,-0.0016840960410956507
2016-03-22,-0.008055877740378747
2016-03-23,0.005782731995027879
2016-03-24,-0.009300316107320072
2016-03-28,0.002773795167924087
2016-03-29,-0.001361645700884484
2016-03-30,-0.006263971669147161
2016-03-31,0.008275926423203295
2016-04-01,0.0023815980071755227
2016-04-04,0.0033940041354494355
2016-04-05,0.0030020296050463635
2016-04-06,0.002782603031224129
2016-04-07,-0.014125497261026854
2016-04-08,-0.004221776706155755
2016-04-11,-0.0044537180839923085
2016-04-12,0.00223686737022466
2016-04-13,0.019356548357613246
2016-04-14,-0.0030738394647626954
2016-04-15,0.0072640767999558875
2016-04-18,0.0038996435457465672
2016-04-19,0.01115135307039794
2016-04-20,0.0020651880321036487
2016-04-21,-0.010057669290196247
2016-04-22,0.004122098399014007
2016-04-25,-0.0030683808946611046
2016-04-26,0.016513202429515816
2016-04-27,-0.003641856639064245
2016-04-28,-0.010801211643760134
2016-04-29,-0.0034458599560386327
2016-05-02,0.01937267756045058
2016-05-03,-0.015122141146708623
2016-05-04,0.07266180367797537
2016-05-05,-0.017292850729149323
2016-05-06,0.016298262512788098
2016-05-09,0.009063822595478666
2016-05-10,0.001996346896085077
2016-05-11,-0.00946301483349965
2016-05-12,0.013885340378889666
2016-05-13,-0.008201748220632243
2016-05-16,0.006231009186580261
2016-05-17,-0.015404644584715466
2016-05-18,0.015063096384520192
2016-05-19,-0.003174366569281606
2016-05-20,0.009054917438157783
2016-05-23,0.0037648331856967587
2016-05-24,0.02541834243471519
2016-05-25,-0.0025492777918373344
2016-05-26,-0.0074072219400468375
2016-05-27,0.008246473453232595
2016-05-31,0.0033676657702321755
2016-06-01,-0.0075242493462173154
2016-06-02,-0.006838189955357232
2016-06-03,-0.006473539277703666
2016-06-06,-0.00380410972855616
2016-06-07,0.0029863142342561044
2016-06-08,-0.0017712449485743909
2016-06-09,-0.008684978046458625
2016-06-10,-0.004685709530154569
2016-06-13,-0.0027935154236777837
2016-06-14,-0.0065071401620183655
2016-06-15,-0.005774762459989979
2016-06-16,0.00011674144929330055
2016-06-17,-0.011303505428218896
2016-06-20,-0.005755539105536056
2016-06-21,-0.0049165844776186685
2016-06-22,0.004143906124194796
2016-06-23,0.016071331862320015
2016-06-24,-0.037688041917912085
2016-06-27,-0.017004709712425403
2016-06-28,0.025267341506933327
2016-06-29,0.017839127240852237
2016-06-30,0.012660300759897325
2016-07-01,-0.012580078081744772
2016-07-05,0.00842757967407226
2016-07-06,3.8943460557883114e-05
2016-07-07,-0.0036092635834997777
2016-07-08,0.011536982967222054
2016-07-11,0.0040873877948099935
2016-07-12,0.009847470891855226
2016-07-13,-0.0034554584450675607
2016-07-14,0.01140315333745523
2016-07-15,0.001942514889069935
2016-07-18,-0.0005319137689794307
2016-07-19,0.004792212563051512
2016-07-20,-0.00556429007769077
2016-07-21,-0.000990086271618007
2016-07-22,0.0027819825083390537
2016-07-25,0.0009117495968371525
2016-07-26,-0.004973226678031573
2016-07-27,0.007401635737829704
2016-07-28,0.004620449800366799
2016-07-29,-0.00399583272145887
2016-08-01,0.0016275777842029715
2016-08-02,-0.002645467360646192
2016-08-03,0.053385554702922056
2016-08-04,0.001150964289407419
2016-08-05,-0.0009699592380413291
2016-08-08,-0.00456725787440615
2016-08-09,0.0006143017389244054
2016-08-10,-0.0005057984943285243
2016-08-11,0.006394259616212983
2016-08-12,0.00014350380392569306
2016-08-15,0.004952512353451732
2016-08-16,-0.006820710557525866
2016-08-17,0.012261079586949997
2016-08-18,-0.0005682894487591961
2016-08-19,-0.0036607428776312956
2016-08-22,-0.002996432331739851
2016-08-23,-0.002182746361642951
2016-08-24,-0.006238949351663359
2016-08-25,0.00014418260619009082
2016-08-26,0.0018035662454820578
2016-08-29,0.003169316828532276
2016-08-30,0.00502612006660641
2016-08-31,0.007357867811442986
2016-09-01,0.008261806807080108
2016-09-02,0.003587118271087597
2016-09-06,-0.001786961023875655
2016-09-07,-0.004247603026188096
2016-09-08,-0.003948605906596847
2016-09-09,-0.0009910837292368413
2016-09-12,0.009707553214274078
2016-09-13,-0.011719566858583774
2016-09-14,-0.0035615049414713384
2016-09-15,0.00686210663449538
2016-09-16,-0.0007810890749651023
2016-09-19,0.0026647336558065504
2016-09-20,-0.007227712538089515
2016-09-21,0.007315723618916525
2016-09-22,-0.005455727849342229
2016-09-23,-0.016421945541680305
2016-09-26,-0.007497037472211088
2016-09-27,-0.001861295543256758
2016-09-28,-0.009395484937120613
2016-09-29,-0.009448155645497502
2016-09-30,0.0035765848588698024
2016-10-03,-0.00627377139336327
2016-10-04,0.000336149505022032
2016-10-05,0.0020541319114291134
2016-10-06,-0.0021989556927716203
2016-10-07,-0.0015316282793051972
2016-10-10,0.0040776826061426075
2016-10-11,-0.011363515370049981
2016-10-12,0.007461876851464488
2016-10-13,-0.0028801709131696107
2016-10-14,0.01774433736938974
2016-10-17,-0.019904876318932674
2016-10-18,0.006619451633359086
2016-10-19,-0.0022042982221710528
2016-10-20,-0.007601441325526315
2016-10-21,0.004905137724795727
2016-10-24,0.0007881884006502027
2016-10-25,0.0015009632761278091
2016-10-26,-0.0023227306997760655
2016-10-27,-0.0007883782870449219
2016-10-28,0.0064633912267493265
2016-10-31,0.009558334522438372
2016-11-01,-0.027146109217003667
2016-11-02,0.008249576588270191
2016-11-03,0.0160242577988583
2016-11-04,-0.00972247569954865
2016-11-07,0.019861234931586536
2016-11-08,0.0034905492339214472
2016-11-09,0.04979894689592945
2016-11-10,-0.0006981185240859666
2016-11-11,-0.018324400577613753
2016-11-14,-0.011733412962950496
2016-11-15,-0.0016188155193291864
2016-11-16,-0.018918930135273238
2016-11-17,0.008264322325177709
2016-11-18,-0.001457204862601591
2016-11-21,0.006566835721189879
2016-11-22,-0.013953848619073783
2016-11-23,-0.0014704842501086501
2016-11-25,0.006625981818844107
2016-11-28,-0.011153812947654052
2016-11-29,0.014053587480180818
2016-11-30,0.010211591149954291
2016-12-01,0.017147778879782916
2016-12-02,0.0053239043418489285
2016-12-05,0.020123549260686158
2016-12-06,0.013323861382302127
2016-12-07,0.008879915701437646
2016-12-08,0.006431855927120367
2016-12-09,0.0033637006833640015
2016-12-12,-0.001172930206434608
2016-12-13,-0.00016863761280150324
2016-12-14,-0.017505403255770324
2016-12-15,-0.0006850818793802116
2016-12-16,-0.0070292730215198995
2016-12-19,-0.004488731249038924
2016-12-20,0.007110583822024008
2016-12-21,-0.012743152387556744
2016-12-22,-0.0008723691770804454
2016-12-23,-0.00803073979036839
2016-12-27,0.00809575468968804
2016-12-28,-0.010998597674155786
2016-12-29,-0.0028241298228814937
2016-12-30,-0.0012393572147326726
2017-01-03,-0.0035446285018857493
2017-01-04,0.017609237666607713
2017-01-05,-0.004195100068997704
2017-01-06,0.006494788252702222
2017-01-09,-0.005580957823235866
2017-01-10,-0.004384292837165904
2017-01-11,0.0012329449298333905
2017-01-12,-0.0021108674580262443
2017-01-13,0.0019391174121345944
2017-01-17,-0.006510563228493305
2017-01-18,0.015054730263609484
2017-01-19,-0.006107158017852776
2017-01-20,0.0077249852677505615
2017-01-23,-0.009756336839696678
2017-01-24,0.010908044148482343
2017-01-25,0.008701437925274558
2017-01-26,0.003622966401705119
2017-01-27,-0.004984909203335053
2017-01-30,0.0010365427236589397
2017-01-31,0.0072488731580797605
2017-02-01,-0.000171554875295854
2017-02-02,0.0006856812308995153
2017-02-03,0.002568577590885024
2017-02-06,-0.0005122104802913752
2017-02-07,0.02426955700454969
2017-02-08,-0.048223029453124955
2017-02-09,0.009466938787501489
2017-02-10,0.0012156746240736815
2017-02-13,0.023937668484988794
2017-02-14,-0.006437311505959387
2017-02-15,0.006137895835904628
2017-02-16,-0.006100451897605219
2017-02-17,-0.004262806367225758
2017-02-21,-0.007534215199389904
2017-02-22,-0.003968297356222283
2017-02-23,0.00658234555173931
2017-02-24,0.0032697605918095007
2017-02-27,-0.010291412376687514
2017-02-28,-0.009879054683641031
2017-03-01,0.03150735433158558
2017-03-02,-0.006957272214056287
2017-03-03,0.0037593091505401244
2017-03-06,0.0047666691140086925
2017-03-07,-0.006607966975514579
2017-03-08,0.012962605758693346
2017-03-09,0.011281443700524862
2017-03-10,0.0033298024864356623
2017-03-13,0.002323429684014444
2017-03-14,0.0001662535794515474
2017-03-15,0.0031556175462783553
2017-03-16,0.01903963819044696
2017-03-17,-0.0024369021211509967
2017-03-20,-0.006514786615918311
2017-03-21,-0.015901548855139502
2017-03-22,-0.003831482829331656
2017-03-23,0.0011706378728786326
2017-03-24,-0.00033426906486011543
2017-03-27,-0.007518575454052434
2017-03-28,0.007239118271711975
2017-03-29,-0.008858560748333688
2017-03-30,0.012310341443126704
2017-03-31,-0.0026653302353624175
2017-04-03,-0.009186628699289767
2017-04-04,0.0015171928152619696
2017-04-05,0.009426223835052427
2017-04-06,0.004502032064166439
2017-04-07,0.008964131440994727
2017-04-10,-0.006251978568032501
2017-04-11,-0.0018210491297958598
2017-04-12,-0.007629847860770367
2017-04-13,-0.006852880964732799
2017-04-17,0.01144401409211837
2017-04-18,0.0028284739106239076
2017-04-19,-0.0053090824535679815
2017-04-20,0.011342555076894634
2017-04-21,-0.0036285616421642963
2017-04-24,0.0028142400194122175
2017-04-25,0.006437408455371774
2017-04-26,0.0021324022237609874
2017-04-27,-0.014566264567062448
2017-04-28,-0.00016601472912525228
2017-05-01,0.0033221838068484555
2017-05-02,0.0036423088098436196
2017-05-03,-0.004783753489530307
2017-05-04,0.008950687288555415
2017-05-05,-0.006735517509162903
2017-05-08,-0.022659785048044778
2017-05-09,-0.0030461965586631168
2017-05-10,0.0015278240711158464
2017-05-11,0.0011864389730797953
2017-05-12,-0.004740203778599739
2017-05-15,0.008504908216991236
2017-05-16,-0.0048912056892448375
2017-05-17,-0.01576276106255725
2017-05-18,0.008954770412327173
2017-05-19,0.012459373691567244
2017-05-22,0.0023601491738334257
2017-05-23,0.006895382028218711
2017-05-24,0.0011692690822073804
2017-05-25,0.008341591897575773
2017-05-26,-0.001489428675471749
2017-05-30,-0.003147876807491734
2017-05-31,0.0004985990114689809
2017-06-01,0.0024921048133434986
2017-06-02,-0.0003312438625043823
2017-06-05,0.022877665999906815
2017-06-06,-0.0024311151408696885
2017-06-07,0.033631150142317434
2017-06-08,0.0026721789352421865
2017-06-09,0.0028218880533670276
2017-06-12,0.007190727704002642
2017-06-13,0.0004658841663662816
2017-06-14,0.006380055211915092
2017-06-15,-0.0009277825995870348
2017-06-16,-0.000619008910745733
2017-06-19,0.003097419730970108
2017-06-20,-0.0038597050046719206
2017-06-21,-0.003564985915983754
2017-06-22,-0.0021775779020803965
2017-06-23,0.0020264681963662046
2017-06-26,0.001088958308556709
2017-06-27,0.016006179899945128
2017-06-28,0.01162452935021574
2017-06-29,-0.004535809799866564
2017-06-30,0.0012146968498563115
2017-07-03,0.011529498407071737
2017-07-05,-0.007498609526001787
2017-07-06,-0.003172956525642645
2017-07-07,-0.0007583860463629133
2017-07-10,-0.006371136405130984
2017-07-11,-0.0012210668418286552
2017-07-12,0.006878529207619666
2017-07-13,0.015333109344966234
2017-07-14,-0.01988624121215321
2017-07-17,0.004118778219574848
2017-07-18,-0.0015191376285659253
2017-07-19,0.0
2017-07-20,0.0018259187481588501
2017-07-21,0.011239459977552047
2017-07-24,0.0025530097181045708
2017-07-25,-0.005543022685216337
2017-07-26,-0.000602439590677184
2017-07-27,-0.0031654947377862674
2017-07-28,0.003629132570792226
2017-07-31,0.005122749234437007
2017-08-01,0.008544086430609
2017-08-02,-0.0038642615477334497
2017-08-03,-0.027901899226842053
2017-08-04,-0.005065078609355789
2017-08-07,-0.006942395789252154
2017-08-08,0.002796450616412649
2017-08-09,0.018280088422981677
2017-08-10,-0.008671603536225425
2017-08-11,-0.0023022084027168876
2017-08-14,0.00584531199113858
2017-08-15,0.00718762852592425
2017-08-16,0.003036814835015056
2017-08-17,-0.01377539185769161
2017-08-18,-0.008595656409850605
2017-08-21,-0.0006190043157574543
2017-08-22,0.014717021450154188
2017-08-23,-0.007328207553749411
2017-08-24,-0.0049214944231360525
2017-08-25,0.010973625194355074
2017-08-28,-0.001681519322838776
2017-08-29,-0.007350650912227197
2017-08-30,0.00015405524852796226
2017-08-31,-0.002468024282094472
2017-09-01,0.006649086848371288
2017-09-05,-0.0023039413547866205
2017-09-06,0.01262520483864904
2017-09-07,-0.022350819766509433
2017-09-08,0.016174255369489243
2017-09-11,0.005662507637419711
2017-09-12,0.010196374063757174
2017-09-13,-0.002410331326495818
2017-09-14,0.002423493953837008
2017-09-15,-0.012088428800921647
2017-09-18,0.004129841223402764
2017-09-19,0.010206058650438887
2017-09-20,0.005277124306491299
2017-09-21,0.002399676394730932
2017-09-22,0.003292294443579369
2017-09-25,0.0025351861862576985
2017-09-26,-0.0034216749999169682
2017-09-27,0.017017620003613843
2017-09-28,0.006018026374781549
2017-09-29,0.0023343893490472833
2017-10-02,0.009170097807916777
2017-10-03,0.00793293699337072
2017-10-04,0.00830031826026012
2017-10-05,0.0070961823764614795
2017-10-06,-0.027198467966904616
2017-10-09,0.0062288643802961285
2017-10-10,0.00316745482024805
2017-10-11,0.005883795907560163
2017-10-12,-0.0025678721261114257
2017-10-13,-0.0074383329976543955
2017-10-16,-0.014266832983116706
2017-10-17,-0.003362460821901725
2017-10-18,0.0004399191186637008
2017-10-19,-0.019794759678304685
2017-10-20,-0.010919874909717908
2017-10-23,-0.006503448045151905
2017-10-24,-0.006850414184242148
2017-10-25,0.010269940147123569
2017-10-26,-0.004551634442995445
2017-10-27,-0.0019814898270850145
2017-10-30,-0.003359527477213131
2017-10-31,0.012871382497987582
2017-11-01,0.001815420403484591
2017-11-02,0.03699776235397567
2017-11-03,-0.03538670263960453
2017-11-06,-0.0006036068594672539
2017-11-07,-0.009365566526465585
2017-11-08,0.006251708103803377
2017-11-09,0.003182505420321169
2017-11-10,0.0010570454507268234
2017-11-13,0.01222300611096272
2017-11-14,0.0032795838993382453
2017-11-15,-0.011441272267472824
2017-11-16,-0.006763921294855035
2017-11-17,0.007717841016734228
2017-11-20,0.02237576214501691
2017-11-21,0.002938136619732523
2017-11-22,-0.00908044854988399
2017-11-24,0.0025127034682992377
2017-11-27,0.0039804841738113605
2017-11-28,0.018354970073868992
2017-11-29,0.006489000575687687
2017-11-30,0.02363892061671291
2017-12-01,0.008677051547884673
2017-12-04,-0.0033294929447766908
2017-12-05,-0.012251191480720736
2017-12-06,-0.0029600802466306364
2017-12-07,-0.004947637424512652
2017-12-08,0.007671559338257472
2017-12-11,-0.001691561331661151
2017-12-12,0.005507633313452498
2017-12-13,-0.0073241558202404855
2017-12-14,-0.002270016633634686
2017-12-15,0.0024176154156694274
2017-12-18,0.010213831991737754
2017-12-19,-0.001965733300293815
2017-12-20,-0.014774047560185632
2017-12-21,0.0012849388308515675
2017-12-22,0.0019970543358658333
2017-12-26,-0.002989192450360334
2017-12-27,0.0032838615644652513
2017-12-28,0.003557586074145913
2017-12-29,0.0005670481740727151
2018-01-02,-0.010062050572180903
2018-01-03,0.01517536195019531
2018-01-04,0.01889714421139943
2018-01-05,0.008304148887831486
2018-01-08,0.0037068580911652216
2018-01-09,0.012718205233868796
2018-01-10,0.005537016628751612
2018-01-11,-0.0010743121580990556
2018-01-12,0.005377563668356622
2018-01-16,-0.002674175347427088
2018-01-17,0.0029496042426531144
2018-01-18,0.006283344531258228
2018-01-19,0.004384519062041514
2018-01-22,0.0030422943603185537
2018-01-23,-0.0005277837768596916
2018-01-24,-0.004881501360456619
2018-01-25,-0.006364492003775535
2018-01-26,0.008406579052116836
2018-01-29,-0.014026664561462399
2018-01-30,-0.01288410910257587
2018-01-31,0.003942792944191975
2018-02-01,0.0130010157381375
2018-02-02,-0.010962770279355771
2018-02-05,-0.03352249346545122
2018-02-06,0.010769151036646996
2018-02-07,-0.021447531348645743
2018-02-08,-0.05260127776979728
2018-02-09,0.021641664274940853
2018-02-12,0.002191503460371891
2018-02-13,0.007580149965338956
2018-02-14,0.028211804526675044
2018-02-15,0.020824443863537656
2018-02-16,-0.011302527456300115
2018-02-20,0.015753485555761282
2018-02-21,0.0
2018-02-22,-0.017979676782606258
2018-02-23,0.012998103970974118
2018-02-26,0.014624536538213162
2018-02-27,-0.0014958875090764767
2018-02-28,-0.0047662732954010245
2018-03-01,-0.013957053786305629
2018-03-02,0.006660903981325239
2018-03-05,0.0019295756995318936
2018-03-06,0.00908095177096313
2018-03-07,-0.0013635127828893756
2018-03-08,0.014473359651870243
2018-03-09,0.0192459234121245
2018-03-12,-0.000792000110955482
2018-03-13,-0.008061418555154187
2018-03-14,-0.00681649499769954
2018-03-15,-0.0006727908783578096
2018-03-16,0.0036357873817254305
2018-03-19,-0.006306060788254797
2018-03-20,0.004726111923884613
2018-03-21,-0.005241367541724995
2018-03-22,-0.030937686600899794
2018-03-23,-0.019656773629143198
2018-03-26,0.038111021818615365
2018-03-27,-0.016438005666853495
2018-03-28,-0.0048751051056376005
2018-03-29,0.014975610562383057
2018-04-02,-0.01958077850734219
2018-04-03,0.02180038029151765
2018-04-04,-0.003578589291048484
2018-04-05,0.0019337552582974205
2018-04-06,-0.02633379225223864
2018-04-09,0.003823188077488604
2018-04-10,0.022288295398691815
2018-04-11,-0.014903168756683849
2018-04-12,0.01498854796234439
2018-04-13,0.0011040180082895201
2018-04-16,0.008822634902255988
2018-04-17,0.0034161267461194633
2018-04-18,0.012120313427668838
2018-04-19,0.0040369909681892135
2018-04-20,-0.003350539128123442
2018-04-23,-0.006050907495345315
2018-04-24,-0.01203985706316868
2018-04-25,0.0024645666220906026
2018-04-26,-0.0034148415870683957
