Date,INCY
2015-06-16,0.0037615681761236086
2015-06-17,0.012683767643845378
2015-06-18,0.03330488809714538
2015-06-19,-0.01037653688686102
2015-06-22,0.01345462209151882
2015-06-23,0.0008239913649952246
2015-06-24,-0.03677611136082548
2015-06-25,-0.007978003228996777
2015-06-26,-0.003829525209872231
2015-06-29,-0.03104279925226805
2015-06-30,0.03362427494455211
2015-07-01,0.002303021455503318
2015-07-02,0.0108186205440719
2015-07-06,0.028414471945174657
2015-07-07,0.006815231638335417
2015-07-08,-0.030369554556277656
2015-07-09,0.01990566613539202
2015-07-10,0.0020349756679407527
2015-07-13,0.04310900110782212
2015-07-14,0.03946901844666062
2015-07-15,-0.013451403400049466
2015-07-16,0.015619651630039089
2015-07-17,-0.005522996961466742
2015-07-20,-0.010851027533548607
2015-07-21,-0.016411798838884772
2015-07-22,0.004830029060307384
2015-07-23,-0.010575066455481341
2015-07-24,-0.041250757059548726
2015-07-27,-0.038418998837034035
2015-07-28,0.010731005918500625
2015-07-29,-0.016589250501833908
2015-07-30,-0.00751878538036177
2015-07-31,0.012820509970491
2015-08-03,-0.0028768261016017815
2015-08-04,0.05539521370338418
2015-08-05,0.011117197416183888
2015-08-06,-0.059571022574715804
2015-08-07,-0.02252034986568685
2015-08-10,0.01901963177849275
2015-08-11,0.002597620133967249
2015-08-12,0.029459742076532125
2015-08-13,0.0058725288029559675
2015-08-14,-0.019553336472478033
2015-08-17,0.08317575773658792
2015-08-18,-0.005497358305464828
2015-08-19,-0.013775552145374736
2015-08-20,-0.0434164129587572
2015-08-21,-0.029854903131450783
2015-08-24,-0.06653240316790665
2015-08-25,0.04395603017939842
2015-08-26,0.0672896825894218
2015-08-27,0.04940548175770165
2015-08-28,0.05340361802847737
2015-08-31,-0.031184839942071774
2015-09-01,-0.009209051315441807
2015-09-02,0.07088252117816363
2015-09-03,-0.058484743314934806
2015-09-04,-0.0016369642621333336
2015-09-08,0.03667587246059112
2015-09-09,-0.016065931485075957
2015-09-10,0.0532995195804995
2015-09-11,0.05228911250470625
2015-09-14,-0.021372322039313163
2015-09-15,0.025426989596150973
2015-09-16,-0.005096205695020561
2015-09-17,-0.00527524789990419
2015-09-18,-0.03212666424999788
2015-09-21,-0.057730458393142725
2015-09-22,-0.007416187895277315
2015-09-23,-0.010952631422119663
2015-09-24,-0.03897331100337642
2015-09-25,-0.04761048992367878
2015-09-28,-0.10748451312378193
2015-09-29,0.046553094843408305
2015-09-30,0.10784221194993515
2015-10-01,0.06888424134859306
2015-10-02,0.07233103330130741
2015-10-05,-0.04451998492944198
2015-10-06,-0.0692708981192024
2015-10-07,-0.03387869099778251
2015-10-08,-0.047952130798927906
2015-10-09,0.015081182538422722
2015-10-12,0.009619067964099726
2015-10-13,-0.04527877516302159
2015-10-14,0.04643814465124119
2015-10-15,0.06241141301482034
2015-10-16,-0.04212582656579389
2015-10-19,0.026999477593873777
2015-10-20,-0.028819246282832833
2015-10-21,-0.0032557997592660426
2015-10-22,0.017452124036935857
2015-10-23,0.00917262915787842
2015-10-26,0.02063265171535522
2015-10-27,0.04764447796332072
2015-10-28,0.023121397779796826
2015-10-29,-0.027667014075839824
2015-10-30,0.004272408828636554
2015-11-02,0.02654643732653228
2015-11-03,-0.005470399119454683
2015-11-04,-0.023751967037759614
2015-11-05,-0.0032439581304244403
2015-11-06,-0.1417437714025389
2015-11-09,0.056381614384770185
2015-11-10,0.031173276334131472
2015-11-11,-0.027574221649419695
2015-11-12,-0.01837027366562327
2015-11-13,0.03032633161859888
2015-11-16,0.006520090762506037
2015-11-17,0.050157374799133514
2015-11-18,0.029784959053858362
2015-11-19,-0.003679619227536568
2015-11-20,-0.028343236649558956
2015-11-23,-0.001325854327993814
2015-11-24,-0.011152434933550004
2015-11-25,0.033029022566126276
2015-11-27,0.011610746862237287
2015-11-30,-0.021498947633665666
2015-12-01,-0.017769597489993294
2015-12-02,0.014615447848046248
2015-12-03,-0.06166005039220179
2015-12-04,0.021342307780753966
2015-12-07,-0.012739431599971596
2015-12-08,0.022094292855991515
2015-12-09,-0.017166207228355934
2015-12-10,0.018390147681417668
2015-12-11,-0.03357529084125088
2015-12-14,0.02732397804797526
2015-12-15,0.04862443576232711
2015-12-16,0.026671293201952384
2015-12-17,-0.025299289700071337
2015-12-18,-0.013761817222004535
2015-12-21,-0.002914438057680102
2015-12-22,-0.034632450037771934
2015-12-23,0.014037974211259963
2015-12-24,-0.014477004367711155
2015-12-28,0.006977617967378613
2015-12-29,0.009482138153114716
2015-12-30,-0.014541190323347997
2015-12-31,-0.006048974964873777
2016-01-04,-0.0473028805696164
2016-01-05,0.004645793247690433
2016-01-06,-0.01483623189066241
2016-01-07,-0.06356346434787596
2016-01-08,-0.010233952956051673
2016-01-11,-0.02732640189120117
2016-01-12,-0.044473435241760506
2016-01-13,-0.10977407845328635
2016-01-14,0.032644800405033036
2016-01-15,-0.04976545124267828
2016-01-19,-0.04730343773888335
2016-01-20,0.01282229535821422
2016-01-21,-0.006329982770412412
2016-01-22,0.07617244293258296
2016-01-25,-0.013728009399721408
2016-01-26,-0.028987315972879846
2016-01-27,-0.01380856179794443
2016-01-28,-0.09574610627699065
2016-01-29,0.04055449194823768
2016-02-01,0.028628179455129743
2016-02-02,-0.050151547228137416
2016-02-03,0.0033361723149711864
2016-02-04,0.04134741486281546
2016-02-05,-0.014299580685164792
2016-02-08,-0.001267554054797504
2016-02-09,0.019038194957003762
2016-02-10,0.0006918823814732189
2016-02-11,-0.09403949179853244
2016-02-12,0.04350478371523203
2016-02-16,0.04842009258397417
2016-02-17,0.038788877498554974
2016-02-18,-0.046071194704820795
2016-02-19,0.023655313779007203
2016-02-22,0.01650625348018986
2016-02-23,-0.02557509270127123
2016-02-24,0.03207884307826614
2016-02-25,-0.0005382254533314867
2016-02-26,0.0008077215883108835
2016-02-29,-0.011299386323247451
2016-03-01,0.0210884768946642
2016-03-02,-0.019320513240175807
2016-03-03,-0.014130447514792088
2016-03-04,-0.007855563864427206
2016-03-07,0.01805810654721607
2016-03-08,-0.028926220768171418
2016-03-09,-0.03259800132798851
2016-03-10,-0.0029048213896092356
2016-03-11,0.03262924710824833
2016-03-14,-0.026943095629279212
2016-03-15,-0.048419886992502326
2016-03-16,-0.028488710378928972
2016-03-17,-0.011290594566954693
2016-03-18,0.032038072675761864
2016-03-21,0.05440296499354247
2016-03-22,0.007287567345168666
2016-03-23,-0.024309076694236653
2016-03-24,0.03455437966052988
2016-03-28,-0.018778743518815366
2016-03-29,0.01168740814353475
2016-03-30,-0.012996411926049167
2016-03-31,0.060278022510007245
2016-04-01,0.011453040114170365
2016-04-04,0.002592016427032995
2016-04-05,-0.0019050128414476175
2016-04-06,0.11615547988684582
2016-04-07,-0.030169795258816468
2016-04-08,-0.02430730816228932
2016-04-11,-0.021427696346360103
2016-04-12,0.020577829286731575
2016-04-13,0.023911056074026327
2016-04-14,-0.008583694707114842
2016-04-15,-0.00967662499836075
2016-04-18,0.0014142531766256905
2016-04-19,-0.014379288167395754
2016-04-20,0.022404602004870267
2016-04-21,-0.011848647349818053
2016-04-22,-0.01018567483747701
2016-04-25,-0.0028656193946631214
2016-04-26,-0.02769435221509564
2016-04-27,-0.016659920175807197
2016-04-28,-0.011613691421804684
2016-04-29,-0.0009676485812531999
2016-05-02,0.028919386527821
2016-05-03,-0.0305272223484212
2016-05-04,-0.04716318586768098
2016-05-05,0.02504005182079183
2016-05-06,0.003976690310095066
2016-05-09,0.030697384269352535
2016-05-10,0.008646681967340752
2016-05-11,-0.03905286706508948
2016-05-12,-0.0011328494469445838
2016-05-13,0.03785083830864533
2016-05-16,0.04452946560576998
2016-05-17,-0.012030837639064096
2016-05-18,0.026207751787681755
2016-05-19,-0.01921833983270238
2016-05-20,0.021173074578735296
2016-05-23,0.0390212327077295
2016-05-24,0.007312795434543107
2016-05-25,0.0232559012810567
2016-05-26,-0.01659457457962188
2016-05-27,0.033626804121403175
2016-05-31,-0.001419556594349447
2016-06-01,0.0091221017611689
2016-06-02,0.0297017934988566
2016-06-03,-0.031353323779555686
2016-06-06,0.006238215454427154
2016-06-07,-0.03567663467746862
2016-06-08,0.005579804352863649
2016-06-09,-0.015560927524526535
2016-06-10,-0.014704042877926149
2016-06-13,-0.004974524408178804
2016-06-14,-0.0028746825495888917
2016-06-15,-0.004136398045926359
2016-06-16,0.006922631502630727
2016-06-17,-0.03612499237060551
2016-06-20,0.017896475716441707
2016-06-21,-0.011339016611940256
2016-06-22,0.011597958035773015
2016-06-23,0.040254823721138644
2016-06-24,-0.05731080204870631
2016-06-27,-0.0589763668166744
2016-06-28,0.057150735092770244
2016-06-29,0.02820574537827869
2016-06-30,0.015748101686634985
2016-07-01,0.016128947636771862
2016-07-05,-0.01919524576142384
2016-07-06,0.03475102627369786
2016-07-07,0.01273030285679555
2016-07-08,0.025978668749641498
2016-07-11,-0.008167992685751746
2016-07-12,-0.00035292681525733727
2016-07-13,-0.028362994321367352
2016-07-14,-0.005087187274287808
2016-07-15,0.020574658558120573
2016-07-18,0.0035786164357705097
2016-07-19,-0.01557111139143097
2016-07-20,0.049021946070442635
2016-07-21,0.010474259793713081
2016-07-22,-0.015719298770093593
2016-07-25,0.00023141583403463173
2016-07-26,0.00613211590218099
2016-07-27,0.020239215211131922
2016-07-28,-0.006762832122020779
2016-07-29,0.023717615441990914
2016-08-01,-0.0023278914377996562
2016-08-02,-0.011666700575086786
2016-08-03,0.020910631525191015
2016-08-04,-0.007598225201652653
2016-08-05,0.007989276180264016
2016-08-08,-0.030823376653917434
2016-08-09,-0.017719190622118908
2016-08-10,-0.03457453026248447
2016-08-11,-0.02730864579751391
2016-08-12,-0.0019701518842331067
2016-08-15,-0.006169031229779298
2016-08-16,-0.03339543562373026
2016-08-17,-0.017724084800925355
2016-08-18,-0.0041840962444885665
2016-08-19,-0.000656552643821473
2016-08-22,0.07712524897527939
2016-08-23,-0.0009758700631710138
2016-08-24,0.006593417649164657
2016-08-25,-0.02838432675870306
2016-08-26,0.011735361539487954
2016-08-29,0.003578491019880836
2016-08-30,-0.004303436201171351
2016-08-31,0.0014817870117713738
2016-09-01,-0.003575843661943856
2016-09-02,0.014973383504872873
2016-09-06,0.021092458275293602
2016-09-07,-0.015522424498600751
2016-09-08,-0.01079441385797908
2016-09-09,-0.029794021308424345
2016-09-12,0.025654068989667822
2016-09-13,-0.02402666941410092
2016-09-14,0.010604771834290094
2016-09-15,0.0038725489915760747
2016-09-16,0.022274774787604423
2016-09-19,0.016555089288989633
2016-09-20,0.018560596128769813
2016-09-21,0.019398090444833427
2016-09-22,0.029523671844348787
2016-09-23,-0.0032484966622359224
2016-09-26,-0.0024724793482038265
2016-09-27,0.0034925366283560244
2016-09-28,0.0463679944714086
2016-09-29,-0.009763906250127907
2016-09-30,0.021670820025569082
2016-10-03,0.013256973039165176
2016-10-04,-0.014339572257209166
2016-10-05,0.01614106724026887
2016-10-06,-0.009509913668009351
2016-10-07,0.03217981737750386
2016-10-10,-0.019217058648931973
2016-10-11,-0.040020807295721106
2016-10-12,-0.023233084089328893
2016-10-13,-0.004890546131336548
2016-10-14,-0.02714174397752478
2016-10-17,-0.004592440102025419
2016-10-18,0.023990794743584676
2016-10-19,-0.009236311174803058
2016-10-20,0.006025452305745027
2016-10-21,-0.008701510471859408
2016-10-24,0.005243947538433158
2016-10-25,-0.011113669239532498
2016-10-26,0.0005734295127040046
2016-10-27,-0.0027506918483614085
2016-10-28,0.0013790956699395451
2016-10-31,-0.001836291033609161
2016-11-01,0.03518451782964127
2016-11-02,-0.03154500029321006
2016-11-03,-0.04484463301554542
2016-11-04,0.05151298004814353
2016-11-07,0.05230103742167058
2016-11-08,0.00010854189978126705
2016-11-09,0.12988273780017145
2016-11-10,0.005569978357371497
2016-11-11,-0.001910008117570916
2016-11-14,0.0036359893373902885
2016-11-15,-0.016493428712039737
2016-11-16,-0.02345876029886873
2016-11-17,0.04774672711918093
2016-11-18,-0.018190485483911778
2016-11-21,0.043134240462943785
2016-11-22,-0.012025859766080393
2016-11-23,0.0
2016-11-25,0.008707867777167477
2016-11-28,-0.023763158899256842
2016-11-29,-0.0009508270025873067
2016-11-30,-0.02645853990074598
2016-12-01,-0.023071664769076405
2016-12-02,0.020914603537556253
2016-12-05,0.02685753365343091
2016-12-06,0.023386759242866262
2016-12-07,-0.04896931298230334
2016-12-08,0.009023128454356932
2016-12-09,-0.02187014055276182
2016-12-12,0.002285634137049408
2016-12-13,0.0067420216246358855
2016-12-14,0.008666508228122316
2016-12-15,0.021089667064301043
2016-12-16,-0.015108068496758387
2016-12-19,-0.021456301790996668
2016-12-20,0.014088680980719692
2016-12-21,-0.023970227670360833
2016-12-22,0.01714112918860522
2016-12-23,0.014487052360488084
2016-12-27,-0.003982938142465531
2016-12-28,-0.01394714056569879
2016-12-29,0.008506435443435656
2016-12-30,-0.016575151594559134
2017-01-03,0.020444830162458905
2017-01-04,0.005082062593992687
2017-01-05,0.019155982991583276
2017-01-06,0.0333937609152537
2017-01-09,0.09435879836646
2017-01-10,0.006496281788500591
2017-01-11,-0.03361275803564523
2017-01-12,0.01960275928774058
2017-01-13,0.001701377652488345
2017-01-17,-0.03490446378217893
2017-01-18,0.012759564906987153
2017-01-19,0.02120082126202072
2017-01-20,-0.0026376036910872314
2017-01-23,0.0017061674301268592
2017-01-24,0.007494506017163616
2017-01-25,0.02206255742199481
2017-01-26,-0.0022331011850390547
2017-01-27,0.008952269865042384
2017-01-30,-0.028672344961954588
2017-01-31,0.025205071833944936
2017-02-01,0.025245421843961946
2017-02-02,-0.026957419848840147
2017-02-03,-0.004796574924226582
2017-02-06,-0.005484427894294708
2017-02-07,-0.01253342242793365
2017-02-08,0.03850061804034821
2017-02-09,0.0018739975657799945
2017-02-10,-0.0102472523228051
2017-02-13,-0.004519272277362374
2017-02-14,0.01791166439632086
2017-02-15,-0.019299361492926215
2017-02-16,-0.00628412535875944
2017-02-17,0.0025794438159973954
2017-02-21,0.015519983232934687
2017-02-22,-0.008172605385843745
2017-02-23,0.004861538685920985
2017-02-24,0.07593284130671285
2017-02-27,0.021416030903203653
2017-02-28,-0.00686463318621422
2017-03-01,0.0009015410344472841
2017-03-02,-0.0031526660043299515
2017-03-03,0.030948799065537047
2017-03-06,-0.018479283555793757
2017-03-07,-0.007367208343439291
2017-03-08,0.019566688824455447
2017-03-09,0.014852972591624436
2017-03-10,0.08129257262269074
2017-03-13,0.011994058028996779
2017-03-14,-0.0004634315433714731
2017-03-15,0.011261240544751638
2017-03-16,-0.02764313585399536
2017-03-17,-0.0032336009138004274
2017-03-20,0.0037847900323275674
2017-03-21,-0.052450904395552334
2017-03-22,0.00390821479752379
2017-03-23,-0.01635049248692555
2017-03-24,0.004821171210046105
2017-03-27,0.0017903179682949855
2017-03-28,-0.0029309004496265167
2017-03-29,-0.001433875497335535
2017-03-30,-0.010841431074598673
2017-03-31,-0.02975978788101974
2017-04-03,0.03628343061234807
2017-04-04,0.021874088116089263
2017-04-05,-0.022041754212013154
2017-04-06,-0.02116588045080392
2017-04-07,0.03402214472584175
2017-04-10,-0.02305328465825751
2017-04-11,-0.00591757400423254
2017-04-12,0.01616812544883728
2017-04-13,0.0185867649238336
2017-04-17,-0.10487075423966619
2017-04-18,-0.0013484426854669662
2017-04-19,-0.010802228704278605
2017-04-20,-0.011482257063300638
2017-04-21,-0.0008122693008311144
2017-04-24,0.007316490612545357
2017-04-25,0.003873744761140996
2017-04-26,-0.010531373623455131
2017-04-27,0.008855998713640068
2017-04-28,0.0008858871867090112
2017-05-01,-0.0022529673483028256
2017-05-02,-0.0023387170607044316
2017-05-03,-0.004041710481774263
2017-05-04,0.014528049093646356
2017-05-05,-0.020719970703125035
2017-05-08,-0.03774203584973912
2017-05-09,0.01647000956216571
2017-05-10,-0.01261172716857717
2017-05-11,-0.0151412696417218
2017-05-12,-0.010650157695777374
2017-05-15,0.018751592906802506
2017-05-16,0.0034938531524548733
2017-05-17,0.02318270786358223
2017-05-18,0.06896842339879439
2017-05-19,0.020419173615753516
2017-05-22,0.022825840121596608
2017-05-23,0.012869233657555768
2017-05-24,0.014247961142983767
2017-05-25,0.0022447324032801586
2017-05-26,-0.029116383734336337
2017-05-30,-0.028947754489522137
2017-05-31,-0.008889597772069546
2017-06-01,-0.0003866314934652948
2017-06-02,0.01717203930743416
2017-06-05,-0.05680609293310357
2017-06-06,-0.01419013265784419
2017-06-07,-0.025517258549499044
2017-06-08,0.0050356564535232184
2017-06-09,-0.005929011143821716
2017-06-12,-0.0218413848632788
2017-06-13,0.017863227052977937
2017-06-14,0.013246707216440612
2017-06-15,0.002331638081689791
2017-06-16,-0.019273902483067706
2017-06-19,0.0358322373417006
2017-06-20,0.018809315298645712
2017-06-21,0.07553382183177737
2017-06-22,0.012239714325051665
2017-06-23,0.004792404874172096
2017-06-26,-0.011813917117499573
2017-06-27,-0.0323754412239754
2017-06-28,0.030849546065361055
2017-06-29,-0.041316183846539234
2017-06-30,-0.02228603156074027
2017-07-03,-0.0003176944989589092
2017-07-05,0.019623369646551092
2017-07-06,-0.008726781589106558
2017-07-07,0.02845460684210721
2017-07-10,-0.009782931940714223
2017-07-11,0.018215503664889
2017-07-12,0.009854480516994446
2017-07-13,0.001501253163260774
2017-07-14,0.006370904775754083
2017-07-17,-0.027184099494529157
2017-07-18,0.0017609171254506784
2017-07-19,-0.00305700524734398
2017-07-20,0.02560365209679394
2017-07-21,0.0032140515445775453
2017-07-24,0.030174363097331902
2017-07-25,-0.034063835744057136
2017-07-26,0.027178833102478928
2017-07-27,-0.032582558066592826
2017-07-28,0.022754703471098647
2017-07-31,-0.01804930092738677
2017-08-01,-0.0339860380184156
2017-08-02,-0.023687446042888416
2017-08-03,0.002147834495484391
2017-08-04,0.021590677241071
2017-08-07,0.025641049961212747
2017-08-08,-0.009848507967862186
2017-08-09,-0.004743650586564452
2017-08-10,-0.06119310403155542
2017-08-11,0.0162135250819464
2017-08-14,0.01756648132135452
2017-08-15,0.0007127333556793403
2017-08-16,-0.016063989590649252
2017-08-17,-0.020910395292723538
2017-08-18,-0.0045177873502079136
2017-08-21,-0.0024754769016764877
2017-08-22,0.02456779912067275
2017-08-23,-0.001695455219100861
2017-08-24,0.001374833536979203
2017-08-25,-0.01663703411137918
2017-08-28,0.014618912188465005
2017-08-29,0.011575200700812527
2017-08-30,0.10642556551047289
2017-08-31,-0.006219719272279267
2017-09-01,0.004512008592271632
2017-09-05,-0.01948853484891666
2017-09-06,0.0038422069346204513
2017-09-07,-0.01118801903159361
2017-09-08,-0.03632566441158247
2017-09-11,-0.03483708892116033
2017-09-12,-0.014405726021016974
2017-09-13,0.0035728364316687244
2017-09-14,-0.030989516264642414
2017-09-15,-0.0050935253796812185
2017-09-18,-0.0062945865748654795
2017-09-19,-0.011064232864067547
2017-09-20,-0.018959720392357715
2017-09-21,0.0015669913891522835
2017-09-22,-0.03650590583424196
2017-09-25,-0.010464556145083348
2017-09-26,-0.004922972955678451
2017-09-27,0.010627540233609789
2017-09-28,0.025654989517622573
2017-09-29,0.03181897201292072
2017-10-02,-0.013277329541945493
2017-10-03,-0.020748323109587186
2017-10-04,0.009131194604881987
2017-10-05,-0.0022841266102794355
2017-10-06,0.009949786532133409
2017-10-09,-0.006190053211536206
2017-10-10,0.006842694919856562
2017-10-11,-0.027446144363677427
2017-10-12,0.009944459622274637
2017-10-13,0.014015738087556517
2017-10-16,0.020033251372904015
2017-10-17,-0.008233268413684658
2017-10-18,-0.004323763426487548
2017-10-19,-0.00755604265410692
2017-10-20,-0.0007000455413508355
2017-10-23,-0.006217699179374092
2017-10-24,0.004934768611456253
2017-10-25,0.004472133743739892
2017-10-26,0.008817062242936657
2017-10-27,0.006143986669025825
2017-10-30,-0.01745935183544134
2017-10-31,-0.008665947849107125
2017-11-01,-0.04671082486116862
2017-11-02,-0.013430872179867714
2017-11-03,-0.013425971988496932
2017-11-06,0.003330781005160377
2017-11-07,0.025704249991732375
2017-11-08,-0.029221343171353165
2017-11-09,-0.01895604333711076
2017-11-10,0.017186176416881027
2017-11-13,0.023386759242866262
2017-11-14,-0.019494416152768368
2017-11-15,0.0011415060316994907
2017-11-16,0.01178264460599121
2017-11-17,-0.009485369124612286
2017-11-20,-0.061818566388535334
2017-11-21,0.0
2017-11-22,0.0005053365669527299
2017-11-24,-0.0022222345525567677
2017-11-27,-0.009313607818530745
2017-11-28,-0.020743907282196994
2017-11-29,0.0013565402372333057
2017-11-30,0.031575644103847944
2017-12-01,-0.01060708601901672
2017-12-04,-0.04349603869755936
2017-12-05,0.0003202260802641632
2017-12-06,0.0008537171255607046
2017-12-07,0.011088611849615182
2017-12-08,0.018454075358110167
2017-12-11,0.006937234999408348
2017-12-12,-0.019023120556515116
2017-12-13,0.028301854350702094
2017-12-14,-0.021712510566245014
2017-12-15,0.004584791453679182
2017-12-18,-0.02956131101813997
2017-12-19,0.015604950006099516
2017-12-20,-0.010418837073720044
2017-12-21,0.024779345541879216
2017-12-22,-0.005707794191303961
2017-12-26,-0.004279261487968422
2017-12-27,0.011635226337501248
2017-12-28,-0.01170868156460525
2017-12-29,-0.007024514449976094
2018-01-02,0.06525182520236106
2018-01-03,0.000892099988399675
2018-01-04,-0.02515350397196181
2018-01-05,0.014323405096968722
2018-01-08,0.009614412610346346
2018-01-09,-0.04483678953011827
2018-01-10,0.003427166143078475
2018-01-11,-0.0368454262760225
2018-01-12,0.01085323622101475
2018-01-16,-0.025725504164942237
2018-01-17,-0.014620883196677092
2018-01-18,0.017827490354066056
2018-01-19,0.013490051325773411
2018-01-22,0.009875462996782769
2018-01-23,0.005846039664741287
2018-01-24,0.007502896598118758
2018-01-25,-0.011327818786908583
2018-01-26,0.01326119214588406
2018-01-29,-0.020626124768516108
2018-01-30,-0.011118247865600672
2018-01-31,-0.023891881994299036
2018-02-01,-0.006866793003602822
2018-02-02,-0.04182000754516246
2018-02-05,-0.0067504870043668674
2018-02-06,0.03245845314421536
2018-02-07,-0.020088574057426478
2018-02-08,-0.02802870363203025
2018-02-09,0.0069113661071231736
2018-02-12,0.03573960524338937
2018-02-13,0.00582726412011203
2018-02-14,0.0015903600089719472
2018-02-15,-0.029261674998689036
2018-02-16,0.005140816219564082
2018-02-20,-0.006044364180457729
2018-02-21,-0.009355666375534422
2018-02-22,0.0056664309068747976
2018-02-23,0.030637405042296173
2018-02-26,-0.0030752193972222175
2018-02-27,-0.010967657921408747
2018-02-28,-0.016287351711740228
2018-03-01,-0.024307271432631117
2018-03-02,0.04236375529668601
2018-03-05,0.050340614012539975
2018-03-06,0.001319062499475887
2018-03-07,0.006696680589258319
2018-03-08,0.007851703867662208
2018-03-09,0.01958456204121073
2018-03-12,0.0023346448421028843
2018-03-13,0.0019057735414689247
2018-03-14,-0.02504486088951985
2018-03-15,-0.03869498820900508
2018-03-16,0.015108764246295925
2018-03-19,-0.04176388078653526
2018-03-20,0.00857778511602092
2018-03-21,0.02045740415578834
2018-03-22,-0.039869364557110654
2018-03-23,-0.025689178198313734
2018-03-26,0.0398507739619578
2018-03-27,-0.01551469172945219
2018-03-28,-0.0008232352796558873
2018-03-29,-0.019185466937179707
2018-04-02,-0.033241380194337644
2018-04-03,0.01650945719167063
2018-04-04,0.025522090400080577
2018-04-05,-0.0108359564864704
2018-04-06,-0.22932470352404188
2018-04-09,0.020931022142286926
2018-04-10,0.04222769446843211
2018-04-11,-0.02686438281370307
2018-04-12,0.05340173278981131
2018-04-13,0.004152955863139907
2018-04-16,0.003565316460461654
2018-04-17,0.0021315033484443635
2018-04-18,-0.006381125491537132
2018-04-19,-0.014556823854842249
2018-04-20,-0.008979040103985203
2018-04-23,-0.004237920710712162
2018-04-24,-0.08497213042838592
2018-04-25,0.010264686768377995
2018-04-26,-0.006032720399896996
2018-04-27,0.005590136890419206
2018-04-30,-0.01620076989510677
2018-05-01,-0.017597678023161478
2018-05-02,0.003286783368195323
2018-05-03,0.02194922472291272
2018-05-04,-0.004167307646685825
2018-05-07,0.011910475632508799
2018-05-08,0.0
