Date,JBHT
2015-04-10,0.014112126151028637
2015-04-13,0.000684252131677221
2015-04-14,0.04662045234884493
2015-04-15,-0.0013070177099618885
2015-04-16,-0.00414363438998544
2015-04-17,-0.012483730340166588
2015-04-20,0.014637444866835159
2015-04-21,0.005464187426448053
2015-04-22,-0.0023909940350683723
2015-04-23,-0.003377781047965933
2015-04-24,-0.005903534103997465
2015-04-27,-0.01836576096891529
2015-04-28,-0.0014564824809473187
2015-04-29,-0.014921931358399587
2015-04-30,-0.006833441897089232
2015-05-01,0.010664706811588154
2015-05-04,0.0018156885940141532
2015-05-05,-0.013364995197159946
2015-05-06,0.003567350236037825
2015-05-07,0.0011464258262874338
2015-05-08,0.0013744811386484646
2015-05-11,-0.0003431007142437048
2015-05-12,-0.012013509385874754
2015-05-13,-0.00613806497877567
2015-05-14,0.022489018376096404
2015-05-15,0.010028317169486156
2015-05-18,0.0038361739947923024
2015-05-19,-0.004720455549106384
2015-05-20,-0.020101872449652114
2015-05-21,-0.003342093263416168
2015-05-22,-0.014338897750646562
2015-05-26,-0.005982470856109923
2015-05-27,0.006962896067930213
2015-05-28,-0.008555712154172945
2015-05-29,-0.006738667693413136
2015-06-01,-0.00440338316733635
2015-06-02,0.012073661021947402
2015-06-03,0.010158487971052788
2015-06-04,-0.0008186114722984472
2015-06-05,0.007256064747117819
2015-06-08,-0.014755524973887657
2015-06-09,0.000589701118959951
2015-06-10,0.01567475108748484
2015-06-11,0.008702608643571752
2015-06-12,-0.00770739337596571
2015-06-15,-0.009505933340152373
2015-06-16,-0.0014049556707359523
2015-06-17,-0.0012890823680028474
2015-06-18,0.013026742913064604
2015-06-19,0.008572787004658577
2015-06-22,0.006432566234450654
2015-06-23,-0.00034302597683033564
2015-06-24,-0.029911855025954837
2015-06-25,-0.012357568554655418
2015-06-26,-0.001191171075930031
2015-06-29,-0.009186754455274504
2015-06-30,-0.011559371539697438
2015-07-01,0.00950183087518841
2015-07-02,-0.00917073869142937
2015-07-06,-0.0010958896840441712
2015-07-07,0.017556536401254208
2015-07-08,-0.014498127044145215
2015-07-09,0.021519753717661017
2015-07-10,0.007141211633452382
2015-07-13,0.013353834582133128
2015-07-14,-0.0068803672864586884
2015-07-15,-0.0065758868340971555
2015-07-16,0.002245726271184134
2015-07-17,-0.0011794428108587995
2015-07-20,-0.012752232308491429
2015-07-21,0.008372117261754353
2015-07-22,-0.011030521074548494
2015-07-23,-0.02026869496986805
2015-07-24,0.006487801075368171
2015-07-27,-0.0027973585858240835
2015-07-28,0.012684692993025548
2015-07-29,0.01605860527581493
2015-07-30,0.0035652603242921632
2015-07-31,-0.003907794459017677
2015-08-03,0.003447799631980386
2015-08-04,0.001421473256628225
2015-08-05,-0.0034307793449641633
2015-08-06,-0.024810004207742375
2015-08-07,-0.021789345748866262
2015-08-10,0.002239877622139508
2015-08-11,-0.0009935300171319827
2015-08-12,-0.0004968435424830275
2015-08-13,-0.004228127445569996
2015-08-14,0.003372086918830508
2015-08-17,-0.002489489906815523
2015-08-18,-0.0024953900978791355
2015-08-19,-0.006003500194914135
2015-08-20,-0.017616667499270378
2015-08-21,-0.024209223601354024
2015-08-24,-0.019033678176077595
2015-08-25,-0.03198206057352482
2015-08-26,0.007327120373988416
2015-08-27,0.00878242757487957
2015-08-28,0.0
2015-08-31,-0.009930950079651168
2015-09-01,-0.01731223858465758
2015-09-02,0.03537481537332665
2015-09-03,0.017555396034239834
2015-09-04,-0.009024580000971727
2015-09-08,0.026383089893035727
2015-09-09,-0.013831167237839725
2015-09-10,0.0015878760976708595
2015-09-11,0.01136028395355071
2015-09-14,-0.009142864379171112
2015-09-15,0.02860506683322317
2015-09-16,0.0058953323843218275
2015-09-17,-0.006242846261698243
2015-09-18,-0.008717868270705531
2015-09-21,0.004397322994507791
2015-09-22,-0.025753024479853837
2015-09-23,-0.0038330966392384758
2015-09-24,-0.02428038496866136
2015-09-25,0.003127465530029072
2015-09-28,-0.02643361866124294
2015-09-29,-0.0006961460831483857
2015-09-30,-0.005154860078709245
2015-10-01,0.005322039894053221
2015-10-02,0.011423525326836437
2015-10-05,0.008815670563585343
2015-10-06,0.005597787770888374
2015-10-07,0.010319361859577825
2015-10-08,0.012632382232646844
2015-10-09,0.009953659181012764
2015-10-12,-0.004993018209327182
2015-10-13,-0.03962006487666414
2015-10-14,0.03259045125982851
2015-10-15,-0.0022634008691637675
2015-10-16,0.005605352025723542
2015-10-19,0.010087995811931316
2015-10-20,0.010775482876985487
2015-10-21,0.003119775609117914
2015-10-22,-0.002332554659704167
2015-10-23,0.0194854644812541
2015-10-26,-0.007390195799240273
2015-10-27,-0.028241463958937785
2015-10-28,0.0026418597420676537
2015-10-29,0.014097941413806936
2015-10-30,-0.007795456939303169
2015-11-02,0.0030114627542565664
2015-11-03,-0.009007590559542256
2015-11-04,-0.003566685086942467
2015-11-05,-0.006893710036553591
2015-11-06,0.022293379512508427
2015-11-09,-0.021807222818110428
2015-11-10,0.00907728324833279
2015-11-11,-0.011376878007988367
2015-11-12,-0.008564460983459199
2015-11-13,0.0008098576972368488
2015-11-16,0.012676791718911451
2015-11-17,0.010654339406426239
2015-11-18,0.02174168989520253
2015-11-19,0.0007738245852852987
2015-11-20,-0.0016751266145891286
2015-11-23,-0.0027108866354053074
2015-11-24,0.0011649974734475599
2015-11-25,0.009308380387069493
2015-11-27,0.011912265665335653
2015-11-30,-0.009620068385601588
2015-12-01,0.012652856906515186
2015-12-02,-0.015397800713935372
2015-12-03,-0.012818908806668028
2015-12-04,0.008050496809694385
2015-12-07,-0.024861022787678322
2015-12-08,-0.02642004857095326
2015-12-09,0.006919933511459364
2015-12-10,-0.005659835920578282
2015-12-11,-0.00840213879195617
2015-12-14,0.0053296359562930995
2015-12-15,-0.00815636378798823
2015-12-16,0.01411755728103481
2015-12-17,-0.019056643752959124
2015-12-18,-0.027004671195580143
2015-12-21,0.006371497048646146
2015-12-22,0.015478001556490373
2015-12-23,0.006928167754281622
2015-12-24,0.0041284137979284985
2015-12-28,-0.0012337175779340015
2015-12-29,0.008644632074491065
2015-12-30,-0.006529527095700649
2015-12-31,0.00451846830190239
2016-01-04,-0.02780791423771345
2016-01-05,0.010375515550301362
2016-01-06,-0.015819848529747493
2016-01-07,-0.02820081597060009
2016-01-08,-0.01059236521302187
2016-01-11,-0.012318153260957199
2016-01-12,0.005345297189143228
2016-01-13,-0.0292425767693113
2016-01-14,-0.002586164974754279
2016-01-15,-0.005643609400417637
2016-01-19,0.0012270169258528085
2016-01-20,0.0068947727654369295
2016-01-21,0.019324164698583335
2016-01-22,0.018360859131887564
2016-01-25,0.008941724938307472
2016-01-26,0.037192865527235996
2016-01-27,-0.019891018067958788
2016-01-28,0.00400242957004493
2016-01-29,0.03487512192262887
2016-02-01,0.00825296023615385
2016-02-02,-0.02237370190593324
2016-02-03,0.008931259034426597
2016-02-04,0.03762091824547853
2016-02-05,-0.0034658041948951723
2016-02-08,0.005885545423308658
2016-02-09,-0.0010636867624808088
2016-02-10,-0.02149566017027349
2016-02-11,-0.004365998190283271
2016-02-12,0.020008414045761924
2016-02-16,0.015047495930491372
2016-02-17,0.020383873739001412
2016-02-18,0.0035023586939648688
2016-02-19,-0.007755664553865005
2016-02-22,0.007425340868995933
2016-02-23,-0.015388388296519895
2016-02-24,-0.004465288496864117
2016-02-25,0.017809813405079034
2016-02-26,0.011665593081949366
2016-02-29,-0.022549899178414323
2016-03-01,0.018351201240341508
2016-03-02,-0.004762466093556239
2016-03-03,0.015519675631846752
2016-03-04,0.011080193442460251
2016-03-07,0.007053535922075804
2016-03-08,-0.02076271996860024
2016-03-09,0.018776384005591007
2016-03-10,0.015170452958884306
2016-03-11,0.017166837520799172
2016-03-14,-0.002792502954452991
2016-03-15,-0.004870386284681394
2016-03-16,0.008442084807033456
2016-03-17,0.02475175396345164
2016-03-18,0.02663954649542588
2016-03-21,-0.003920968021266846
2016-03-22,-0.007525648052072009
2016-03-23,0.0036158800509327182
2016-03-24,-0.00023203077643851877
2016-03-28,-0.021625514158756465
2016-03-29,0.003565130691173257
2016-03-30,-0.003670651595027552
2016-03-31,0.0011884849409684595
2016-04-01,0.002967438674249312
2016-04-04,-0.002248600538538925
2016-04-05,-0.01613303434268476
2016-04-06,0.0030142516398630192
2016-04-07,-0.0057698351444276375
2016-04-08,0.0031434060314008416
2016-04-11,0.0026515783216218836
2016-04-12,0.012621951426615263
2016-04-13,0.0254031691613672
2016-04-14,-0.008798086469828492
2016-04-15,-0.002219117763104461
2016-04-18,0.021303945182239437
2016-04-19,0.013868524286681172
2016-04-20,0.0055390180418293244
2016-04-21,-0.03406426304201471
2016-04-22,0.001047699640607691
2016-04-25,-0.012208018552856692
2016-04-26,0.0068270359033910655
2016-04-27,0.008533467843906184
2016-04-28,-0.018314114645521573
2016-04-29,-0.02137233673740435
2016-05-02,0.006274218429996425
2016-05-03,0.0027572818707146673
2016-05-04,-0.013307094039626599
2016-05-05,-0.001458199848812125
2016-05-06,0.011681726680293991
2016-05-09,0.009381788527432322
2016-05-10,0.016682080938557275
2016-05-11,-0.023089031282085726
2016-05-12,-0.0068387707416244226
2016-05-13,-0.02246939005190207
2016-05-16,0.0019775951083227383
2016-05-17,0.003330138747262179
2016-05-18,-0.018930791010388304
2016-05-19,0.003383131078674273
2016-05-20,0.014984899900905901
2016-05-23,-0.0031986570270161607
2016-05-24,-0.003456084009143434
2016-05-25,0.00681212993985425
2016-05-26,0.0007382097251789066
2016-05-27,0.009710995215263196
2016-05-31,0.007060904361647857
2016-06-01,-0.006406890716626701
2016-06-02,-0.0035284050828476854
2016-06-03,0.0013429669368016928
2016-06-06,0.006828322793845487
2016-06-07,0.004844739563251599
2016-06-08,0.002771572441794934
2016-06-09,-0.017668156413672698
2016-06-10,-0.009421034878831835
2016-06-13,-0.00679351540081552
2016-06-14,-0.01467467380794818
2016-06-15,0.011106210539706396
2016-06-16,-0.00973602037839083
2016-06-17,0.0061765492569250124
2016-06-20,0.0136560612309915
2016-06-21,-0.009640772384549967
2016-06-22,-0.006489127138234352
2016-06-23,0.014319682342889939
2016-06-24,-0.03095964427510378
2016-06-27,-0.016997078618837036
2016-06-28,0.017420927720353196
2016-06-29,0.019677617304737716
2016-06-30,0.014160642667890633
2016-07-01,0.0060546435730324255
2016-07-05,-0.009211464214185283
2016-07-06,0.01264416850890826
2016-07-07,0.009180916356611446
2016-07-08,0.031052994317961824
2016-07-11,-0.00011740481531363756
2016-07-12,0.0038821281087646486
2016-07-13,0.002578757007064114
2016-07-14,-0.002688497115965305
2016-07-15,-0.0004691757643756622
2016-07-18,-0.046909660663342345
2016-07-19,-0.005783216627025745
2016-07-20,0.009282351386772358
2016-07-21,-0.0012267656481225186
2016-07-22,0.02332771265548028
2016-07-25,-0.006478987220326249
2016-07-26,0.017389134545917617
2016-07-27,-0.012462926578614253
2016-07-28,-0.0003602330596319536
2016-07-29,-0.0004811482181670268
2016-08-01,-0.007458296533566666
2016-08-02,-0.0124834512826556
2016-08-03,0.0059072695701001265
2016-08-04,-0.005383121263779045
2016-08-05,0.008979214602141017
2016-08-08,-0.0019503036352898073
2016-08-09,0.003175411230899483
2016-08-10,-0.0013390126633519017
2016-08-11,0.0019507426397409322
2016-08-12,0.0038937887174779195
2016-08-15,-0.0023030042156449992
2016-08-16,0.0009722361843993443
2016-08-17,0.00024249689329081114
2016-08-18,-0.0003643091391741793
2016-08-19,0.013959770710650687
2016-08-22,-0.013887023758924366
2016-08-23,-0.0026707233803753283
2016-08-24,-0.0018263042755745085
2016-08-25,-0.007560721305836848
2016-08-26,-0.014622723871352994
2016-08-29,0.004863626819156863
2016-08-30,0.0004964007101637691
2016-08-31,-0.015257337938269777
2016-09-01,0.015619509242147833
2016-09-02,-0.004960827211196839
2016-09-06,0.0017446213518450548
2016-09-07,-0.0026126315520977883
2016-09-08,0.0024951115571429927
2016-09-09,-0.031234911111984287
2016-09-12,0.030314700528971006
2016-09-13,-0.010223213351764016
2016-09-14,0.012848640184452531
2016-09-15,0.014052581066177794
2016-09-16,-0.002452884166407654
2016-09-19,-0.0014751867611235703
2016-09-20,-0.007879523619640727
2016-09-21,-0.0013653840570946318
2016-09-22,-0.011308633721912709
2016-09-23,-0.009426921668298727
2016-09-26,-0.0016495625203284403
2016-09-27,-0.0007626349030648294
2016-09-28,0.007504738958035828
2016-09-29,0.01502342567416326
2016-09-30,0.00920371738925696
2016-10-03,0.0034505188767424144
2016-10-04,-0.0022103020522783456
2016-10-05,0.004062061775654824
2016-10-06,-0.0022070471474480158
2016-10-07,-0.007863067793861145
2016-10-10,0.006439318249566783
2016-10-11,0.006522004467209852
2016-10-12,-0.006601917063082108
2016-10-13,-0.016366932436634785
2016-10-14,0.0011255968098575764
2016-10-17,-0.019619807857530147
2016-10-18,0.006883414802581811
2016-10-19,-0.015571452790027474
2016-10-20,-0.0020577181599022998
2016-10-21,0.009149346509488732
2016-10-24,0.005618692706307993
2016-10-25,0.0011429879020046219
2016-10-26,0.01851835153937942
2016-10-27,0.00909124037398068
2016-10-28,-0.0011106224657899677
2016-10-31,0.008277296214640018
2016-11-01,0.005024120376311725
2016-11-02,-0.0025670265435442374
2016-11-03,-0.014830395444878519
2016-11-04,-0.0012442912293775255
2016-11-07,0.029147985976992974
2016-11-08,0.025417687769910602
2016-11-09,0.01652516033556717
2016-11-10,0.02264235869334441
2016-11-11,0.01839449401732196
2016-11-14,0.015275062153980112
2016-11-15,0.003074704027371533
2016-11-16,-0.0003285323682905572
2016-11-17,0.001533504430956567
2016-11-18,0.00021887828843669688
2016-11-21,0.002186050716196375
2016-11-22,-0.00490871708943641
2016-11-23,0.01863629203481998
2016-11-25,0.010977325109211566
2016-11-28,-0.008729208574806968
2016-11-29,0.0042957841680748565
2016-11-30,0.01978188324134944
2016-12-01,0.0176153670742647
2016-12-02,-0.007418661790094649
2016-12-05,0.013910210383170751
2016-12-06,0.0044027348089359375
2016-12-07,0.018960264950750316
2016-12-08,0.007202939269647768
2016-12-09,-0.013806234680687646
2016-12-12,-0.0015108041677802664
2016-12-13,-0.001311272729510371
2016-12-14,-0.004039899576617767
2016-12-15,-0.006084388049492073
2016-12-16,-0.010305202733193908
2016-12-19,0.0088660342304272
2016-12-20,0.0014306102232441997
2016-12-21,-0.010102005974204187
2016-12-22,0.0015461419789020159
2016-12-23,0.0031906025922596726
2016-12-27,0.005540316621178265
2016-12-28,-0.009488878262511657
2016-12-29,0.0026781092991627897
2016-12-30,-0.0027736885280750245
2017-01-03,-0.003090882160903252
2017-01-04,0.010850606368690174
2017-01-05,-0.006440211013260644
2017-01-06,0.005144629129673728
2017-01-09,-0.008393953706881563
2017-01-10,0.008774190297975215
2017-01-11,0.010233626063317125
2017-01-12,0.003342860025106198
2017-01-13,0.002321968411308495
2017-01-17,-0.01309415227676447
2017-01-18,0.0005103906053125495
2017-01-19,-0.037437555088557506
2017-01-20,0.001695365714978747
2017-01-23,-0.00021142030749621288
2017-01-24,0.02095248414252282
2017-01-25,0.021351500653888467
2017-01-26,0.002232588242075506
2017-01-27,0.001113807447626236
2017-01-30,0.0006067720328204462
2017-01-31,0.0015163018700694586
2017-02-01,-0.007670543069423719
2017-02-02,-0.010984502514074568
2017-02-03,0.024886960881636
2017-02-06,-0.0014046885212188887
2017-02-07,-0.010148925348456128
2017-02-08,-0.0009158692422588377
2017-02-09,0.00641620792135611
2017-02-10,0.015685113865141043
2017-02-13,-9.956229465279964e-05
2017-02-14,-0.008569192440707418
2017-02-15,0.011758907958636877
2017-02-16,0.0003973074272223265
2017-02-17,0.0032768315903421996
2017-02-21,-0.002177880628698059
2017-02-22,-0.024597891161812324
2017-02-23,-0.010474047806232512
2017-02-24,0.02579389395949705
2017-02-27,0.0030053862949277477
2017-02-28,-0.019476517655687364
2017-03-01,0.020067393156628865
2017-03-02,-0.02286838937327429
2017-03-03,0.0
2017-03-06,0.0071541444832403656
2017-03-07,-0.01978712805140792
2017-03-08,0.0017598065430337595
2017-03-09,-0.006096869632176927
2017-03-10,0.004886960602621393
2017-03-13,-0.014485337743010751
2017-03-14,-0.008504257655165937
2017-03-15,0.0068828708378323444
2017-03-16,-0.006625207045829029
2017-03-17,-0.005399372547476244
2017-03-20,-0.01106948691052545
2017-03-21,-0.013992249033032422
2017-03-22,0.0009823730386993024
2017-03-23,-0.009705382689837228
2017-03-24,-0.0059464350779802055
2017-03-27,0.003101841989741727
2017-03-28,0.01976818477349207
2017-03-29,-0.012779084883489444
2017-03-30,0.00811765250405938
2017-03-31,-0.0017413373456495185
2017-04-03,-0.014824362507944389
2017-04-04,0.017481821922822105
2017-04-05,0.004349743177868737
2017-04-06,-0.00119105671798736
2017-04-07,-0.012682606124437168
2017-04-10,0.02349578951370246
2017-04-11,-0.017271260178034598
2017-04-12,-0.015827859370363684
2017-04-13,-0.011313314977259292
2017-04-17,-0.00033659278418152194
2017-04-18,-0.0019078167321896489
2017-04-19,-0.0002247148618086392
2017-04-20,0.009559095440555776
2017-04-21,0.01314484608717481
2017-04-24,0.01550294711808764
2017-04-25,-0.002489954160122876
2017-04-26,-0.014870246232601692
2017-04-27,0.003195199126995396
2017-04-28,-0.015266409472882825
2017-05-01,-0.011711226851161771
2017-05-02,0.01173676498679832
2017-05-03,-0.0016773349869069198
2017-05-04,-0.008065341719977637
2017-05-05,0.0020327069317613855
2017-05-08,-0.009579950742988008
2017-05-09,-0.003072074304076078
2017-05-10,-0.010500967423535235
2017-05-11,-0.00715218988321753
2017-05-12,-0.0023233661282270335
2017-05-15,0.0003492782951244333
2017-05-16,0.0009314337547468021
2017-05-17,-0.02861171483946645
2017-05-18,0.0061066694326477045
2017-05-19,0.0013088929842575148
2017-05-22,0.0013073770228073656
2017-05-23,0.009732787020769518
2017-05-24,-0.006112378308617439
2017-05-25,0.0052041485318869984
2017-05-26,-0.005294869348338671
2017-05-30,0.016560224989893513
2017-05-31,-0.006516046938524256
2017-06-01,0.007495602479310914
2017-06-02,-0.00046473347206354987
2017-06-05,0.006047969855468738
2017-06-06,-0.0030060430037895935
2017-06-07,0.019480426825544406
2017-06-08,0.003184698517819662
2017-06-09,0.002948104487683567
2017-06-12,0.014921898901892883
2017-06-13,0.008799319877696332
2017-06-14,-0.0077290175470347
2017-06-15,0.004673349774707791
2017-06-16,-0.007863290823189595
2017-06-19,0.0012278911144110172
2017-06-20,-0.023413915173617905
2017-06-21,-0.011417107491270895
2017-06-22,-0.0015011757394084446
2017-06-23,0.003701129543329351
2017-06-26,0.008066573002532884
2017-06-27,0.0025146405250333626
2017-06-28,0.041961421904411766
2017-06-29,-0.005362175070361186
2017-06-30,0.005391083001232699
2017-07-03,0.020135739903671457
2017-07-05,0.00032165119088833904
2017-07-06,-0.01072385988224045
2017-07-07,0.01517616853500825
2017-07-10,-0.009823877823918137
2017-07-11,-0.01358755055620342
2017-07-12,0.005247211594843426
2017-07-13,-0.0075038176629229625
2017-07-14,0.0064649333235768935
2017-07-17,0.0182906940187062
2017-07-18,-0.016251430682516554
2017-07-19,-0.0033691924494709813
2017-07-20,-0.0018539167625994946
2017-07-21,0.00032776943889234467
2017-07-24,-0.00021844136085924504
2017-07-25,0.019881790054749438
2017-07-26,0.002571109272847094
2017-07-27,-0.029380444227394498
2017-07-28,-0.005283744120645029
2017-07-31,0.0037624037407983923
2017-08-01,-0.013228755436691664
2017-08-02,0.0014522955820188699
2017-08-03,-0.0013420155565447844
2017-08-04,0.013886954252237738
2017-08-07,0.0014364064314347225
2017-08-08,0.0027574970353205774
2017-08-09,0.013859650149210312
2017-08-10,-0.0007591342017168046
2017-08-11,0.028230044128267906
2017-08-14,0.01700122427893125
2017-08-15,0.011109587476882066
2017-08-16,-0.000821284839379377
2017-08-17,-0.004214079263206383
2017-08-18,-0.0026834769855639262
2017-08-21,0.00745139004264983
2017-08-22,0.005649564128570983
2017-08-23,-0.008273618058216803
2017-08-24,-0.005458801057795948
2017-08-25,0.011391571061097894
2017-08-28,0.014950042659946261
2017-08-29,0.009483376127140009
2017-08-30,-0.0027981606736454667
2017-08-31,-0.008919588068825979
2017-09-01,0.004651477989237707
2017-09-05,-0.0074485111996165365
2017-09-06,0.0048677374770811355
2017-09-07,0.016651409109579074
2017-09-08,0.010919310185962816
2017-09-11,-0.003338602795694201
2017-09-12,0.0008866228063280079
2017-09-13,-0.009843443260777351
2017-09-14,-0.007554932372560663
2017-09-15,0.01742926211489948
2017-09-18,0.011716009976372233
2017-09-19,-0.0008758309903388328
2017-09-20,0.015486444957345524
2017-09-21,0.003932293354860672
2017-09-22,0.010318268500282057
2017-09-25,-0.007753776433759629
2017-09-26,0.020489397678132848
2017-09-27,0.016810091403945515
2017-09-28,0.00018367256142348687
2017-09-29,0.020018360877655406
2017-10-02,-0.01881526032380787
2017-10-03,0.0007339487561723868
2017-10-04,-0.0037590287472747397
2017-10-05,-0.016473107484290872
2017-10-06,-0.0013101187628669075
2017-10-09,-0.00768296206772745
2017-10-10,0.002454856264125116
2017-10-11,-0.004615148186164042
2017-10-12,0.025264772962372506
2017-10-13,-0.04005530786656153
2017-10-16,-0.022786263652707972
2017-10-17,0.00777242075101503
2017-10-18,0.019720916128249888
2017-10-19,0.0032549423042693704
2017-10-20,0.017082023934042567
2017-10-23,0.007787516588030563
2017-10-24,-0.010241311580214907
2017-10-25,-0.0007523742120756349
2017-10-26,0.024945869147763533
2017-10-27,0.006704649711474664
2017-10-30,-0.039686082686561486
2017-10-31,0.010735168926779393
2017-11-01,-0.001974006580380827
2017-11-02,0.013497204175884514
2017-11-03,-0.001490024568373105
2017-11-06,0.005782499287039666
2017-11-07,-0.011034843047290188
2017-11-08,-0.021472120694034813
2017-11-09,-0.022614020296701898
2017-11-10,-0.0014706375588441345
2017-11-13,0.0071675315606194445
2017-11-14,-0.0010721468040394422
2017-11-15,-0.00907601751315601
2017-11-16,0.014181338146378009
2017-11-17,-0.01495413502328824
2017-11-20,0.0027601516586304164
2017-11-21,0.014746215900198534
2017-11-22,0.007653718857971281
2017-11-24,0.0014421389532399687
2017-11-27,-0.004992126729861823
2017-11-28,0.0230603251153374
2017-11-29,0.024615980281095684
2017-11-30,0.023011723549076324
2017-12-01,-0.0191652612861678
2017-12-04,0.010916333079796114
2017-12-05,-0.00834832449669698
2017-12-06,0.010340354466666701
2017-12-07,0.010778283788107856
2017-12-08,0.008153823833829899
2017-12-11,-0.010754468873187872
2017-12-12,-0.0005391163421722966
2017-12-13,0.005663591529700307
2017-12-14,-0.004290735990880923
2017-12-15,0.00879781625043341
2017-12-18,0.004093698762916764
2017-12-19,-0.0007978172010836282
2017-12-20,8.886198003610346e-05
2017-12-21,-0.0002661277585590538
2017-12-22,0.016057461811184837
2017-12-26,0.0034050363569597675
2017-12-27,0.004786099763508522
2017-12-28,-0.0019918980589423985
2017-12-29,-0.0022559677826177182
2018-01-02,0.009653551104902736
2018-01-03,0.006719053428828614
2018-01-04,0.00017130374445395447
2018-01-05,-0.005304267722290756
2018-01-08,0.015137141701867973
2018-01-09,0.019317122478214266
2018-01-10,-0.0016623602746996813
2018-01-11,0.006827128070698407
2018-01-12,0.0010749436449604133
2018-01-16,-0.0034695651763378965
2018-01-17,8.311062775789857e-05
2018-01-18,0.0066307701001202535
2018-01-19,0.017785170197764044
2018-01-22,0.014400189705629396
2018-01-23,0.0015948815846167363
2018-01-24,0.0004777741096491095
2018-01-25,-0.013211368179870231
2018-01-26,0.008387844842255188
2018-01-29,-0.026153713537898082
2018-01-30,-0.008541666331381204
2018-01-31,0.0009115820222607152
2018-02-01,-0.0003313790483704393
2018-02-02,-0.021690486572840784
2018-02-05,-0.0299566647433116
2018-02-06,0.01134078915418879
2018-02-07,0.01742421750719725
2018-02-08,-0.024636874257970787
2018-02-09,0.002613035910826511
2018-02-12,0.006689345790476198
2018-02-13,0.021142652060177847
2018-02-14,0.014112814512425631
2018-02-15,0.006083627366721744
2018-02-16,-0.001242519992524671
2018-02-20,-0.01973807313606546
2018-02-21,0.006768433060594159
2018-02-22,0.005966236904242583
2018-02-23,0.011694940761928674
2018-02-26,0.017092035501948155
2018-02-27,-0.02078255693246589
2018-02-28,-0.016995488261833724
2018-03-01,-0.0002531684366581244
2018-03-02,0.015100605977786508
2018-03-05,-0.024266814287382976
2018-03-06,0.009880067703905926
2018-03-07,0.002783134776388918
2018-03-08,-0.001682214374431723
2018-03-09,0.026116371554846474
2018-03-12,-0.008046036989613259
2018-03-13,0.009683694877185234
2018-03-14,-0.01787033119045478
2018-03-15,-0.0003337923317944247
2018-03-16,0.004425177624500343
2018-03-19,-0.0009143254250743027
2018-03-20,0.004825499202021133
2018-03-21,-0.0014903955175056272
2018-03-22,-0.014677881565965945
2018-03-23,-0.00690112790519215
2018-03-26,0.018474866762143938
2018-03-27,-0.04343513389163833
2018-03-28,-0.0003478036768383985
2018-03-29,0.019404653852516107
2018-04-02,-0.015279430363260738
2018-04-03,0.015689848001352757
2018-04-04,-0.01527696191249961
2018-04-05,-0.013693709879281757
2018-04-06,-0.03400695136692411
2018-04-09,-0.006549737840746417
2018-04-10,0.020327821003616853
2018-04-11,0.014897135085892632
2018-04-12,0.009638276776695598
2018-04-13,-0.012348774945662222
2018-04-16,0.061895988703855265
2018-04-17,-0.004843365636953645
2018-04-18,0.01820924031733684
2018-04-19,-0.0005770395861377509
2018-04-20,-0.0138533849477116
2018-04-23,0.006104278916169159
2018-04-24,-0.015874341280797677
2018-04-25,-0.005320556327686243
2018-04-26,-0.004499875852850055
2018-04-27,0.010831520620793844
2018-04-30,-0.009196697961243894
