Date,EG
2016-02-16,-0.005224606663430942
2016-02-17,0.0034115478921126208
2016-02-18,0.003291189808348083
2016-02-19,0.0033347446642184586
2016-02-22,-0.002626825564456703
2016-02-23,0.002418791394495967
2016-02-24,0.006111914531383045
2016-02-25,0.0087397695266751
2016-02-26,-0.012784442841648036
2016-02-29,-0.003960032187772633
2016-03-01,0.02584219658271003
2016-03-02,0.004765797449904685
2016-03-03,0.0006774880442859121
2016-03-04,0.008438244287588992
2016-03-07,0.0070152947807102795
2016-03-08,-0.007275424776842621
2016-03-09,0.0049900658322517
2016-03-10,0.001395991103929406
2016-03-11,0.012705301556113602
2016-03-14,-0.0013770272232479508
2016-03-15,-0.01348220254784338
2016-03-16,0.010094502540983985
2016-03-17,-0.001947468229672733
2016-03-18,-0.01771597684963655
2016-03-21,0.013696518375241773
2016-03-22,-0.002062944074876949
2016-03-23,-0.0009302104139780054
2016-03-24,-0.010189976927866606
2016-03-28,0.015938755857263454
2016-03-29,0.007047053055730945
2016-03-30,0.005210011090739375
2016-03-31,0.003200932069003848
2016-04-01,0.009319998613179115
2016-04-04,-0.007377161195734727
2016-04-05,-0.010717936679109141
2016-04-06,0.001226873222312408
2016-04-07,-0.0035220058559402023
2016-04-08,-0.0017924806592417575
2016-04-11,-0.00010271446224374703
2016-04-12,0.012111013270230009
2016-04-13,0.009329639961953129
2016-04-14,-0.007183736727113033
2016-04-15,0.0002530258730422119
2016-04-18,0.0009612176609121725
2016-04-19,0.0001010688805458404
2016-04-20,-0.0014655843822571901
2016-04-21,-0.030414995487347718
2016-04-22,0.009290459883268154
2016-04-25,0.0003104541537666261
2016-04-26,-0.03929053258546511
2016-04-27,-0.005542732530501859
2016-04-28,-0.0024891910644597726
2016-04-29,0.0030379381481373535
2016-05-02,0.006273690929947673
2016-05-03,-0.007255825570645302
2016-05-04,-0.010611134013679857
2016-05-05,0.0022980491029955807
2016-05-06,-0.008953366703430388
2016-05-09,-0.004296997930788193
2016-05-10,0.013886927154915352
2016-05-11,-0.0037108011985124145
2016-05-12,0.008215873484221703
2016-05-13,-0.003748641243174089
2016-05-16,0.004798863549700272
2016-05-17,-0.011504995259796535
2016-05-18,-0.0011528601565700125
2016-05-19,-0.011267570116759273
2016-05-20,0.0009447967992708417
2016-05-23,-0.010107602293277118
2016-05-24,0.007630108751858211
2016-05-25,-0.002839482506733826
2016-05-26,-5.6091906433741734e-05
2016-05-27,0.0033724180521523817
2016-05-31,0.003248343422073585
2016-06-01,-0.00066993746942412
2016-06-02,-0.00636887795996266
2016-06-03,5.6430334839596696e-05
2016-06-06,-0.0012373668032458207
2016-06-07,-0.007486688009999742
2016-06-08,0.02172288252120258
2016-06-09,0.0015543512754292443
2016-06-10,-0.007260992171230218
2016-06-13,-0.019261625872968646
2016-06-14,-0.011385648977910723
2016-06-15,-0.011113502052404911
2016-06-16,0.006929153242638542
2016-06-17,0.014284230657085395
2016-06-20,-0.001710576027726396
2016-06-21,0.001428272531406094
2016-06-22,0.001140254560756171
2016-06-23,0.010709556831300704
2016-06-24,-0.027673855559703142
2016-06-27,-0.019129824011074548
2016-06-28,0.0283670809072738
2016-06-29,-0.0007468255162075277
2016-06-30,0.050551890521293164
2016-07-01,-0.0062951115279229475
2016-07-05,-0.010246969462224476
2016-07-06,0.006178357985856087
2016-07-07,0.0005531543729802024
2016-07-08,0.004699416033380643
2016-07-11,-0.002861568078616372
2016-07-12,0.005519026469943178
2016-07-13,-0.005049683706230157
2016-07-14,-0.0017651144515703487
2016-07-15,-0.006631594493847648
2016-07-18,-0.011236809854845098
2016-07-19,0.007763971943596015
2016-07-20,0.0027917628168390163
2016-07-21,-0.005790250128326568
2016-07-22,0.015007263754042377
2016-07-25,0.000992884916312553
2016-07-26,0.018408453732030372
2016-07-27,0.006602429624866568
2016-07-28,0.016290387373894877
2016-07-29,-0.00010579666542132049
2016-08-01,0.003438949934793989
2016-08-02,0.0013707881023656832
2016-08-03,0.0022641627765986883
2016-08-04,-0.0004202520546675581
2016-08-05,0.003310779727219826
2016-08-08,-0.001676069260839741
2016-08-09,0.0020466422239844295
2016-08-10,0.0008380639461944561
2016-08-11,-0.00868550486342301
2016-08-12,0.0017416880549672165
2016-08-15,0.0017385630067843216
2016-08-16,-0.0024719344228252282
2016-08-17,-0.00537790100397828
2016-08-18,0.0033925895639941306
2016-08-19,-0.0019018247087466689
2016-08-22,0.0012173698991866377
2016-08-23,-0.004917201039764563
2016-08-24,0.0059510887265745716
2016-08-25,0.00396087855781313
2016-08-26,-5.250666123868264e-05
2016-08-29,0.006681557551192707
2016-08-30,0.0077866717079266845
2016-08-31,0.0028002633837491686
2016-09-01,-0.004033635555001247
2016-09-02,0.006163332314700565
2016-09-06,0.0007269500216169344
2016-09-07,0.01198311865150914
2016-09-08,-0.009432067831763313
2016-09-09,-0.02033724455525232
2016-09-12,0.008451809945317912
2016-09-13,-0.004243270235233743
2016-09-14,-0.006312253050664407
2016-09-15,0.008417246737569606
2016-09-16,-0.011969048752023537
2016-09-19,0.011794940049644875
2016-09-20,0.004516194648574556
2016-09-21,0.012546732893069956
2016-09-22,0.007537618995735684
2016-09-23,-0.01475825466343228
2016-09-26,-0.0041084400870781135
2016-09-27,0.0006268285880020041
2016-09-28,0.007985460659748034
2016-09-29,-0.014135605464725476
2016-09-30,-0.0022583083252532
2016-10-03,-0.009580653218748791
2016-10-04,0.010470320528657151
2016-10-05,-0.02361679704566111
2016-10-06,-0.0074879182831235624
2016-10-07,0.030232185437346404
2016-10-10,0.0084297411193206
2016-10-11,-0.006321551666781389
2016-10-12,0.008517644866295138
2016-10-13,0.008132324781291889
2016-10-14,0.005584894621714964
2016-10-17,0.005656481035693828
2016-10-18,-0.0011248209269948406
2016-10-19,0.001433448963324091
2016-10-20,-0.015438073370287797
2016-10-21,0.0016614113334949554
2016-10-24,0.006323784390490639
2016-10-25,0.0390956659097641
2016-10-26,0.009220227838298678
2016-10-27,-0.01134662230448169
2016-10-28,-0.000993183336415182
2016-10-31,0.012134407593825225
2016-11-01,0.0015720874971596466
2016-11-02,0.004071994380884458
2016-11-03,0.00532565254777162
2016-11-04,-0.0015064884229938347
2016-11-07,0.008030985947308666
2016-11-08,0.004007719354833572
2016-11-09,-0.0002404206940355147
2016-11-10,0.007840865103861061
2016-11-11,0.009641631587741895
2016-11-14,0.0025528026065293474
2016-11-15,0.0
2016-11-16,0.0047156651963007334
2016-11-17,-0.000985647737525075
2016-11-18,-0.006483246641401208
2016-11-21,-0.002837137033424919
2016-11-22,-0.011286308736485506
2016-11-23,0.005611745256542955
2016-11-25,-0.0024801133427483357
2016-11-28,0.0036553376998436082
2016-11-29,0.015575875489090896
2016-11-30,-0.006418109621422086
2016-12-01,0.00028526508778004
2016-12-02,-0.003133830336633281
2016-12-05,-0.0018098231501476603
2016-12-06,0.0060122515636846785
2016-12-07,0.0040313931268611825
2016-12-08,0.007653319282642457
2016-12-09,0.005016458418162895
2016-12-12,0.013901399773075696
2016-12-13,-0.0024385953697355633
2016-12-14,-0.0007839703158464273
2016-12-15,-0.01477047628333028
2016-12-16,0.00398224975626249
2016-12-19,0.019038828300521615
2016-12-20,-0.00604465492987849
2016-12-21,-0.0026721242094704944
2016-12-22,0.00346431745470821
2016-12-23,0.0010589837919294798
2016-12-27,-0.0002298468686997568
2016-12-28,-0.008417487181128003
2016-12-29,0.002505038890699307
2016-12-30,0.00129552641685593
2017-01-03,-0.0016636415840231011
2017-01-04,0.00814661348579615
2017-01-05,-9.164513270110142e-05
2017-01-06,0.004775324167034967
2017-01-09,-0.00845438385188535
2017-01-10,0.011291698371282521
2017-01-11,0.00305369468334149
2017-01-12,-0.0014086488730190583
2017-01-13,-0.0024115511830706815
2017-01-17,-0.006293871564363118
2017-01-18,0.015192445000381305
2017-01-19,-0.008093029977804256
2017-01-20,-0.00350984436132995
2017-01-23,0.002424346949951861
2017-01-24,-0.0035132739798435786
2017-01-25,0.006959919480006738
2017-01-26,0.008913460556078778
2017-01-27,-0.0033354478684414213
2017-01-30,-0.0030753922866479932
2017-01-31,-0.002313371257857466
2017-02-01,-0.0019553748736392818
2017-02-02,0.01225508995938851
2017-02-03,-0.0026103479771887317
2017-02-06,0.0022111701958515972
2017-02-07,0.025889173175418057
2017-02-08,0.00706601875099544
2017-02-09,0.0014383524832675132
2017-02-10,0.004003534283043564
2017-02-13,0.010272757244824016
2017-02-14,0.0021022010383056067
2017-02-15,0.0023119402397817623
2017-02-16,0.005979863654764106
2017-02-17,-0.0016559720879284479
2017-02-21,-0.0050187195845856625
2017-02-22,0.004146480243138351
2017-02-23,0.002000932118919163
2017-02-24,-0.0014872855029517407
2017-02-27,-0.008509357813024865
2017-02-28,0.009054701931598519
2017-03-01,0.01705369510244248
2017-03-02,-0.008237601505229786
2017-03-03,-0.006577094939511641
2017-03-06,-0.007296347116684143
2017-03-07,-0.005286754709101893
2017-03-08,0.006999977986508643
2017-03-09,-0.0013300002062015537
2017-03-10,0.009667277582638745
2017-03-13,4.266807550767915e-05
2017-03-14,-0.0012342463501902046
2017-03-15,0.006689330561243434
2017-03-16,-0.002581660841713962
2017-03-17,0.0013577589924127498
2017-03-20,-0.0034746163839936006
2017-03-21,-0.0072288912281601725
2017-03-22,0.004111891994953654
2017-03-23,-0.001663791315718366
2017-03-24,-0.0027344311145902633
2017-03-27,-0.006983620644748001
2017-03-28,0.008801597050591692
2017-03-29,-0.0016252428321722467
2017-03-30,0.006254608764996394
2017-03-31,-0.004597961766665826
2017-04-03,-4.257434632148893e-05
2017-04-04,0.009880296085891027
2017-04-05,-0.009783630915649377
2017-04-06,-0.0006843866425221279
2017-04-07,-0.0043658465259036605
2017-04-10,0.004471040981358199
2017-04-11,0.002952813588865011
2017-04-12,-0.004267050838975162
2017-04-13,-0.011656158874564948
2017-04-17,0.01704012213020989
2017-04-18,-0.002770884028768017
2017-04-19,-0.002992831261624751
2017-04-20,0.00746100196640187
2017-04-21,-0.00519262763905648
2017-04-24,0.024173423309571618
2017-04-25,0.05238519484528181
2017-04-26,0.019807940172006155
2017-04-27,-0.01167732634653329
2017-04-28,-0.00866438543057002
2017-05-01,-0.005482496591158514
2017-05-02,-0.009347887947742106
2017-05-03,0.0027825514297765697
2017-05-04,-0.001206451124526886
2017-05-05,-0.007891008795903653
2017-05-08,-0.0009335729899899725
2017-05-09,-0.012713711081440371
2017-05-10,0.003867228092353514
2017-05-11,0.0017215910634822418
2017-05-12,-0.0019229286700341852
2017-05-15,0.0030741267331722
2017-05-16,-0.0006538274524546805
2017-05-17,-0.011818039033977712
2017-05-18,0.00910404452500968
2017-05-19,0.0003693191983973332
2017-05-22,0.00012278940195642463
2017-05-23,0.0094272614690325
2017-05-24,0.0054010626065801315
2017-05-25,0.005694402814425903
2017-05-26,0.0036325495711082567
2017-05-30,-0.0015682219562495048
2017-05-31,0.025697578890292894
2017-06-01,0.0037307814777671755
2017-06-02,-0.00027412886025546257
2017-06-05,-0.005674363231842672
2017-06-06,-0.007871368056106332
2017-06-07,0.0013882862412484265
2017-06-08,0.002931660898052302
2017-06-09,0.009479776354043734
2017-06-12,0.009977689424494729
2017-06-13,-0.011080251003793062
2017-06-14,-0.011282563861585992
2017-06-15,-0.0011492506687640347
2017-06-16,0.013884098598170524
2017-06-19,0.0067687448765851865
2017-06-20,-0.009560276060323503
2017-06-21,0.006748848373009819
2017-06-22,0.0006236467191957917
2017-06-23,-0.010750185762677833
2017-06-26,0.0006692398239593889
2017-06-27,-0.002911608524554965
2017-06-28,0.00655068931907099
2017-06-29,0.00035278108974967637
2017-06-30,-0.002233727123898799
2017-07-03,0.03676503969632727
2017-07-05,-0.004546476366746988
2017-07-06,-0.005442296754310849
2017-07-07,0.0072323843088839546
2017-07-10,0.00900433375817955
2017-07-11,-0.012576482427950508
2017-07-12,0.0018303536421726552
2017-07-13,0.004225254686967439
2017-07-14,-0.00030318634541359746
2017-07-17,0.004208548604129225
2017-07-18,0.00932537409540335
2017-07-19,0.006396922677829098
2017-07-20,0.00026043463989156024
2017-07-21,0.003752742351390337
2017-07-24,0.003701845858835595
2017-07-25,-0.01619180856430591
2017-07-26,-0.02515658973489454
2017-07-27,-0.0018844859863994534
2017-07-28,0.0012714168495666645
2017-07-31,0.00973646602446765
2017-08-01,0.0060973454334407595
2017-08-02,0.005113935458804786
2017-08-03,0.0027136907861193826
2017-08-04,-0.001466067232086643
2017-08-07,-0.0003010188768403088
2017-08-08,0.0022590996967586374
2017-08-09,0.009504728763444659
2017-08-10,0.0021580673637831005
2017-08-11,-0.015707378357493473
2017-08-14,0.014599877597451627
2017-08-15,-0.005688917738808308
2017-08-16,-0.0018700503239817978
2017-08-17,-0.016522092548312828
2017-08-18,0.001981038455838968
2017-08-21,-0.002091183786754658
2017-08-22,0.0046100534434732054
2017-08-23,-0.00337539499702022
2017-08-24,-0.019711504787003564
2017-08-25,0.010209114106706885
2017-08-28,-0.02824311920363709
2017-08-29,-0.001581510893766902
2017-08-30,-0.0029309635978876925
2017-08-31,0.002899666235999687
2017-09-01,-0.011344141997275292
2017-09-05,-0.0692086428746519
2017-09-06,-0.016479779117376192
2017-09-07,-0.06790388140509873
2017-09-08,0.04973081652643829
2017-09-11,0.042610557383686354
2017-09-12,0.005561489524582575
2017-09-13,0.00030021226502441323
2017-09-14,-0.01727254802874545
2017-09-15,0.010336308959884466
2017-09-18,-0.021540351136723146
2017-09-19,-0.003485235017426924
2017-09-20,-0.004692715541604331
2017-09-21,0.011031103247959972
2017-09-22,-0.0045755019194823054
2017-09-25,-0.010253622775962756
2017-09-26,-0.016388317814486242
2017-09-27,0.0036772008028533865
2017-09-28,0.008141996522916584
2017-09-29,0.024721697629812356
2017-10-02,0.003896843102080938
2017-10-03,0.00017458714781160012
2017-10-04,-0.007064397450723847
2017-10-05,-0.0041721921203586865
2017-10-06,-0.0076736772723414726
2017-10-09,0.00448884196462318
2017-10-10,-0.005530464322862749
2017-10-11,-0.010054934220420919
2017-10-12,0.019324921913113302
2017-10-13,0.060403051341655134
2017-10-16,-0.009937329469874023
2017-10-17,-0.007223214940952238
2017-10-18,-0.005921970715639158
2017-10-19,0.009574373674422487
2017-10-20,-0.0024445116585678495
2017-10-23,-0.003464635648337766
2017-10-24,-0.006657066181389393
2017-10-25,-0.005719648218501905
2017-10-26,0.008628979747286492
2017-10-27,0.008512297558302295
2017-10-30,0.009158087462403763
2017-10-31,-0.006983790359727404
2017-11-01,-0.011202513605419684
2017-11-02,-0.03130456364623646
2017-11-03,0.0017588946032385255
2017-11-06,0.0027212407425885043
2017-11-07,-0.006259624327026203
2017-11-08,0.0058584180577399
2017-11-09,0.010641025902107693
2017-11-10,0.0015165963018888284
2017-11-13,-0.01120546197207184
2017-11-14,-0.010588434073284914
2017-11-15,0.013885957904561597
2017-11-16,-0.01657425159865744
2017-11-17,0.0037699304042748683
2017-11-20,-0.01095814649839888
2017-11-21,-0.007103184271194052
2017-11-22,-0.013543622027599844
2017-11-24,-0.0071607674820731715
2017-11-27,0.024808228822506218
2017-11-28,0.01460956839531935
2017-11-29,-0.010088411204642767
2017-11-30,-0.014097047549015196
2017-12-01,-0.00701278512390735
2017-12-04,-0.020636660805667062
2017-12-05,-0.006602461382948954
2017-12-06,-0.005137704494820872
2017-12-07,-0.0033164483503862474
2017-12-08,0.009126996202861282
2017-12-11,0.024448874394660702
2017-12-12,0.010806144760654668
2017-12-13,-0.01319265119651758
2017-12-14,0.0035956606148224157
2017-12-15,0.020257321608065704
2017-12-18,-0.01301180018251924
2017-12-19,-0.0015505087031274511
2017-12-20,-0.010828007935919315
2017-12-21,0.008914147341607004
2017-12-22,0.002334759076812354
2017-12-26,0.0035625668803589416
2017-12-27,0.0011375023084272406
2017-12-28,0.011774031331779344
2017-12-29,-0.005885938764569665
2018-01-02,-0.02164882602485041
2018-01-03,0.015244838343548173
2018-01-04,0.00910030441421239
2018-01-05,0.0026156187099686257
2018-01-08,-0.016190988016864694
2018-01-09,-0.008228562621486413
2018-01-10,0.013920346921837412
2018-01-11,0.012910583122898167
2018-01-12,0.006238735627312808
2018-01-16,-0.006467419214761683
2018-01-17,0.01459023790083469
2018-01-18,-0.012212439513749507
2018-01-19,0.006092102728900706
2018-01-22,0.026268790623024563
2018-01-23,0.004945858315211327
2018-01-24,0.0013814731219956577
2018-01-25,-0.004440434292320106
2018-01-26,-0.007274801555370414
2018-01-29,-0.0018754649103687182
2018-01-30,-0.00598729057791092
2018-01-31,0.010331758638034705
2018-02-01,0.0014793549585241372
2018-02-02,-0.0023029104987221105
2018-02-05,-0.01820482194287043
2018-02-06,0.0749237839207797
2018-02-07,0.01807528058597141
2018-02-08,-0.02286197917455035
2018-02-09,-0.005351337491362074
2018-02-12,-0.001209370092982942
2018-02-13,-0.00542859544393004
2018-02-14,0.018515413310366657
2018-02-15,-0.0008244110705498686
2018-02-16,0.003589480882083995
2018-02-20,0.0
2018-02-21,-0.013648024860549723
2018-02-22,-0.0022504267073165662
2018-02-23,0.014786815047825197
2018-02-26,-0.005392196294712326
2018-02-27,0.006414623796830332
2018-02-28,-0.012089811911641157
2018-03-01,-0.007742160783715479
2018-03-02,0.002600831645495516
2018-03-05,0.06422580933647337
2018-03-06,0.006520570393482528
2018-03-07,0.0034159012394110455
2018-03-08,0.006808060606421362
2018-03-09,0.020636580880242228
2018-03-12,-0.004683470800471046
2018-03-13,0.0014539193454452537
2018-03-14,-0.005348213390848788
2018-03-15,-0.0038407806282839685
2018-03-16,0.007826586001252078
2018-03-19,0.004858620176234174
2018-03-20,-0.009175159066218797
2018-03-21,-0.0025744049105993483
2018-03-22,-0.024268871859233432
2018-03-23,-0.018397850612182576
2018-03-26,0.015363843810681344
2018-03-27,-0.0069319370509646205
2018-03-28,0.030434814823962375
2018-03-29,-0.00584512020257677
2018-04-02,-0.009345099103018728
2018-04-03,0.010297851675222791
2018-04-04,0.004785211284085156
2018-04-05,-0.007279191532168827
2018-04-06,-0.008346394016369496
2018-04-09,0.01411974760022261
2018-04-10,-0.0063604625289434
2018-04-11,0.014832202586019916
2018-04-12,-0.0359615575396488
2018-04-13,-0.005824966151193656
2018-04-16,0.006942398425855867
2018-04-17,-0.013908855486797655
2018-04-18,-0.014387820509383031
2018-04-19,-0.006232687131322301
2018-04-20,0.01914579383528192
2018-04-23,-0.0065994731423353326
2018-04-24,-0.0028937649941823684
2018-04-25,-0.01720826423033628
2018-04-26,-0.035476581525657136
