Date,MCHP
2015-04-13,-0.009400082376664787
2015-04-14,-0.01473890111359688
2015-04-15,0.026844251267445163
2015-04-16,0.0029935866741037653
2015-04-17,-0.021090153860060967
2015-04-20,0.008333120803705185
2015-04-21,-0.007659671534133605
2015-04-22,0.0014219281656708826
2015-04-23,-0.014807286148359022
2015-04-24,-0.025530113456073145
2015-04-27,0.0004226022839446397
2015-04-28,0.012460318961468042
2015-04-29,-0.006674919055623674
2015-04-30,0.0008396655169100598
2015-05-01,0.019513478919634952
2015-05-04,0.005144969998394977
2015-05-05,-0.02661730196736123
2015-05-06,-0.009045321981848486
2015-05-07,0.006368044326990674
2015-05-08,0.03290460933721273
2015-05-11,0.008576580455390559
2015-05-12,-0.006073886039459242
2015-05-13,0.011611115846334341
2015-05-14,0.0038259797286570585
2015-05-15,-0.01183571204130962
2015-05-18,-0.005684155923157075
2015-05-19,-0.006211108550357225
2015-05-20,0.007450675653207561
2015-05-21,-0.005957246851728049
2015-05-22,0.0002065016044543455
2015-05-26,-0.013223323932019748
2015-05-27,0.015494040075142879
2015-05-28,0.007835186312664888
2015-05-29,0.005114673517177204
2015-06-01,-0.0008139422003018426
2015-06-02,-0.016296632518520537
2015-06-03,-0.005591212545856705
2015-06-04,-0.014785576262077993
2015-06-05,0.0031705840583065026
2015-06-08,-0.016856142077629754
2015-06-09,0.0038572254949624796
2015-06-10,0.014304524098117888
2015-06-11,0.0027360961084823554
2015-06-12,-0.00587744617387187
2015-06-15,0.005067539656210984
2015-06-16,0.0029410468601482886
2015-06-17,0.0033520189223839036
2015-06-18,0.02317268220251112
2015-06-19,0.013466993267495342
2015-06-22,0.014898136064260603
2015-06-23,-0.004165794410499801
2015-06-24,-0.014342642785353021
2015-06-25,-0.0028295820657876503
2015-06-26,-0.018646060730851066
2015-06-29,-0.025196143470457733
2015-06-30,0.004872813868026293
2015-07-01,-0.016656222093635265
2015-07-02,-0.0023585359920971216
2015-07-06,-0.016333230300676904
2015-07-07,-0.0021849430844431694
2015-07-08,-0.021458254903668483
2015-07-09,-0.011411704890288088
2015-07-10,0.01516503243758005
2015-07-13,0.00222924626140264
2015-07-14,0.006007184020976997
2015-07-15,-0.005528538635924507
2015-07-16,-0.010229207015331254
2015-07-17,-0.003819562275978461
2015-07-20,-0.007892942541822046
2015-07-21,-0.004319550301929542
2015-07-22,-0.0390412248532539
2015-07-23,0.013780269721834548
2015-07-24,-0.018748574334394585
2015-07-27,-0.0021496919010871585
2015-07-28,0.021062890982255222
2015-07-29,0.0025782511657108653
2015-07-30,0.0032736117788962904
2015-07-31,-0.001631195326467827
2015-08-03,-0.0011672439294452275
2015-08-04,0.0
2015-08-05,0.02430475183772507
2015-08-06,-0.013689282570917727
2015-08-07,0.007633625398473898
2015-08-10,0.01974275443123452
2015-08-11,-0.01575880633658855
2015-08-12,0.002973389781914415
2015-08-13,-0.010490164388500145
2015-08-14,-0.0023047904787831808
2015-08-17,0.005313467294391971
2015-08-18,-0.013557394584128413
2015-08-19,-0.005823339327920896
2015-08-20,-0.026944548598091922
2015-08-21,-0.016615043261082874
2015-08-24,-0.017139537333288102
2015-08-25,-0.014200536740813119
2015-08-26,0.03841300649217594
2015-08-27,0.039912208737295174
2015-08-28,0.011935697947149215
2015-08-31,-0.017113885173520527
2015-09-01,-0.05082336241903307
2015-09-02,0.018591777963885336
2015-09-03,0.015818745030300452
2015-09-04,-0.017728575124349
2015-09-08,0.09414637341687815
2015-09-09,-0.002966264049420575
2015-09-10,-0.0038311633656883393
2015-09-11,-0.0070137799033713755
2015-09-14,0.0006834323542737053
2015-09-15,0.002049001369382575
2015-09-16,-0.0022719316502091136
2015-09-17,-0.013208506646098406
2015-09-18,-0.01223188518877627
2015-09-21,-0.0016357523672044794
2015-09-22,-0.017318083581232102
2015-09-23,-0.015241402336352072
2015-09-24,-0.0016930013169639269
2015-09-25,0.0024225159335782287
2015-09-28,-0.012566750977848762
2015-09-29,0.019823970302717653
2015-09-30,0.034077222258110274
2015-10-01,-0.02088650405013348
2015-10-02,0.028205932782470855
2015-10-05,0.039188499324787074
2015-10-06,0.006211270629552956
2015-10-07,0.013668425736037992
2015-10-08,0.014571664028725673
2015-10-09,-0.008145784983377036
2015-10-12,0.00021592731499398
2015-10-13,-0.004753742651743553
2015-10-14,0.027138713378673796
2015-10-15,0.0004227497218727283
2015-10-16,-0.00824013606128815
2015-10-19,0.006177994065579284
2015-10-20,0.0035996545358700782
2015-10-21,-0.005063461161443628
2015-10-22,0.03604773234168879
2015-10-23,0.005116169357154865
2015-10-26,-0.012216997933231832
2015-10-27,-0.011956469761066568
2015-10-28,0.01314426421782433
2015-10-29,-0.02409406397039393
2015-10-30,0.018991335561187928
2015-11-02,0.012424924464301323
2015-11-03,-0.0014317126705444272
2015-11-04,0.0034822302193675547
2015-11-05,-0.02204544823763188
2015-11-06,-0.0012521747667800787
2015-11-09,-0.0006270643347655591
2015-11-10,-0.013801765988214365
2015-11-11,-0.0012722832194784761
2015-11-12,-0.015498677527327254
2015-11-13,-0.01574286618870835
2015-11-16,0.006792283894639928
2015-11-17,0.002828802703782385
2015-11-18,0.027536644932063314
2015-11-19,0.004257398981848626
2015-11-20,0.004238770754549037
2015-11-23,-0.01646275721795587
2015-11-24,0.01351961977738192
2015-11-25,-0.0016941767739713232
2015-11-27,0.011452973557561474
2015-11-30,0.0123715054647211
2015-12-01,0.004349788429621304
2015-12-02,-0.03773989788143739
2015-12-03,-0.004929430462991324
2015-12-04,0.02024594813049463
2015-12-07,-0.014566442598634932
2015-12-08,-0.010068367337673134
2015-12-09,-0.01514840079062918
2015-12-10,-0.0035159126921573414
2015-12-11,-0.015655673474359477
2015-12-14,-0.0006721261730812111
2015-12-15,0.032727985680816696
2015-12-16,0.022574601745283696
2015-12-17,-0.014222212246520205
2015-12-18,-0.007536394829752435
2015-12-21,0.016489109642467747
2015-12-22,0.006830313360690177
2015-12-23,0.0029682917452018565
2015-12-24,-0.0010572145354571516
2015-12-28,0.005713303127657721
2015-12-29,0.01241315161758183
2015-12-30,-0.007896513523998894
2015-12-31,-0.025136680155356972
2016-01-04,-0.01203242217021161
2016-01-05,-0.007394410314685462
2016-01-06,-0.015556788755084372
2016-01-07,-0.05052283859533013
2016-01-08,-0.026488407742502385
2016-01-11,-0.0007224586641264574
2016-01-12,0.008433496896387505
2016-01-13,-0.012902973563808096
2016-01-14,0.017670987580086228
2016-01-15,-0.036155897861995356
2016-01-19,0.029121727430385658
2016-01-20,0.02757726324809484
2016-01-21,0.017736647921178017
2016-01-22,-0.010777459702101866
2016-01-25,0.0013912042463846142
2016-01-26,0.024305393270494635
2016-01-27,-0.02079109468968321
2016-01-28,-0.003923478907724487
2016-01-29,0.03823014542689318
2016-02-01,-0.008480213580872809
2016-02-02,-0.02813437286691778
2016-02-03,-0.019916596632579497
2016-02-04,0.009924429760731712
2016-02-05,-0.012166566070411666
2016-02-08,-0.023685545444839584
2016-02-09,0.0009708177492022685
2016-02-10,-0.02399460404197551
2016-02-11,-0.01539587069686943
2016-02-12,0.019167405410177363
2016-02-16,0.030190830301407567
2016-02-17,0.024741730786916438
2016-02-18,-0.007588461717622508
2016-02-19,0.009290179474489957
2016-02-22,0.016521146999894265
2016-02-23,-0.018806668272818627
2016-02-24,0.03360131051944659
2016-02-25,0.00297651473177174
2016-02-26,0.024423435976307584
2016-02-29,-0.008689879017388602
2016-03-01,0.016408202049059684
2016-03-02,0.011499488943806258
2016-03-03,0.008307635456055396
2016-03-04,0.015394776425811552
2016-03-07,0.019005033009097172
2016-03-08,-0.022003382542270855
2016-03-09,0.01799858423739109
2016-03-10,-0.00862976427768436
2016-03-11,0.03205934828119772
2016-03-14,-0.01049140895259959
2016-03-15,-0.00020811793362096598
2016-03-16,-0.001247745820352253
2016-03-17,0.008328478010657614
2016-03-18,0.014040750005855696
2016-03-21,-0.007330614023818516
2016-03-22,-0.009025546532409057
2016-03-23,-0.007244793918201209
2016-03-24,0.0033357438061309974
2016-03-28,-0.002285529130282682
2016-03-29,0.01666304248575501
2016-03-30,0.0006148089513591248
2016-03-31,-0.013104040690150587
2016-04-01,0.0016594264055453944
2016-04-04,0.002071455042479853
2016-04-05,0.0055807785513963815
2016-04-06,-0.0002056722435367364
2016-04-07,-0.01562501451802123
2016-04-08,0.011904773141688585
2016-04-11,-0.001032046710747525
2016-04-12,-0.00206622586310079
2016-04-13,0.01904811273766982
2016-04-14,0.0010156255380102674
2016-04-15,-0.010351144746881369
2016-04-18,0.0028712473835714736
2016-04-19,-0.0077709674578145815
2016-04-20,0.022052573902505923
2016-04-21,-0.0032264649780500143
2016-04-22,0.005664750316966227
2016-04-25,-0.0028161935493020707
2016-04-26,0.010288315347509736
2016-04-27,0.005191806996282855
2016-04-28,-0.016487823832057158
2016-04-29,-0.018582304761153634
2016-05-02,0.015641371379397917
2016-05-03,-0.011145381832101786
2016-05-04,-0.007786616029599069
2016-05-05,-0.012391859178361275
2016-05-06,0.002718824342853088
2016-05-09,-0.007924928358768235
2016-05-10,0.01618671579073383
2016-05-11,-0.0004136084278140162
2016-05-12,-0.02048826176384022
2016-05-13,-0.0035920302342420385
2016-05-16,0.016751395853823237
2016-05-17,-0.0035454916637542855
2016-05-18,0.011511233003174803
2016-05-19,-0.00687897224341294
2016-05-20,0.0247684370666037
2016-05-23,0.0008195983233150184
2016-05-24,0.02251315149233868
2016-05-25,0.004203628815032445
2016-05-26,0.009766782799303764
2016-05-27,0.006513970379436129
2016-05-31,0.01353234089949984
2016-06-01,0.0005803334321965448
2016-06-02,0.00019318770028475818
2016-06-03,0.0017401748292869001
2016-06-06,-0.0009650266581471278
2016-06-07,0.020285828830985286
2016-06-08,0.0034085152402965058
2016-06-09,-0.004151614035931228
2016-06-10,-0.009854085612208796
2016-06-13,-0.006507280630286827
2016-06-14,0.005586821488990035
2016-06-15,-0.0019158047879651585
2016-06-16,-0.0009597410705206588
2016-06-17,-0.016138570583009715
2016-06-20,0.012888110305889544
2016-06-21,0.0007713186721385323
2016-06-22,-0.006164324551709233
2016-06-23,0.024229499296489765
2016-06-24,-0.04485235822495559
2016-06-27,-0.046364135865112566
2016-06-28,0.025555649273758974
2016-06-29,0.006888005433776101
2016-06-30,0.021327742256912696
2016-07-01,-0.006697943117369265
2016-07-05,-0.01150339913393772
2016-07-06,-0.0070224655896935495
2016-07-07,0.01838753637467372
2016-07-08,0.029166551704802757
2016-07-11,0.009254267418492557
2016-07-12,0.014326423156717949
2016-07-13,0.002825000984159054
2016-07-14,0.006760279434879779
2016-07-15,0.0029848023756591235
2016-07-18,0.005021155626625751
2016-07-19,-0.006106630076856856
2016-07-20,0.011729650044769668
2016-07-21,-0.009937140228767682
2016-07-22,0.006877351780995911
2016-07-25,0.0018459672339987687
2016-07-26,0.056568972320679256
2016-07-27,-0.00453439666324984
2016-07-28,-0.006832340846891216
2016-07-29,-0.018522001592836124
2016-08-01,0.0030553645963879994
2016-08-02,-0.014871896062059298
2016-08-03,0.006366108644598967
2016-08-04,0.007590567418567451
2016-08-05,0.014529285553477322
2016-08-08,0.0012374639657917186
2016-08-09,0.07063409866010062
2016-08-10,-0.004618023505471802
2016-08-11,0.006959395868246121
2016-08-12,-0.004278538203390414
2016-08-15,0.011568250408968694
2016-08-16,-0.00620821415458761
2016-08-17,0.0019728251138799724
2016-08-18,0.010562863288627877
2016-08-19,0.001143249830020121
2016-08-22,-0.0004894254851881552
2016-08-23,0.00212161541170075
2016-08-24,-0.006188833837491692
2016-08-25,0.0018025512831174595
2016-08-26,0.007361726985475769
2016-08-29,0.00032463105351276944
2016-08-30,-0.0027600972520208655
2016-08-31,0.00781409359171148
2016-09-01,0.0143757449477524
2016-09-02,-0.0017517437554630533
2016-09-06,-0.0066996764932666375
2016-09-07,-0.02392788214306918
2016-09-08,-0.0019746710923559396
2016-09-09,-0.03527830908647034
2016-09-12,0.022898042832960153
2016-09-13,-0.012195053815971524
2016-09-14,0.0047354850065599585
2016-09-15,0.01733707666473605
2016-09-16,-0.0021508982820555023
2016-09-19,0.004642536380977669
2016-09-20,-0.0064365739471873296
2016-09-21,0.015282386710983475
2016-09-22,0.0009815878229995079
2016-09-23,-0.008826356151371728
2016-09-26,-0.0028033516678993564
2016-09-27,0.014056605164963099
2016-09-28,0.0053814877171589615
2016-09-29,0.005190297903439944
2016-09-30,0.0027434747490011624
2016-10-03,-0.0051495859269337085
2016-10-04,-0.008087877229594254
2016-10-05,0.013046191696792553
2016-10-06,0.007405056071816407
2016-10-07,-0.008309454035671404
2016-10-10,-0.012085007854691021
2016-10-11,-0.026422993660907834
2016-10-12,-0.01155988827764709
2016-10-13,-0.009999738491865973
2016-10-14,0.010100743283272262
2016-10-17,-0.005084670438531003
2016-10-18,0.0027256074692234566
2016-10-19,0.01953801455352644
2016-10-20,-0.004999240940496641
2016-10-21,-0.0035168346680690687
2016-10-24,0.019159526570899033
2016-10-25,0.004452624298077357
2016-10-26,-0.005910563901209365
2016-10-27,-0.0031378194029431095
2016-10-28,-0.0009939471470414851
2016-10-31,0.0041457641229487585
2016-11-01,-0.0061105989466612165
2016-11-02,-0.005317450584692129
2016-11-03,-0.0038419812924846974
2016-11-04,0.00989416199797355
2016-11-07,0.033377673990428125
2016-11-08,0.027800003525545902
2016-11-09,0.00547212370312633
2016-11-10,-0.029077993480810305
2016-11-11,0.011371212999850888
2016-11-14,0.006017116709976289
2016-11-15,0.026129424603904328
2016-11-16,0.007056466576232268
2016-11-17,0.002465862513238548
2016-11-18,-0.013445440214763904
2016-11-21,0.009756801120871517
2016-11-22,0.0056752885290325406
2016-11-23,0.008235175321608557
2016-11-25,-0.0004536684930350754
2016-11-28,-0.0027239846347106855
2016-11-29,0.0019724752522021216
2016-11-30,0.0022717625788148954
2016-12-01,-0.07479602992532741
2016-12-02,0.01339223795431188
2016-12-05,0.019017058419470878
2016-12-06,0.004111883460327981
2016-12-07,0.015908000310130177
2016-12-08,0.010697717142873264
2016-12-09,-0.010124620499351367
2016-12-12,-0.014256744414400058
2016-12-13,0.023424061431603027
2016-12-14,-0.0007680038976504155
2016-12-15,0.01199072369407328
2016-12-16,-0.019748086511500174
2016-12-19,0.007438967752079861
2016-12-20,0.004460506122963448
2016-12-21,-0.0019906672531637692
2016-12-22,0.003222437172342163
2016-12-23,0.00030557384325891057
2016-12-27,0.0
2016-12-28,-0.011162142063145475
2016-12-29,0.0013920654191199588
2016-12-30,-0.009419741821993788
2017-01-03,-0.004676264563034271
2017-01-04,-0.00046993460366162587
2017-01-05,-0.01927290298883011
2017-01-06,0.01741494354462847
2017-01-09,0.011620599559285738
2017-01-10,0.006674799513350926
2017-01-11,0.025135197475743887
2017-01-12,0.0
2017-01-13,-0.002106292280523836
2017-01-17,-0.020952560233413187
2017-01-18,0.023864472160869843
2017-01-19,-0.012180214843288906
2017-01-20,0.01887656069242416
2017-01-23,0.0014941425635961458
2017-01-24,0.012979051418283705
2017-01-25,0.013549348918822535
2017-01-26,-0.017291484303069482
2017-01-27,0.016708534121489427
2017-01-30,0.004363131749552052
2017-01-31,-0.024760977123362005
2017-02-01,0.015738617088747686
2017-02-02,0.005408402101439336
2017-02-03,0.00945083210031994
2017-02-06,-0.0037453999280148143
2017-02-07,0.006505969885814755
2017-02-08,0.06004002970155198
2017-02-09,-0.038888850831197974
2017-02-10,-0.0004231524142102039
2017-02-13,-0.0033847759141862888
2017-02-14,0.001698512334658897
2017-02-15,0.01582320713655494
2017-02-16,0.0023905562481083553
2017-02-17,-0.00041835569291404084
2017-02-21,0.011160718407881465
2017-02-22,0.007725998185706295
2017-02-23,-0.00451775421889844
2017-02-24,0.001650407659066433
2017-02-27,0.004119341925554965
2017-02-28,-0.008341669411503605
2017-03-01,0.015444023196426793
2017-03-02,-0.00855479651799429
2017-03-03,0.0039718741510588185
2017-03-06,0.008458430664700645
2017-03-07,-0.0010821618667982147
2017-03-08,-0.004198345831305628
2017-03-09,-0.0006799009924933763
2017-03-10,0.006396198226839234
2017-03-13,0.0074376277493863885
2017-03-14,-0.00684605674025851
2017-03-15,0.007163875798322783
2017-03-16,-0.0053682480049813686
2017-03-17,0.002158483839231895
2017-03-20,0.0009428447870283296
2017-03-21,-0.02703448871788494
2017-03-22,0.016035560706334495
2017-03-23,-0.010204116550036835
2017-03-24,0.005498070316758419
2017-03-27,-0.00451114031971156
2017-03-28,0.009338202020882536
2017-03-29,0.0024487622464377523
2017-03-30,0.002714546521074057
2017-03-31,-0.0013534794042325826
2017-04-03,-0.007725743145489461
2017-04-04,0.003278271566394375
2017-04-05,-0.00585459792231946
2017-04-06,0.006847404548757652
2017-04-07,0.007345071435640671
2017-04-10,-0.00877665228179847
2017-04-11,-0.01021650906407734
2017-04-12,-0.007019119789844264
2017-04-13,0.0012472909110501362
2017-04-17,0.010797385973824625
2017-04-18,0.015201522110079857
2017-04-19,0.009847638446515816
2017-04-20,0.01028586531390685
2017-04-21,-0.015866868594486938
2017-04-24,0.020422028297339967
2017-04-25,0.010269894682047642
2017-04-26,-0.007559082503767245
2017-04-27,0.007879029067391796
2017-04-28,-0.015244274730164653
2017-05-01,0.007674100820478591
2017-05-02,-0.006171296674493898
2017-05-03,-0.005813435599245187
2017-05-04,-0.0031890484279631925
2017-05-05,0.002132990862610651
2017-05-08,0.0038582134724720607
2017-05-09,0.013119012545732556
2017-05-10,0.026946173450364652
2017-05-11,0.006750252461442896
2017-05-12,-0.0005057801290040409
2017-05-15,0.01430361784513301
2017-05-16,0.018719763135937706
2017-05-17,-0.040303564851316476
2017-05-18,0.01276435160178191
2017-05-19,0.015219472738646322
2017-05-22,0.0115990667981698
2017-05-23,0.0029587939289217324
2017-05-24,0.0038112524057896113
2017-05-25,0.001346742017092284
2017-05-26,-0.0008559040837378129
2017-05-30,0.00991396101574571
2017-05-31,0.009574851142217122
2017-06-01,0.0015606719526402024
2017-06-02,0.010907153889656351
2017-06-05,0.002015865068487166
2017-06-06,0.008045990751746723
2017-06-07,0.013030029391811304
2017-06-08,0.006488626428510225
2017-06-09,-0.038913082239626307
2017-06-12,-0.004791253066681822
2017-06-13,0.00541628147491946
2017-06-14,-0.014725352271908632
2017-06-15,-0.008869825717072177
2017-06-16,-0.004168103043028615
2017-06-19,0.01698865858258669
2017-06-20,-0.027357139963208876
2017-06-21,0.00597333907095754
2017-06-22,-0.00940195379359765
2017-06-23,0.018983147022157087
2017-06-26,-0.015810855449452155
2017-06-27,-0.019800900300493973
2017-06-28,0.014229545279777822
2017-06-29,-0.030690034437622415
2017-06-30,-0.0025848746292097546
2017-07-03,-0.017750497337630233
2017-07-05,0.028096613722402353
2017-07-06,-0.010520835693206498
2017-07-07,0.016078906885842237
2017-07-10,0.005104420785795094
2017-07-11,0.00444429919861844
2017-07-12,0.013272238742393583
2017-07-13,-0.008358454761484113
2017-07-14,0.016983136107000973
2017-07-17,0.002350686781527056
2017-07-18,0.006664101632591013
2017-07-19,0.009072083100578388
2017-07-20,0.008868745596204208
2017-07-21,-0.026011398036741462
2017-07-24,-0.0040800593115609685
2017-07-25,0.004841751524007787
2017-07-26,0.021620709359488233
2017-07-27,-0.021284256031065096
2017-07-28,-0.0028419572403859394
2017-07-31,-0.008178646822728619
2017-08-01,0.0036232830480664724
2017-08-02,-0.0063486106139925
2017-08-03,0.010774121813378779
2017-08-04,0.03482870484394618
2017-08-07,0.017846651122465307
2017-08-08,-0.004236539994641131
2017-08-09,-0.012053509743309099
2017-08-10,-0.02822981514941514
2017-08-11,0.0119399395736548
2017-08-14,0.022016861264239074
2017-08-15,0.003213474112112369
2017-08-16,-0.0015425501425199162
2017-08-17,-0.02563288665162411
2017-08-18,-0.0008572245485886087
2017-08-21,-0.0006126447780717692
2017-08-22,0.014472815916557247
2017-08-23,0.0022972805625403048
2017-08-24,-0.0025331077649122236
2017-08-25,-0.0007256435008681228
2017-08-28,0.013675186713663745
2017-08-29,0.0008358391625735706
2017-08-30,0.022068426688664378
2017-08-31,0.01307210760681965
2017-09-01,0.012096766473244758
2017-09-05,-0.0154809966621543
2017-09-06,-0.004277962269669255
2017-09-07,0.014747174891918569
2017-09-08,-0.009383730343340502
2017-09-11,0.020908103583788806
2017-09-12,0.0007922451227193594
2017-09-13,-0.0012438439465354278
2017-09-14,0.010187905033682831
2017-09-15,0.004258262936489121
2017-09-18,0.015510012627413694
2017-09-19,-0.0003301336479037964
2017-09-20,-0.029237003869271194
2017-09-21,0.0006794862208692187
2017-09-22,0.014822356969322437
2017-09-25,-0.0180620879886062
2017-09-26,-0.003519898585287007
2017-09-27,0.013217765015849592
2017-09-28,0.0024740473894526716
2017-09-29,0.007179609156395816
2017-10-02,0.008576660043030815
2017-10-03,0.0018773633067481477
2017-10-04,0.009700223299510702
2017-10-05,-0.003275298481865696
2017-10-06,0.002738639904012574
2017-10-09,-0.0006558950201086544
2017-10-10,0.004700208389321725
2017-10-11,0.0001087648274149533
2017-10-12,-0.0016316755716311304
2017-10-13,-0.00021805208204472848
2017-10-16,0.001416980391431677
2017-10-17,-0.002067682180819319
2017-10-18,0.004580131118975261
2017-10-19,0.01009535142119411
2017-10-20,-0.003438677959409997
2017-10-23,-0.0012944371462240145
2017-10-24,0.0075587024910566125
2017-10-25,-0.010609659362648016
2017-10-26,0.008665569392961148
2017-10-27,0.017181963057666394
2017-10-30,0.00517331797215026
2017-10-31,-0.004306273678694517
2017-11-01,-0.019092974601351287
2017-11-02,0.005054348306622991
2017-11-03,0.0021401077550384784
2017-11-06,0.01815071438757543
2017-11-07,-0.04110758215912058
2017-11-08,0.014982540234464548
2017-11-09,-0.02154945454398094
2017-11-10,0.008259095132743477
2017-11-13,-0.005898017292151003
2017-11-14,-0.00010945591473243699
2017-11-15,-0.015602875459267751
2017-11-16,0.013282849717516143
2017-11-17,0.005727854318427594
2017-11-20,0.004981688111969085
2017-11-21,0.005252131381549452
2017-11-22,-0.016000952857634032
2017-11-24,0.006305564844806266
2017-11-27,-0.022424828470978042
2017-11-28,0.01855380609645918
2017-11-29,-0.044159912990737515
2017-11-30,0.004735296245562903
2017-12-01,0.00011487253855291257
2017-12-04,-0.008045561607618268
2017-12-05,-0.0010431280394492815
2017-12-06,0.0011599270371736026
2017-12-07,0.012513465324467843
2017-12-08,0.00022849399924118607
2017-12-11,-0.00022844180166026185
2017-12-12,-0.01773699622905145
2017-12-13,0.006524016084473949
2017-12-14,-0.010764060762341487
2017-12-15,0.014976182178481734
2017-12-18,0.02559032521929594
2017-12-19,0.006968886089635973
2017-12-20,0.0070321956213581505
2017-12-21,-0.008424319980470774
2017-12-22,-0.006035745073375898
2017-12-26,-0.0032613485858149494
2017-12-27,-0.002595243377543799
2017-12-28,0.002375718512933833
2017-12-29,-0.008238183898799378
2018-01-02,0.028788930381760336
2018-01-03,0.015042391071717454
2018-01-04,0.0023974613908466225
2018-01-05,0.0029351553419978416
2018-01-08,0.003902118700405577
2018-01-09,-0.0011877292248267945
2018-01-10,-0.01686317121002201
2018-01-11,0.012754320816060538
2018-01-12,0.014439209773879247
2018-01-16,-0.0011771198483291334
2018-01-17,0.028822596270260847
2018-01-18,0.013226270823666564
2018-01-19,0.0016447204937797277
2018-01-22,0.012724290325055065
2018-01-23,-0.0017227311260306077
2018-01-24,-0.032074307764085375
2018-01-25,-0.03020158202504397
2018-01-26,0.04790233572048974
2018-01-29,-0.00030970105981587004
2018-01-30,-0.019508668246076888
2018-01-31,0.0024213892286195637
2018-02-01,-0.007141402383938122
2018-02-02,-0.013010347881642792
2018-02-05,-0.04083139674391545
2018-02-06,0.027038897453336652
2018-02-07,-0.09801995325121304
2018-02-08,-0.03630430695956899
2018-02-09,0.01426753464742947
2018-02-12,0.024432539982440327
2018-02-13,-0.026620442880704753
2018-02-14,0.0173249893079912
2018-02-15,0.0034058831627035158
2018-02-16,0.011153030408964204
2018-02-20,0.021830863813262047
2018-02-21,-0.008366903231807554
2018-02-22,-0.0027330594432698474
2018-02-23,0.014775958990778326
2018-02-26,0.014325518670191606
2018-02-27,0.025122064031423808
2018-02-28,0.0042914360044712385
2018-03-01,0.0010121650988852426
2018-03-02,0.025499536815855706
2018-03-05,0.03483417028129998
2018-03-06,0.02222926782283685
2018-03-07,-0.010355378644945179
2018-03-08,-0.0024065672829560736
2018-03-09,0.038074457934868855
2018-03-12,0.012832107728318665
2018-03-13,-0.022047048541252945
2018-03-14,-0.007956733744958866
2018-03-15,0.0028793780357918575
2018-03-16,0.006664513763269486
2018-03-19,-0.012324421652200157
2018-03-20,0.01619055942351344
2018-03-21,0.006799108393310549
2018-03-22,-0.026811588817568288
2018-03-23,-0.02630757136760775
2018-03-26,0.04233567913863978
2018-03-27,-0.03663626325358127
2018-03-28,-0.03432205075730366
2018-03-29,0.0021938530247882504
2018-04-02,-0.040827369208595976
2018-04-03,0.01597628842783938
2018-04-04,0.012916843339236372
2018-04-05,-0.006209659050685268
2018-04-06,-0.037380226883418244
2018-04-09,-0.0008113119141893721
2018-04-10,0.0293503902520853
2018-04-11,-0.0025922792564283537
2018-04-12,0.006328027714219031
2018-04-13,-0.019425323270026662
2018-04-16,-0.012596069676632182
2018-04-17,0.03293509068698053
2018-04-18,-0.01201285573159483
2018-04-19,-0.03250004460297584
2018-04-20,0.0063428214669516425
2018-04-23,-0.014939451415601268
2018-04-24,-0.023222722951059094
2018-04-25,0.0065501335689373
2018-04-26,0.02313812166708784
2018-04-27,-0.0028270230711442412
2018-04-30,-0.011812076851142939
2018-05-01,0.016256451065219668
2018-05-02,-0.0028228292078141815
2018-05-03,0.01568768323135017
