Date,SRE
2015-06-02,-0.011989845989156867
2015-06-03,-0.014487980908901799
2015-06-04,-0.004390564374437966
2015-06-05,-0.004122616413775648
2015-06-08,-0.007990866076613812
2015-06-09,9.721341622759283e-05
2015-06-10,0.0027168100272016993
2015-06-11,0.006871479475424991
2015-06-12,-0.011342012199117901
2015-06-15,-0.0026249570494586427
2015-06-16,0.002047359837080931
2015-06-17,0.015272341679904322
2015-06-18,0.0029703732887387257
2015-06-19,-0.00678285807793455
2015-06-22,-0.0014426275961351154
2015-06-23,-0.01232935577307026
2015-06-24,-0.015116107491499053
2015-06-25,-0.00887419470655193
2015-06-26,0.00040261207989722436
2015-06-29,-0.0016090646461922598
2015-06-30,-0.003424338907672131
2015-07-01,-0.001010892546726816
2015-07-02,0.015580453835426056
2015-07-06,-0.0046824767963252745
2015-07-07,0.012912263894909737
2015-07-08,0.002371259582197416
2015-07-09,-0.012913527797469238
2015-07-10,0.00968699166460385
2015-07-13,0.006429281316171709
2015-07-14,0.002260473456843215
2015-07-15,0.005490894019802628
2015-07-16,0.013263109518275362
2015-07-17,-0.014436406507500665
2015-07-20,-0.0037113295602689833
2015-07-21,-0.01303686408966509
2015-07-22,0.0026817252287021365
2015-07-23,-0.01247990100780616
2015-07-24,-0.0008024865449616225
2015-07-27,0.007327718583384657
2015-07-28,0.00019940027893139423
2015-07-29,0.0021916124289784733
2015-07-30,0.002684183108240479
2015-07-31,0.00912147549806508
2015-08-03,0.009530779821595114
2015-08-04,-0.027153541770076117
2015-08-05,0.007302691388979099
2015-08-06,-0.004468815630508494
2015-08-07,0.015961604753998992
2015-08-10,0.005007800320015798
2015-08-11,0.004885248422110244
2015-08-12,0.024112737356440705
2015-08-13,-0.0023732197875520056
2015-08-14,0.009992069785884183
2015-08-17,0.0023559214568138476
2015-08-18,-0.007332267349148047
2015-08-19,-0.006628676936229483
2015-08-20,-0.005719949769151023
2015-08-21,-0.02243527611433782
2015-08-24,-0.03158104014396568
2015-08-25,-0.021774516821457923
2015-08-26,0.003520247236220353
2015-08-27,0.009388029572379386
2015-08-28,-0.0049059216868074795
2015-08-31,-0.02578044130249646
2015-09-01,-0.027728106363121174
2015-09-02,-0.002385524509468495
2015-09-03,0.015108672912286014
2015-09-04,-0.008030585032734905
2015-09-08,0.003345841891375212
2015-09-09,-0.015814570673976402
2015-09-10,-0.015194895118330165
2015-09-11,0.002553154275793945
2015-09-14,-0.00011059826372294967
2015-09-15,0.005979214714065595
2015-09-16,0.0067144977830539965
2015-09-17,0.016072319898585707
2015-09-18,-0.005380112619298161
2015-09-21,0.006815753093180277
2015-09-22,-0.0006445004907860152
2015-09-23,-0.0020584509743514223
2015-09-24,0.006839628775348494
2015-09-25,0.012939220117701211
2015-09-28,0.0009581031081884461
2015-09-29,0.004572964783075895
2015-09-30,0.023925454734485374
2015-10-01,-0.0033086026241514466
2015-10-02,0.0029047720579042924
2015-10-05,0.0173765438057909
2015-10-06,-0.007014638360557601
2015-10-07,0.0012284718797266336
2015-10-08,0.01912251352762917
2015-10-09,0.000602283265432435
2015-10-12,0.006116962309445473
2015-10-13,0.0019935493633707058
2015-10-14,-0.011339911497751598
2015-10-15,0.013281111912673449
2015-10-16,0.008936554540466046
2015-10-19,0.0022634919808719456
2015-10-20,-0.0037314492929094722
2015-10-21,-0.003153929267230904
2015-10-22,0.013545631762408528
2015-10-23,-0.010145453883288913
2015-10-26,-0.00019714587149055607
2015-10-27,-0.0043368377495629495
2015-10-28,-0.0009901154771968512
2015-10-29,0.003864496393554573
2015-10-30,0.010957861591824436
2015-11-02,-0.00019533629284529397
2015-11-03,0.020119112584707777
2015-11-04,0.010244250615394801
2015-11-05,-0.013267688572506597
2015-11-06,-0.03073384215605912
2015-11-09,-0.005647891091256629
2015-11-10,0.009466514905906331
2015-11-11,0.0017769837303309721
2015-11-12,-0.019511126353468966
2015-11-13,-0.006432218394633371
2015-11-16,0.026502071288927898
2015-11-17,-0.01350014858573767
2015-11-18,0.009889274230280964
2015-11-19,0.005538542336076091
2015-11-20,0.005017265210982336
2015-11-23,-0.010668551605164889
2015-11-24,-0.00791441409923399
2015-11-25,-0.010969728282159363
2015-11-27,0.004638633481558907
2015-11-30,-0.0041150391682246434
2015-12-01,0.00836430867397664
2015-12-02,-0.016789882292560954
2015-12-03,-0.01443394034660006
2015-12-04,0.007322878994042492
2015-12-07,-0.027336950087622824
2015-12-08,-0.010315869678650391
2015-12-09,-0.0028718634044392344
2015-12-10,-0.013119839578805914
2015-12-11,-0.013402310528295658
2015-12-14,0.006791959033068062
2015-12-15,0.009793260044309138
2015-12-16,0.03717700935174739
2015-12-17,-0.0031170279693193415
2015-12-18,-0.016049981696536042
2015-12-21,-0.0025422219859362327
2015-12-22,-0.0026553010268037802
2015-12-23,0.03561516689889155
2015-12-24,-0.005386099774787545
2015-12-28,0.00031205024191138797
2015-12-29,-0.0020820792973332836
2015-12-30,-0.010432868690955943
2015-12-31,-0.008856254983745981
2016-01-04,-0.008828856368739313
2016-01-05,0.01191245626033055
2016-01-06,-0.024286535665056785
2016-01-07,-0.05434830401324853
2016-01-08,0.00954024122659125
2016-01-11,0.021177580198334933
2016-01-12,-0.008362056480146207
2016-01-13,0.014616501145382488
2016-01-14,0.02992022429360741
2016-01-15,-0.010221838832355612
2016-01-19,0.005544082775881476
2016-01-20,-0.02648652823011577
2016-01-21,0.010994078036773658
2016-01-22,0.02822934871803806
2016-01-25,-0.016451508799013914
2016-01-26,0.0016295379238171481
2016-01-27,-0.009650934773512199
2016-01-28,0.016424139995419695
2016-01-29,0.020682898335648403
2016-02-01,0.009709795725043602
2016-02-02,-0.0015676809199643982
2016-02-03,0.0012559199573278779
2016-02-04,-0.0034503893526537377
2016-02-05,-0.0026226707395370363
2016-02-08,0.0004205575093987335
2016-02-09,0.008411943661191357
2016-02-10,0.012617522188558494
2016-02-11,-0.027391957683914225
2016-02-12,-0.010375442004661894
2016-02-16,0.010377512764449648
2016-02-17,0.011224046939103394
2016-02-18,0.014450366152394922
2016-02-19,0.003818883114807825
2016-02-22,0.015424444228057999
2016-02-23,0.0008101021362429961
2016-02-24,0.0007083176762596732
2016-02-25,0.00010105714516162045
2016-02-26,-0.033869558502948593
2016-02-29,0.009942341228337481
2016-03-01,0.0006208249495480711
2016-03-02,0.008905724811888227
2016-03-03,0.011598408512331293
2016-03-04,-0.007102787926764331
2016-03-07,-0.004700557450983078
2016-03-08,0.009650952429715254
2016-03-09,0.005389565457126544
2016-03-10,-0.006371864312448183
2016-03-11,0.012418506367777082
2016-03-14,0.006133089374438017
2016-03-15,0.0012990001227102255
2016-03-16,0.004191593760972223
2016-03-17,0.024050982013653188
2016-03-18,0.0018439386025084215
2016-03-21,-0.003196698884924465
2016-03-22,0.005824826478568301
2016-03-23,-0.008857049743184353
2016-03-24,0.007070593657145574
2016-03-28,0.001852506119059072
2016-03-29,0.013724051285759042
2016-03-30,-0.0065289182093354325
2016-03-31,0.00560537153459939
2016-04-01,0.017972148810833755
2016-04-04,-0.007458449323966443
2016-04-05,-0.01949961027020619
2016-04-06,0.0011642907872244646
2016-04-07,0.0014535224777187938
2016-04-08,0.008610997637956919
2016-04-11,-0.008825364102507782
2016-04-12,0.007452505850701563
2016-04-13,-0.001153091639226722
2016-04-14,-0.0005767691649710693
2016-04-15,0.006640163960298429
2016-04-18,-0.001147274263898268
2016-04-19,-0.002584111994615834
2016-04-20,-0.017080951637192143
2016-04-21,-0.01913490051998379
2016-04-22,0.006668495862241608
2016-04-25,0.001581929054335962
2016-04-26,-0.0009869549469440075
2016-04-27,0.016501712142744873
2016-04-28,0.0021387585804117926
2016-04-29,0.0025223194396801762
2016-05-02,0.014900881584249515
2016-05-03,0.0
2016-05-04,0.0017158119071150058
2016-05-05,0.003521629421193939
2016-05-06,-0.006449620437845915
2016-05-09,-0.0012405192059077308
2016-05-10,0.0002867118621954212
2016-05-11,0.00659287319116264
2016-05-12,0.00018980256847389576
2016-05-13,-0.009205374630878893
2016-05-16,0.0020111102857491847
2016-05-17,-0.006022100569939015
2016-05-18,-0.015964908625958008
2016-05-19,0.006450364348972615
2016-05-20,0.006312087263133037
2016-05-23,-0.007719985928346551
2016-05-24,0.014587527500038
2016-05-25,0.00239597206393527
2016-05-26,0.0018169380007644342
2016-05-27,0.005535915967594507
2016-05-31,0.016801261289955294
2016-06-01,-0.0031743769784414733
2016-06-02,-0.0004682954686050511
2016-06-03,0.02557867187043028
2016-06-06,-0.003928418676366063
2016-06-07,-0.0031183941113743785
2016-06-08,0.007912686328430674
2016-06-09,0.004107343067233371
2016-06-10,-0.006636471697301749
2016-06-13,0.001190066094627129
2016-06-14,0.006215880671977203
2016-06-15,-0.008630319636483308
2016-06-16,0.0023824359251038985
2016-06-17,0.0023768668193333564
2016-06-20,-0.0031008545077984007
2016-06-21,0.010337642094089716
2016-06-22,-0.008239802177395728
2016-06-23,0.014151272974631146
2016-06-24,-0.006661998809365244
2016-06-27,0.009516360921655753
2016-06-28,-0.0017624525149575465
2016-06-29,0.007515088250645174
2016-06-30,0.02471456776936032
2016-07-01,-0.004647985542132194
2016-07-05,0.0009690443230696566
2016-07-06,0.007922712305320267
2016-07-07,-0.012576769032467072
2016-07-08,0.009287388247547934
2016-07-11,0.0015772469476913464
2016-07-12,-0.00936164953133145
2016-07-13,0.008125518752162497
2016-07-14,-0.009549637675328682
2016-07-15,-0.001061596473769022
2016-07-18,0.000177210639827452
2016-07-19,-0.005666411380010672
2016-07-20,-0.002849396466310994
2016-07-21,0.009554368403200897
2016-07-22,0.006368748691185422
2016-07-25,-0.007734289710090159
2016-07-26,-0.004783171663575336
2016-07-27,-0.012993603949192911
2016-07-28,0.004327977138295358
2016-07-29,0.004489003226801458
2016-08-01,-0.0024130727351444614
2016-08-02,-0.007346928012817
2016-08-03,-0.003971831788375901
2016-08-04,-0.0005435098486559209
2016-08-05,-0.029467904346928364
2016-08-08,-0.000560221965081209
2016-08-09,-0.005515241570236862
2016-08-10,0.0034780183365261674
2016-08-11,0.002154178823648323
2016-08-12,0.0
2016-08-15,-0.010094397250035136
2016-08-16,-0.010480576467159053
2016-08-17,0.013454015152688958
2016-08-18,0.02118439284917817
2016-08-19,-0.004702021889061325
2016-08-22,-0.0017599428876393652
2016-08-23,-0.00825931510838196
2016-08-24,-0.0006548376798310995
2016-08-25,-0.002715423227648728
2016-08-26,-0.019434930470842326
2016-08-29,0.002968302478456808
2016-08-30,-0.006682747604329076
2016-08-31,0.00557448068964983
2016-09-01,-0.008888444449962174
2016-09-02,0.005785788052575791
2016-09-06,0.017162260210521696
2016-09-07,-0.00047120737371619814
2016-09-08,0.00961875075963703
2016-09-09,-0.03885672382883221
2016-09-12,0.015840578402322336
2016-09-13,-0.019132988028569775
2016-09-14,0.015604761977346282
2016-09-15,0.010276140704050363
2016-09-16,0.013498068452209244
2016-09-19,0.012380376849035146
2016-09-20,0.004446567573254345
2016-09-21,0.017063273399978263
2016-09-22,0.0028115516765039317
2016-09-23,-0.006059228907506986
2016-09-26,0.007733685477523844
2016-09-27,-0.016590265994549602
2016-09-28,0.004344596743793172
2016-09-29,-0.015646398663120897
2016-09-30,0.0022442602154411073
2016-10-03,-0.01968474876498405
2016-10-04,-0.022459272605404146
2016-10-05,9.733708499770621e-05
2016-10-06,0.003504480798400378
2016-10-07,-0.004171058571099118
2016-10-10,0.016072358996477076
2016-10-11,-0.014763737396176202
2016-10-12,0.007005841012307501
2016-10-13,0.01072587918930501
2016-10-14,-0.005640825314220166
2016-10-17,0.004326619037162471
2016-10-18,0.005743716097862395
2016-10-19,-0.0039021254754858514
2016-10-20,0.006688609206158214
2016-10-21,-0.004745834968934659
2016-10-24,0.00343362186690066
2016-10-25,0.011405443171233376
2016-10-26,-0.009961551474535812
2016-10-27,-0.0074039043760893986
2016-10-28,0.0050683691030353195
2016-10-31,0.019029646457608962
2016-11-01,-0.021008284340855665
2016-11-02,-0.05236064267050211
2016-11-03,0.016304381455717554
2016-11-04,0.011091199564337018
2016-11-07,0.019295008012932824
2016-11-08,0.0029785972942268923
2016-11-09,-0.04512342260612967
2016-11-10,-0.024380654323186146
2016-11-11,-0.01593998479221137
2016-11-14,-0.009927738894347393
2016-11-15,0.024382501009877933
2016-11-16,0.012983082693882597
2016-11-17,0.012409663876315591
2016-11-18,0.0029134495850688946
2016-11-21,-0.0011015117438377686
2016-11-22,0.004813927932902029
2016-11-23,-0.015071562685355144
2016-11-25,0.007904247346857352
2016-11-28,0.017997362369027936
2016-11-29,0.00019740097673159873
2016-11-30,-0.014515712624182275
2016-12-01,-0.004509235251920374
2016-12-02,0.00553635324230517
2016-12-05,-0.009910002439565302
2016-12-06,-0.0025274681154644485
2016-12-07,0.008716794834794594
2016-12-08,0.000602497493391585
2016-12-09,0.011347845498448361
2016-12-12,0.022639292935803246
2016-12-13,0.009515397808317116
2016-12-14,-0.03193214420568069
2016-12-15,0.001192267744120512
2016-12-16,0.013595330547820028
2016-12-19,0.013511063867873263
2016-12-20,-0.004057245217053973
2016-12-21,-0.012221222785093966
2016-12-22,0.002847859760399807
2016-12-23,-0.004504555182577419
2016-12-27,0.003121775000223037
2016-12-28,-0.012940693962663175
2016-12-29,0.01070831018415852
2016-12-30,-0.0034658750440453856
2017-01-03,0.004868921825076367
2017-01-04,0.008602884920339005
2017-01-05,-0.0023529605618700655
2017-01-06,0.011399399666289112
2017-01-09,-0.014962925852579967
2017-01-10,-0.003156302134246447
2017-01-11,0.01058771342552034
2017-01-12,-0.0028397450283156322
2017-01-13,-0.0006875466431977006
2017-01-17,0.016016536065148745
2017-01-18,0.0036750630466237943
2017-01-19,-0.016380541006588922
2017-01-20,0.0035265763357161806
2017-01-23,-0.002342658653891272
2017-01-24,0.0045986260310151295
2017-01-25,-0.0009739211302201012
2017-01-26,-0.0028275635853116654
2017-01-27,-0.008212524427423373
2017-01-30,-0.0061120205734079835
2017-01-31,0.015572177706518309
2017-02-01,-0.00947340744172076
2017-02-02,0.012817809023986992
2017-02-03,0.0006814616997974365
2017-02-06,-0.0018484360315775827
2017-02-07,-0.0004872440920312693
2017-02-08,0.01618717967253369
2017-02-09,-0.005373744836593031
2017-02-10,0.006753569003173254
2017-02-13,0.0077621858907575
2017-02-14,-0.007892570549428046
2017-02-15,-9.57945520420056e-05
2017-02-16,0.015145524330742788
2017-02-17,-0.00047224977563653514
2017-02-21,0.005952081097104989
2017-02-22,0.0062920228042020465
2017-02-23,0.0126926553758826
2017-02-24,0.005345188583482541
2017-02-27,-0.0025666783378327507
2017-02-28,0.013601494909426748
2017-03-01,-0.00580290127829286
2017-03-02,0.0009121067412143358
2017-03-03,-0.004737958369009032
2017-03-06,0.0064998772709454755
2017-03-07,0.005821375064972045
2017-03-08,-0.019352499312196403
2017-03-09,-0.003596327174070324
2017-03-10,0.012494155314474176
2017-03-13,0.0032906119528661737
2017-03-14,-0.005466608624510316
2017-03-15,0.018963172326822653
2017-03-16,-0.009619658590892755
2017-03-17,0.00544648597988262
2017-03-20,-0.003340440904237685
2017-03-21,0.01545171379089405
2017-03-22,0.006111929261801707
2017-03-23,-0.003216008243199897
2017-03-24,0.007976301937957508
2017-03-27,-0.007735550096069743
2017-03-28,0.00421174424989168
2017-03-29,-0.007049378521111982
2017-03-30,-0.009435501925924905
2017-03-31,0.00244931101754875
2017-04-03,-0.005791825163136255
2017-04-04,0.004733085811787552
2017-04-05,-0.008515871993482693
2017-04-06,0.002832730875596212
2017-04-07,-0.0006379413034287573
2017-04-10,0.008843902010648552
2017-04-11,-0.0015364283197095707
2017-04-12,0.008870459209279424
2017-04-13,0.0003589325245161312
2017-04-17,0.0068161133068185276
2017-04-18,0.002137805627305145
2017-04-19,-0.00888877159624979
2017-04-20,0.00708523837427788
2017-04-21,0.002048186591726342
2017-04-24,0.006932144879913116
2017-04-25,0.0027359598887142234
2017-04-26,-0.005457164475238474
2017-04-27,0.0037171869143561853
2017-04-28,-0.0034390031356235085
2017-05-01,-0.010882920527092832
2017-05-02,0.003130611195321542
2017-05-03,-0.006420547167689583
2017-05-04,-0.00044862631584574597
2017-05-05,0.007003994156145943
2017-05-08,-0.001872602471197804
2017-05-09,-0.003662550389007979
2017-05-10,0.001075498288239496
2017-05-11,-0.0025077189487128226
2017-05-12,0.002155335744318476
2017-05-15,0.0031357483856848667
2017-05-16,-0.01196881042518938
2017-05-17,-0.0005421730763672805
2017-05-18,0.001808822707892066
2017-05-19,0.006681277272737818
2017-05-22,0.012286957497475326
2017-05-23,0.0035437826329842714
2017-05-24,0.004326115222343052
2017-05-25,0.0069442183492614
2017-05-26,-0.000610949695643348
2017-05-30,0.010307491744795172
2017-05-31,0.0071762131730575
2017-06-01,0.0055800129463257075
2017-06-02,0.0030730756763428513
2017-06-05,-0.0005957799008199371
2017-06-06,-0.003065571728619987
2017-06-07,0.0033314885378830095
2017-06-08,-0.016431538117994915
2017-06-09,-0.004587432340014241
2017-06-12,-0.0025216170987812925
2017-06-13,-0.0022665708585156707
2017-06-14,-0.0003493819098254747
2017-06-15,0.004981669047899651
2017-06-16,0.012263286284717845
2017-06-19,-0.003522689143307667
2017-06-20,-0.0039659586621817455
2017-06-21,-0.014196701705001868
2017-06-22,-0.00447863731678666
2017-06-23,-0.00493969547799511
2017-06-26,0.010903268709667069
2017-06-27,-0.002805627205963779
2017-06-28,-0.004748722424709806
2017-06-29,-0.0016786906739143514
2017-06-30,-0.0021241695802851623
2017-07-03,-0.005055454649214641
2017-07-05,-0.00194857959222694
2017-07-06,-0.001979699960427239
2017-07-07,-0.0035158236948246158
2017-07-10,0.0021714781032964314
2017-07-11,0.000902658946369872
2017-07-12,0.005682316247770602
2017-07-13,0.0009865656456449212
2017-07-14,0.004838326932423032
2017-07-17,-0.0010701434375405272
2017-07-18,0.001517631323192603
2017-07-19,0.006595017634650757
2017-07-20,0.009916951022590492
2017-07-21,0.007627323483602622
2017-07-24,-0.01392141714525652
2017-07-25,-0.0050295604527021975
2017-07-26,0.005054984804363283
2017-07-27,-0.00220575988519367
2017-07-28,-0.000353809849564124
2017-07-31,-0.00026534230945474135
2017-08-01,0.013096108018360253
2017-08-02,0.004804176143023531
2017-08-03,0.008605520313272663
2017-08-04,0.009997324906008576
2017-08-07,-0.0005971789769785296
2017-08-08,0.0031591129303130128
2017-08-09,-0.006468635457189675
2017-08-10,-0.005739803350050976
2017-08-11,-0.0038769071573775404
2017-08-14,0.00709262548210865
2017-08-15,0.003177834450207584
2017-08-16,0.0013699116827652347
2017-08-17,-0.0100036221435168
2017-08-18,0.006563776900027296
2017-08-21,0.01587289774131362
2017-08-22,-0.001013570438608391
2017-08-23,0.002959128460042315
2017-08-24,0.0037089979947364515
2017-08-25,-0.00033592812561955565
2017-08-28,0.001512267360124664
2017-08-29,-0.0036071101701985464
2017-08-30,-0.008671558727971096
2017-08-31,0.0015286228155639847
2017-09-01,8.483566287331712e-05
2017-09-05,-0.0025439346685417474
2017-09-06,-0.0037399609413882873
2017-09-07,0.01510254453902049
2017-09-08,0.0015970410828793913
2017-09-11,0.007552838727326039
2017-09-12,-0.01432620789917971
2017-09-13,-0.0018590018828235078
2017-09-14,0.008211732281138584
2017-09-15,0.001679607137631045
2017-09-18,-0.013664196471988577
2017-09-19,-0.0006799075506682684
2017-09-20,-0.008504794404735283
2017-09-21,0.001321767033339416
2017-09-22,0.00025871862340065555
2017-09-25,0.008107684201124954
2017-09-26,-0.005304515373774632
2017-09-27,-0.015138638827357442
2017-09-28,0.0006986972723539431
2017-09-29,-0.003927534846621561
2017-10-02,-0.0013141117195628604
2017-10-03,-0.000964898458970298
2017-10-04,0.006059195423836039
2017-10-05,-0.022171723574896385
2017-10-06,-0.0006248731490906545
2017-10-09,0.006074291522805142
2017-10-10,0.010476673707367157
2017-10-11,0.009928868207748076
2017-10-12,0.008874160072589454
2017-10-13,-0.009399490500113572
2017-10-16,-0.003569735777184113
2017-10-17,-0.0036691439445101226
2017-10-18,-0.008681147375247167
2017-10-19,0.009199131763059087
2017-10-20,0.0003506899404230879
2017-10-23,0.0026288237250848834
2017-10-24,0.004631550893432257
2017-10-25,-0.005654221063237763
2017-10-26,0.006998586669070939
2017-10-27,0.00460419100331344
2017-10-30,0.015652040998724415
2017-10-31,0.0004259050607537951
2017-11-01,-0.007404561166364787
2017-11-02,0.010117699403258129
2017-11-03,0.009930954362720401
2017-11-06,-0.0009242677115597342
2017-11-07,0.013880711363094544
2017-11-08,0.0042316868228542415
2017-11-09,0.0028916124074900296
2017-11-10,-0.002059447652607793
2017-11-13,0.006852113163128948
2017-11-14,0.0022140043135727705
2017-11-15,-0.014890075613027132
2017-11-16,-0.004567591849082953
2017-11-17,-0.0029201648233068145
2017-11-20,-0.005940884988191231
2017-11-21,0.00016831072383993728
2017-11-22,-0.0013465886818183614
2017-11-24,0.0003370186256816954
2017-11-27,0.006149878236764383
2017-11-28,0.0012560406030470705
2017-11-29,0.005686793161344905
2017-11-30,0.006070101344958889
2017-12-01,-0.004215247906390718
2017-12-04,8.294126458707751e-05
2017-12-05,-0.03543848855696363
2017-12-06,0.000774085581931816
2017-12-07,0.0010319889651904113
2017-12-08,0.002232998478830739
2017-12-11,0.011483411945439004
2017-12-12,-0.02829806223081066
2017-12-13,0.004795565509954303
2017-12-14,0.004685795312964647
2017-12-15,0.006477766332944279
2017-12-18,-0.012528970946114826
2017-12-19,-0.02502800210697298
2017-12-20,-0.0023174777955268233
2017-12-21,-0.044849535620174574
2017-12-22,0.013095173358805168
2017-12-26,-0.0034159981450252452
2017-12-27,-0.0010190725886338736
2017-12-28,0.0006822833956710017
2017-12-29,-0.0014945215540085321
2018-01-02,-0.014683712229943913
2018-01-03,0.026483175561923256
2018-01-04,-0.006658122919841802
2018-01-05,0.00958848138104229
2018-01-08,0.0002768228687393126
2018-01-09,-0.00792787156251784
2018-01-10,-0.003995386862847394
2018-01-11,-0.004571477035060223
2018-01-12,0.001780661337001499
2018-01-16,0.0015904965649491398
2018-01-17,-0.004389962978795348
2018-01-18,-0.005347951730204636
2018-01-19,-0.0002828013105050653
2018-01-22,-0.008868471095706432
2018-01-23,0.011137004001044781
2018-01-24,-0.005083491048502142
2018-01-25,0.006813018212745048
2018-01-26,-0.008176601595739963
2018-01-29,-0.010234098432594485
2018-01-30,0.013211926524716366
2018-01-31,0.011244439590573974
2018-02-01,-0.004578286179777846
2018-02-02,-0.008917877466026014
2018-02-05,-0.012596763108492559
2018-02-06,-0.008153866592978787
2018-02-07,0.006673280707808926
2018-02-08,-0.007013196315937442
2018-02-09,0.026606004686559936
2018-02-12,0.004806472458732447
2018-02-13,0.0017819971285086833
2018-02-14,-0.01254563348465454
2018-02-15,0.023798142159523028
2018-02-16,0.009538483817768117
2018-02-20,-0.013484484534429075
2018-02-21,-0.01962095482463211
2018-02-22,0.011477150810784265
2018-02-23,0.027475422443614006
2018-02-26,-0.0005475432310511064
2018-02-27,0.00483968069885532
2018-02-28,-0.009632742002165684
2018-03-01,-0.012295914747896597
2018-03-02,-0.0051095461538815945
2018-03-05,0.033616567878612225
2018-03-06,-0.012015495475543259
2018-03-07,-0.007315660186110073
2018-03-08,0.011330365833135625
2018-03-09,-0.006466764897798627
2018-03-12,0.006142009528751657
2018-03-13,0.008655969398483121
2018-03-14,0.01951236760091546
2018-03-15,-0.005848087588009587
2018-03-16,0.0073086386238740975
2018-03-19,-0.005220292367653423
2018-03-20,-0.01627684800497453
2018-03-21,-0.0017178711464914675
2018-03-22,0.00908549666830516
2018-03-23,-0.013935404456602574
2018-03-26,0.00926858792193519
2018-03-27,0.010911124727412513
2018-03-28,-0.007645345131893744
2018-03-29,0.008066704009688896
2018-04-02,-0.009800543414991147
2018-04-03,-0.006809969153111495
2018-04-04,0.00877672921796746
2018-04-05,0.010785160034689989
2018-04-06,-0.0035868687348568074
2018-04-09,0.00584919931428618
2018-04-10,-0.0008946040894266538
2018-04-11,-0.006178295345325324
2018-04-12,-0.006487255852322571
2018-04-13,0.0031742531576317567
2018-04-16,0.010576625801546502
2018-04-17,0.007245817281308797
2018-04-18,-0.008881062448922061
2018-04-19,-0.01102180950731746
2018-04-20,-0.005073610825611752
2018-04-23,-0.004644420111613812
2018-04-24,0.0053981016211757105
2018-04-25,-0.0052779442002315324
2018-04-26,0.009788648668180855
2018-04-27,0.011324383855330078
2018-04-30,0.0015226117291762264
2018-05-01,-0.0012518774283776235
