Date,BDX
2015-10-06,-0.017519282840060546
2015-10-07,0.019689389723327233
2015-10-08,-0.0008745952997954998
2015-10-09,0.004667647383480356
2015-10-12,0.005081182560510822
2015-10-13,-0.011194617108078342
2015-10-14,-0.008399757813205455
2015-10-15,0.009649263609704972
2015-10-16,0.018166068022658965
2015-10-19,0.0027946821058810745
2015-10-20,-0.0013575684927440435
2015-10-21,0.0
2015-10-22,-0.009373417285558183
2015-10-23,0.012784392127573874
2015-10-26,-0.0022823237800594365
2015-10-27,0.006076127204966086
2015-10-28,0.008667529995523449
2015-10-29,0.008875356095634723
2015-10-30,-0.004957181330339955
2015-11-02,0.016068029452393384
2015-11-03,0.012568338112885158
2015-11-04,0.02987089158143541
2015-11-05,0.008144959174734678
2015-11-06,0.0017080617858755698
2015-11-09,-0.0005900572161261497
2015-11-10,-0.0019684136565008004
2015-11-11,-0.0009859104924363482
2015-11-12,-0.02323015292117747
2015-11-13,0.0016843089249998222
2015-11-16,0.014191693335756428
2015-11-17,0.0011276775454300836
2015-11-18,0.003841474306798043
2015-11-19,-0.010425864018719255
2015-11-20,0.008402345668633293
2015-11-23,-0.0019839631091910226
2015-11-24,-0.002451897628142796
2015-11-25,-0.0028559909555587737
2015-11-27,0.007793557826043074
2015-11-30,-0.006874133264312854
2015-12-01,0.01610622795585326
2015-12-02,-0.005829171625165497
2015-12-03,-0.012188478288575832
2015-12-04,0.032548213535478654
2015-12-07,-0.007686955206912871
2015-12-08,0.011375786601652838
2015-12-09,-0.011829674266904067
2015-12-10,0.009681594183137854
2015-12-11,-0.017298473914917345
2015-12-14,0.009955319392123574
2015-12-15,0.000652849103456532
2015-12-16,0.016961125269824073
2015-12-17,0.00012886212894303029
2015-12-18,-0.017895455409528083
2015-12-21,0.0030695941053457965
2015-12-22,0.00507816479299894
2015-12-23,0.009717301211523033
2015-12-24,0.0002569496100699453
2015-12-28,-0.003464410489617653
2015-12-29,0.0074659154913927495
2015-12-30,-0.007026616766405147
2015-12-31,-0.008621359951236918
2016-01-04,-0.03984696477967731
2016-01-05,0.003176919293267799
2016-01-06,-0.00997192958136961
2016-01-07,-0.016401221489037554
2016-01-08,-0.015014098776422014
2016-01-11,-0.008499653606459545
2016-01-12,0.009209766874729963
2016-01-13,-0.007511248629961442
2016-01-14,0.028504998754668165
2016-01-15,-0.02049379836313292
2016-01-19,0.0004913037282958665
2016-01-20,-0.01150873232369154
2016-01-21,0.005608210821027804
2016-01-22,0.021955861522766185
2016-01-25,0.0009669160174490266
2016-01-26,0.00420958644353564
2016-01-27,0.0036426880573396936
2016-01-28,-0.02574658185062062
2016-01-29,0.021718023032960776
2016-02-01,0.004471113404476146
2016-02-02,-0.006642886064022857
2016-02-03,-0.02736972434129803
2016-02-04,-0.022469564716359303
2016-02-05,-0.01928782773329263
2016-02-08,-0.017523491941265346
2016-02-09,0.010987560901964288
2016-02-10,0.013399036105288031
2016-02-11,-0.005950204045776841
2016-02-12,0.03310434176335675
2016-02-16,0.016522773563047766
2016-02-17,0.014002138814935616
2016-02-18,-0.006453696975187939
2016-02-19,0.012013083806588165
2016-02-22,0.0053828394037249705
2016-02-23,0.005354204750942504
2016-02-24,0.006896572895238817
2016-02-25,0.008136776231001175
2016-02-26,0.006524842066923053
2016-02-29,-0.014635390673988558
2016-03-01,0.01810809078536546
2016-03-02,0.00399678101144163
2016-03-03,-0.008094605406108402
2016-03-04,-0.0023409494185910873
2016-03-07,-0.0031514191424235616
2016-03-08,-0.005607110593514486
2016-03-09,-0.0005436134542201598
2016-03-10,0.009516462470513298
2016-03-11,0.008551669678150464
2016-03-14,0.006542829326463773
2016-03-15,-0.00975041877936722
2016-03-16,0.003282121862341114
2016-03-17,-0.01382039634953769
2016-03-18,0.017128214638746586
2016-03-21,-0.007121574800071806
2016-03-22,0.0025472594800721726
2016-03-23,-0.002072856338927953
2016-03-24,-0.0007371561679948568
2016-03-28,-0.0006704671611559299
2016-03-29,0.016708169731365796
2016-03-30,0.006731731365054117
2016-03-31,-0.004720105402463148
2016-04-01,0.010999808833316083
2016-04-04,0.009316226794003013
2016-04-05,-0.013297197968252461
2016-04-06,0.016747341229859325
2016-04-07,-0.0025090500906852498
2016-04-08,-0.002515823216068358
2016-04-11,-0.004720150904039544
2016-04-12,0.024429273994549305
2016-04-13,0.008308877201222309
2016-04-14,-0.004969246844442665
2016-04-15,0.006068731190487231
2016-04-18,0.002073707808236014
2016-04-19,-0.009343191268506357
2016-04-20,0.004620291272137145
2016-04-21,6.294495057979077e-05
2016-04-22,0.007245319948334217
2016-04-25,0.00237701686958558
2016-04-26,-0.004430501225239136
2016-04-27,0.01190865612665526
2016-04-28,0.0029727071197034327
2016-04-29,-0.004137579808265568
2016-05-02,-0.002231991433096603
2016-05-03,-0.0029211101086367153
2016-05-04,0.0072928655759938454
2016-05-05,0.02233897955050379
2016-05-06,-0.0022397488169439983
2016-05-09,0.006916045009361049
2016-05-10,0.010001099199698382
2016-05-11,-0.0035192423018243213
2016-05-12,0.0005981686885003779
2016-05-13,-0.005145074431819663
2016-05-16,0.01371104898827391
2016-05-17,-0.01862722564204744
2016-05-18,0.00012089189429054237
2016-05-19,-0.009126397055139401
2016-05-20,0.006465939499207263
2016-05-23,-0.005151781529826427
2016-05-24,0.011696663565357035
2016-05-25,0.005600401146817591
2016-05-26,0.0011368713074331183
2016-05-27,-0.0011957647695315377
2016-05-31,-0.003233909712354488
2016-06-01,0.0035446181621316963
2016-06-02,0.010237114588842244
2016-06-03,0.002844535171547369
2016-06-06,0.004432124757985267
2016-06-07,-0.004134280590937789
2016-06-08,0.009014397524491402
2016-06-09,0.0005285243279999907
2016-06-10,-0.005521534161336494
2016-06-13,-0.005552928227014697
2016-06-14,0.003920694111913869
2016-06-15,-0.01331295430579238
2016-06-16,0.003238309136119444
2016-06-17,-0.009025397181758099
2016-06-20,0.013510521773872464
2016-06-21,0.01184328370407206
2016-06-22,-0.0002941349552855188
2016-06-23,0.013061167956508912
2016-06-24,-0.031825395912938204
2016-06-27,-0.02219397683602553
2016-06-28,0.006564121685485702
2016-06-29,0.02492677977192348
2016-06-30,0.008444095226045611
2016-07-01,0.0002944599567584749
2016-07-05,0.009254780385446137
2016-07-06,0.005022937026980534
2016-07-07,0.006392736469941207
2016-07-08,0.01426383915890761
2016-07-11,0.004042280000670084
2016-07-12,-0.003686198695707188
2016-07-13,0.0013661858099998092
2016-07-14,0.0033533793398745626
2016-07-15,-0.008213835950598325
2016-07-18,-0.0038840741043322247
2016-07-19,0.0006882358204758354
2016-07-20,0.007219870919348281
2016-07-21,-0.005233764109673689
2016-07-22,-0.006805604003092491
2016-07-25,-0.005125032155967046
2016-07-26,0.01302257924899064
2016-07-27,-0.0028567501216890667
2016-07-28,0.008193716825400044
2016-07-29,0.00022714151575242703
2016-08-01,0.004431851080886284
2016-08-02,-0.001979808056277288
2016-08-03,-0.003684022397691611
2016-08-04,-0.02417815577185234
2016-08-05,0.012825618255666749
2016-08-08,-0.0012083904241603216
2016-08-09,0.003630482236826049
2016-08-10,0.0047086375612825915
2016-08-11,0.0099444620331548
2016-08-12,-0.015448902806952658
2016-08-15,0.0013220807995673045
2016-08-16,-0.008208969434193802
2016-08-17,0.0019100333419730386
2016-08-18,0.0034086133604249724
2016-08-19,0.000863299483806923
2016-08-22,0.0035091045289668
2016-08-23,0.0025792292612794032
2016-08-24,-0.00949045509523494
2016-08-25,0.005136838056908122
2016-08-26,0.007637611740295869
2016-08-29,0.010144104544732357
2016-08-30,0.002708175591202844
2016-08-31,-0.0029260416603948958
2016-09-01,-0.0010716390935310294
2016-09-02,0.0016945185714460909
2016-09-06,0.0031578041091282483
2016-09-07,0.0030470992449378453
2016-09-08,-0.006244315477823781
2016-09-09,-0.03198436479987765
2016-09-12,0.01339205369415386
2016-09-13,-0.012637895660970733
2016-09-14,0.009935799211595597
2016-09-15,0.018634146481911085
2016-09-16,-0.004658187745407827
2016-09-19,0.0026255397021601734
2016-09-20,0.0013095344547355836
2016-09-21,0.019841594552608033
2016-09-22,0.01209719917522123
2016-09-23,-0.011291285671739426
2016-09-26,-0.013872207762588018
2016-09-27,0.011072953627163207
2016-09-28,0.001117328530429118
2016-09-29,-0.015236981867295385
2016-09-30,0.01864690618217746
2016-10-03,-0.0073444302389359395
2016-10-04,-0.013059816509229494
2016-10-05,0.003236964424270461
2016-10-06,0.0026041902416797935
2016-10-07,0.0016373114383059217
2016-10-10,0.010090465830919548
2016-10-11,-0.029131483559820093
2016-10-12,-0.0028737058569631158
2016-10-13,-0.0035169552376155266
2016-10-14,-0.005379831834127269
2016-10-17,-0.002268388060645554
2016-10-18,0.007286759957054523
2016-10-19,-0.003298495994419004
2016-10-20,0.004703087670324901
2016-10-21,-0.004103229225072225
2016-10-24,-0.0009286467093209128
2016-10-25,-0.006854180787094433
2016-10-26,-0.020060551410034377
2016-10-27,-0.0017906507140915684
2016-10-28,0.00322884697271153
2016-10-31,0.0007152357715312085
2016-11-01,-0.009171628503224505
2016-11-02,0.003005193565737141
2016-11-03,0.037814087180189304
2016-11-04,0.010451568499661112
2016-11-07,0.01657228609877759
2016-11-08,0.0046096187597868266
2016-11-09,-0.021822887076705877
2016-11-10,0.004575874252397805
2016-11-11,-0.029895363193350177
2016-11-14,-0.0443767510757036
2016-11-15,0.02444705468376185
2016-11-16,0.014870239778687733
2016-11-17,0.024577325596287558
2016-11-18,-0.00899508088718215
2016-11-21,0.001221348127226518
2016-11-22,-0.02557065780853851
2016-11-23,0.004830819067836778
2016-11-25,0.013117028671445041
2016-11-28,-0.0022259473444727895
2016-11-29,0.014209173964283783
2016-11-30,-0.02101530728602863
2016-12-01,-0.026493348685887597
2016-12-02,0.0055276867356350845
2016-12-05,-0.006765890423060861
2016-12-06,0.00206812692826408
2016-12-07,-0.00018302508651624194
2016-12-08,-0.0021343531397622906
2016-12-09,0.017538676413198395
2016-12-12,0.0173566361487143
2016-12-13,-0.007556429120713637
2016-12-14,-0.0022009269419994704
2016-12-15,0.008584484381521706
2016-12-16,-0.008511418244536828
2016-12-19,-0.006020791736116915
2016-12-20,-0.003538300342722067
2016-12-21,-0.0010836465932261286
2016-12-22,-0.0003611099890078462
2016-12-23,0.0034353027227911337
2016-12-27,0.0034842154097316502
2016-12-28,-0.0071237183660313175
2016-12-29,0.0016884712882561104
2016-12-30,-0.003611232575068235
2017-01-03,-0.0024164276044637
2017-01-04,-0.0012716599672080164
2017-01-05,-0.0008487812631482461
2017-01-06,0.018750450164302546
2017-01-09,0.00583717383807314
2017-01-10,0.012257752415064438
2017-01-11,0.01620447026720928
2017-01-12,-0.001266532800012099
2017-01-13,-0.0008070531242846402
2017-01-17,0.00040369942149331983
2017-01-18,0.0032292101680593266
2017-01-19,-0.002643725972886757
2017-01-20,-0.007088809011985164
2017-01-23,-0.00818403671337431
2017-01-24,-0.003042628476542797
2017-01-25,0.007102961689135157
2017-01-26,-0.0027984009903129214
2017-01-27,0.024490436547702776
2017-01-30,-0.0026245211926679834
2017-01-31,0.014129060258119663
2017-02-01,0.009475559960044233
2017-02-02,-0.005587095228418049
2017-02-03,0.007866278337572252
2017-02-06,-0.00563084942145109
2017-02-07,0.0025230637823661084
2017-02-08,-0.004194292414480327
2017-02-09,-0.0014041848962002001
2017-02-10,0.0012373287468168126
2017-02-13,0.0029209268070153893
2017-02-14,0.0012322995643159196
2017-02-15,0.007383410832017434
2017-02-16,0.0029431127213548347
2017-02-17,0.0015505849952106576
2017-02-21,0.006190684060467522
2017-02-22,-0.0003843732029581437
2017-02-23,0.0019232855807831406
2017-02-24,0.006144019401267631
2017-02-27,-0.0032713122341618828
2017-02-28,0.001258478352014647
2017-03-01,0.012510015501982163
2017-03-02,-0.0032911593686799634
2017-03-03,-0.00021670688464270338
2017-03-06,-0.0010828114670548006
2017-03-07,-0.0029812709791411374
2017-03-08,0.0046391537924972415
2017-03-09,0.005487612546314358
2017-03-10,0.0012967007439368405
2017-03-13,-0.00221237591754464
2017-03-14,-0.010384000963604478
2017-03-15,0.008525788681192248
2017-03-16,-0.017177920319495832
2017-03-17,0.013342672478697803
2017-03-20,-0.006311323607262831
2017-03-21,-0.007173109070524264
2017-03-22,0.007280226681220858
2017-03-23,0.005858280265530258
2017-03-24,0.0008707707697626077
2017-03-27,-0.0005981520341098445
2017-03-28,0.000870821552344303
2017-03-29,-0.0002720745898235899
2017-03-30,-0.0008700131877095174
2017-03-31,-0.001469731388461737
2017-04-03,0.004579355956750186
2017-04-04,-0.006566178529799016
2017-04-05,0.0013107703863100006
2017-04-06,0.0004910756681377748
2017-04-07,0.0038711471186738677
2017-04-10,-0.00038003291194121935
2017-04-11,-0.0014129080707897534
2017-04-12,-0.0030468729476990086
2017-04-13,-0.0034388329336315637
2017-04-17,0.007503454414514499
2017-04-18,-0.003152792985526509
2017-04-19,0.004253306720900962
2017-04-20,0.010262789642567549
2017-04-21,-0.004084589741647049
2017-04-24,-0.0443631508729021
2017-04-25,0.01129474133353714
2017-04-26,0.004132814053575018
2017-04-27,0.015238039430074402
2017-04-28,0.024212692019097704
2017-05-01,-0.003155658317010479
2017-05-02,-0.005901911423304096
2017-05-03,-0.008203795178906903
2017-05-04,0.005986442721765073
2017-05-05,0.0029207944667701824
2017-05-08,-0.014994806273527339
2017-05-09,-0.010732372813817892
2017-05-10,-0.00498161859008428
2017-05-11,0.028371287179177473
2017-05-12,-0.0012986498045209904
2017-05-15,0.0027626347329621215
2017-05-16,-0.012856015444197677
2017-05-17,-0.006949539670128235
2017-05-18,0.006226607623621039
2017-05-19,0.008323842916073687
2017-05-22,0.0034761911004645984
2017-05-23,0.010012150793425212
2017-05-24,0.0020364345127545924
2017-05-25,-0.0012299870349152808
2017-05-26,-0.0015531978763151377
2017-05-30,0.008526586695153604
2017-05-31,0.006168068410967953
2017-06-01,0.019024401190314677
2017-06-02,0.0011928914088701337
2017-06-05,5.165623016112342e-05
2017-06-06,-0.006060167456102272
2017-06-07,0.007428098229278923
2017-06-08,-0.003946368038101
2017-06-09,0.0008864639841066335
2017-06-12,-0.005208391423249692
2017-06-13,0.007120414132939068
2017-06-14,0.0008321006338984915
2017-06-15,-0.0034806297883048787
2017-06-16,-0.0029185850187475326
2017-06-19,0.011448557696631001
2017-06-20,0.005064855902132459
2017-06-21,-0.004988062624958767
2017-06-22,0.008114292256219846
2017-06-23,0.00046135837872518515
2017-06-26,-0.002203461191586986
2017-06-27,0.0013865821003626877
2017-06-28,-0.00041021358922310736
2017-06-29,-0.008619551542692006
2017-06-30,0.00972959627112524
2017-07-03,-0.0024605771034353907
2017-07-05,0.012074401799224255
2017-07-06,-0.008325804370775458
2017-07-07,0.012542339527630286
2017-07-10,-0.001466139811220235
2017-07-11,-0.005671336567469654
2017-07-12,0.009013560204332638
2017-07-13,-0.0013122652777831645
2017-07-14,0.013795471410393167
2017-07-17,-0.003139919330460872
2017-07-18,0.005100272475020207
2017-07-19,0.005024268640013041
2017-07-20,0.006484552172481006
2017-07-21,0.009688720272969853
2017-07-24,0.0016074424044691948
2017-07-25,-0.006613816569342901
2017-07-26,-0.007588201630241431
2017-07-27,-0.005179478600828125
2017-07-28,0.0015373283212989364
2017-07-31,-0.0028716243813806663
2017-08-01,-0.0009931992520153532
2017-08-02,-0.0013414889908394123
2017-08-03,-0.01010311726152091
2017-08-04,-0.009301505894221851
2017-08-07,0.004009101918235114
2017-08-08,-0.006115935003263129
2017-08-09,0.006153569836420791
2017-08-10,0.0019208227118787669
2017-08-11,0.010796200290059232
2017-08-14,0.007037366110014265
2017-08-15,-0.0014373935634555135
2017-08-16,-0.00044639632972309773
2017-08-17,-0.010328266134075448
2017-08-18,-0.008128251221227956
2017-08-21,0.007486503197998928
2017-08-22,0.005974802471775398
2017-08-23,-0.013874991217528332
2017-08-24,0.0014169714265712674
2017-08-25,0.0035884259114691286
2017-08-28,0.0024173498307493713
2017-08-29,-0.0007533410716208389
2017-08-30,-0.005027795706980975
2017-08-31,0.007781805403333397
2017-09-01,-0.0014542740643017638
2017-09-05,0.004619752462707405
2017-09-06,-0.004198622930287388
2017-09-07,0.00539038081816301
2017-09-08,0.020694755251833064
2017-09-11,0.0008345820011372851
2017-09-12,-0.008191744553791569
2017-09-13,-0.027596587537438433
2017-09-14,0.0049844782067831606
2017-09-15,-0.011437265542207364
2017-09-18,0.0013821304092593856
2017-09-19,-0.013342689785770467
2017-09-20,0.005181085639418548
2017-09-21,-0.012577470531427215
2017-09-22,0.00783105702745579
2017-09-25,0.0007249524971773003
2017-09-26,0.005797138444189276
2017-09-27,-0.0013895651219154592
2017-09-28,-0.0023194048278876167
2017-09-29,0.01213869939641632
2017-10-02,0.001735270681877621
2017-10-03,-0.013042012074980125
2017-10-04,0.006555721966687633
2017-10-05,0.011538192831691108
2017-10-06,0.004208024398065557
2017-10-09,-0.004745466538364496
2017-10-10,-0.004311767252391685
2017-10-11,0.006215411837186879
2017-10-12,0.00668313765512174
2017-10-13,0.013076471454864125
2017-10-16,-0.0030283179855434827
2017-10-17,0.011204325674373461
2017-10-18,0.022898234327802358
2017-10-19,0.007895357425772298
2017-10-20,0.011797793589733985
2017-10-23,-0.0037766373884047244
2017-10-24,-0.00028449768548333143
2017-10-25,-0.0027491308663053493
2017-10-26,-0.0026140694089956673
2017-10-27,0.001239203432799263
2017-10-30,-0.006901783679407525
2017-10-31,9.613780814188289e-05
2017-11-01,-0.0029234985065710317
2017-11-02,0.0767088222008574
2017-11-03,0.0017405610124170412
2017-11-06,-0.009847755903833577
2017-11-07,-0.004185558281301738
2017-11-08,0.0007231822103814789
2017-11-09,0.013774128833857313
2017-11-10,-0.023387256041910387
2017-11-13,0.003511951043761341
2017-11-14,0.0020911315544804854
2017-11-15,-0.006169077854225824
2017-11-16,0.01104520714253221
2017-11-17,-0.005462271649429362
2017-11-20,0.005401381017960727
2017-11-21,0.024063517744927765
2017-11-22,-0.01146230465336262
2017-11-24,0.009142334099822014
2017-11-27,-0.003888818601223254
2017-11-28,0.007763775883972812
2017-11-29,-0.0011887312588124699
2017-11-30,0.005862317063225264
2017-12-01,-0.008238250609172937
2017-12-04,-0.0327397813649285
2017-12-05,0.0006851712704498691
2017-12-06,-0.0006847021322200497
2017-12-07,-0.001650258610814248
2017-12-08,0.00858555953327822
2017-12-11,-0.006236256589518319
2017-12-12,0.0031147037247354348
2017-12-13,-0.0002280127648947028
2017-12-14,-0.0007766142627168016
2017-12-15,0.01229591159983312
2017-12-18,0.0012191888616568392
2017-12-19,-0.0018038403587526952
2017-12-20,-0.010572665439937401
2017-12-21,-0.005525310371930603
2017-12-22,-0.0025252767760967076
2017-12-26,-0.0009669366552993441
2017-12-27,0.0013825029495135865
2017-12-28,-0.013804739781036024
2017-12-29,-0.0012129656563037994
2018-01-02,0.017658701193766557
2018-01-03,0.009869506656676519
2018-01-04,0.004545704820730245
2018-01-05,0.004932395456316074
2018-01-08,-0.0030621426051716805
2018-01-09,0.022674069219134507
2018-01-10,-0.008214971085109157
2018-01-11,0.00561123796720131
2018-01-12,0.008369544194641643
2018-01-16,0.0036448114726030933
2018-01-17,0.012382861857465066
2018-01-18,0.0032416300199917814
2018-01-19,0.010296390256707033
2018-01-22,0.0093812339351107
2018-01-23,-0.008449017421528926
2018-01-24,0.016743962659118816
2018-01-25,0.01554640459724288
2018-01-26,0.016216260919748926
2018-01-29,-0.00548166754051882
2018-01-30,-0.005838136065870803
2018-01-31,-0.0022999822780975787
2018-02-01,-0.005844922527551311
2018-02-02,-0.018259530875166075
2018-02-05,-0.05183264072071203
2018-02-06,0.012009911008065588
2018-02-07,-0.024613009487366
2018-02-08,-0.04722454859765113
2018-02-09,0.026957964003624157
2018-02-12,0.008059434274459543
2018-02-13,-0.015944135966898254
2018-02-14,0.021123458555204255
2018-02-15,0.011639066668674092
2018-02-16,0.00161775732653191
2018-02-20,-0.013684935482198513
2018-02-21,-0.005095256277951932
2018-02-22,-0.0017374261532123736
2018-02-23,0.009252517334050747
2018-02-26,0.021285345327539895
2018-02-27,8.867961017222648e-05
2018-02-28,-0.013463623751761244
2018-03-01,-0.01756590284859627
2018-03-02,-0.0021546650984365368
2018-03-05,-0.001746047710303289
2018-03-06,-0.0014266349087656005
2018-03-07,0.009863427366291644
2018-03-08,0.02331132570755834
2018-03-09,0.011994366493227604
2018-03-12,-0.002742043652861792
2018-03-13,-0.0073170737343178915
2018-03-14,-0.0014743102162536603
2018-03-15,0.0028184653735392473
2018-03-16,-0.0039258969800929355
2018-03-19,-0.016751038105540794
2018-03-20,0.0016854523302922697
2018-03-21,-0.006366344829329296
2018-03-22,-0.024027749359739614
2018-03-23,-0.012426688629399107
2018-03-26,0.02207980802949505
2018-03-27,-0.010360110508275788
2018-03-28,-0.0027695322265206546
2018-03-29,0.020100716573952182
2018-04-02,-0.015689940096511812
2018-04-03,0.016502793663656812
2018-04-04,0.009039507380772971
2018-04-05,0.0061706920746298355
2018-04-06,-0.02103317507349567
2018-04-09,0.008816817761721385
2018-04-10,0.028748942213541184
2018-04-11,-0.00688585277449405
2018-04-12,0.006032978101139452
2018-04-13,0.008592596254543894
2018-04-16,0.018635785872423538
2018-04-17,0.016814145432571648
2018-04-18,0.004112764481024822
2018-04-19,0.0036263339858269017
2018-04-20,-0.010032462745221404
2018-04-23,0.0006012848342644705
2018-04-24,-0.00918387327624881
2018-04-25,-0.006020098390061457
2018-04-26,0.0148151237188352
