Date,BA
2015-07-30,-0.007839597875925475
2015-07-31,0.008111583195033134
2015-08-03,-0.0033292438029514093
2015-08-04,-0.0010442124265475083
2015-08-05,0.016266004828874525
2015-08-06,-0.00779608622535144
2015-08-07,-0.009734308496107458
2015-08-10,0.02415407197773889
2015-08-11,-0.012409179335052811
2015-08-12,-0.011246246952877459
2015-08-13,0.016710067814205365
2015-08-14,0.0019333505932812578
2015-08-17,-0.004479635040595897
2015-08-18,0.0011075846973396253
2015-08-19,-0.013001349770198067
2015-08-20,-0.03993819934985887
2015-08-21,-0.03875366956283588
2015-08-24,-0.0343178223136682
2015-08-25,-0.01336572162312033
2015-08-26,0.030679692442537654
2015-08-27,0.01956088696174696
2015-08-28,0.010389111175530319
2015-08-31,-0.019213689450188753
2015-09-01,-0.02479339925631785
2015-09-02,0.025031625109497302
2015-09-03,0.002985420055304999
2015-09-04,-0.009616946271346016
2015-09-08,0.03128857722860201
2015-09-09,-0.008743210084070197
2015-09-10,0.006784857815201661
2015-09-11,0.008386390674914423
2015-09-14,-0.0017820971504178829
2015-09-15,0.013910439728824553
2015-09-16,0.006603290617635205
2015-09-17,0.0018221038680308332
2015-09-18,-0.00989461281746773
2015-09-21,-0.0005142447881926193
2015-09-22,-0.014924295823506628
2015-09-23,-0.017314620747660547
2015-09-24,-0.014582059849301832
2015-09-25,0.009710880294554247
2015-09-28,-0.02198292790220857
2015-09-29,0.004838768508296232
2015-09-30,0.017087490434816166
2015-10-01,-0.002596454880174237
2015-10-02,0.014929912712835725
2015-10-05,0.011013878217506434
2015-10-06,0.004551576906002053
2015-10-07,0.0177525781900294
2015-10-08,0.014742095630620788
2015-10-09,0.004747075848064997
2015-10-12,0.007014732248933564
2015-10-13,-0.002772085416250847
2015-10-14,-0.04326742616713408
2015-10-15,0.023617750339448573
2015-10-16,0.0015286352139711745
2015-10-19,0.005959271448304326
2015-10-20,0.003323304631991153
2015-10-21,0.016632978931580666
2015-10-22,0.03626322494909773
2015-10-23,0.002665532168624196
2015-10-26,0.0
2015-10-27,0.011997257182973842
2015-10-28,-0.0039067815177408205
2015-10-29,-0.0047336141010532184
2015-10-30,0.006047109974840925
2015-11-02,0.0022287303775014866
2015-11-03,-0.002089034948681401
2015-11-04,0.0068621570091949025
2015-11-05,-0.0014845264808295289
2015-11-06,-0.0002026005074441395
2015-11-09,-0.013248525960891322
2015-11-10,-0.005685925269098058
2015-11-11,-0.0011023103153575686
2015-11-12,-0.016897665261754957
2015-11-13,0.0003506899388869833
2015-11-16,0.012833997696376276
2015-11-17,0.011494572449240792
2015-11-18,0.015060036087342077
2015-11-19,0.0064741365570875065
2015-11-20,0.001072100955337163
2015-11-23,-0.007094891382109947
2015-11-24,0.0020895398447422497
2015-11-25,-0.008206930525803013
2015-11-27,-0.0032557888865795137
2015-11-30,-0.010207516085793511
2015-12-01,0.015744302099696572
2015-12-02,-0.005279612760068053
2015-12-03,-0.009526767811778303
2015-12-04,0.020198079101896083
2015-12-07,-0.0003366151207099266
2015-12-08,-0.023307615667890857
2015-12-09,-0.005172634930611264
2015-12-10,0.015044194237368247
2015-12-11,-0.012225938438128692
2015-12-14,-0.011201735713154637
2015-12-15,0.024685397297046885
2015-12-16,0.01078285513841104
2015-12-17,-0.017217283382200965
2015-12-18,-0.04108240196772306
2015-12-21,0.009456900328360218
2015-12-22,0.010503864663627072
2015-12-23,0.011799554202152063
2015-12-24,-0.003679295532950433
2015-12-28,0.007037020221890566
2015-12-29,0.019441054669976587
2015-12-30,-0.0063795547567288
2015-12-31,-0.012430813869102164
2016-01-04,-0.02828685263652242
2016-01-05,0.004057099469960246
2016-01-06,-0.015878612625436106
2016-01-07,-0.04192210085704562
2016-01-08,-0.022704663616728515
2016-01-11,0.0016923101489656478
2016-01-12,0.013132560071422272
2016-01-13,-0.028805331522901323
2016-01-14,0.00842948180585279
2016-01-15,-0.027631474376798693
2016-01-19,0.0034227902698416024
2016-01-20,-0.031096366302718614
2016-01-21,0.010316191639409666
2016-01-22,0.00980535711552788
2016-01-25,-0.0048150328972632606
2016-01-26,0.03225539355760598
2016-01-27,-0.08928972656864975
2016-01-28,0.012266169642158653
2016-01-29,0.01796461618101497
2016-02-01,0.011903830347066213
2016-02-02,-0.03323475175567814
2016-02-03,0.037015017684023155
2016-02-04,0.014277538221455055
2016-02-05,-0.00849444121212417
2016-02-08,-0.025212226447898334
2016-02-09,-0.004938381843092476
2016-02-10,-0.012140272196506818
2016-02-11,-0.0680644599535345
2016-02-12,0.0017520326571425215
2016-02-16,0.03654583550370183
2016-02-17,0.033214969998693666
2016-02-18,0.010572520936743102
2016-02-19,-0.02049825013451545
2016-02-22,0.019364161278543124
2016-02-23,-0.004174092365400339
2016-02-24,-0.011206074558531953
2016-02-25,0.010640972707253615
2016-02-26,0.011470617033246588
2016-02-29,0.00016913713169253164
2016-03-01,0.015061928242351197
2016-03-02,-0.0025842905293717022
2016-03-03,-0.0003343435496210301
2016-03-04,0.012206564035519119
2016-03-07,0.0151151032816077
2016-03-08,-0.004475207490415523
2016-03-09,0.004168428600383134
2016-03-10,0.0006512160423628455
2016-03-11,0.013746511898966807
2016-03-14,0.013720531940212721
2016-03-15,0.00015831962630974417
2016-03-16,0.009575720535447863
2016-03-17,0.024535453192683354
2016-03-18,0.02494298469043077
2016-03-21,0.014183441730149182
2016-03-22,-0.005447106048479644
2016-03-23,-0.016725822337856022
2016-03-24,-0.005569723432344409
2016-03-28,-0.006282157547163547
2016-03-29,-0.0031228967939813668
2016-03-30,-0.017573327873695366
2016-03-31,-0.012754668074783648
2016-04-01,0.00015750488882693148
2016-04-04,-0.0048834760236570185
2016-04-05,0.005461526729596988
2016-04-06,0.0070848882723211215
2016-04-07,-0.007269606583516164
2016-04-08,0.006929198159125294
2016-04-11,0.00023452069486928906
2016-04-12,0.01219610479839539
2016-04-13,0.012898761341307186
2016-04-14,-0.0022112558921777437
2016-04-15,0.0021397571871284438
2016-04-18,0.006405886607142142
2016-04-19,0.0053800963261685375
2016-04-20,-0.01590297233989746
2016-04-21,0.0013018942894373886
2016-04-22,0.002371335039513367
2016-04-25,-0.002289313883116373
2016-04-26,0.019043944439931737
2016-04-27,0.028820225532977917
2016-04-28,-0.016632830829751977
2016-04-29,0.0
2016-05-02,-0.0058604310476410015
2016-05-03,-0.011342433118553652
2016-05-04,-0.012076378801559096
2016-05-05,0.009091495696806673
2016-05-06,0.008933897353768927
2016-05-09,-0.008704754492766309
2016-05-10,0.01983350324339228
2016-05-11,-0.004714491434818169
2016-05-12,0.010676538238542532
2016-05-13,-0.01711042390485884
2016-05-16,0.015288967820013433
2016-05-17,-0.01177853636572379
2016-05-18,-0.011843678829048798
2016-05-19,-0.022215419569593386
2016-05-20,-0.0053872827540106805
2016-05-23,0.0014914830900931708
2016-05-24,-0.0006271611090383766
2016-05-25,0.010666855872983882
2016-05-26,0.00349200864009358
2016-05-27,-0.0006959713899118425
2016-05-31,-0.023757797361166344
2016-06-01,0.0020610141578820684
2016-06-02,0.003480584418590782
2016-06-03,0.004178375794658518
2016-06-06,0.035484392252265406
2016-06-07,0.00022724486550207423
2016-06-08,0.00811038663472563
2016-06-09,0.0007520353453469575
2016-06-10,-0.014725813564027912
2016-06-13,-0.009302945043214161
2016-06-14,0.004464089205589383
2016-06-15,-0.0026053138792979658
2016-06-16,-0.006069507873903257
2016-06-17,0.0034785660229568194
2016-06-20,0.0225695563675381
2016-06-21,-0.009265445474239353
2016-06-22,0.0019008316527853175
2016-06-23,0.01350830030537331
2016-06-24,-0.05263940781104448
2016-06-27,-0.030192917792062346
2016-06-28,0.009698571700452074
2016-06-29,0.02502217757650471
2016-06-30,0.02267894274620863
2016-07-01,-0.001386004910535088
2016-07-05,-0.020973135919848396
2016-07-06,-7.882115683643942e-05
2016-07-07,0.0016540576899128911
2016-07-08,0.022961502539283085
2016-07-11,0.014989671548095496
2016-07-12,-0.009315582828954061
2016-07-13,-0.005351230636679083
2016-07-14,0.0110676522315456
2016-07-15,0.006385442546016362
2016-07-18,0.007855738648280264
2016-07-19,0.009218223952468962
2016-07-20,0.0004454849372075298
2016-07-21,-0.008833182246204219
2016-07-22,-0.0004493175332517252
2016-07-25,-0.003970818315940594
2016-07-26,0.014367318198504453
2016-07-27,0.008231502864942897
2016-07-28,-0.021697894146750718
2016-07-29,0.00488695141542439
2016-08-01,-0.003366666591603007
2016-08-02,-0.012086026054103471
2016-08-03,0.002051517869730235
2016-08-04,-0.0050047729113694706
2016-08-05,0.003962938066921939
2016-08-08,0.003492218861371077
2016-08-09,0.003252497166303492
2016-08-10,0.005702291224113809
2016-08-11,0.005442973027103282
2016-08-12,0.0007519643595952363
2016-08-15,0.011720483933317816
2016-08-16,0.002524890675614344
2016-08-17,-0.002074074055874675
2016-08-18,0.0020783847798246935
2016-08-19,-0.004148209534856284
2016-08-22,0.004091104024472214
2016-08-23,-0.0062969491585394
2016-08-24,-0.006336419274959315
2016-08-25,-0.0023258868085009876
2016-08-26,-0.005639988546423447
2016-08-29,0.005066828608524032
2016-08-30,-0.015726079725907005
2016-08-31,-0.010396751461279496
2016-09-01,0.0034764132557352223
2016-09-02,0.009699737180025592
2016-09-06,0.013952395670926654
2016-09-07,-0.002631792583144721
2016-09-08,0.001960063663777989
2016-09-09,-0.032881723653110595
2016-09-12,0.012370697313554446
2016-09-13,-0.010451945375757221
2016-09-14,-0.008465420036521176
2016-09-15,0.0007833576158389199
2016-09-16,-0.008374476469479197
2016-09-19,0.006156261244592898
2016-09-20,0.0024318913339340664
2016-09-21,0.021676050212906084
2016-09-22,0.010033745170233699
2016-09-23,-0.000682447706571998
2016-09-26,-0.009181864533896689
2016-09-27,0.005743960937560022
2016-09-28,0.00692952702399352
2016-09-29,-0.009074989916259768
2016-09-30,0.005418640340468572
2016-10-03,0.004858008629997634
2016-10-04,-0.0009821758263853786
2016-10-05,0.01822322891113015
2016-10-06,-0.0017824423943695322
2016-10-07,-0.0042401349391252285
2016-10-10,0.014867269729077925
2016-10-11,-0.015459394344425337
2016-10-12,-0.004336777367560107
2016-10-13,0.0016521967641054403
2016-10-14,0.0008995873958790312
2016-10-17,0.003745429551078816
2016-10-18,0.00820876486903832
2016-10-19,0.007994132296460288
2016-10-20,-0.002496587066045941
2016-10-21,-0.0015461042513044143
2016-10-24,0.013418831704183898
2016-10-25,0.011422675805032645
2016-10-26,0.04689919988395097
2016-10-27,-0.015322023669867568
2016-10-28,-0.002093426294267453
2016-10-31,-0.004055433417995968
2016-11-01,-0.00014054044613154293
2016-11-02,-0.01165648158370236
2016-11-03,-0.005186419233335626
2016-11-04,-0.0034281832097667886
2016-11-07,0.02501089848695237
2016-11-08,0.001831768132799949
2016-11-09,0.020323365568504226
2016-11-10,0.017919880905428176
2016-11-11,0.005620008402209553
2016-11-14,0.00989753955530781
2016-11-15,-0.012534150955590295
2016-11-16,-0.01127548100696163
2016-11-17,-0.007579897139520231
2016-11-18,0.007018681869847221
2016-11-21,0.0045780610005543565
2016-11-22,0.0170045832805803
2016-11-23,0.001471212242123654
2016-11-25,0.002003321246580869
2016-11-28,-0.0017992417802303873
2016-11-29,0.012485748963073862
2016-11-30,-0.007122222031687553
2016-12-01,0.012154611582696706
2016-12-02,-0.0009187412413407259
2016-12-05,-0.0005910775609856422
2016-12-06,0.0005257731033256885
2016-12-07,0.012480251979018142
2016-12-08,0.008109770290441576
2016-12-09,0.007078708545309675
2016-12-12,0.004281524513413126
2016-12-13,-0.0031814050123361026
2016-12-14,-0.013979300042231912
2016-12-15,-0.004531955903992357
2016-12-16,0.004747594976783898
2016-12-19,0.01087358184160725
2016-12-20,0.0013448276298113626
2016-12-21,0.006969673307547719
2016-12-22,-0.00012687221428486772
2016-12-23,0.002222531371672165
2016-12-27,-0.0020909957551221714
2016-12-28,-0.008762961423217752
2016-12-29,-0.002626719943303213
2016-12-30,-6.416545427079257e-05
2017-01-03,0.00828643774515525
2017-01-04,0.010511553314343391
2017-01-05,0.0005674442039138583
2017-01-06,0.002457011884060556
2017-01-09,-0.004902393320033949
2017-01-10,0.0047370386860412506
2017-01-11,0.0020747433186705244
2017-01-12,-0.006963820080750915
2017-01-13,0.0034117641921342923
2017-01-17,-0.007303709819544868
2017-01-18,0.0041227628659281645
2017-01-19,0.0042951340698687
2017-01-20,0.0033330776673030638
2017-01-23,-0.010593669280102525
2017-01-24,0.017169496447285937
2017-01-25,0.04241667537995042
2017-01-26,0.01051627081668971
2017-01-27,-0.008396503523179999
2017-01-30,-0.012701010102199706
2017-01-31,-0.012985670425654683
2017-02-01,0.003365693133381864
2017-02-02,-0.01042886175924096
2017-02-03,0.0008626529687585371
2017-02-06,0.009729391851697633
2017-02-07,0.015367689212126612
2017-02-08,-0.007693280944967462
2017-02-09,0.0028691336188686467
2017-02-10,0.011869914564585748
2017-02-13,0.010828660405556967
2017-02-14,0.0027971731886617945
2017-02-15,0.004747566490867161
2017-02-16,0.008918912562908554
2017-02-17,0.011123715776939047
2017-02-21,0.016501537600760896
2017-02-22,-0.0011392317412250996
2017-02-23,0.00855375039965578
2017-02-24,0.003279737288872875
2017-02-27,0.01121478035070278
2017-02-28,0.004458642111214495
2017-03-01,0.020418369932788005
2017-03-02,-0.0050025171404219915
2017-03-03,-0.00442629546587836
2017-03-06,-0.00686144355256646
2017-03-07,0.006024296317673983
2017-03-08,-0.0015383376880721
2017-03-09,-0.006437393301943373
2017-03-10,-0.01035627921099147
2017-03-13,0.001958464446264019
2017-03-14,-0.0017871325544740468
2017-03-15,-0.00011192999354070476
2017-03-16,-0.002909683840895849
2017-03-17,0.010718868971231421
2017-03-20,-0.003942201460982009
2017-03-21,-0.019120274360196254
2017-03-22,0.005796622995088763
2017-03-23,0.0015822382166079674
2017-03-24,-0.008123765498326496
2017-03-27,0.0015925844220556762
2017-03-28,0.00715495660297405
2017-03-29,0.0015224509067544023
2017-03-30,0.0019701697540956964
2017-03-31,-0.006292843396507153
2017-04-03,-0.0011872302079783958
2017-04-04,0.011604864488137467
2017-04-05,-0.009065476978044051
2017-04-06,0.0016377389306108103
2017-04-07,0.008344119971333663
2017-04-10,-0.007212906557378496
2017-04-11,0.005688424429852512
2017-04-12,-0.01411225012612538
2017-04-13,-0.0024425727085483073
2017-04-17,0.01936013898395772
2017-04-18,-0.0065356563930811795
2017-04-19,0.0030924794104600917
2017-04-20,0.005044794906746475
2017-04-21,0.006023731262409848
2017-04-24,0.009313579864517196
2017-04-25,0.007964255317928437
2017-04-26,-0.009808724928891621
2017-04-27,0.008310059509329282
2017-04-28,0.008787061356068993
2017-05-01,-0.013201253700636295
2017-05-02,0.005756794810752419
2017-05-03,-0.0002723733781797577
2017-05-04,-0.001745016998611737
2017-05-05,0.010597146136456459
2017-05-08,0.005459185144934375
2017-05-09,0.004784370856372844
2017-05-10,-0.012453710647393534
2017-05-11,0.004148984001486555
2017-05-12,-0.0037513450954889116
2017-05-15,-0.004692809842979706
2017-05-16,0.0016997031823178244
2017-05-17,-0.02145593353546138
2017-05-18,-0.007719143150744845
2017-05-19,0.01894049417096899
2017-05-22,0.0160986525672997
2017-05-23,-0.0009799696495949028
2017-05-24,0.009591765934258811
2017-05-25,0.009824508525442477
2017-05-26,-0.0025659297301245942
2017-05-30,0.0015541758016874851
2017-05-31,0.004013287564900159
2017-06-01,-0.001652148764332062
2017-06-02,0.015534961227001043
2017-06-05,-0.006728701977852247
2017-06-06,-0.011643311538565682
2017-06-07,0.007228945750779925
2017-06-08,0.009728856172401823
2017-06-09,0.0005265687887605619
2017-06-12,-0.00015790454112329932
2017-06-13,0.005736769144687903
2017-06-14,0.006750706226359426
2017-06-15,0.01595800558515892
2017-06-16,0.00506527204875562
2017-06-19,0.013439125978276456
2017-06-20,-0.0037670204682831443
2017-06-21,0.004234990189826648
2017-06-22,0.0013558431261209147
2017-06-23,0.013989081225336042
2017-06-26,-0.01112591249234085
2017-06-27,-0.005450557032012915
2017-06-28,0.003670228525828989
2017-06-29,-0.010820508589700406
2017-06-30,0.0014687839133471492
2017-07-03,0.004247657834869578
2017-07-05,0.01621440200555435
2017-07-06,-0.001635079889985791
2017-07-07,0.004417131603564828
2017-07-10,0.00785694515206048
2017-07-11,0.011325781806451385
2017-07-12,0.000824160705213961
2017-07-13,-0.0010173117132041831
2017-07-14,0.011055617221249703
2017-07-17,0.0023500067916353284
2017-07-18,-0.0036363377154513543
2017-07-19,0.012677748521322085
2017-07-20,-0.0028453086042153908
2017-07-21,0.008845448085070151
2017-07-24,0.00018854532927425893
2017-07-25,0.0013195685064408824
2017-07-26,0.09879506630229828
2017-07-27,0.03234099285840886
2017-07-28,0.0011203097653478267
2017-07-31,0.004932290160709618
2017-08-01,-0.012455710081000326
2017-08-02,-0.006222712650941875
2017-08-03,0.0012607061342659875
2017-08-04,-0.0022665496971964183
2017-08-07,0.010601033126593551
2017-08-08,-0.0030387045717744643
2017-08-09,-0.015835104873534678
2017-08-10,-0.006102917201567304
2017-08-11,0.008588059720063157
2017-08-14,0.009664471534373886
2017-08-15,0.008517937750435411
2017-08-16,-0.006606125603008994
2017-08-17,-0.008417944251614684
2017-08-18,0.0007640494181861968
2017-08-21,-0.0003818695988716536
2017-08-22,0.017269380950507562
2017-08-23,-0.006923911302871288
2017-08-24,0.00272999874311064
2017-08-25,-0.011937675095195055
2017-08-28,0.005468678292990692
2017-08-29,0.013955726202990126
2017-08-30,-0.00012483621522030308
2017-08-31,-0.0033269490437288773
2017-09-01,0.0027956047593455935
2017-09-05,-0.013855999416998444
2017-09-06,-0.0100420647773527
2017-09-07,0.007203057416019121
2017-09-08,0.010452383005722155
2017-09-11,0.007580150830432952
2017-09-12,-4.1416359194301755e-05
2017-09-13,0.005611178892225066
2017-09-14,0.013640338369232952
2017-09-15,0.015373479382700284
2017-09-18,0.016385523693180915
2017-09-19,-0.0024498014907056165
2017-09-20,0.011882995315933398
2017-09-21,0.002270514627717324
2017-09-22,0.0016013895013580193
2017-09-25,-0.00830580163885164
2017-09-26,-0.002437920101466484
2017-09-27,0.00622790438469778
2017-09-28,-0.003956464575444518
2017-09-29,-0.00023595167947643159
2017-10-02,0.007001952902377706
2017-10-03,-0.002070372283422439
2017-10-04,0.0011743889075479519
2017-10-05,0.012238101475141816
2017-10-06,-0.0011975047828063357
2017-10-09,-0.0007346537761210303
2017-10-10,0.009830017640666266
2017-10-11,0.001954552731497028
2017-10-12,0.001797916965421642
2017-10-13,-0.004467488048868651
2017-10-16,-0.00379687520257721
2017-10-17,-0.004350326567315488
2017-10-18,0.005490845074762163
2017-10-19,-0.0038455995673654098
2017-10-20,0.022042669100019507
2017-10-23,-0.009178169272924253
2017-10-24,0.01402843758945993
2017-10-25,-0.028496053808793498
2017-10-26,0.003289082924494924
2017-10-27,-0.010838054286135046
2017-10-30,0.010878909481577992
2017-10-31,-0.004898735924454667
2017-11-01,0.002015527567975628
2017-11-02,0.015976893805837777
2017-11-03,-0.0033507323134052136
2017-11-06,0.008863688274871606
2017-11-07,0.007800651044841622
2017-11-08,-0.0021041151704550565
2017-11-09,-0.005489350892030842
2017-11-10,-0.007042169393609465
2017-11-13,0.0060187299162624
2017-11-14,-0.0025150811209911916
2017-11-15,0.0042023915621860475
2017-11-16,0.00319558760144667
2017-11-17,-0.00546064798426471
2017-11-20,0.009036761716141095
2017-11-21,0.008918014385428163
2017-11-22,-0.006891534493864482
2017-11-24,0.002753134277795999
2017-11-27,-0.001128412676016377
2017-11-28,0.009074637202913793
2017-11-29,0.004888152043126759
2017-11-30,0.027849917451601813
2017-12-01,-0.019580928291071387
2017-12-04,0.024283370296882545
2017-12-05,-0.008741922566309457
2017-12-06,0.009907637574084971
2017-12-07,0.013296396214240724
2017-12-08,0.013937911011196125
2017-12-11,-0.009583901956901397
2017-12-12,0.02394410493861021
2017-12-13,0.006553237294142811
2017-12-14,0.006990081181897034
2017-12-15,0.00020409299623236343
2017-12-18,0.0074845338227369496
2017-12-19,0.0037481496876596854
2017-12-20,0.0021867130625887743
2017-12-21,-0.009634168404240362
2017-12-22,0.0002372708683582303
2017-12-26,0.0008810362349076506
2017-12-27,0.0008803691131820113
2017-12-28,0.0024693647549418607
2017-12-29,-0.004859136057538516
2018-01-02,0.006544325811414398
2018-01-03,0.0032342206871240897
2018-01-04,-0.0037945714015041876
2018-01-05,0.04102203800756721
2018-01-08,0.00424154899332807
2018-01-09,0.026696647617446834
2018-01-10,0.005747184810674044
2018-01-11,0.024542409569307866
2018-01-12,0.024655631009536716
2018-01-16,-0.003122852782736385
2018-01-17,0.04729088222190403
2018-01-18,-0.030910867087313054
2018-01-19,-0.007143674149121648
2018-01-22,0.0007994104596757978
2018-01-23,-0.007130301764489144
2018-01-24,-0.0026817579484437193
2018-01-25,0.025157418647059338
2018-01-26,0.0003208728637875691
2018-01-29,-0.006992560712568263
2018-01-30,-0.009125138964368729
2018-01-31,0.04933207673088402
2018-02-01,0.007252388093851536
2018-02-02,-0.02249685189950046
2018-02-05,-0.057407248492402196
2018-02-06,0.0365788017241413
2018-02-07,0.02114913394226048
2018-02-08,-0.048353156147157295
2018-02-09,0.009615932986188014
2018-02-12,0.03295991023292899
2018-02-13,-0.0018616062366820785
2018-02-14,0.004924883821455728
2018-02-15,0.033666724542486204
2018-02-16,-0.003983510994592265
2018-02-20,-0.00476009176971548
2018-02-21,-0.002773347367957757
2018-02-22,0.010074504343592361
2018-02-23,0.0020791595478977243
2018-02-26,0.019121851502415854
2018-02-27,0.003191380056430271
2018-02-28,-0.0066641224769548035
2018-03-01,-0.03456546159964502
2018-03-02,-0.014355594314150566
2018-03-05,0.023442516266774405
2018-03-06,-0.010857244341792027
2018-03-07,-0.005388252349574851
2018-03-08,0.004869822060874274
2018-03-09,0.01660312526299168
2018-03-12,-0.029138148057199165
2018-03-13,-0.016037409543362746
2018-03-14,-0.0248325121284807
2018-03-15,-0.0008478255017458913
2018-03-16,0.001484929467540308
2018-03-19,0.0039034781569819987
2018-03-20,0.01769358153832501
2018-03-21,-0.001569919904260697
2018-03-22,-0.05188352452841816
2018-03-23,0.004348877286964203
2018-03-26,0.024828749785080984
2018-03-27,-0.02386232891029727
2018-03-28,-0.00342560941979575
2018-03-29,0.024560954553556336
2018-04-02,-0.016591231949630858
2018-04-03,0.025989163094751966
2018-04-04,-0.010216983020370218
2018-04-05,0.027363681801974016
2018-04-06,-0.030558943563057328
2018-04-09,-0.011161358569148017
2018-04-10,0.038296997730239424
2018-04-11,-0.022309807704460116
2018-04-12,0.030913777794044472
2018-04-13,-0.024297650323830133
2018-04-16,0.0075619790802761155
2018-04-17,0.01491997298768366
2018-04-18,0.012710744422647746
2018-04-19,-0.0010556759989533981
2018-04-20,-0.005783027217365788
2018-04-23,0.0005018779021579434
2018-04-24,-0.02886315847483456
2018-04-25,0.04193752715706367
2018-04-26,-0.00020419029717821946
2018-04-27,-0.005571991826258005
2018-04-30,-0.02147374781653244
2018-05-01,-0.01205171708834396
2018-05-02,-0.016234678577693118
2018-05-03,0.020049885616543195
