Date,SWK
2015-10-06,0.0009019684306186271
2015-10-07,0.005606888229498841
2015-10-08,0.01294312837969458
2015-10-09,-0.0018675106185515045
2015-10-12,-0.000394288041079327
2015-10-13,-0.011722602734815069
2015-10-14,-0.018839811590276034
2015-10-15,0.003047543592709978
2015-10-16,-0.0022281668837922375
2015-10-19,-0.0027407691629482978
2015-10-20,0.0036644021643839064
2015-10-21,-0.004563483920330569
2015-10-22,0.07457955608779532
2015-10-23,0.005499258168769394
2015-10-26,0.0012258258333552874
2015-10-27,-0.0021660572612317575
2015-10-28,0.011231343492059231
2015-10-29,-0.006346745846935176
2015-10-30,-0.004508864315671546
2015-11-02,0.01254975997456631
2015-11-03,0.0013047589790577963
2015-11-04,-0.0015819502332329316
2015-11-05,-0.0015850899687586129
2015-11-06,0.0036411753887022336
2015-11-09,-0.008744164666602106
2015-11-10,0.0030029975333982772
2015-11-11,0.0016841797511637502
2015-11-12,-0.018681282523488663
2015-11-13,-0.005901281557580629
2015-11-16,0.0119685176917248
2015-11-17,-0.005392780103797179
2015-11-18,0.017883997042182243
2015-11-19,0.003177570178219069
2015-11-20,0.003540073108652786
2015-11-23,0.002506795355915248
2015-11-24,-0.00472274846976839
2015-11-25,0.007536364727223521
2015-11-27,0.007110334934198326
2015-11-30,0.0009170416340105181
2015-12-01,0.009069291889901576
2015-12-02,-0.0020983848040220243
2015-12-03,-0.009874883650013988
2015-12-04,0.016344766448689985
2015-12-07,0.000999712938943631
2015-12-08,-0.007533962209414158
2015-12-09,-0.011432475248608909
2015-12-10,0.004441119721385611
2015-12-11,-0.01446091431811769
2015-12-14,0.016168494028624192
2015-12-15,-0.011220692444897207
2015-12-16,0.017579914253258222
2015-12-17,-0.01700205879616823
2015-12-18,-0.027710601052859385
2015-12-21,0.00019115922741752556
2015-12-22,0.01109231789262033
2015-12-23,0.012483383750908628
2015-12-24,-0.0010273656625372496
2015-12-28,0.0003736844528670069
2015-12-29,0.008692882675234603
2015-12-30,-0.006393955827010411
2015-12-31,-0.004662686424162565
2016-01-04,-0.017427207505089415
2016-01-05,-0.02059696286895152
2016-01-06,-0.013825226610656327
2016-01-07,-0.028433223702115984
2016-01-08,-0.020018442363982203
2016-01-11,-0.0015556088876660379
2016-01-12,0.01682448552936
2016-01-13,-0.017158829578275858
2016-01-14,0.016523113283702484
2016-01-15,-0.02167255243692212
2016-01-19,-0.0003134871831971253
2016-01-20,-0.020905160928802458
2016-01-21,-0.008754279003832188
2016-01-22,0.012278269022701016
2016-01-25,-0.004043250877671101
2016-01-26,0.027881792850112497
2016-01-27,-0.0010393433140530872
2016-01-28,-0.04473584996829105
2016-01-29,0.02744513717257968
2016-02-01,-0.001166091536087377
2016-02-02,-0.013477609866406448
2016-02-03,0.02743118909653619
2016-02-04,0.006282013240775042
2016-02-05,-0.029757615195297626
2016-02-08,-0.03034846276295622
2016-02-09,0.0023224440381008904
2016-02-10,0.007061884903091453
2016-02-11,-0.012381002557683263
2016-02-12,0.01797193976610223
2016-02-16,0.013186716514532959
2016-02-17,0.0009680774362244016
2016-02-18,-0.00483560208402789
2016-02-19,-0.0065867458708243065
2016-02-22,0.02293452757977743
2016-02-23,-0.005418911122572867
2016-02-24,0.0012821851265287787
2016-02-25,0.014404437155967953
2016-02-26,0.005469514202282477
2016-02-29,-0.010837400207824532
2016-03-01,0.0294651613923107
2016-03-02,0.00041285803803958743
2016-03-03,0.007126844142190336
2016-03-04,0.011075630324907548
2016-03-07,0.005477395688719966
2016-03-08,-0.004741456995433491
2016-03-09,0.0033450198846525225
2016-03-10,-0.006465333727211364
2016-03-11,0.01677683818243203
2016-03-14,-0.002699889817461054
2016-03-15,0.0009020787760916082
2016-03-16,-0.00020023853583894802
2016-03-17,0.019138442080369744
2016-03-18,0.0004916715520766335
2016-03-21,0.016902208368554605
2016-03-22,-0.002899013789798066
2016-03-23,-0.002228778730859693
2016-03-24,0.005439106661210724
2016-03-28,0.0021255869640806058
2016-03-29,0.019088132483828346
2016-03-30,-0.005108560196296019
2016-03-31,0.00038037859856920875
2016-04-01,0.01359215522670687
2016-04-04,-0.01125288181966888
2016-04-05,-0.008251022807789665
2016-04-06,0.011188371027418098
2016-04-07,-0.00917329906015385
2016-04-08,0.010212575362780418
2016-04-11,0.0024568549209300627
2016-04-12,0.013100459203293502
2016-04-13,0.016280843364637976
2016-04-14,-0.002563006961529113
2016-04-15,-0.0015603994411108602
2016-04-18,0.0029415948608306763
2016-04-19,-0.0004584136143740425
2016-04-20,-0.00770232794299186
2016-04-21,0.037424020230341304
2016-04-22,-0.0053445065081365595
2016-04-25,-0.0013430265311787926
2016-04-26,0.011298419507391078
2016-04-27,0.0036353929126224926
2016-04-28,-0.006891022324513774
2016-04-29,-0.004358946832531907
2016-05-02,0.0014293211295060004
2016-05-03,-0.013383276322320725
2016-05-04,-0.0020798027503819982
2016-05-05,9.073949118376667e-05
2016-05-06,0.008517603473432667
2016-05-09,-0.003953542191803772
2016-05-10,0.01921348620133445
2016-05-11,-0.00017689889106831114
2016-05-12,0.0060189407082460455
2016-05-13,-0.003871287647256638
2016-05-16,0.007066614621630496
2016-05-17,-0.004473426917845469
2016-05-18,-0.00220239985289139
2016-05-19,-0.008123751750516273
2016-05-20,0.005697528213725489
2016-05-23,-0.000354200303160801
2016-05-24,0.013636867906098527
2016-05-25,-0.0022715458874075223
2016-05-26,-0.00516563130725789
2016-05-27,0.0009727031379647144
2016-05-31,0.0
2016-06-01,0.003180835772576218
2016-06-02,0.003875211687666802
2016-06-03,-0.005615026871058193
2016-06-06,0.003441111210109149
2016-06-07,0.00430808033035901
2016-06-08,-0.001750836816688972
2016-06-09,0.0030694221305067604
2016-06-10,-0.012502833902174326
2016-06-13,-0.00540128188979816
2016-06-14,-0.01077158420569091
2016-06-15,0.006479090193289405
2016-06-16,0.0016093027419736838
2016-06-17,0.005088633826549449
2016-06-20,0.015543051329778956
2016-06-21,-0.0023612991590566956
2016-06-22,-0.003681909671644057
2016-06-23,0.01231841544979817
2016-06-24,-0.067970381747546
2016-06-27,-0.02788382242566323
2016-06-28,0.018994810840099907
2016-06-29,0.017510411653244518
2016-06-30,0.029052609917320726
2016-07-01,0.009890375897506631
2016-07-05,-0.008191089295198406
2016-07-06,0.006283823761345841
2016-07-07,0.0077610928273235125
2016-07-08,0.017703780586782125
2016-07-11,0.007741026977630572
2016-07-12,0.008458337236441293
2016-07-13,0.0034234794531950996
2016-07-14,0.0018765384694052756
2016-07-15,-0.0010215901196618526
2016-07-18,-8.516528946145296e-05
2016-07-19,-0.006307083823217985
2016-07-20,0.0034309840393278446
2016-07-21,-0.01726636835518025
2016-07-22,0.04801231650533544
2016-07-25,0.008299429657040891
2016-07-26,0.0076551660142272215
2016-07-27,-0.0004904116101749345
2016-07-28,-0.0015523786873288259
2016-07-29,-0.00384733287663952
2016-08-01,0.0031223794707671004
2016-08-02,-0.0035225012474432438
2016-08-03,0.0011510135964265533
2016-08-04,0.005829485147258229
2016-08-05,0.007755285525125721
2016-08-08,0.0003239553696918751
2016-08-09,0.0
2016-08-10,-0.003481817916666796
2016-08-11,0.003331414702632207
2016-08-12,-0.002105291665457587
2016-08-15,0.002353521912326517
2016-08-16,-0.0127935294581345
2016-08-17,0.0034447658131284697
2016-08-18,-0.0010626027402609317
2016-08-19,-0.0007364907190521297
2016-08-22,-0.0036029447544819737
2016-08-23,0.005835068797233278
2016-08-24,-0.006454818417738095
2016-08-25,0.0015623950386141061
2016-08-26,0.007882548343119522
2016-08-29,0.007006081598871061
2016-08-30,0.006876183406730574
2016-08-31,-0.0010490319981626417
2016-09-01,-0.0014547877748032345
2016-09-02,0.001942337808251926
2016-09-06,-0.007592383653010848
2016-09-07,-0.0016276556109501295
2016-09-08,-0.0025271304116346593
2016-09-09,-0.02165758804396256
2016-09-12,0.011862435686522677
2016-09-13,-0.01213591108789458
2016-09-14,0.002841345494785763
2016-09-15,0.011500147909194736
2016-09-16,-0.010380863830768639
2016-09-19,0.009490852762862101
2016-09-20,0.005772469846061723
2016-09-21,0.004509586995061321
2016-09-22,0.005632460308712561
2016-09-23,-0.018506849162811534
2016-09-26,-0.00016530389256852462
2016-09-27,0.011166228510087306
2016-09-28,0.010306757132440447
2016-09-29,-0.014411695412962722
2016-09-30,0.010268681984658246
2016-10-03,-0.0017889664473682565
2016-10-04,0.0033398734928797857
2016-10-05,0.01071693245526939
2016-10-06,-0.0026508244076893783
2016-10-07,-0.015222227736634175
2016-10-10,-0.004825499317775872
2016-10-11,-0.033037306174212966
2016-10-12,0.02881156594162393
2016-10-13,-0.0018170968776350938
2016-10-14,0.003310270361306822
2016-10-17,-0.008248763763987199
2016-10-18,-0.0019130904248432223
2016-10-19,-0.003249881589437842
2016-10-20,0.005183484655775672
2016-10-21,-0.004325333887192029
2016-10-24,-0.0015868955804120288
2016-10-25,-0.020917031307720046
2016-10-26,-0.002136219418208518
2016-10-27,-0.014901261966630108
2016-10-28,-0.0055638852723947085
2016-10-31,-0.004807935704209676
2016-11-01,-0.002108183616628345
2016-11-02,-0.000968424700563908
2016-11-03,0.0051106711591371035
2016-11-04,0.0044708781447910795
2016-11-07,0.023477041455073566
2016-11-08,0.005713281601849918
2016-11-09,0.016618613566398377
2016-11-10,0.043119151018823354
2016-11-11,0.005676991025965528
2016-11-14,-0.030926987834632325
2016-11-15,0.006563201090218351
2016-11-16,0.002771174637326679
2016-11-17,-0.008209546799997303
2016-11-18,-0.0037694294965963104
2016-11-21,-0.003537354491592981
2016-11-22,-0.0012384928540548623
2016-11-23,-0.004793949389759855
2016-11-25,0.009966435508147464
2016-11-28,-0.016118493980638138
2016-11-29,0.0024240603368312907
2016-11-30,-0.0060327304408831495
2016-12-01,0.0016014953671823484
2016-12-02,-0.004965330929143863
2016-12-05,0.00778139636592301
2016-12-06,-0.004280449756181803
2016-12-07,0.016352128315598513
2016-12-08,0.003068472904586894
2016-12-09,-0.003720539825667002
2016-12-12,-0.0030702745357108485
2016-12-13,-0.008574088484164633
2016-12-14,-0.007556661453239855
2016-12-15,-0.0003385814390439723
2016-12-16,-0.011763703357304256
2016-12-19,0.005737794463125612
2016-12-20,-0.001958334367442638
2016-12-21,-0.003668817985984396
2016-12-22,-0.00830612436075262
2016-12-23,0.007598674662880445
2016-12-27,-0.001713840880988693
2016-12-28,-0.012018375827094974
2016-12-29,0.0013031064386679336
2016-12-30,-0.004772550419805066
2017-01-03,0.009242507779651188
2017-01-04,0.006306691961019739
2017-01-05,0.016054232685590586
2017-01-06,-0.0011826137074284482
2017-01-09,-0.004652958629880577
2017-01-10,0.0007650431885057873
2017-01-11,0.0020381269581106753
2017-01-12,0.006525663736829834
2017-01-13,0.004800024224034027
2017-01-17,-0.00863156929736475
2017-01-18,0.016060503086333888
2017-01-19,-0.004492237920836861
2017-01-20,0.002757771917054397
2017-01-23,0.004000158050408764
2017-01-24,0.018262058178260654
2017-01-25,0.013206046055686427
2017-01-26,-0.001528869789860332
2017-01-27,0.007494087337732935
2017-01-30,0.00024008329951952234
2017-01-31,-0.008476190353676971
2017-02-01,-0.01080618393713062
2017-02-02,-0.002445909245140432
2017-02-03,0.009480091128040158
2017-02-06,-0.007447836110677786
2017-02-07,-0.003996973285765648
2017-02-08,0.0002458243761527257
2017-02-09,0.007695929546011504
2017-02-10,0.005281168984644147
2017-02-13,0.021660137904407684
2017-02-14,-0.004904659853574356
2017-02-15,0.007313581534942548
2017-02-16,-0.0024465241999616083
2017-02-17,0.0019780112826002227
2017-02-21,0.004737407225588353
2017-02-22,0.00031450161050994296
2017-02-23,-0.0013358212955399962
2017-02-24,0.005113328563464137
2017-02-27,0.003381075752391105
2017-02-28,-0.003682956049447572
2017-03-01,0.01690899031041293
2017-03-02,-0.00928090372422985
2017-03-03,-0.0004681496110849892
2017-03-06,0.004061330572267208
2017-03-07,-0.00505603701077717
2017-03-08,0.002814468526118441
2017-03-09,-0.00498932636970173
2017-03-10,0.012222538702368668
2017-03-13,0.011688556581098686
2017-03-14,-0.007728000892590625
2017-03-15,0.010641024095151552
2017-03-16,0.0005339419701604342
2017-03-17,0.0014488978678572906
2017-03-20,-0.0009137014765553397
2017-03-21,-0.012499247937194036
2017-03-22,0.007949680186449815
2017-03-23,0.004287773325352795
2017-03-24,-0.0027448727110798155
2017-03-27,7.641431481397731e-05
2017-03-28,0.009861734505534958
2017-03-29,-0.0006813887036949406
2017-03-30,0.004772402288743649
2017-03-31,0.0017341428414672233
2017-04-03,-0.0035376472253110247
2017-04-04,-0.0034740042014489436
2017-04-05,-0.006366768626450248
2017-04-06,0.00999261533482465
2017-04-07,-0.001057148107666439
2017-04-10,0.0018898385443306687
2017-04-11,0.0004529616204596021
2017-04-12,-0.0024138488931445545
2017-04-13,-0.012777873101907256
2017-04-17,0.004595243808664273
2017-04-18,0.000305082335603446
2017-04-19,-0.001219454583232249
2017-04-20,0.012666902109518485
2017-04-21,0.03654564830726503
2017-04-24,-0.0010902982086471447
2017-04-25,-0.003929727927990401
2017-04-26,-0.004091420131273726
2017-04-27,0.007629646420737268
2017-04-28,-0.00873702232879947
2017-05-01,-0.0002937848791704223
2017-05-02,0.006465581977818324
2017-05-03,-0.005182945530453842
2017-05-04,0.013941744523263688
2017-05-05,0.0031121655129384695
2017-05-08,0.0003604756402673104
2017-05-09,0.001370387256859118
2017-05-10,0.0016560411545460951
2017-05-11,-0.007046096672958413
2017-05-12,-0.008037381265028398
2017-05-15,0.0032119546216855532
2017-05-16,-0.003565653037241545
2017-05-17,-0.018256177126255158
2017-05-18,0.003942547072498526
2017-05-19,0.011706232547543438
2017-05-22,-0.0016112901241837063
2017-05-23,-0.0069686269098355735
2017-05-24,0.005909187188765763
2017-05-25,0.0012488298057276026
2017-05-26,0.0032267545374162765
2017-05-30,0.0007308881327263705
2017-05-31,0.005479343455986108
2017-06-01,0.008572900073061662
2017-06-02,0.003097477820409811
2017-06-05,-0.0018750049046707407
2017-06-06,-0.011270824025193749
2017-06-07,0.005918910027755242
2017-06-08,0.0018160488177692002
2017-06-09,0.015082294082490844
2017-06-12,-0.009429295395903203
2017-06-13,0.02098529498417201
2017-06-14,0.0
2017-06-15,-0.004379398182934757
2017-06-16,0.001773666781712313
2017-06-19,0.006373323917453488
2017-06-20,0.005489051075616702
2017-06-21,6.992010265971516e-05
2017-06-22,-0.005318611180552213
2017-06-23,0.006402573859771277
2017-06-26,-0.003984987863578704
2017-06-27,-0.013966915774024424
2017-06-28,0.00669084606573489
2017-06-29,-0.012726953738167901
2017-06-30,0.007877970699460946
2017-07-03,0.007461027022775069
2017-07-05,0.008745846220949316
2017-07-06,-0.005104186310409098
2017-07-07,0.018413196086501937
2017-07-10,0.0066937291039455005
2017-07-11,-0.004455578711097474
2017-07-12,0.006541134300021234
2017-07-13,0.0012997380180461704
2017-07-14,-0.0008878634773228367
2017-07-17,0.0028032998881053484
2017-07-18,-0.0027277197571644596
2017-07-19,0.010598511978642478
2017-07-20,-0.007713078065908818
2017-07-21,0.0008864915359216852
2017-07-24,-0.021050656473363794
2017-07-25,-0.010090148785645181
2017-07-26,-0.013849355776512362
2017-07-27,0.006130828046647441
2017-07-28,-0.008927278888133938
2017-07-31,0.0057908993542268306
2017-08-01,-0.008671843603424323
2017-08-02,0.015415712434647677
2017-08-03,0.004589604161711058
2017-08-04,0.0005623920540576144
2017-08-07,-0.0015457912314570388
2017-08-08,-0.008231726031556419
2017-08-09,-0.004398195812652994
2017-08-10,-0.014536044386015412
2017-08-11,0.006145814891615364
2017-08-14,0.0114986225977034
2017-08-15,-0.009449695015574022
2017-08-16,0.008894092993205316
2017-08-17,-0.01805734257190028
2017-08-18,-0.004489239944699519
2017-08-21,-0.0031271514730496497
2017-08-22,0.011964459772638492
2017-08-23,-0.011318475675448969
2017-08-24,0.00014563504609910183
2017-08-25,0.012175888659923917
2017-08-28,-0.0011526544060582733
2017-08-29,0.0024519296565979065
2017-08-30,0.010117106335905568
2017-08-31,0.030190231993119765
2017-09-01,-0.00944437029770806
2017-09-05,-0.006590048357879352
2017-09-06,0.005857284221230552
2017-09-07,0.015084330109017108
2017-09-08,0.016381408387248664
2017-09-11,0.0027881792225652458
2017-09-12,0.0002712410802501175
2017-09-13,-0.0031865825065984232
2017-09-14,0.004692736110192719
2017-09-15,0.0021664262160521197
2017-09-18,0.011956295056813282
2017-09-19,0.009612004670483287
2017-09-20,0.006942422796332837
2017-09-21,-0.0021670082030037507
2017-09-22,-0.004935071941992941
2017-09-25,-0.0054223399739974365
2017-09-26,-0.00917535666264413
2017-09-27,-0.002483356659974234
2017-09-28,0.0058526281825523885
2017-09-29,0.009697665356502183
2017-10-02,0.02358112302702997
2017-10-03,0.005823977513398804
2017-10-04,0.008235245910405364
2017-10-05,-0.0037008759725049023
2017-10-06,-0.004099340215331426
2017-10-09,0.007588774031768386
2017-10-10,-0.005425292492099221
2017-10-11,0.004299938108268231
2017-10-12,0.011438452985605752
2017-10-13,0.002716618205637289
2017-10-16,-0.00037822760004702083
2017-10-17,-0.012669002738890711
2017-10-18,0.001340515259845132
2017-10-19,0.001976436372573609
2017-10-20,0.018834063557358727
2017-10-23,-0.012053277368619497
2017-10-24,0.047727495983323154
2017-10-25,-0.013334234850981952
2017-10-26,0.007154736889473545
2017-10-27,6.0556287749813364e-05
2017-10-30,-0.01869942041843453
2017-10-31,-0.0004949230806563509
2017-11-01,-0.0031574917970071947
2017-11-02,0.004782032029594152
2017-11-03,0.008157434609629366
2017-11-06,0.002636194811648007
2017-11-07,0.01002694352821476
2017-11-08,0.003147649415552012
2017-11-09,-0.017318553872294085
2017-11-10,0.0007371098389998831
2017-11-13,0.006136071080826921
2017-11-14,0.000853384897889331
2017-11-15,-0.00408221609853765
2017-11-16,-0.00275335455810799
2017-11-17,0.001717719647527094
2017-11-20,0.007594996657391606
2017-11-21,0.008996523528596256
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,-0.0006025444591732931
2017-11-28,0.019349904457981904
2017-11-29,-0.008811307402697754
2017-11-30,0.015870435238512837
2017-12-01,-0.005305893171115517
2017-12-04,0.006400902681224396
2017-12-05,-0.008656891084291907
2017-12-06,0.0007721780682858892
2017-12-07,-0.0006526309232414151
2017-12-08,-0.004157616537099673
2017-12-11,-0.004533441413518302
2017-12-12,-0.005692023574806249
2017-12-13,0.0006028912993827351
2017-12-14,-0.006684845226380021
2017-12-15,0.004668331000032611
2017-12-18,0.011465459781679233
2017-12-19,0.006205219173700982
2017-12-20,0.002134535890422118
2017-12-21,0.0002958226799003594
2017-12-22,-0.009463856415555139
2017-12-26,0.002090036227294645
2017-12-27,0.005184254767951035
2017-12-28,0.00800349989724669
2017-12-29,-0.001999789012081865
2018-01-02,-0.006953964443966898
2018-01-03,0.003679328536068782
2018-01-04,0.0039023749468209967
2018-01-05,0.004652570108001353
2018-01-08,0.012194138894067175
2018-01-09,0.005501918300166553
2018-01-10,-0.014803068219317983
2018-01-11,0.008710929702156589
2018-01-12,0.005158904170456724
2018-01-16,-0.013897196752027607
2018-01-17,0.016080945058276175
2018-01-18,0.0056974287842819216
2018-01-19,0.006638465663248105
2018-01-22,-0.0038659932849403056
2018-01-23,-0.007646782427255805
2018-01-24,-0.01897776149408925
2018-01-25,-0.008382474061843226
2018-01-26,0.0033102318878266423
2018-01-29,-0.007188229747952635
2018-01-30,-0.012700130105411711
2018-01-31,-0.0007815920968378132
2018-02-01,0.0032488084213806445
2018-02-02,-0.017569028115331897
2018-02-05,-0.034728993716734546
2018-02-06,0.021940832955369638
2018-02-07,-0.011632192149625964
2018-02-08,-0.04306999556432756
2018-02-09,0.008962482367268265
2018-02-12,0.024703157349677873
2018-02-13,-0.006137342102781385
2018-02-14,0.014006596733191934
2018-02-15,0.005399379673579174
2018-02-16,-0.0022482240099355177
2018-02-20,-0.003504897656289696
2018-02-21,0.0070974436744351
2018-02-22,-0.0036799699205889436
2018-02-23,0.007449438755834148
2018-02-26,0.012799794113743435
2018-02-27,-0.008282166954504344
2018-02-28,-0.015218137495836004
2018-03-01,-0.03919835285028084
2018-03-02,-0.0025499304868548123
2018-03-05,-0.002228485129558977
2018-03-06,0.008343014542839144
2018-03-07,0.020457329108926947
2018-03-08,0.005897739101014654
2018-03-09,0.01950032642656918
2018-03-12,-0.013501895033296019
2018-03-13,-0.0075400334194064556
2018-03-14,0.0011491044687645946
2018-03-15,0.006377111605716745
2018-03-16,0.007794166640929134
2018-03-19,-0.010625807373288887
2018-03-20,0.0074988343063837615
2018-03-21,0.010786592930849048
2018-03-22,-0.03607119334258169
2018-03-23,-0.02039359055668699
2018-03-26,0.03416874598692976
2018-03-27,-0.026073799822021293
2018-03-28,-0.010236094609545887
2018-03-29,0.015645683612225847
2018-04-02,-0.019125370892466353
2018-04-03,0.010115048673869698
2018-04-04,0.013703218573954734
2018-04-05,0.002729297711989487
2018-04-06,-0.029943140553402636
2018-04-09,-0.0009353985030404743
2018-04-10,0.015247470699212728
2018-04-11,-0.007312026873023236
2018-04-12,0.0037824290442540764
2018-04-13,0.0039003649524822492
2018-04-16,0.008429042420582844
2018-04-17,0.01110053243322806
2018-04-18,0.016404561634712378
2018-04-19,-0.017855296640356455
2018-04-20,-0.06702442906645756
2018-04-23,-0.012134954308628765
2018-04-24,-0.005966815928125535
2018-04-25,0.011298776624020457
2018-04-26,0.005795551209833993
2018-04-27,0.0035408454554957114
2018-04-30,-0.02047722433394994
