Date,ROP
2015-07-24,-0.009780844749192275
2015-07-27,-0.04566831019757167
2015-07-28,0.0
2015-07-29,0.015342149988111009
2015-07-30,0.0017991624936442019
2015-07-31,0.001196932326870348
2015-08-03,-0.011119566008319981
2015-08-04,0.008040384905172893
2015-08-05,0.003898239439012352
2015-08-06,-0.002628507920478307
2015-08-07,0.00790659639227309
2015-08-10,0.01010276673758903
2015-08-11,-0.0061776572096347016
2015-08-12,-0.002427054693912245
2015-08-13,0.003264084751903429
2015-08-14,0.0039626924250451
2015-08-17,0.008720207824070458
2015-08-18,0.0009926255484611346
2015-08-19,-0.01260366546482894
2015-08-20,-0.02074212344978066
2015-08-21,-0.023957547977460525
2015-08-24,-0.04154815348600627
2015-08-25,-0.004966837632823795
2015-08-26,0.020745731994019412
2015-08-27,0.03683697025749644
2015-08-28,0.004900255874159987
2015-08-31,-0.011947650432883705
2015-09-01,-0.038435629968278096
2015-09-02,0.018414120348038576
2015-09-03,6.291461701302126e-05
2015-09-04,-0.015496822399946764
2015-09-08,0.02783470230094065
2015-09-09,-0.014194304040382355
2015-09-10,0.004357250151888925
2015-09-11,-0.004526621109733009
2015-09-14,0.002273346709448898
2015-09-15,0.011974172190091448
2015-09-16,0.010959915913770546
2015-09-17,-0.00535873451392721
2015-09-18,-0.024648684994494907
2015-09-21,0.004634991348187345
2015-09-22,-0.020161463980462813
2015-09-23,-0.010901466892398126
2015-09-24,0.0037174662331118657
2015-09-25,0.0019491762929264578
2015-09-28,-0.00830055165580712
2015-09-29,0.0012428302832325766
2015-09-30,0.02337971434001629
2015-10-01,0.00670080869549583
2015-10-02,0.012424802942463176
2015-10-05,0.028864992907516873
2015-10-06,0.004260309521553429
2015-10-07,0.018146123520754065
2015-10-08,0.03701721368833488
2015-10-09,-0.0015519976337772246
2015-10-12,0.0030513217695842254
2015-10-13,-0.0004594225449114919
2015-10-14,-0.003445350451912854
2015-10-15,0.006280936171441098
2015-10-16,-0.0053255070308556585
2015-10-19,0.004835912952078303
2015-10-20,-0.00211976491209942
2015-10-21,-0.007061717705538317
2015-10-22,0.014744077144227541
2015-10-23,0.007749430268848334
2015-10-26,0.0342076505828075
2015-10-27,0.000984182745745299
2015-10-28,0.006062762469835503
2015-10-29,0.00021705857554654706
2015-10-30,0.011452398831997668
2015-11-02,0.01341571501914851
2015-11-03,-0.00995509420802998
2015-11-04,0.004439529497346495
2015-11-05,0.0005855976874182822
2015-11-06,-0.0029271348540100828
2015-11-09,-0.009073284606658127
2015-11-10,0.0021544741702475
2015-11-11,0.00757799682218363
2015-11-12,-0.016749133763590995
2015-11-13,0.000813790139462256
2015-11-16,0.013443162612281512
2015-11-17,-0.006472159574338443
2015-11-18,0.02880225458124941
2015-11-19,-0.008686659282749698
2015-11-20,0.010821542693656427
2015-11-23,0.004125435102505515
2015-11-24,0.0011962701719827606
2015-11-25,0.006908720222477349
2015-11-27,0.005107323918673634
2015-11-30,-0.00687804666427716
2015-12-01,-0.009354377013541804
2015-12-02,-0.01867682706743712
2015-12-03,-0.002551900836202492
2015-12-04,0.009913893534284401
2015-12-07,-0.006438791732909399
2015-12-08,-0.010517407916238453
2015-12-09,-0.004455713114505211
2015-12-10,0.005769751457731731
2015-12-11,-0.01742422929627252
2015-12-14,0.004637796178231568
2015-12-15,-0.005322440461571931
2015-12-16,0.01790932008595636
2015-12-17,-0.009762718646883606
2015-12-18,-0.006933714005767921
2015-12-21,0.010037032129628143
2015-12-22,0.011125360219605973
2015-12-23,0.015276166099237765
2015-12-24,-0.0012623193466445581
2015-12-28,0.0017906949581998344
2015-12-29,0.012829933298895035
2015-12-30,-0.010590868986375512
2015-12-31,-0.004145388883438184
2016-01-04,-0.01728197909081064
2016-01-05,0.00562942837230862
2016-01-06,-0.020773153029589042
2016-01-07,-0.029884657360215172
2016-01-08,-0.01276086999112569
2016-01-11,-0.012242263956584232
2016-01-12,0.01493038754939735
2016-01-13,-0.030103159826430748
2016-01-14,0.00046848108755637163
2016-01-15,-0.00825360858080626
2016-01-19,0.0005315833049701624
2016-01-20,-0.011208620970603489
2016-01-21,-0.007278317705676662
2016-01-22,0.012740722410615968
2016-01-25,-0.014419909022233113
2016-01-26,0.019206886073273477
2016-01-27,-0.0060258798289725135
2016-01-28,0.008677053764055476
2016-01-29,0.03505791601227526
2016-02-01,-0.06796885182315071
2016-02-02,-0.029560373674689888
2016-02-03,0.020265501589544765
2016-02-04,0.029979482510168687
2016-02-05,-0.02305792393935857
2016-02-08,-0.007662987601727234
2016-02-09,-0.0002473045695824405
2016-02-10,-0.009763120130516612
2016-02-11,-0.0017473233853166903
2016-02-12,0.022629490333663904
2016-02-16,0.02261734810725491
2016-02-17,0.014465940553302081
2016-02-18,0.004655135138013078
2016-02-19,-0.0009386747925740346
2016-02-22,0.01567475025826215
2016-02-23,-0.010115283757108573
2016-02-24,-0.0060725689656536685
2016-02-25,0.0045825134418908675
2016-02-26,-0.0038598744877931246
2016-02-29,-0.014148290260607377
2016-03-01,0.023522203329233493
2016-03-02,-0.0026185269748456586
2016-03-03,0.00554191851786312
2016-03-04,0.0006958367080727168
2016-03-07,0.005449456200206315
2016-03-08,-0.01533653325097084
2016-03-09,-0.0009959016017850875
2016-03-10,-0.0008787726840528975
2016-03-11,0.019652619241754543
2016-03-14,0.009723206110711091
2016-03-15,0.0017092175192818804
2016-03-16,0.00927227006971143
2016-03-17,0.013244367038165894
2016-03-18,0.011514278283055512
2016-03-21,-0.002914610406318796
2016-03-22,0.0038605180407116357
2016-03-23,-0.011317353772194227
2016-03-24,0.003167127859562635
2016-03-28,0.00814280761561248
2016-03-29,0.0028571545088660333
2016-03-30,-0.00279429369671913
2016-03-31,0.004175571144677592
2016-04-01,0.010340963012498428
2016-04-04,-0.023069458361716366
2016-04-05,-0.00931256675072012
2016-04-06,0.002914646731797532
2016-04-07,-0.013300950466546446
2016-04-08,0.007872914491910299
2016-04-11,-0.007137133051508648
2016-04-12,0.004584787618520547
2016-04-13,0.0037749342370063665
2016-04-14,-0.007072483370749283
2016-04-15,0.001413663280977362
2016-04-18,0.00948322415982128
2016-04-19,0.005144513689699259
2016-04-20,-0.00667575466630721
2016-04-21,0.0009518660354332908
2016-04-22,-0.000503375636114467
2016-04-25,0.005765990180448988
2016-04-26,-0.004563968586942302
2016-04-27,0.002180580726206305
2016-04-28,-0.013558038519219884
2016-04-29,-0.004015889357592561
2016-05-02,0.008007356870611382
2016-05-03,-0.007323748563550447
2016-05-04,-0.014699431941077923
2016-05-05,0.004377306000021175
2016-05-06,0.0101511865083177
2016-05-09,-0.008402342329308699
2016-05-10,0.016317459813882662
2016-05-11,-0.008675878601946518
2016-05-12,0.006706106923684674
2016-05-13,-0.004685463623938624
2016-05-16,0.014689156011884474
2016-05-17,0.00827216184979207
2016-05-18,0.004157957004024215
2016-05-19,-0.006348678158307974
2016-05-20,0.01727850695457467
2016-05-23,-0.05674483058824009
2016-05-24,0.007295287535243
2016-05-25,0.0006324877016279373
2016-05-26,-0.01361417986662583
2016-05-27,0.00168847547709583
2016-05-31,-0.0053486117275186595
2016-06-01,-0.0012276854123687286
2016-06-02,0.004565054262162693
2016-06-03,0.000757400514349138
2016-06-06,0.011642443692274407
2016-06-07,0.0013812966391537618
2016-06-08,-0.00045985880631460585
2016-06-09,0.001782402271162109
2016-06-10,-0.012108883721381747
2016-06-13,-0.018822346402590284
2016-06-14,0.000829148251879186
2016-06-15,-0.003904555231851514
2016-06-16,0.0014254994988127656
2016-06-17,-0.005633984993808294
2016-06-20,0.01663985999945039
2016-06-21,-0.0010561023171882233
2016-06-22,-0.0020554090139068837
2016-06-23,0.01753672529746697
2016-06-24,-0.032039779378570166
2016-06-27,-0.015534319017854625
2016-06-28,0.010681421740336372
2016-06-29,0.003722941713023342
2016-06-30,0.02040104968584311
2016-07-01,-0.0037526501586577776
2016-07-05,-0.017596059905304662
2016-07-06,0.0006598370285526567
2016-07-07,0.0031787840369958964
2016-07-08,0.01655989103877764
2016-07-11,0.003351980981233682
2016-07-12,-0.0004104352526843602
2016-07-13,-0.002755618059099074
2016-07-14,0.011465897332020525
2016-07-15,-0.000639442547428426
2016-07-18,-0.006980659474687512
2016-07-19,0.002987687750084733
2016-07-20,0.014659356052132866
2016-07-21,-0.010821003545855135
2016-07-22,0.008495379315313523
2016-07-25,-0.05758434276340163
2016-07-26,0.013102278338653406
2016-07-27,0.012509741502785943
2016-07-28,0.009430449344409064
2016-07-29,0.007332367942600504
2016-08-01,0.00657395563231189
2016-08-02,-0.011079912928471658
2016-08-03,-0.0030073113402101503
2016-08-04,0.0029570382560464292
2016-08-05,0.0067229242994930605
2016-08-08,0.0056821638997275326
2016-08-09,-0.001980288338748415
2016-08-10,0.002159610341092355
2016-08-11,0.015956678754449616
2016-08-12,-0.009973634741861526
2016-08-15,0.006252876747833813
2016-08-16,-0.006156658765448575
2016-08-17,0.0009262779563721235
2016-08-18,0.0019667283799853497
2016-08-19,0.018358004242453374
2016-08-22,0.0006237476395258845
2016-08-23,0.0027196226215029373
2016-08-24,-0.0024297112118567554
2016-08-25,0.0015292235420285571
2016-08-26,0.005485323610906034
2016-08-29,0.0043310396692739506
2016-08-30,0.0012881621178948421
2016-08-31,-0.0069914247695446186
2016-09-01,0.017798003424284836
2016-09-02,0.007968173219346397
2016-09-06,-0.00949764264824926
2016-09-07,-0.003935103718568311
2016-09-08,0.002782231013572778
2016-09-09,-0.02302864324630005
2016-09-12,0.021242892117265155
2016-09-13,-0.01234716726280538
2016-09-14,-0.007433332258860115
2016-09-15,0.010949749760013505
2016-09-16,-0.005611747727801597
2016-09-19,-0.0027657190583705304
2016-09-20,-0.004018038770124854
2016-09-21,0.01170513147898844
2016-09-22,0.022915001452579853
2016-09-23,-0.011145965427484472
2016-09-26,-0.009716633383615059
2016-09-27,0.006896283747447773
2016-09-28,0.018153646554992964
2016-09-29,-0.008422604089855956
2016-09-30,0.006453267070662516
2016-10-03,-0.0020824277272361025
2016-10-04,-0.0007687647338847636
2016-10-05,0.003633188714518676
2016-10-06,-0.005485042442292309
2016-10-07,-0.007887187472719659
2016-10-10,-0.002668465752666771
2016-10-11,-0.014158285751304511
2016-10-12,-0.0027703961258929155
2016-10-13,-0.014118367694286982
2016-10-14,-0.0054059688055188015
2016-10-17,-0.008731445782137248
2016-10-18,0.006358380312103007
2016-10-19,0.011824480713339636
2016-10-20,-0.007905722450462171
2016-10-21,-0.004503672773093381
2016-10-24,-0.0051622393472305905
2016-10-25,-0.0009910824109967686
2016-10-26,-0.009396657519251339
2016-10-27,-0.007364807811911289
2016-10-28,-0.003382966886541383
2016-10-31,0.0321600877245396
2016-11-01,-0.009982207048454095
2016-11-02,-0.008800372881933138
2016-11-03,0.0017052124983978345
2016-11-04,-0.005224524717695078
2016-11-07,0.019944788359482546
2016-11-08,0.006884350544751339
2016-11-09,0.01672043345971974
2016-11-10,0.016162962270817927
2016-11-11,-0.004783181143099724
2016-11-14,0.0035204400814730086
2016-11-15,0.011527130734525048
2016-11-16,-0.0020373007911927976
2016-11-17,0.0007728750606907919
2016-11-18,-0.007165782413452559
2016-11-21,0.0106594613748483
2016-11-22,0.009613370007428346
2016-11-23,0.0022307106848595826
2016-11-25,-0.005808812802586827
2016-11-28,-0.0057336197601171035
2016-11-29,-0.005382208762414686
2016-11-30,5.504493474917105e-05
2016-12-01,0.003975691863893571
2016-12-02,0.002694936633764078
2016-12-05,-0.003729806420211701
2016-12-06,0.007762476611379965
2016-12-07,0.002512986085356772
2016-12-08,-0.0011991088385465698
2016-12-09,0.01369420434108437
2016-12-12,-0.004897845492284447
2016-12-13,0.017037474299533395
2016-12-14,-0.007338726812936347
2016-12-15,0.00166029486444641
2016-12-16,-0.010536378154673787
2016-12-19,-0.0030809639173110526
2016-12-20,0.010302256923999442
2016-12-21,-0.002790868694603099
2016-12-22,0.0010763620052764988
2016-12-23,-0.00043003009865494324
2016-12-27,0.0014520083525446648
2016-12-28,-0.012835409705815759
2016-12-29,-0.0036995722375058326
2016-12-30,-0.0002732256962587609
2017-01-03,0.010104573120957028
2017-01-04,0.0019468281882457639
2017-01-05,0.0017845903538209473
2017-01-06,0.014033445804071176
2017-01-09,-0.008303557257779315
2017-01-10,-0.0016637982121586736
2017-01-11,0.01596770950754367
2017-01-12,-0.006932455887551092
2017-01-13,0.004476425553277874
2017-01-17,-0.013156507917619353
2017-01-18,0.004784190337477234
2017-01-19,-0.00797143067773276
2017-01-20,0.00431421691177869
2017-01-23,0.0007518974893301333
2017-01-24,0.008156158184435158
2017-01-25,0.014371065275104788
2017-01-26,-0.0007345276504640008
2017-01-27,0.0016277157411141996
2017-01-30,-0.0018348085970576467
2017-01-31,0.007615779377850851
2017-02-01,-0.002554454084508384
2017-02-02,0.0020903595291124066
2017-02-03,0.005736455586334843
2017-02-06,-0.0008298564212975146
2017-02-07,-0.0018162417946304688
2017-02-08,0.0034314328579083675
2017-02-09,0.04761403920047713
2017-02-10,0.011671589159427675
2017-02-13,0.005768349910113768
2017-02-14,-0.001798316037300185
2017-02-15,0.006670952370178673
2017-02-16,0.0003385951069789783
2017-02-17,0.001595638443637304
2017-02-21,0.0011585452730686896
2017-02-22,0.0023628513991065248
2017-02-23,0.007600754841876833
2017-02-24,0.0021966036369300834
2017-02-27,0.0006191050584876123
2017-02-28,-0.003999151745938789
2017-03-01,0.017973165664562085
2017-03-02,-0.0008452001037954071
2017-03-03,0.00032890840586130565
2017-03-06,-0.002442892596205448
2017-03-07,-0.002731695729496497
2017-03-08,-0.0069422632721063415
2017-03-09,0.0016172342847877719
2017-03-10,0.0035606146993609755
2017-03-13,-0.0009933833317326002
2017-03-14,0.0006630152519306876
2017-03-15,0.01244661592629992
2017-03-16,-0.013929828243072762
2017-03-17,-4.724262925737133e-05
2017-03-20,-0.0033660064716345417
2017-03-21,-0.010607311652388707
2017-03-22,0.0033174502644361947
2017-03-23,-0.005893885040527791
2017-03-24,-0.004627572653215006
2017-03-27,-0.007312424612079593
2017-03-28,0.01156166365212452
2017-03-29,0.0008195787765334916
2017-03-30,0.0067462021779221
2017-03-31,-0.01167852581617701
2017-04-03,-0.002130944246590216
2017-04-04,0.0037853849042293053
2017-04-05,0.00290604985757148
2017-04-06,0.004973874683446011
2017-04-07,0.0004805992541603299
2017-04-10,0.003313643069155381
2017-04-11,-0.009334447249653488
2017-04-12,-0.007151548381447159
2017-04-13,-0.002238710462915905
2017-04-17,0.01185313602293192
2017-04-18,-0.0014462232568984712
2017-04-19,-0.0026069103510093505
2017-04-20,0.010842309751699197
2017-04-21,0.004357299976716522
2017-04-24,0.01897498362549177
2017-04-25,0.012305311768715965
2017-04-26,-0.004483306735169612
2017-04-27,0.010399540946855801
2017-04-28,0.004916794545120062
2017-05-01,-0.008778814352489617
2017-05-02,0.0020757941943725378
2017-05-03,-0.002210069966772754
2017-05-04,0.00678208100167943
2017-05-05,0.012281253548089177
2017-05-08,-4.511073817314859e-05
2017-05-09,0.004572320771948357
2017-05-10,0.003244724871276805
2017-05-11,0.0007634721471694306
2017-05-12,-0.005879764533727294
2017-05-15,0.004153546232819494
2017-05-16,0.008048770752220546
2017-05-17,-0.01998295251897686
2017-05-18,-0.0016387519480655088
2017-05-19,0.010120863644891953
2017-05-22,0.008530035273447645
2017-05-23,0.006041369865817936
2017-05-24,0.0016461153641134096
2017-05-25,0.006972062312065486
2017-05-26,0.001455185759622335
2017-05-30,0.0027304694725427403
2017-05-31,-0.002195975017544094
2017-06-01,0.010871474463876485
2017-06-02,0.006661582194718685
2017-06-05,-0.0036330798304157197
2017-06-06,-0.008682055527576948
2017-06-07,0.002276972702173641
2017-06-08,-0.001878351084769081
2017-06-09,0.0017068463105254228
2017-06-12,-0.007428534802782383
2017-06-13,0.005679134232545513
2017-06-14,0.0017948037658108706
2017-06-15,0.008259115435470532
2017-06-16,0.006371082579359921
2017-06-19,0.013135220656938174
2017-06-20,-0.00977670942662523
2017-06-21,-0.0012022948657339771
2017-06-22,-0.001117190929242895
2017-06-23,-0.003872594004124097
2017-06-26,0.0046650547869822034
2017-06-27,-0.01061954132593046
2017-06-28,0.009473281358214791
2017-06-29,-0.010288452766010203
2017-06-30,0.0070464542526607055
2017-07-03,0.003498229158362065
2017-07-05,0.01413868890774439
2017-07-06,-0.009011035127233669
2017-07-07,0.005575920550239255
2017-07-10,0.0012370138748010184
2017-07-11,0.0022577428762613483
2017-07-12,0.010158339708190578
2017-07-13,-0.005301500763539746
2017-07-14,-0.0024959123220267276
2017-07-17,0.003095796789918337
2017-07-18,-0.0109496145556075
2017-07-19,0.009019348670028515
2017-07-20,-0.005126005073165185
2017-07-21,-0.00034070621121029543
2017-07-24,0.001064712636773768
2017-07-25,-0.006807633802755619
2017-07-26,0.0014562221629992322
2017-07-27,-0.007699792668984018
2017-07-28,0.0016380699266032028
2017-07-31,0.0005165116341254716
2017-08-01,0.017250167552896434
2017-08-02,-0.003002461876906448
2017-08-03,0.0026723158697952165
2017-08-04,0.0011421389759840306
2017-08-07,-0.0008450486942269686
2017-08-08,-0.0020300483082064114
2017-08-09,-0.0062293649156985875
2017-08-10,-0.022813490634122302
2017-08-11,0.001658363812752306
2017-08-14,0.019255893725941053
2017-08-15,-0.002692670488809279
2017-08-16,-0.0009859967921050927
2017-08-17,-0.016302030205048612
2017-08-18,-0.004797090249556879
2017-08-21,-0.001796845714823192
2017-08-22,0.02067722390251836
2017-08-23,-0.006279876553920816
2017-08-24,-0.008699456546647277
2017-08-25,0.007553445548687421
2017-08-28,-0.0032933153256682335
2017-08-29,-0.002304549701070968
2017-08-30,0.009413073179151521
2017-08-31,-0.004187783938590983
2017-09-01,-0.002471126682545788
2017-09-05,-0.004693854135062514
2017-09-06,0.002532657586033382
2017-09-07,0.0016115720991214388
2017-09-08,0.019220865737301196
2017-09-11,0.010410468620658753
2017-09-12,0.0023224147178388943
2017-09-13,-0.0075411749998552935
2017-09-14,0.0035232806685243645
2017-09-15,0.006006717682174756
2017-09-18,-8.434431794956954e-05
2017-09-19,0.0033222778781987206
2017-09-20,0.031936093942295685
2017-09-21,0.001380778527651838
2017-09-22,-0.00162217112736196
2017-09-25,-0.007718724609351857
2017-09-26,-0.003479417110344496
2017-09-27,-0.009778273700460582
2017-09-28,0.002821418582493518
2017-09-29,0.006991743709759746
2017-10-02,0.01807744755380125
2017-10-03,0.008312925910161528
2017-10-04,-0.0008003412812210842
2017-10-05,0.006858983031981403
2017-10-06,0.003864218650477813
2017-10-09,-0.0028971344792546594
2017-10-10,0.0019903112289201275
2017-10-11,-0.007348560809179117
2017-10-12,0.008563164747396712
2017-10-13,-0.0077365928922662475
2017-10-16,0.006677512507024197
2017-10-17,-0.004250140406537262
2017-10-18,-0.0018746491553518485
2017-10-19,0.006913626357097025
2017-10-20,0.011350967353079833
2017-10-23,-0.004238137315023094
2017-10-24,0.004295585186585571
2017-10-25,0.001294954708503715
2017-10-26,0.00924928632397215
2017-10-27,0.00019409377714540987
2017-10-30,-0.002018951368820021
2017-10-31,0.004357226697520256
2017-11-01,0.00015493351109907572
2017-11-02,-0.005925474072206005
2017-11-03,0.00537648338717589
2017-11-06,0.0005426838022326574
2017-11-07,0.008326335988432909
2017-11-08,-0.004186342632226281
2017-11-09,-0.00551577042574114
2017-11-10,0.0014353341865500635
2017-11-13,-0.00836586784721971
2017-11-14,0.00218717599656415
2017-11-15,-0.004715538697263488
2017-11-16,0.004346205421138283
2017-11-17,-0.0006236446764870118
2017-11-20,0.0069048754651168665
2017-11-21,0.009182191579284682
2017-11-22,0.0003835926435931114
2017-11-24,-0.0008441310643230171
2017-11-27,0.0010370046302878855
2017-11-28,0.016920869092277968
2017-11-29,-0.010564646911396136
2017-11-30,0.018951962085737017
2017-12-01,-0.024736896073785042
2017-12-04,0.004873147133706679
2017-12-05,-0.014014182213297643
2017-12-06,0.002749564315678299
2017-12-07,0.006063944361668794
2017-12-08,0.0003835926435931114
2017-12-11,-0.015810565042067348
2017-12-12,-0.004055379070545095
2017-12-13,0.0018792819977622166
2017-12-14,-0.013755280688572347
2017-12-15,0.0009508643816642515
2017-12-18,0.03443919908058257
2017-12-19,-0.008342274892571555
2017-12-20,-0.0006174142577642927
2017-12-21,-0.002316610686116549
2017-12-22,0.004450470224853564
2017-12-26,0.0045853031006655165
2017-12-27,-0.00042189996658204
2017-12-28,-3.8309533688551944e-05
2017-12-29,-0.006139735766698018
2018-01-02,0.00602285852431006
2018-01-03,0.00583377811946062
2018-01-04,0.01060759827829183
2018-01-05,0.008155326219371428
2018-01-08,0.005749978632219488
2018-01-09,0.008129693114091507
2018-01-10,-0.00573373877657779
2018-01-11,0.01387803506105989
2018-01-12,0.010201977915173854
2018-01-16,-0.0014529870922591615
2018-01-17,0.00622059007203557
2018-01-18,-0.0006142984262906825
2018-01-19,-0.0026413210453433145
2018-01-22,0.0013787416634358785
2018-01-23,0.0020284069259084436
2018-01-24,-0.0004336882892188587
2018-01-25,0.00929396310495223
2018-01-26,0.018131239168096114
2018-01-29,-0.009995102989104554
2018-01-30,-0.005936873591509628
2018-01-31,0.0034331960123263894
2018-02-01,0.002352246535050284
2018-02-02,0.014044462562386562
2018-02-05,-0.06469130497511344
2018-02-06,0.007647326122187659
2018-02-07,-0.009673107980174844
2018-02-08,-0.02550773490452618
2018-02-09,0.008211035213399276
2018-02-12,0.032845533128295745
2018-02-13,0.0012953994044015982
2018-02-14,0.0022922468081107983
2018-02-15,0.01718995094929432
2018-02-16,0.0020309923542984887
2018-02-20,0.0015558014982628432
2018-02-21,0.006107432815937397
2018-02-22,0.004202124751300662
2018-02-23,0.0055076653173817824
2018-02-26,0.014903531797871405
2018-02-27,-0.01752345706627445
2018-02-28,-0.01869216107584759
2018-03-01,-0.027627093056318386
2018-03-02,0.001943332139537013
2018-03-05,0.016865356402114395
2018-03-06,0.004440107628349121
2018-03-07,0.02063996035005511
2018-03-08,0.0010735669198216335
2018-03-09,0.019128464754727403
2018-03-12,-0.007753381832239614
2018-03-13,-0.004136640198220021
2018-03-14,-0.006426123494598146
2018-03-15,0.010755577314802034
2018-03-16,0.013469564364624764
2018-03-19,-0.009872117193132968
2018-03-20,0.018073574093653733
2018-03-21,0.003079872687574481
2018-03-22,-0.031049604389316254
2018-03-23,-0.02161195122498827
2018-03-26,0.028130475150805134
2018-03-27,-0.018087224951870762
2018-03-28,-0.0033165902297607186
2018-03-29,0.015190582617438775
2018-04-02,-0.02176754799856262
2018-04-03,0.007502208988268366
2018-04-04,0.0007229796431726943
2018-04-05,-0.004623266692014072
2018-04-06,-0.026556894778041684
2018-04-09,0.0008959242570008019
2018-04-10,0.01887490980272788
2018-04-11,-0.011422416226979482
2018-04-12,0.016183926282698602
2018-04-13,-0.004665204313905824
2018-04-16,0.004503914450193713
2018-04-17,0.008784525955060962
2018-04-18,0.010514810683308617
2018-04-19,0.00114415279022273
2018-04-20,0.007715170537446081
2018-04-23,-0.017898690853489718
2018-04-24,-0.04056456517250828
2018-04-25,0.007410159486670453
2018-04-26,-0.006011428696272247
2018-04-27,0.007775228070091567
2018-04-30,-0.015244797585326153
2018-05-01,0.0021952843755708162
