Date,ACGL
2015-05-21,0.0027786651501811033
2015-05-22,-0.0072350982672410025
2015-05-26,-0.0063576263990556825
2015-05-27,-0.0007803611917270858
2015-05-28,0.002967406458561417
2015-05-29,-0.005138593989231777
2015-06-01,0.002660741767712027
2015-06-02,0.008585808771519376
2015-06-03,0.009441192602285042
2015-06-04,-0.015486013060461823
2015-06-05,0.0003115125245092276
2015-06-08,-0.007628836926759863
2015-06-09,0.0037653365668426364
2015-06-10,0.0135979083353297
2015-06-11,0.012336230339150323
2015-06-12,0.0
2015-06-15,-0.002437253776872539
2015-06-16,0.01710190816513113
2015-06-17,-0.004804074384105905
2015-06-18,0.011313907838800041
2015-06-19,-0.004773260692308656
2015-06-22,0.00659473427784496
2015-06-23,0.002233451252487084
2015-06-24,-0.004902607181449192
2015-06-25,0.00014922500921321635
2015-06-26,0.006866739672111377
2015-06-29,-0.015715392355767244
2015-06-30,0.008585585845253707
2015-07-01,0.024641615914853254
2015-07-02,-0.0033523021137956688
2015-07-06,0.01345422337053881
2015-07-07,0.0030302919788522953
2015-07-08,-0.007337022390592196
2015-07-09,-0.005507246831822132
2015-07-10,0.011366893970637948
2015-07-13,-0.00691641376918406
2015-07-14,0.0018862796207848032
2015-07-15,-0.0005793546348414891
2015-07-16,0.005506449187399953
2015-07-17,-0.0012969873920962716
2015-07-20,0.004473279889465331
2015-07-21,0.002729536515622799
2015-07-22,0.010888253285300076
2015-07-23,-0.0068027083251070986
2015-07-24,0.0027111445264831335
2015-07-27,-0.0025615756966042014
2015-07-28,-0.0035667234591654218
2015-07-29,0.006300037712858586
2015-07-30,0.025327332942896907
2015-07-31,-0.009714202302722241
2015-08-03,0.009809493709099781
2015-08-04,-0.0008327318045762144
2015-08-05,0.002916656080297786
2015-08-06,-0.0062317655794139615
2015-08-07,0.005016775834747689
2015-08-10,0.008873998071758704
2015-08-11,0.0009620911443450897
2015-08-12,-0.007002559612684589
2015-08-13,0.007881596082491615
2015-08-14,0.007545628348579081
2015-08-17,0.005174292429910743
2015-08-18,0.0009481946763010285
2015-08-19,-0.006496131044847919
2015-08-20,-0.01852609327615451
2015-08-21,-0.02137407971900329
2015-08-24,-0.04722729608402365
2015-08-25,-0.0066983593896745575
2015-08-26,0.007492811085572981
2015-08-27,0.011304568245314783
2015-08-28,0.0026473877269788115
2015-08-31,0.001613615525382306
2015-09-01,-0.010251895741885675
2015-09-02,0.01420535948818169
2015-09-03,0.005836041244296375
2015-09-04,-0.00884829534737186
2015-09-08,0.019318045516823812
2015-09-09,-0.00516875564708974
2015-09-10,0.00432967540678364
2015-09-11,0.0021555483016020283
2015-09-14,0.001146986199494382
2015-09-15,0.005729136321969364
2015-09-16,0.002705653395628005
2015-09-17,0.0
2015-09-18,-0.023718120138865206
2015-09-21,0.016293247821714818
2015-09-22,-0.0038648707035410235
2015-09-23,0.0018680323314950176
2015-09-24,0.02194494163649141
2015-09-25,0.016421016928768406
2015-09-28,0.0016571016815474238
2015-09-29,0.009787710483391221
2015-09-30,0.003003335304942123
2015-10-01,-0.0010888368504849977
2015-10-02,0.012944584995242314
2015-10-05,0.008609076717075892
2015-10-06,-0.006401775110603358
2015-10-07,0.01838936407063807
2015-10-08,0.005931141933390061
2015-10-09,-0.009040937313061437
2015-10-12,0.006743388192733235
2015-10-13,0.0022327398328183534
2015-10-14,-0.009173102316281878
2015-10-15,0.015209564863890135
2015-10-16,0.006253323900980323
2015-10-19,0.0031072314259483758
2015-10-20,0.0016778054370123474
2015-10-21,-0.0033500677774839227
2015-10-22,0.0038784379574401395
2015-10-23,-0.0018029296036778941
2015-10-26,0.0010320841212996257
2015-10-27,-0.0014176331412987242
2015-10-28,0.0021940472895245478
2015-10-29,0.0
2015-10-30,-0.03554410036331379
2015-11-02,0.0014688232227058062
2015-11-03,-0.005199935139213574
2015-11-04,-0.002680661131349127
2015-11-05,0.0016126227905386425
2015-11-06,0.0
2015-11-09,-0.005769402651210731
2015-11-10,0.004858270070928761
2015-11-11,-0.0022831159089239383
2015-11-12,-0.00848024904038902
2015-11-13,-0.0040728101303381115
2015-11-16,0.004089465747863619
2015-11-17,-0.005023064416489809
2015-11-18,0.008186578586039328
2015-11-19,0.002436161120207281
2015-11-20,-0.00013510363781366053
2015-11-23,-0.0017552845823075591
2015-11-24,-0.00446368869824787
2015-11-25,-0.01290756909329216
2015-11-27,0.0037164467657868627
2015-11-30,-0.006171170725105535
2015-12-01,0.010073088681409548
2015-12-02,-0.0050546303215341926
2015-12-03,-0.006865238321431488
2015-12-04,0.01783490446228697
2015-12-07,-0.008285811833578904
2015-12-08,-0.004382952952117991
2015-12-09,-0.019810197870185564
2015-12-10,-0.01024556865980275
2015-12-11,-0.008224590848257995
2015-12-14,-0.0015728650535815625
2015-12-15,-0.002434495432703576
2015-12-16,0.007034255693596281
2015-12-17,-0.0031362273503626747
2015-12-18,0.0021450681503158986
2015-12-21,-0.005707708841590664
2015-12-22,0.00703206312655813
2015-12-23,0.0031352478698152275
2015-12-24,0.00241512730903648
2015-12-28,0.005385488084322931
2015-12-29,0.004228970932027787
2015-12-30,-0.008422239632056572
2015-12-31,-0.012599128414475191
2016-01-04,-0.012903190740809145
2016-01-05,0.0036310477878052083
2016-01-06,0.0015918982480933597
2016-01-07,-0.0010114397988562063
2016-01-08,-0.010413590566862307
2016-01-11,-0.002046236357801323
2016-01-12,-0.009519623769606356
2016-01-13,-0.010794067262521967
2016-01-14,0.0
2016-01-15,-0.0062780041566726785
2016-01-19,0.004061369962209405
2016-01-20,-0.027865195766662465
2016-01-21,0.0015411478310285442
2016-01-22,0.0049238250615268875
2016-01-25,0.011177411368578749
2016-01-26,0.0031798794127910757
2016-01-27,-0.0054339295926219
2016-01-28,0.010775543409716315
2016-01-29,0.01426422058004495
2016-02-01,0.006661847903588702
2016-02-02,-0.02073538095777061
2016-02-03,0.0
2016-02-04,-0.009460845488400094
2016-02-05,-0.00030324770630152376
2016-02-08,0.02578104495596456
2016-02-09,0.003400287228679133
2016-02-10,0.01488144688476778
2016-02-11,-0.0313588697975099
2016-02-12,0.025179763329128635
2016-02-16,0.0030702523784580382
2016-02-17,-0.0061215341513913835
2016-02-18,0.002786288397174763
2016-02-19,0.0036560934818028468
2016-02-22,0.0013113499548138563
2016-02-23,-0.008149038918311424
2016-02-24,0.009243012341820567
2016-02-25,0.004215671780839703
2016-02-26,-0.012738786367941901
2016-02-29,-0.003812298370250655
2016-03-01,0.010891931322747794
2016-03-02,0.0068433019227482905
2016-03-03,0.0041938118367081945
2016-03-04,-0.0007201259518487824
2016-03-07,-0.009079085185084379
2016-03-08,0.0017452193312401665
2016-03-09,-0.001161481685456267
2016-03-10,0.0010174673241500898
2016-03-11,0.018295359584738158
2016-03-14,-0.0027092116026058433
2016-03-15,-0.00042898666140567254
2016-03-16,-0.0044342481717419835
2016-03-17,0.006896538606290026
2016-03-18,0.001284217316085412
2016-03-21,0.004132850125547094
2016-03-22,0.0005676755611614404
2016-03-23,0.00014177435599793675
2016-03-24,-0.016876949707790745
2016-03-28,0.012694681617742676
2016-03-29,0.0056980381786473355
2016-03-30,0.012322949966494523
2016-03-31,-0.005176982462568813
2016-04-01,0.014767878387634381
2016-04-04,-0.002078982658797579
2016-04-05,-0.019027716673999162
2016-04-06,-0.010901899602331122
2016-04-07,0.0002862324845185338
2016-04-08,-0.0018602801554530313
2016-04-11,-0.003584195685610192
2016-04-12,0.008633098632950587
2016-04-13,0.00442214349188208
2016-04-14,0.0004261231434350421
2016-04-15,0.012208960168476723
2016-04-18,0.0019635834850020295
2016-04-19,-0.004059379661962903
2016-04-20,-0.002248766007731162
2016-04-21,-0.02282010461948314
2016-04-22,0.02075821379482945
2016-04-25,0.003671865359951232
2016-04-26,0.0032361815614616596
2016-04-27,0.0014025114052163001
2016-04-28,-0.010224044557254564
2016-04-29,-0.0025469916641199797
2016-05-02,0.009930392664796006
2016-05-03,-0.005478229300369897
2016-05-04,-0.00324869291169938
2016-05-05,0.0019838955365505395
2016-05-06,-0.005374063736469092
2016-05-09,0.0009953327254499378
2016-05-10,0.01619318342085796
2016-05-11,0.005311714243921628
2016-05-12,-0.003058959093785063
2016-05-13,0.0
2016-05-16,0.005020974018268065
2016-05-17,-0.015681445512851555
2016-05-18,0.010009876766929215
2016-05-19,-0.006281432044207058
2016-05-20,0.00098330877104158
2016-05-23,-0.007437533450576073
2016-05-24,0.015269326533504879
2016-05-25,-0.0015318224379808898
2016-05-26,0.002371001520912186
2016-05-27,0.004035092316980959
2016-05-31,0.006928981153738301
2016-06-01,-0.0020643902251573643
2016-06-02,0.0022065880624821954
2016-06-03,-0.007293224627774486
2016-06-06,-0.006237812113739194
2016-06-07,-0.0022319110908689543
2016-06-08,0.008108544425167397
2016-06-09,-0.003466976229440921
2016-06-10,-0.005009794581339322
2016-06-13,-0.017482438324047167
2016-06-14,-0.008825659538874264
2016-06-15,-0.011632911372714161
2016-06-16,0.010752657145492783
2016-06-17,-0.008194235971538455
2016-06-20,0.008261936226560573
2016-06-21,0.004169092863076651
2016-06-22,0.0018611652079614238
2016-06-23,0.012575040505147905
2016-06-24,-0.026107911375582105
2016-06-27,-0.021301270845815345
2016-06-28,0.017915427272975126
2016-06-29,0.016727202132379437
2016-06-30,0.030042894808589127
2016-07-01,-0.006666654408765793
2016-07-05,-0.008668856205204634
2016-07-06,-0.002115720795130116
2016-07-07,-0.002261394898252944
2016-07-08,0.00254987806839746
2016-07-11,-0.0002826369826410824
2016-07-12,-0.003957526125158317
2016-07-13,-0.000567594996590759
2016-07-14,-0.0025557562058233785
2016-07-15,-0.003985778964053832
2016-07-18,-0.008003371941060822
2016-07-19,-0.0031696634743468843
2016-07-20,-0.0005780954108773884
2016-07-21,0.0031814944234651588
2016-07-22,0.014847916141677464
2016-07-25,-0.0024147842131184705
2016-07-26,-0.007973828308984077
2016-07-27,-0.003157748632325985
2016-07-28,0.04074875735499317
2016-07-29,0.00484223462929978
2016-08-01,0.006608910230736953
2016-08-02,0.009574605906695677
2016-08-03,0.0008129066520483619
2016-08-04,0.00284282157005733
2016-08-05,0.004994667253688467
2016-08-08,-0.0008059185507400812
2016-08-09,0.0064524677431214705
2016-08-10,0.0038733279033442702
2016-08-11,-0.0006652412298083776
2016-08-12,-0.004260410096317946
2016-08-15,0.030752807268391802
2016-08-16,0.041380189442817406
2016-08-17,-0.005480825505867037
2016-08-18,0.0026302508543907255
2016-08-19,-0.006246112670427961
2016-08-22,-0.0011313381810826861
2016-08-23,-0.004027251632305773
2016-08-24,0.002779964244676414
2016-08-25,0.0015121128641890635
2016-08-26,-0.0027679961199599257
2016-08-29,0.0030279653474369894
2016-08-30,0.010943475174610029
2016-08-31,0.007092086538100784
2016-09-01,0.005806820222092002
2016-09-02,0.004176410972676736
2016-09-06,0.012354711986292788
2016-09-07,0.00471243535861432
2016-09-08,-0.010102260117729078
2016-09-09,-0.02101802227803773
2016-09-12,0.00943154651688749
2016-09-13,-0.003073489732495105
2016-09-14,-0.005426078108364707
2016-09-15,0.0011159822430713007
2016-09-16,-0.009784535122042137
2016-09-19,0.0065041092211657325
2016-09-20,0.006337720677404457
2016-09-21,0.007162239493369471
2016-09-22,0.0015939478969981824
2016-09-23,-0.01713802023252109
2016-09-26,-0.010337474743712272
2016-09-27,0.010067939755484145
2016-09-28,0.0034886740864188415
2016-09-29,-0.009436305906421638
2016-09-30,-0.006517893206084091
2016-10-03,-0.004289699823506021
2016-10-04,0.006588919339912458
2016-10-05,-0.026938529464499483
2016-10-06,-0.0033635026450207217
2016-10-07,0.028297002771618507
2016-10-10,-0.009214879196992265
2016-10-11,-0.012485672082174326
2016-10-12,0.014578751069523666
2016-10-13,0.005086498713932297
2016-10-14,0.011133543981872496
2016-10-17,0.0002503533181790196
2016-10-18,-0.008006139460448591
2016-10-19,-0.005674600250701989
2016-10-20,-0.00963847900425352
2016-10-21,-0.006018747304390115
2016-10-24,0.0023189371155762917
2016-10-25,0.0005141958824883552
2016-10-26,0.013617641831560112
2016-10-27,-0.02370084790521465
2016-10-28,0.005712068917298918
2016-10-31,0.006454050407928014
2016-11-01,-0.011799407525220018
2016-11-02,0.003244694024010286
2016-11-03,0.006856385746819793
2016-11-04,-0.00835153419565049
2016-11-07,0.017232484319025687
2016-11-08,0.003948442984414324
2016-11-09,0.005074959365358955
2016-11-10,0.00997219577142383
2016-11-11,0.013873300668830746
2016-11-14,0.0032051127508772037
2016-11-15,-0.003440734654376665
2016-11-16,-0.008631312862998564
2016-11-17,0.0024876137611586913
2016-11-18,0.0031017824535541916
2016-11-21,0.0004946493616300174
2016-11-22,0.0008654687777340797
2016-11-23,0.008028580220394543
2016-11-25,0.006494285499190067
2016-11-28,-0.006330625012041957
2016-11-29,0.009433976870242056
2016-11-30,0.004005346597233839
2016-12-01,0.0070115830610162355
2016-12-02,-0.0025209991761856454
2016-12-05,0.010350212260608505
2016-12-06,0.0058368818392335875
2016-12-07,0.005210737001556165
2016-12-08,0.0161404519700874
2016-12-09,-0.0006956595754181727
2016-12-12,0.019955891107769297
2016-12-13,-0.006028877636632846
2016-12-14,-0.010643108971213677
2016-12-15,0.002082080844626466
2016-12-16,0.002308647306750622
2016-12-19,0.0031095228574429257
2016-12-20,0.00034440081650277676
2016-12-21,-0.00045899695146189856
2016-12-22,0.0
2016-12-23,0.0018371072870517757
2016-12-27,-0.006303734769738889
2016-12-28,-0.008073742112075566
2016-12-29,0.0010464877482356805
2016-12-30,0.002323128302372357
2017-01-03,-0.0046355575078520506
2017-01-04,0.007102124843431756
2017-01-05,-0.010173356601057226
2017-01-06,0.009927563519496863
2017-01-09,-0.014455883621949495
2017-01-10,0.012790431403263636
2017-01-11,0.0005793016880344393
2017-01-12,0.009147723155306986
2017-01-13,-0.0014917084307971562
2017-01-17,-0.003102664461858029
2017-01-18,0.01521609189518136
2017-01-19,-0.004428240435485731
2017-01-20,-0.00216700524336344
2017-01-23,0.002171711353253114
2017-01-24,0.005246314546901942
2017-01-25,0.006126613725190522
2017-01-26,0.003608540989501252
2017-01-27,-0.00033711602849462174
2017-01-30,-0.006181868404118829
2017-01-31,-0.0007916958570344246
2017-02-01,0.007923027029913321
2017-02-02,0.009994412935176777
2017-02-03,0.0077829600096879226
2017-02-06,0.005737020402123205
2017-02-07,0.0015356675691617916
2017-02-08,0.0077766330072495116
2017-02-09,0.0092381045685892
2017-02-10,0.001399982633061292
2017-02-13,0.002365784641444435
2017-02-14,-0.0022529689408818943
2017-02-15,0.0009677846195554896
2017-02-16,0.010205146245191088
2017-02-17,-0.00021263506613955485
2017-02-21,-0.0039353213830862765
2017-02-22,0.005552498428313957
2017-02-23,0.004141522598078984
2017-02-24,-0.00021159301925033347
2017-02-27,-0.004654058442839726
2017-02-28,0.00499466513105995
2017-03-01,0.012266071256996858
2017-03-02,-0.011804021746530058
2017-03-03,0.0006342562224663784
2017-03-06,-0.0061271724731190025
2017-03-07,-0.0010629151352642419
2017-03-08,-0.0004256696741860022
2017-03-09,0.0027677108641186443
2017-03-10,0.009448009278982372
2017-03-13,0.0021032507805081035
2017-03-14,-0.0022037908511672866
2017-03-15,0.0058897342958403875
2017-03-16,-0.0014637963799777332
2017-03-17,0.0010471105878708808
2017-03-20,-0.004184061176724985
2017-03-21,-0.016701700358743743
2017-03-22,0.00021361180993673123
2017-03-23,0.0004272609175350883
2017-03-24,-0.004910888168340288
2017-03-27,0.0008583076986941052
2017-03-28,0.010076128108237548
2017-03-29,0.0021224463000841798
2017-03-30,0.009107266039085404
2017-03-31,-0.005456999902939241
2017-04-03,-0.006120060623427737
2017-04-04,0.015606758271223375
2017-04-05,-0.00940835805456508
2017-04-06,-0.0040101947214661315
2017-04-07,-0.0064631860759368776
2017-04-10,0.005118962551446726
2017-04-11,0.005092828380551806
2017-04-12,-0.00855061305850835
2017-04-13,-0.009050298207181728
2017-04-17,0.01783607661401221
2017-04-18,0.0
2017-04-19,0.004433637099345855
2017-04-20,-0.0002102177461217325
2017-04-21,-0.0014716438612999427
2017-04-24,0.006632252573185893
2017-04-25,0.009307639053079075
2017-04-26,0.010361710572931448
2017-04-27,0.003179081685706242
2017-04-28,-0.008689409616704835
2017-05-01,0.00020633429531646819
2017-05-02,-0.005155245849798207
2017-05-03,0.0013473769866014784
2017-05-04,0.005899306347898259
2017-05-05,0.00030864606475344836
2017-05-08,-0.009874493158063213
2017-05-09,-0.009245755842306136
2017-05-10,0.0010485378770899167
2017-05-11,-0.0015712224259225582
2017-05-12,-0.0013637890799148567
2017-05-15,0.005147601689455605
2017-05-16,-0.0039715722744519955
2017-05-17,-0.009129068618168312
2017-05-18,0.008789535144917648
2017-05-19,-0.005038831796053911
2017-05-22,-0.002848700958332784
2017-05-23,0.002962659890579422
2017-05-24,0.002848400397400974
2017-05-25,-0.00021035348057152348
2017-05-26,0.005366123722734484
2017-05-30,-0.005965432321441977
2017-05-31,0.023899822129159976
2017-06-01,0.01007700067037276
2017-06-02,0.0057009875144680144
2017-06-05,-0.004656310011824871
2017-06-06,-0.01210210081200036
2017-06-07,-0.021618326050658387
2017-06-08,-0.0029461381789521734
2017-06-09,-0.02068384139187729
2017-06-12,0.007112079907926727
2017-06-13,0.004814913134606913
2017-06-14,0.003620504813787395
2017-06-15,0.0006365476820502369
2017-06-16,0.001272413105102066
2017-06-19,0.0028592594244711833
2017-06-20,-0.0019007594268783956
2017-06-21,-0.002115934439137601
2017-06-22,-0.013570860988838751
2017-06-23,-0.0010747964690691614
2017-06-26,-0.00043036821053199503
2017-06-27,0.0008611717882582859
2017-06-28,0.014626806014822247
2017-06-29,-0.0018020651033332502
2017-06-30,-0.009344752873240436
2017-07-03,0.014899750875277729
2017-07-05,0.005597852303949269
2017-07-06,-0.010503125776798794
2017-07-07,0.010826863754485938
2017-07-10,0.0025202411050035955
2017-07-11,0.003456525457925519
2017-07-12,0.0038622647351072015
2017-07-13,0.0013517351522658316
2017-07-14,-0.001453764114915379
2017-07-17,0.003951747491664381
2017-07-18,0.0025895758244256495
2017-07-19,0.006818896924054574
2017-07-20,0.0055413623715319105
2017-07-21,0.005204514431595086
2017-07-24,-0.00010141192896306883
2017-07-25,0.006396564646305558
2017-07-26,-0.0009080910254708474
2017-07-27,-0.04463285106318848
2017-07-28,0.013740553468870376
2017-07-31,0.014075689684952986
2017-08-01,0.0033929726858275
2017-08-02,0.0029716991195645193
2017-08-03,-0.0018390675139550172
2017-08-04,0.003582484732326474
2017-08-07,-0.007955209317137668
2017-08-08,-0.00010281803064493555
2017-08-09,-0.003290144082548019
2017-08-10,-0.004229393083892585
2017-08-11,-0.004040206698797455
2017-08-14,0.005408815778231935
2017-08-15,0.0026898278104301454
2017-08-16,-0.0026826120459444436
2017-08-17,-0.0028967615860191476
2017-08-18,-0.0021788672849551993
2017-08-21,0.002703532876172421
2017-08-22,0.006014706623846511
2017-08-23,-0.00010309359564841802
2017-08-24,-0.003092754533592701
2017-08-25,0.007342363671087204
2017-08-28,-0.010779264094008867
2017-08-29,0.00041509362087843726
2017-08-30,0.002593399135650154
2017-08-31,0.007139144615105675
2017-09-01,0.003081951764308366
2017-09-05,-0.025604205900332522
2017-09-06,-0.004309410813588932
2017-09-07,-0.03378021620618987
2017-09-08,0.030481771296449356
2017-09-11,0.027459695825859498
2017-09-12,0.008048666674324911
2017-09-13,0.003071033164645076
2017-09-14,-0.015409786656114033
2017-09-15,-0.0007255571050489573
2017-09-18,0.004771319454205614
2017-09-19,-0.0049550851260603546
2017-09-20,0.002489848916619408
2017-09-21,0.015109174645805412
2017-09-22,0.00010201985197122454
2017-09-25,-0.0006116272855820615
2017-09-26,0.0009179103364560515
2017-09-27,0.006114403550389058
2017-09-28,0.002329600357308559
2017-09-29,-0.004648432673401204
2017-10-02,0.015025460197864549
2017-10-03,0.0010001906128096483
2017-10-04,-0.0038968939030034067
2017-10-05,0.006118983692529056
2017-10-06,-0.0035893304846030816
2017-10-09,-0.004302577572599109
2017-10-10,-0.003617644750236515
2017-10-11,-0.00564796707536408
2017-10-12,-0.0004058266922878362
2017-10-13,-0.002130890326009438
2017-10-16,0.005897886796064178
2017-10-17,0.00677323281268527
2017-10-18,0.007129235236061904
2017-10-19,0.00857432839467176
2017-10-20,0.009786372293070222
2017-10-23,0.0022516050535579257
2017-10-24,-0.004395407269026319
2017-10-25,0.0017659957095170764
2017-10-26,-0.014690078261279549
2017-10-27,-0.008945408563292512
2017-10-30,0.0012035029164818578
2017-10-31,-0.001903265756900585
2017-11-01,-0.01796461249627146
2017-11-02,-0.02524281146878582
2017-11-03,-0.009226204239553115
2017-11-06,0.011111070074562468
2017-11-07,0.0005232813272264547
2017-11-08,-0.0015689599965557077
2017-11-09,0.0048191810998226
2017-11-10,-0.005838765106293442
2017-11-13,0.0036706524260776696
2017-11-14,-0.0014628786294905716
2017-11-15,0.00941814108162875
2017-11-16,-0.007982533610840226
2017-11-17,0.002821610027572863
2017-11-20,-0.0016674209462811396
2017-11-21,0.012630500145318635
2017-11-22,-0.014534584210564527
2017-11-24,0.0006276847101682748
2017-11-27,0.00648125181914061
2017-11-28,0.004154510126618494
2017-11-29,-0.004654486779984035
2017-11-30,-0.016003349747730877
2017-12-01,0.0017953406933977067
2017-12-04,-0.012966519946132848
2017-12-05,-0.009825844259667926
2017-12-06,0.0016179331930610275
2017-12-07,-0.010876563834516406
2017-12-08,0.0017419672732377212
2017-12-11,0.006086250649592007
2017-12-12,-0.003456837023375847
2017-12-13,-0.018970141972253662
2017-12-14,-0.007734866582727373
2017-12-15,0.02461029555245342
2017-12-18,-0.006955752399909865
2017-12-19,-0.009302944347375997
2017-12-20,-0.010715790472941356
2017-12-21,-0.0005584092365591431
2017-12-22,0.0023464274685376374
2017-12-26,0.006242358205727605
2017-12-27,0.002326345674782182
2017-12-28,0.00408928959541921
2017-12-29,-0.0008806038312724196
2018-01-02,-0.027211604118189126
2018-01-03,0.0009059664851007732
2018-01-04,0.003733882312986214
2018-01-05,-0.003945403211484844
2018-01-08,0.00011318593691300727
2018-01-09,-0.012900306527576788
2018-01-10,-0.005502683564548527
2018-01-11,0.02443797628107336
2018-01-12,0.020479390163763433
2018-01-16,0.007608317586762281
2018-01-17,-0.004267904921685717
2018-01-18,-0.011759516323807007
2018-01-19,0.013678804174195758
2018-01-22,0.017553582784797683
2018-01-23,0.006792362538400987
2018-01-24,0.0003213035878126824
2018-01-25,-0.0111337226905589
2018-01-26,-0.00292302551805379
2018-01-29,-0.008686259589964829
2018-01-30,-0.0049287600043658175
2018-01-31,0.0009906213539307984
2018-02-01,0.0032989135983725326
2018-02-02,-0.0031783873878591384
2018-02-05,-0.03683347344426913
2018-02-06,-0.008561631955475879
2018-02-07,0.01301092665637027
2018-02-08,-0.022391474416944668
2018-02-09,0.010115105872159802
2018-02-12,0.00034527291936869986
2018-02-13,0.005868167608875208
2018-02-14,0.029970211167824612
2018-02-15,-0.002110073342976193
2018-02-16,0.00011124197614509335
2018-02-20,-0.012797699067338741
2018-02-21,0.0012399974331782637
2018-02-22,-0.009907626200809982
2018-02-23,0.0004548376088775452
2018-02-26,0.006933410776289506
2018-02-27,0.005079532197506786
2018-02-28,-0.00898470926766226
2018-03-01,-0.022552109570596723
2018-03-02,-0.001275364260219014
2018-03-05,0.034826977243260115
2018-03-06,0.010208713394013413
2018-03-07,-0.004330939915066501
2018-03-08,-0.010484073015822548
2018-03-09,-0.007326419250404337
2018-03-12,-0.03315543390401898
2018-03-13,0.003288326233396255
2018-03-14,-0.01193958592765132
2018-03-15,-0.0016586126595503625
2018-03-16,0.009137311019899785
2018-03-19,0.004233347108139718
2018-03-20,0.006323181678345335
2018-03-21,-0.00139633784457871
2018-03-22,-0.017012345370840065
2018-03-23,-0.011261297730228548
2018-03-26,0.010550310059645573
2018-03-27,0.0021355073773630107
2018-03-28,0.015745200467580878
2018-03-29,-0.002447543472336
2018-04-02,-0.004556620461377947
2018-04-03,0.009389724415479916
2018-04-04,0.006046482500403183
2018-04-05,-0.0013869773110068984
2018-04-06,-0.011458350962771036
2018-04-09,-0.05900940898084317
2018-04-10,-0.01990803692688825
2018-04-11,0.012949154557089226
2018-04-12,0.014538191760597785
2018-04-13,-0.00037064023826827164
2018-04-16,0.015076581278241408
2018-04-17,-0.005478400132218342
2018-04-18,-0.014689689534842953
2018-04-19,0.001118200615821463
2018-04-20,0.005832687559494731
2018-04-23,0.0008636859589445933
2018-04-24,-0.0032051869312820225
2018-04-25,-0.002968124660045035
2018-04-26,0.008806829483912537
2018-04-27,0.004303414430803176
2018-04-30,-0.018976536260167598
2018-05-01,0.006239952034104768
2018-05-02,-0.021084063102180584
