Date,ERIE
2015-09-29,0.007149450281749736
2015-09-30,0.015053003873457094
2015-10-01,-0.010807245215652017
2015-10-02,0.0007370541502900174
2015-10-05,0.01817568403676839
2015-10-06,-0.005789890428003375
2015-10-07,0.010554295709871875
2015-10-08,0.013445512409025584
2015-10-09,0.0008295615327575945
2015-10-12,0.0001181373187688628
2015-10-13,-0.0035505633246979418
2015-10-14,-0.015082668817473555
2015-10-15,0.013867031520576223
2015-10-16,0.012012100626908495
2015-10-19,0.009519302483857794
2015-10-20,0.007567048578818403
2015-10-21,-0.006123675980503229
2015-10-22,0.01383382392659982
2015-10-23,-0.002981004435426815
2015-10-26,0.004945039987466648
2015-10-27,0.000801242649564271
2015-10-28,0.008119172066421765
2015-10-29,0.012590861274087262
2015-10-30,-0.02027570399782941
2015-11-02,-0.006974703575098107
2015-11-03,0.005296500599098808
2015-11-04,-0.007788244924036514
2015-11-05,0.00657944477382455
2015-11-06,-0.00011468392478042322
2015-11-09,-0.007798856212820171
2015-11-10,0.00843825940571108
2015-11-11,0.010660277532031026
2015-11-12,-0.014858202285932043
2015-11-13,-0.0012658050524511077
2015-11-16,0.03365987624842459
2015-11-17,0.01003692194699557
2015-11-18,0.010709784856524962
2015-11-19,-0.008083835786519167
2015-11-20,0.007929652211120075
2015-11-23,0.004261237488295322
2015-11-24,-0.003916632449053714
2015-11-25,0.009393766272279613
2015-11-27,-0.002056349532100765
2015-11-30,0.044567637551128136
2015-12-01,0.011003529292416436
2015-12-02,0.00872759146430746
2015-12-03,-0.0027482017813525994
2015-12-04,0.015515050320721091
2015-12-07,0.010754650511838992
2015-12-08,-0.01690484275198023
2015-12-09,-0.004450835275631726
2015-12-10,-0.014123566379680152
2015-12-11,-0.006595501879670507
2015-12-14,0.0013483517947665558
2015-12-15,0.00404079043407779
2015-12-16,0.011144651025598362
2015-12-17,-0.00010224967721983447
2015-12-18,-0.040620849017182104
2015-12-21,0.015745169626609767
2015-12-22,0.015290729047815255
2015-12-23,-0.007220787631178616
2015-12-24,0.009143712479032562
2015-12-28,0.00926699813450238
2015-12-29,0.005611247671718722
2015-12-30,-0.006899047199119157
2015-12-31,-0.015644167132148334
2016-01-04,-0.013488016894229293
2016-01-05,-0.005299428246163584
2016-01-06,0.0023441792381744264
2016-01-07,-0.012224874379167638
2016-01-08,-0.01054680150147247
2016-01-11,-0.0022838918050001045
2016-01-12,0.008394091098023582
2016-01-13,-0.015243349822031238
2016-01-14,0.015918594972325062
2016-01-15,-0.010266288713842275
2016-01-19,0.016159081344996773
2016-01-20,-0.021166868323956756
2016-01-21,0.003622568861898934
2016-01-22,0.024390213698675334
2016-01-25,-0.013666473650468247
2016-01-26,0.013531249112702426
2016-01-27,-0.00769006746645573
2016-01-28,0.011516442645568725
2016-01-29,0.022664328909009157
2016-02-01,0.003433732651070054
2016-02-02,-0.0077768237756802305
2016-02-03,-0.00020874049809205264
2016-02-04,-0.0025090579942408375
2016-02-05,0.0006292130654452777
2016-02-08,0.014137127448660358
2016-02-09,-0.0027877966741107763
2016-02-10,-0.00031079482968721095
2016-02-11,-0.016366319069628266
2016-02-12,0.021272088604507244
2016-02-16,0.01237388724035604
2016-02-17,-0.006315105636966689
2016-02-18,0.005944890373010603
2016-02-19,-0.0020378905155650218
2016-02-22,-0.00030596580331199164
2016-02-23,0.015013680645276528
2016-02-24,0.008150677303719878
2016-02-25,0.003392971109409837
2016-02-26,-0.06157378129896296
2016-02-29,-0.0034975571307169773
2016-03-01,0.027550146421186694
2016-03-02,-0.01055886255272398
2016-03-03,0.007846994902330762
2016-03-04,-0.0007266682344704289
2016-03-07,-0.06586339484691128
2016-03-08,0.00989775599588727
2016-03-09,-0.00022047740527397774
2016-03-10,-0.008370739792071591
2016-03-11,0.012884436013791856
2016-03-14,-0.01107540092222925
2016-03-15,0.012752307016258957
2016-03-16,-0.007007873397519959
2016-03-17,0.021170950441382175
2016-03-18,0.009178080600757532
2016-03-21,-0.01401615356751873
2016-03-22,0.004666008368118479
2016-03-23,-0.00356475937058931
2016-03-24,-0.006720543796604028
2016-03-28,0.009712940678333393
2016-03-29,0.011997588367052892
2016-03-30,0.005660531367619015
2016-03-31,-0.01242572113452789
2016-04-01,0.008280657793352075
2016-04-04,-0.0032250439232104355
2016-04-05,-0.01585220906109641
2016-04-06,0.006026366816636708
2016-04-07,-0.013178975473207233
2016-04-08,0.008498746029904192
2016-04-11,-0.0037214478697602527
2016-04-12,0.007030839432760949
2016-04-13,0.009817957700990254
2016-04-14,-0.00345688531215127
2016-04-15,-0.0008673714292093404
2016-04-18,0.017901930076118067
2016-04-19,0.00021303953634621564
2016-04-20,-0.002344432207949332
2016-04-21,-0.02851978985723258
2016-04-22,0.009125949403831823
2016-04-25,0.0
2016-04-26,0.001416811586397504
2016-04-27,0.012620812453724595
2016-04-28,-0.017084043362072476
2016-04-29,0.03181056889219813
2016-05-02,0.0036020828167617758
2016-05-03,0.002427556262006192
2016-05-04,-0.0014739659809716033
2016-05-05,0.007804071528946688
2016-05-06,-0.01015069937968982
2016-05-09,0.0157523940600528
2016-05-10,0.0008327957235982897
2016-05-11,-0.002808334618434105
2016-05-12,0.012827351948046628
2016-05-13,-0.0015443253970052195
2016-05-16,-0.0027843941854905907
2016-05-17,-0.01302960419089605
2016-05-18,0.006181568960458739
2016-05-19,-0.001874302961293428
2016-05-20,0.011163404162386259
2016-05-23,-0.006294462823887348
2016-05-24,0.009552484864037591
2016-05-25,-0.003085253340191385
2016-05-26,0.0025794359450537208
2016-05-27,0.005453579834769462
2016-05-31,0.0019445955076546895
2016-06-01,0.010418909888741279
2016-06-02,-0.0009101506163462503
2016-06-03,0.0006074777067144321
2016-06-06,-0.0022248983946973055
2016-06-07,-0.0033445047699279806
2016-06-08,-0.00010138582523344652
2016-06-09,0.000711486474521239
2016-06-10,-0.005894013177830337
2016-06-13,-0.017276964697856778
2016-06-14,-0.004577264974861106
2016-06-15,-0.008464530838270257
2016-06-16,0.005480600135828517
2016-06-17,-0.017714935963158984
2016-06-20,0.029772638224183412
2016-06-21,0.00787601177429087
2016-06-22,0.003701294832346269
2016-06-23,0.00880966902964464
2016-06-24,-0.016449919163509907
2016-06-27,-0.014350775249991732
2016-06-28,0.01927305939225299
2016-06-29,0.0051383407575189555
2016-06-30,0.01564259937196444
2016-07-01,-0.008823185437112135
2016-07-05,0.001535042807204956
2016-07-06,-0.002349396944132165
2016-07-07,-0.0046079467550681485
2016-07-08,0.013064458863425887
2016-07-11,0.0036559464072585257
2016-07-12,-0.00586874820127381
2016-07-13,0.0020357345417290063
2016-07-14,-0.005890645339583278
2016-07-15,-0.0019411941410609757
2016-07-18,-0.006653858747217245
2016-07-19,-0.0017515300031152314
2016-07-20,-0.001961721253310511
2016-07-21,0.0007239829442997614
2016-07-22,0.009715983683555862
2016-07-25,-0.0036848452747395566
2016-07-26,0.002773855183219487
2016-07-27,0.003585886948346495
2016-07-28,-0.0017356369025588458
2016-07-29,-0.0009202685173032021
2016-08-01,0.009315135890084703
2016-08-02,0.00963490779458831
2016-08-03,-0.006529537693571341
2016-08-04,0.003134710522483042
2016-08-05,0.0009071910321378773
2016-08-08,0.003121895324278867
2016-08-09,-0.0029115050068314607
2016-08-10,-0.002214987078072439
2016-08-11,0.002421611305504001
2016-08-12,-0.0013084438078250216
2016-08-15,-0.0023184187131075618
2016-08-16,-0.008688337123253453
2016-08-17,-0.0013250910165439889
2016-08-18,0.009082624743125045
2016-08-19,-0.0012138754345388802
2016-08-22,0.004050384925360362
2016-08-23,-0.006353727075666171
2016-08-24,0.0060896194369832735
2016-08-25,0.01533354726015701
2016-08-26,0.0011922518861779974
2016-08-29,0.009427428590188747
2016-08-30,0.003735734620779585
2016-08-31,-0.00068564113817704
2016-09-01,0.004410222761744409
2016-09-02,0.011807283214926745
2016-09-06,-0.01195853123511148
2016-09-07,-0.0030256357227473885
2016-09-08,-0.006559759601947213
2016-09-09,-0.020104670709464867
2016-09-12,0.0014085728636208383
2016-09-13,-0.006628834632672054
2016-09-14,-0.018501665988946536
2016-09-15,0.0072103807887826665
2016-09-16,0.005215963726803219
2016-09-19,0.009868664571958341
2016-09-20,-0.0016118054261744508
2016-09-21,0.0147324065118688
2016-09-22,0.00775661948714923
2016-09-23,-0.008387792222202317
2016-09-26,-0.001094368119394007
2016-09-27,0.015042800622716124
2016-09-28,-0.000392641505992275
2016-09-29,-0.010309222852956212
2016-09-30,0.012599259862742462
2016-10-03,-0.011249438934699763
2016-10-04,-0.0048901423764672325
2016-10-05,-0.00030082621257665476
2016-10-06,-0.002909293736109486
2016-10-07,0.007747241005616079
2016-10-10,-0.001198359162675855
2016-10-11,0.0009997539351016549
2016-10-12,0.014879336708463198
2016-10-13,0.0098393999237949
2016-10-14,0.003995007993072619
2016-10-17,0.0018441378890419191
2016-10-18,0.014433590459417278
2016-10-19,-0.016042778864032714
2016-10-20,-0.010869354986022373
2016-10-21,0.0033360995354789758
2016-10-24,0.003128945975854558
2016-10-25,0.00019535951006854901
2016-10-26,-0.006043181486269589
2016-10-27,-0.0008825710094196859
2016-10-28,-0.005201762535791299
2016-10-31,0.010161631410039451
2016-11-01,0.005957898669495476
2016-11-02,-0.014174694177069735
2016-11-03,-0.0011818907835507986
2016-11-04,-0.0031552258684308665
2016-11-07,0.006726043040433227
2016-11-08,0.0100217037802941
2016-11-09,0.006614724178567011
2016-11-10,0.01091969959457928
2016-11-11,0.01844967092903671
2016-11-14,-0.006476569740686111
2016-11-15,-0.005762624934887106
2016-11-16,-0.005796375939012499
2016-11-17,0.010321909322187128
2016-11-18,0.005581554728632643
2016-11-21,-0.0038570799046032667
2016-11-22,0.010671696678308473
2016-11-23,0.01382898407811095
2016-11-25,0.004516312382893517
2016-11-28,-0.006698043056018288
2016-11-29,-0.0038795484618422416
2016-11-30,-0.0062131777032991
2016-12-01,0.00811833145207319
2016-12-02,0.002406458418928059
2016-12-05,0.003970295243159727
2016-12-06,0.010852710941751553
2016-12-07,0.0230191778913007
2016-12-08,0.018231538844745376
2016-12-09,0.0009610913536430843
2016-12-12,-0.0067191670445294616
2016-12-13,-0.0019328411070220763
2016-12-14,-0.0075698629293715625
2016-12-15,0.002749786378676289
2016-12-16,-0.013798303794937516
2016-12-19,0.012107746105978423
2016-12-20,-0.006468775973828
2016-12-21,0.004459534122200459
2016-12-22,0.003995777860541283
2016-12-23,0.005217909854395408
2016-12-27,-0.0021994744315461112
2016-12-28,-0.007318725874584042
2016-12-29,0.007905310996404902
2016-12-30,-0.008988998114854652
2017-01-03,0.0023553240982900903
2017-01-04,0.003484165114588045
2017-01-05,-0.0037392190229249556
2017-01-06,0.0030384492503072735
2017-01-09,-0.008285710484041697
2017-01-10,0.005210414738312519
2017-01-11,-0.0026811234318249166
2017-01-12,-0.01120162623427634
2017-01-13,0.0005439730961251943
2017-01-17,0.004891270339350662
2017-01-18,0.005678554565964111
2017-01-19,0.0014340006968807106
2017-01-20,0.006444090790148405
2017-01-23,-0.0020453565119220585
2017-01-24,0.002317101079574835
2017-01-25,0.001333529589963467
2017-01-26,-0.0011544142781303446
2017-01-27,0.007289009524928058
2017-01-30,-0.0024710299591158558
2017-01-31,-0.008227153505231177
2017-02-01,-0.004905910457919549
2017-02-02,0.010667107532932762
2017-02-03,0.001773700459884786
2017-02-06,-0.002036383317036705
2017-02-07,0.007185859548451079
2017-02-08,-0.008984476604423586
2017-02-09,0.009065929233519565
2017-02-10,-0.002025576709104082
2017-02-13,0.006178179742098111
2017-02-14,-0.006754357038495695
2017-02-15,0.012452441877316645
2017-02-16,0.011950425944618814
2017-02-17,-0.016291551634865287
2017-02-21,0.010602919833322622
2017-02-22,0.016474199287054736
2017-02-23,0.006312686256288558
2017-02-24,0.017038221012703136
2017-02-27,-0.008001287207089036
2017-02-28,-0.003445047709276561
2017-03-01,0.031363357537131265
2017-03-02,-0.008583303317985957
2017-03-03,-0.002143930494920121
2017-03-06,-0.00826314885751045
2017-03-07,0.0061660170175992235
2017-03-08,-0.0021530861065248708
2017-03-09,-0.002406747744201465
2017-03-10,0.007403819477260987
2017-03-13,0.0031379425946029826
2017-03-14,0.012594490544874049
2017-03-15,0.012925860741482609
2017-03-16,0.001043365594892709
2017-03-17,-0.02116590733178636
2017-03-20,0.00819073000038717
2017-03-21,-0.011048534022824352
2017-03-22,-0.006900937459002998
2017-03-23,0.007196876538302144
2017-03-24,-0.0016426005506838814
2017-03-27,0.006251986061541315
2017-03-28,-0.01463363078233093
2017-03-29,-0.0014105612849577565
2017-03-30,0.008474561433490901
2017-03-31,0.010874848286325234
2017-04-03,-0.008587738021943903
2017-04-04,0.006453248538304868
2017-04-05,-8.224473188445103e-05
2017-04-06,-0.007809925547801355
2017-04-07,0.005220067998244371
2017-04-10,0.0011537327287147736
2017-04-11,0.00354040737732908
2017-04-12,0.0018049999551867923
2017-04-13,-0.01596925450494735
2017-04-17,0.0190579662380701
2017-04-18,-0.002041644158099265
2017-04-19,0.003682716191115043
2017-04-20,0.001548943818943771
2017-04-21,0.001953714124533379
2017-04-24,-0.0002438675124093459
2017-04-25,0.0007314110721845513
2017-04-26,0.010069771869091415
2017-04-27,0.0068341424743516566
2017-04-28,-0.011259539792736195
2017-05-01,0.006865051314918658
2017-05-02,-0.02983900807117479
2017-05-03,-0.0010747674279006914
2017-05-04,-0.015891407272759617
2017-05-05,8.422351849879384e-05
2017-05-08,-0.015978535529952875
2017-05-09,-0.00769142791343258
2017-05-10,-0.003962122382874744
2017-05-11,-0.002420988248111322
2017-05-12,0.0006068145510815803
2017-05-15,-0.005803748691388444
2017-05-16,-0.0014814190814488315
2017-05-17,-0.004712128187172815
2017-05-18,0.017710181901944955
2017-05-19,-0.005513489976962882
2017-05-22,0.00026000705812312397
2017-05-23,0.015068526415195738
2017-05-24,-0.008787366560550236
2017-05-25,0.004389771873066328
2017-05-26,-0.0006857687459840278
2017-05-30,-0.0015433749329180069
2017-05-31,0.0115087191329728
2017-06-01,0.012566981747570427
2017-06-02,0.028847086834795865
2017-06-05,-0.021354777400000913
2017-06-06,-0.013408822486430605
2017-06-07,0.005655866046466951
2017-06-08,0.02006213018452363
2017-06-09,-0.005513295835859577
2017-06-12,0.007695249092181777
2017-06-13,0.0014781522327103058
2017-06-14,0.007789583169890202
2017-06-15,-8.140160075986724e-05
2017-06-16,0.023108010569588
2017-06-19,-0.0007158361979693328
2017-06-20,-0.005093344902728059
2017-06-21,-0.009359192067018407
2017-06-22,-0.006702213911708665
2017-06-23,0.00983662900961857
2017-06-26,-0.004186338912431364
2017-06-27,-0.005173635990572634
2017-06-28,0.027628830256147596
2017-06-29,-0.01265215976866596
2017-06-30,0.001681934565979093
2017-07-03,0.022391535676328456
2017-07-05,-0.02620582439777397
2017-07-06,-0.008566604892437102
2017-07-07,0.007906955684530592
2017-07-10,-0.017792456219227426
2017-07-11,0.0016469726430470288
2017-07-12,0.002959378781817845
2017-07-13,-0.007376542603418912
2017-07-14,-0.00817439180593249
2017-07-17,0.006410260272548873
2017-07-18,0.03978826786406642
2017-07-19,-0.011614884342361242
2017-07-20,0.0030583925718947746
2017-07-21,0.001444642742027824
2017-07-24,0.005368565789233282
2017-07-25,-0.0013550372914655773
2017-07-26,-0.011013633162500591
2017-07-27,-0.0020174253158770084
2017-07-28,0.04067293815087214
2017-07-31,-0.009634878279052406
2017-08-01,0.007531572422287969
2017-08-02,-0.011291103974203964
2017-08-03,0.00259932620300507
2017-08-04,-0.0027495737414499066
2017-08-07,-0.00701054160951986
2017-08-08,-0.016341368858763805
2017-08-09,0.005806514309777855
2017-08-10,-0.01130552689743991
2017-08-11,-0.004946871769588634
2017-08-14,0.027465561506718084
2017-08-15,-0.02514475275869299
2017-08-16,0.0065089853722286595
2017-08-17,-0.01050921219889478
2017-08-18,-0.003594552139262186
2017-08-21,0.006313622838885591
2017-08-22,0.00016290580314692882
2017-08-23,-0.01254560988041864
2017-08-24,-0.006765432345713807
2017-08-25,0.004402341092011097
2017-08-28,0.006616091262272139
2017-08-29,-0.01363791094118838
2017-08-30,0.003248288428239876
2017-08-31,0.0028230228456349593
2017-09-01,-0.02020044963619938
2017-09-05,-0.034305299361189645
2017-09-06,0.02694908776815863
2017-09-07,-0.008179197133881821
2017-09-08,0.04458376669152764
2017-09-11,-0.011513171354908813
2017-09-12,0.006156491761577287
2017-09-13,0.004051312283624542
2017-09-14,-0.026105277587797127
2017-09-15,-0.001183978854384038
2017-09-18,0.010159347643752925
2017-09-19,-0.0077941084037514985
2017-09-20,0.010896125327104933
2017-09-21,-0.022894574081490426
2017-09-22,0.014537238337833047
2017-09-25,0.0007588059927297053
2017-09-26,0.0031163576584076758
2017-09-27,0.0018472641667515166
2017-09-28,-0.0012570898007179254
2017-09-29,0.011747783070830353
2017-10-02,0.017500087414148435
2017-10-03,-0.028203340975084257
2017-10-04,0.0006163996764945168
2017-10-05,0.005484723834906724
2017-10-06,-0.0036084547188447447
2017-10-09,-0.0026952311002085283
2017-10-10,0.002702515002692474
2017-10-11,0.003958294239513105
2017-10-12,0.011409456645399274
2017-10-13,-0.006054930549410642
2017-10-16,0.013268673366666928
2017-10-17,-0.0018941458900920694
2017-10-18,0.015677902343416594
2017-10-19,0.003330859350614279
2017-10-20,0.0027529777715420423
2017-10-23,-0.0004845669385282747
2017-10-24,-0.015026606742049475
2017-10-25,-0.005823224060775178
2017-10-26,0.023842552858615695
2017-10-27,-0.0009668862987771698
2017-10-30,-0.015002293240301778
2017-10-31,-0.010809147172903932
2017-11-01,0.011423948494545977
2017-11-02,0.004255803696346705
2017-11-03,0.0010597351336036898
2017-11-06,-0.0025237551416059656
2017-11-07,-0.0005714309187699884
2017-11-08,-0.003348415306546504
2017-11-09,-0.002376163310008894
2017-11-10,0.007638501496334937
2017-11-13,-0.007988501890515698
2017-11-14,0.005259283169828599
2017-11-15,0.0037599497400020443
2017-11-16,-0.004316066675849162
2017-11-17,0.003925650284370308
2017-11-20,-0.005621234450175594
2017-11-21,0.009503759482645924
2017-11-22,-0.011442904729499603
2017-11-24,0.004843270832121993
2017-11-27,0.004902237572900425
2017-11-28,0.0
2017-11-29,0.00634129364699354
2017-11-30,0.0008886460886174952
2017-12-01,-0.02058262983286896
2017-12-04,0.006098667024364568
2017-12-05,-0.009665854553094877
2017-12-06,0.0019023668265167881
2017-12-07,-0.006604573853811746
2017-12-08,-0.008892156304770693
2017-12-11,0.005785732635774865
2017-12-12,0.001667255335973783
2017-12-13,-0.02180609717985349
2017-12-14,-0.012251994269729227
2017-12-15,0.017314010161495696
2017-12-18,-0.002370736709114918
2017-12-19,0.00933621511381677
2017-12-20,-0.005970352967956671
2017-12-21,0.003468289307240857
2017-12-22,0.007924385346819607
2017-12-26,0.0028438505640417944
2017-12-27,-0.0008342002149476224
2017-12-28,0.01126896719251369
2017-12-29,0.005695398058428225
2018-01-02,-0.02060076212787998
2018-01-03,0.0017597439276972882
2018-01-04,-0.00016720717036067256
2018-01-05,0.0025277770863956217
2018-01-08,-0.013531617339809787
2018-01-09,-0.009031429038500294
2018-01-10,-0.0003438944162810209
2018-01-11,0.00842892568250675
2018-01-12,-0.0012796073800435126
2018-01-16,-0.011186903907170365
2018-01-17,0.012436412329343227
2018-01-18,-0.0020474015129074985
2018-01-19,0.019403448003351587
2018-01-22,-0.012829071256296842
2018-01-23,0.005521069663187106
2018-01-24,-0.0014359565850798894
2018-01-25,0.00042292086117923233
2018-01-26,0.004650766523747851
2018-01-29,-0.008669359881603333
2018-01-30,-0.0033113114678576805
2018-01-31,0.011670514646014984
2018-02-01,0.0031998244612760907
2018-02-02,-0.019472985659302
2018-02-05,-0.041431239614860504
2018-02-06,-0.0017861191636033835
2018-02-07,0.008051438896909513
2018-02-08,-0.013311805799809617
2018-02-09,0.024644748949931294
2018-02-12,-0.021155304137118414
2018-02-13,-0.005560291148391405
2018-02-14,0.01920820439391413
2018-02-15,0.005928504514383981
2018-02-16,0.012665657154694365
2018-02-20,-0.017458549026602377
2018-02-21,0.012641597688411554
2018-02-22,-0.024705331231200556
2018-02-23,0.009040607045166515
2018-02-26,0.010999914818939471
2018-02-27,-0.005352651887507109
2018-02-28,0.020377708087253366
2018-03-01,-0.017722682719308103
2018-03-02,0.003344422237313127
2018-03-05,0.049122741370005496
2018-03-06,-0.008277662042313838
2018-03-07,-0.005564527512121886
2018-03-08,-0.0008479334582194298
2018-03-09,0.007891784353827314
2018-03-12,0.0004206659610237473
2018-03-13,0.007994774790512027
2018-03-14,-0.002838644093709264
2018-03-15,-0.002595376306028463
2018-03-16,0.006211521181445967
2018-03-19,-0.004087482838535439
2018-03-20,0.0016751787385587136
2018-03-21,-0.003930523022183885
2018-03-22,-0.020653006386089467
2018-03-23,-0.028461185953514545
2018-03-26,0.020029767348977545
2018-03-27,-0.011851150769173757
2018-03-28,0.016283208213502487
2018-03-29,0.013351582025212805
2018-04-02,-0.024651527555843877
2018-04-03,0.01716936380510603
2018-04-04,0.004883813861773056
2018-04-05,-0.0015458350948929223
2018-04-06,-0.01591264806196324
2018-04-09,0.006555431060947026
2018-04-10,0.00972555838520317
2018-04-11,-0.000515936580718912
2018-04-12,8.591946213054591e-05
2018-04-13,0.001032317121233195
2018-04-16,0.01306413138867124
2018-04-17,0.0039026074788113263
2018-04-18,-0.0041410478144860985
2018-04-19,0.004412783078203697
2018-04-20,-0.0036327543468898105
2018-04-23,0.004494087910748679
2018-04-24,0.003123170543167353
2018-04-25,-0.00033627849167983115
2018-04-26,-0.006482139581933111
2018-04-27,-0.008557826987166117
2018-04-30,-0.0020511739427003794
