Date,VLO
2015-11-27,0.00013722762355139473
2015-11-30,-0.014806705572230627
2015-12-01,0.009880195766226008
2015-12-02,-0.012126042381315871
2015-12-03,-0.023713264796767164
2015-12-04,0.02000292877099108
2015-12-07,-0.008404590239784016
2015-12-08,-0.003672765515722598
2015-12-09,-0.009216079274078193
2015-12-10,0.021465624607136524
2015-12-11,-0.054216978729099585
2015-12-14,0.0005925638595376537
2015-12-15,0.011251215298842432
2015-12-16,0.027667303179927494
2015-12-17,0.02108281082408059
2015-12-18,-0.023018785320450985
2015-12-21,0.015421735583102558
2015-12-22,0.00520358760384898
2015-12-23,0.004896392433425989
2015-12-24,0.0013919630709222641
2015-12-28,-0.018212075736454447
2015-12-29,0.006655107992786347
2015-12-30,0.00689290597826564
2015-12-31,-0.01215440576636373
2016-01-04,-0.010889307026572204
2016-01-05,0.017443615752938513
2016-01-06,-0.0070265271304910115
2016-01-07,0.02023737229427569
2016-01-08,-0.05312764579909357
2016-01-11,0.011866198109113935
2016-01-12,0.030693718585087737
2016-01-13,-0.08652903113552624
2016-01-14,0.03521450743607546
2016-01-15,-0.013517770171657673
2016-01-19,0.0019578375208575416
2016-01-20,-0.015930040354978137
2016-01-21,-0.03130774360605226
2016-01-22,0.06984090624669714
2016-01-25,-0.04008254925211652
2016-01-26,0.03945339156896899
2016-01-27,-0.025402417737631966
2016-01-28,-0.021973113764849894
2016-01-29,0.05159604058160472
2016-02-01,0.012229137967773696
2016-02-02,-0.04978177028597275
2016-02-03,-0.0664824838877307
2016-02-04,0.013948176548332025
2016-02-05,-0.06651413462016853
2016-02-08,-0.04026611825932869
2016-02-09,0.0
2016-02-10,0.0010944596728599265
2016-02-11,0.012572829799275764
2016-02-12,0.039229878257134976
2016-02-16,-0.006926496960452666
2016-02-17,0.007323340076981211
2016-02-18,-0.03825492629217564
2016-02-19,0.026817684917649354
2016-02-22,0.028571489780260473
2016-02-23,-0.02027965950378985
2016-02-24,0.05427060207987755
2016-02-25,0.001319693022427959
2016-02-26,-0.016971469020443997
2016-02-29,0.007040064601280482
2016-03-01,0.02513308262542413
2016-03-02,0.007955519303312286
2016-03-03,0.028350787617331896
2016-03-04,0.0007832726857559535
2016-03-07,-0.010017365288153224
2016-03-08,-0.014545391944928432
2016-03-09,0.039627816023929396
2016-03-10,-0.009567799547560929
2016-03-11,0.018541589863037666
2016-03-14,-0.014991751889212979
2016-03-15,0.008541800935763844
2016-03-16,0.0153988174378894
2016-03-17,-0.026690842837282847
2016-03-18,0.015269463125212601
2016-03-21,0.010589357186186366
2016-03-22,0.0033408307988154196
2016-03-23,-0.017708322560134215
2016-03-24,0.014483662726672453
2016-03-28,-0.009113078825718657
2016-03-29,0.0006132736533994709
2016-03-30,-0.019914241967481816
2016-03-31,0.0025007968842543082
2016-04-01,-0.01917668569567621
2016-04-04,0.006040113474550912
2016-04-05,-0.002369975257458301
2016-04-06,-0.02312317496316052
2016-04-07,-0.0003242449573379602
2016-04-08,0.02270522961421162
2016-04-11,-0.03679018599478023
2016-04-12,0.002633736726020963
2016-04-13,0.027093739632090275
2016-04-14,-0.01582715334255058
2016-04-15,-0.033625848944122794
2016-04-18,0.020507622631952493
2016-04-19,-0.009883225940583329
2016-04-20,0.001830018871347594
2016-04-21,0.00714083551262612
2016-04-22,0.009728125434516288
2016-04-25,0.008654042325322742
2016-04-26,0.0006475450801548543
2016-04-27,0.006147966986146169
2016-04-28,-0.020581945451881856
2016-04-29,-0.033492169682642015
2016-05-02,0.016137073256214496
2016-05-03,-0.03660981067256719
2016-05-04,-0.0256810133708385
2016-05-05,-0.009617218783119719
2016-05-06,-0.004495366872046214
2016-05-09,-0.006864166236414393
2016-05-10,0.018551973423822865
2016-05-11,-0.002321660317971097
2016-05-12,-0.019509225671612174
2016-05-13,0.006023924716761497
2016-05-16,0.0014517018560635808
2016-05-17,0.001087424588418484
2016-05-18,0.021538447616131773
2016-05-19,-0.018426710550754954
2016-05-20,0.013176719277477433
2016-05-23,-0.019268807515513853
2016-05-24,0.01634231341787129
2016-05-25,-0.01318864371805717
2016-05-26,-0.009703550421785168
2016-05-27,0.008874196275432622
2016-05-31,0.0023821089237736626
2016-06-01,0.019195454003343215
2016-06-02,-0.0005379685844880688
2016-06-03,-0.010229469401942581
2016-06-06,-0.004170591025067449
2016-06-07,0.013110171736384624
2016-06-08,-0.022466379650533108
2016-06-09,-0.0106635212366043
2016-06-10,-0.0070617797462151355
2016-06-13,-0.0451058792525052
2016-06-14,-0.0045078730233417685
2016-06-15,0.009844452776655022
2016-06-16,0.009748484283482295
2016-06-17,-0.0015443806479649158
2016-06-20,-0.0005805301126347029
2016-06-21,0.015286530726839276
2016-06-22,0.0064796800476636385
2016-06-23,0.017042428786246955
2016-06-24,-0.02141111727350309
2016-06-27,-0.02720734758998955
2016-06-28,0.013690802438368177
2016-06-29,0.001736179962958273
2016-06-30,-0.01771935122903967
2016-07-01,0.008431637418361282
2016-07-05,-0.030916050275623386
2016-07-06,-0.02367563911268511
2016-07-07,-0.029182285855179346
2016-07-08,0.01037250262410172
2016-07-11,0.01592300837459759
2016-07-12,0.015673326714089386
2016-07-13,0.005888266119051799
2016-07-14,0.017359812563104482
2016-07-15,-0.009126870102728502
2016-07-18,0.009811712623956081
2016-07-19,0.00832847995759245
2016-07-20,-0.001376758993895888
2016-07-21,-0.01398182094861733
2016-07-22,-0.0037947400299574996
2016-07-25,0.008219667724843616
2016-07-26,0.04732570732885488
2016-07-27,-0.008733827226555135
2016-07-28,-0.006512264603593332
2016-07-29,0.007904532330269332
2016-08-01,-0.01243288856771585
2016-08-02,0.013945158043598749
2016-08-03,0.04508116303819598
2016-08-04,-0.025223796018057798
2016-08-05,0.00318754283936995
2016-08-08,0.012897345055832732
2016-08-09,-0.02052622162793938
2016-08-10,0.008191983631357536
2016-08-11,0.027022049987860175
2016-08-12,-0.00036831079150623225
2016-08-15,0.0034973905624875457
2016-08-16,-0.0003666639284839457
2016-08-17,0.012293132372743099
2016-08-18,-0.001993680553797339
2016-08-19,-0.004358789283988251
2016-08-22,-0.007114289056907586
2016-08-23,0.01433042978807375
2016-08-24,0.008875032179276543
2016-08-25,-0.012207936954477416
2016-08-26,0.004725585225455964
2016-08-29,0.006331153763867059
2016-08-30,0.003056019667014187
2016-08-31,-0.008064685801025595
2016-09-01,-0.019150520263181536
2016-09-02,0.00994627011867144
2016-09-06,0.008025064187527908
2016-09-07,0.014836203763289424
2016-09-08,0.0010694928073047283
2016-09-09,-0.021905486869368995
2016-09-12,0.01747999595035088
2016-09-13,-0.009484781310210022
2016-09-14,-0.014092040489834146
2016-09-15,0.029686510694078017
2016-09-16,0.009610338934834317
2016-09-19,0.007227335415869174
2016-09-20,-0.029576627330405447
2016-09-21,0.004147679137541438
2016-09-22,-0.0014363936767051166
2016-09-23,0.0012588845547729655
2016-09-26,-0.024788702912326044
2016-09-27,0.013446235929932104
2016-09-28,0.0016353881599477926
2016-09-29,-0.06169425537702222
2016-09-30,0.024946439361936967
2016-10-03,-0.0018871285465572596
2016-10-04,0.01417816912312353
2016-10-05,0.021434991443549878
2016-10-06,0.0018248452095059875
2016-10-07,-0.01147521735196222
2016-10-10,0.008660200693280773
2016-10-11,-0.01004740127052084
2016-10-12,-0.007381346218577112
2016-10-13,0.0011155262869122495
2016-10-14,-0.0011142832746282583
2016-10-17,0.006692551457186502
2016-10-18,0.024192133461435228
2016-10-19,-0.016588605255307476
2016-10-20,0.004217082327528043
2016-10-21,0.018075554382364523
2016-10-24,0.007173514861449792
2016-10-25,0.049323600240440024
2016-10-26,0.01001192728378153
2016-10-27,-0.011928768365692677
2016-10-28,-0.00357116121656631
2016-10-31,0.010921798697026697
2016-11-01,0.004220047261299875
2016-11-02,-0.01781807882763531
2016-11-03,-0.00975519549366377
2016-11-04,0.0001727490164391554
2016-11-07,0.011232194028537368
2016-11-08,-0.006493863526979893
2016-11-09,0.06690773080153667
2016-11-10,0.01499247156332828
2016-11-11,-0.008100168571145705
2016-11-14,0.0020817228752441075
2016-11-15,0.009108191727214443
2016-11-16,0.007601220505539574
2016-11-17,0.016344171733602142
2016-11-18,-0.010613145306633154
2016-11-21,0.018141681925816222
2016-11-22,0.011000906994554027
2016-11-23,-0.008122735265988834
2016-11-25,0.0021632950375505278
2016-11-28,-0.016497074428031944
2016-11-29,-0.0003135958973721209
2016-11-30,-0.034655659530171246
2016-12-01,-0.01673177008732174
2016-12-02,0.015364147801271155
2016-12-05,0.049788286039933016
2016-12-06,0.003100061592285819
2016-12-07,0.0435724112282343
2016-12-08,0.012289054442010006
2016-12-09,-0.0054116682125687765
2016-12-12,-0.01735301284092383
2016-12-13,0.0056868483744021425
2016-12-14,-0.010565215088438995
2016-12-15,0.017295444171936847
2016-12-16,0.005322559407609173
2016-12-19,-0.008088580748457197
2016-12-20,0.0017789980514366643
2016-12-21,0.005328313424876274
2016-12-22,0.011629451797333656
2016-12-23,0.0034926324676047837
2016-12-27,0.007105097535798022
2016-12-28,-0.011230873531855479
2016-12-29,-0.00058269917455267
2016-12-30,-0.004516727355752592
2017-01-03,0.03073727255867742
2017-01-04,-0.03592685844286636
2017-01-05,-0.003093306497180981
2017-01-06,-0.015070887847656644
2017-01-09,-0.004350518488552502
2017-01-10,0.002410676262315059
2017-01-11,0.008266978543620906
2017-01-12,-0.008348263499702746
2017-01-13,-0.0019541920418461034
2017-01-17,-0.0030122548705514562
2017-01-18,0.008460268546715444
2017-01-19,-0.01018751132407314
2017-01-20,0.0025730504768102236
2017-01-23,0.00015120177364558174
2017-01-24,0.024301685490473623
2017-01-25,0.0069262786600599036
2017-01-26,-0.01404971527428689
2017-01-27,-0.0008905552230560332
2017-01-30,0.013668311606400918
2017-01-31,-0.03620106053108629
2017-02-01,-0.00593065715844332
2017-02-02,0.0007645875218360576
2017-02-03,0.0013758151694589493
2017-02-06,-0.006106177639818133
2017-02-07,0.005068647305163987
2017-02-08,0.02506106167288613
2017-02-09,0.008050288979895681
2017-02-10,-0.0022183950965011245
2017-02-13,0.004043936931822589
2017-02-14,0.00865137813252681
2017-02-15,0.0020704718544912737
2017-02-16,-0.01711968974297895
2017-02-17,-0.016666395955884927
2017-02-21,0.011910086741975912
2017-02-22,-0.003923114419560281
2017-02-23,0.015452340107772189
2017-02-24,-0.004625293214810977
2017-02-27,0.0077939491466862965
2017-02-28,0.010559542167555724
2017-03-01,0.007799671045485734
2017-03-02,-0.02964376512118383
2017-03-03,-0.005568325054944645
2017-03-06,0.00544813861379434
2017-03-07,-0.01234213411821572
2017-03-08,0.019049281877788538
2017-03-09,-0.00583210889727126
2017-03-10,0.001353538457814274
2017-03-13,0.016373800414414053
2017-03-14,-0.003251585704269755
2017-03-15,0.019128216551143273
2017-03-16,-0.002618998957641616
2017-03-17,0.005105995484883108
2017-03-20,-0.005370244045050154
2017-03-21,-0.020137097987619867
2017-03-22,0.006254256050167939
2017-03-23,-0.006955447125746916
2017-03-24,-0.01967241366302419
2017-03-27,0.006841171852038697
2017-03-28,0.0009060603456627625
2017-03-29,0.012822560632640645
2017-03-30,-0.0135540037413181
2017-03-31,0.0009060603456627625
2017-04-03,-0.0009052401434653801
2017-04-04,-0.00634129597928379
2017-04-05,-0.01094073476489632
2017-04-06,-0.00030725515129270686
2017-04-07,0.00768398533402781
2017-04-10,-0.0033551464446980317
2017-04-11,0.004284621020524959
2017-04-12,-0.0076183391294809555
2017-04-13,-0.006909362309885592
2017-04-17,0.00788504213948893
2017-04-18,-0.015953493113222805
2017-04-19,-0.010288576221407109
2017-04-20,0.0096079937218565
2017-04-21,0.017628574300245337
2017-04-24,0.02437554704018674
2017-04-25,-0.01481611502823299
2017-04-26,-0.014126801143872991
2017-04-27,0.0064713275048087215
2017-04-28,-0.010869597140360288
2017-05-01,-0.0038695104990040807
2017-05-02,0.002019769631669721
2017-05-03,0.006358035265053852
2017-05-04,-0.008166875414752361
2017-05-05,0.015069262030102282
2017-05-08,0.011784673660742984
2017-05-09,0.007865376937658652
2017-05-10,0.000750504155005105
2017-05-11,-0.004949181166211458
2017-05-12,0.0010550917392508907
2017-05-15,-0.0025866107432438445
2017-05-16,-0.015408045095430367
2017-05-17,-0.011465888151485304
2017-05-18,-0.004075190445525512
2017-05-19,0.005193540843722699
2017-05-22,-0.0004696481329155011
2017-05-23,0.0043858276203403435
2017-05-24,-0.004834575404434771
2017-05-25,-0.009716289406372258
2017-05-26,-0.01171059712079725
2017-05-30,-0.005764514820354449
2017-05-31,-0.00998586925322742
2017-06-01,0.01057423438317695
2017-06-02,-0.00032186259302247056
2017-06-05,0.004830936742552527
2017-06-06,-0.0017628921469631242
2017-06-07,0.0001605767286312343
2017-06-08,0.014125267316905
2017-06-09,0.03292194876144827
2017-06-12,0.010113397907141497
2017-06-13,0.009253629844087952
2017-06-14,-0.0267547992278534
2017-06-15,-0.0009267746256094167
2017-06-16,0.017158993720923776
2017-06-19,0.01230968180750236
2017-06-20,-0.01441211698173217
2017-06-21,-0.014775302020020531
2017-06-22,0.0021644342312721054
2017-06-23,0.01789588284799004
2017-06-26,0.0009092579286964497
2017-06-27,0.011659513836421054
2017-06-28,0.009879003983375156
2017-06-29,-0.005632267796824464
2017-06-30,0.005514767426452849
2017-07-03,0.00830126929508923
2017-07-05,-0.013966392969642194
2017-07-06,-0.009095201468150238
2017-07-07,0.025880534547457534
2017-07-10,-0.0013201097570341158
2017-07-11,-0.0023495251893090874
2017-07-12,0.0014719794537623176
2017-07-13,-0.0036747723040921887
2017-07-14,0.003835740862052184
2017-07-17,-0.008965459361226169
2017-07-18,0.001186534870120326
2017-07-19,0.007702711557847408
2017-07-20,-0.007496960230954253
2017-07-21,0.0038510591642635372
2017-07-24,-0.001475626032535704
2017-07-25,0.011229430175365707
2017-07-26,-0.0065752422909797215
2017-07-27,-0.005883421779184328
2017-07-28,-0.013315321305933825
2017-07-31,0.034188227452936815
2017-08-01,-0.0021750576217112183
2017-08-02,-0.004650048474876378
2017-08-03,0.0
2017-08-04,0.0004381350196349665
2017-08-07,0.002506478165433812
2017-08-08,-0.0030884061932977547
2017-08-09,-0.012686134609014021
2017-08-10,-0.010907024437508017
2017-08-11,-0.0007552350878122782
2017-08-14,0.009674946659669281
2017-08-15,0.005390048511296097
2017-08-16,-0.017274813328074345
2017-08-17,-0.02182149104045039
2017-08-18,0.0030984029759157927
2017-08-21,-0.0007723894819300359
2017-08-22,0.013601513869473836
2017-08-23,0.001982095644968096
2017-08-24,0.026327744640970874
2017-08-25,0.0034106693885573858
2017-08-28,0.01108305240349261
2017-08-29,-0.0073076844453299206
2017-08-30,0.007214718933314268
2017-08-31,-0.004531798342144788
2017-09-01,0.016152601246791187
2017-09-05,-0.01864146898205543
2017-09-06,0.0029451021221826856
2017-09-07,0.011011529966611144
2017-09-08,0.009875035658840403
2017-09-11,0.003882390553540116
2017-09-12,0.0057299690681695825
2017-09-13,0.011251855419236456
2017-09-14,-0.01492914272979029
2017-09-15,0.017014231617705322
2017-09-18,0.01504316794163918
2017-09-19,0.007063659020477342
2017-09-20,0.006464092700396495
2017-09-21,0.0024595189903136028
2017-09-22,0.012677048493882959
2017-09-25,0.011172720081714438
2017-09-26,-0.002129848284522784
2017-09-27,0.006803647010448666
2017-09-28,0.016827824869412922
2017-09-29,0.002475858071568693
2017-10-02,0.0015599557229006855
2017-10-03,0.006748669956064157
2017-10-04,0.0015471525624561888
2017-10-05,-0.005406467500938761
2017-10-06,-0.0005174947607201608
2017-10-09,-0.0012949473536967293
2017-10-10,0.003111889867341233
2017-10-11,0.007108748513417806
2017-10-12,-0.00012852884173142343
2017-10-13,0.0021821228566785145
2017-10-16,-0.00845288847293768
2017-10-17,0.0025834710566643437
2017-10-18,0.0
2017-10-19,0.00012875665181066864
2017-10-20,-0.0011595346345425472
2017-10-23,-0.0018055975745885355
2017-10-24,0.003747052260900885
2017-10-25,-0.00012904369953037342
2017-10-26,-0.01789377130276859
2017-10-27,0.019137212054396224
2017-10-30,0.008360294591459816
2017-10-31,0.006250037027863087
2017-11-01,0.023070431893599697
2017-11-02,0.01090299883550716
2017-11-03,-0.00870208809560924
2017-11-06,0.007047703226155333
2017-11-07,0.0046653735630710624
2017-11-08,-0.0019555848871675163
2017-11-09,-0.00477530737498677
2017-11-10,0.001107785407718609
2017-11-13,-0.008603367627722402
2017-11-14,0.008678027891960483
2017-11-15,0.0013512430981128531
2017-11-16,0.007854919063320365
2017-11-17,0.009254875971964394
2017-11-20,-0.0010952149377418952
2017-11-21,0.020831142771195355
2017-11-22,-0.017303732261213622
2017-11-24,-0.001214044687275706
2017-11-27,-0.0015806169042772433
2017-11-28,0.013638468328541764
2017-11-29,0.001201250523989117
2017-11-30,0.027357861442304454
2017-12-01,-0.016935014982780938
2017-12-04,-0.0064156812297765375
2017-12-05,0.025708328731234742
2017-12-06,-0.009442418158631005
2017-12-07,0.00729656419584912
2017-12-08,0.023484167073411166
2017-12-11,-0.004566201953510762
2017-12-12,-0.0029817825583463575
2017-12-13,0.005866048344990382
2017-12-14,0.0003429727452648468
2017-12-15,0.00811589498031906
2017-12-18,0.008391473966715024
2017-12-19,-0.009670586061070297
2017-12-20,0.023731079804615085
2017-12-21,0.0062112157735425555
2017-12-22,0.004519367053603229
2017-12-26,0.008010586443977674
2017-12-27,0.0030481903630090734
2017-12-28,0.0017364174671532506
2017-12-29,-0.0042253701165427815
2018-01-02,0.00968347932777891
2018-01-03,0.0052801602037073625
2018-01-04,0.0032155789112604527
2018-01-05,0.004701471229296317
2018-01-08,0.0020204879703533685
2018-01-09,-0.0012736459314839355
2018-01-10,0.0005314450609319454
2018-01-11,0.004248642660351631
2018-01-12,0.02326801758337882
2018-01-16,-0.0062014868677982005
2018-01-17,0.01466437624142003
2018-01-18,-0.011274910478485944
2018-01-19,0.00829325739236686
2018-01-22,0.01737639846780814
2018-01-23,-0.0026273918993491296
2018-01-24,-0.01043678843653928
2018-01-25,-0.004915023786133621
2018-01-26,0.015538258519279147
2018-01-29,-0.023305597538175515
2018-01-30,-0.02126772046083425
2018-01-31,0.017277939342305038
2018-02-01,-0.013337393921799445
2018-02-02,-0.01584127573995542
2018-02-05,-0.036699164229395786
2018-02-06,0.007685890500789938
2018-02-07,-0.006853626607777441
2018-02-08,-0.03417186044523768
2018-02-09,0.016711282687693618
2018-02-12,0.016243329317638056
2018-02-13,0.007203799544520217
2018-02-14,0.035203437511998725
2018-02-15,0.003994215274430113
2018-02-16,0.002903242098874159
2018-02-20,-0.018119372607404594
2018-02-21,-0.00818976807564975
2018-02-22,0.013432097181892644
2018-02-23,0.0044538978235106885
2018-02-26,0.009193182618572271
2018-02-27,-0.005787302906917535
2018-02-28,-0.025331784311924177
2018-03-01,0.0044242844181867635
2018-03-02,0.015194723684766265
2018-03-05,-0.006941166158628165
2018-03-06,0.0017472526610908812
2018-03-07,0.003488969264129782
2018-03-08,0.01379837968152553
2018-03-09,0.01082425129962905
2018-03-12,-0.017281679844912134
2018-03-13,0.008631086472185245
2018-03-14,-0.008878095560085564
2018-03-15,-0.003561598926484333
2018-03-16,0.015813066323307146
2018-03-19,-0.00906292611290993
2018-03-20,0.016462288552294924
2018-03-21,0.01037369263594523
2018-03-22,-0.025249083193125688
2018-03-23,-0.019561317926723665
2018-03-26,0.0332166479886169
2018-03-27,-0.021008323808512364
2018-03-28,-0.021566847546342638
2018-03-29,0.02758061784264565
2018-04-02,-0.013042755843073017
2018-04-03,0.012450645348817568
2018-04-04,0.007011815394065257
2018-04-05,0.02688836240210546
2018-04-06,-0.007093819306922766
2018-04-09,0.008720566888029246
2018-04-10,0.029996463225395287
2018-04-11,0.014359624050021225
2018-04-12,0.002193250835939242
2018-04-13,0.012931468491232723
2018-04-16,0.03594233772438793
2018-04-17,0.01137507070288346
2018-04-18,0.007967216398798493
2018-04-19,0.006137295559775602
2018-04-20,0.0032347119175633043
2018-04-23,0.006540870496697382
2018-04-24,-0.008877936307363443
2018-04-25,0.0036013758852619926
2018-04-26,0.026315821756759172
2018-04-27,-0.01577889937924315
2018-04-30,0.010475222730439215
2018-05-01,-0.0018929523649978686
2018-05-02,0.013818499916913307
2018-05-03,0.009977939079113263
2018-05-04,0.00017612966327473778
2018-05-07,0.002469451135700629
2018-05-08,-0.004222632958984618
