Price,Close,High,Low,Open,Volume
Ticker,WM,WM,WM,WM,WM
Date,,,,,
2015-01-02,42.03314208984375,42.05750813723906,41.58641366316411,41.62702477496603,3140700
2015-01-05,41.610782623291016,41.92755365532076,41.52956039400165,41.77323018029919,3859100
2015-01-06,41.643280029296875,41.94380604828358,41.31026387354675,41.643280029296875,3010900
2015-01-07,41.675758361816406,41.92754910434075,41.46457563109955,41.76510156496527,2243200
2015-01-08,42.15498733520508,42.187474372379754,41.86258231162393,41.94380455220542,2941700
2015-01-09,41.85445022583008,42.14685519350265,41.724492806689966,42.08999901628068,1664000
2015-01-12,41.80572509765625,41.984414642236615,41.61891147015917,41.91131338813517,1315800
2015-01-13,41.83821105957031,42.32555377387426,41.480828881157855,41.97629257974016,1780500
2015-01-14,42.08186721801758,42.13872338062739,41.505178414016136,41.627014818710585,1623800
2015-01-15,42.08998489379883,42.34989964486967,42.04124971606245,42.07373983455337,1351700
2015-01-16,42.43113708496094,42.46362411432146,41.87881730625347,42.057506812238266,1311200
2015-01-20,42.975337982177734,43.00782811389843,42.49611938380079,42.674812009835094,2422900
2015-01-21,42.82912826538086,43.09716715923161,42.691049876497,42.821007283034916,2409100
2015-01-22,42.8697509765625,43.202767114597734,42.60983609314133,43.032198553308184,2857900
2015-01-23,43.048439025878906,43.09717422322961,42.739788972850086,42.8128902196614,2395800
2015-01-26,43.2190055847168,43.3327179415516,42.77227714068181,43.00782593608494,1599900
2015-01-27,43.162139892578125,43.33270839023392,42.959081272008284,43.01593743789355,2292800
2015-01-28,42.75602722167969,43.44642846447215,42.71541611291048,43.19463463261669,1752400
2015-01-29,42.68293380737305,42.756035055923654,42.244326316069426,42.69105788967287,1447200
2015-01-30,41.773223876953125,42.4798670801163,41.740733750768186,42.42301090850714,3119500
2015-02-02,41.87881851196289,41.89506357632541,41.27776352426631,41.797593190150266,4397300
2015-02-03,42.43113708496094,42.43113708496094,41.732614829629185,41.773225940151676,2220500
2015-02-04,42.414886474609375,42.71541237129199,42.24431487523339,42.39864141283887,1773800
2015-02-05,42.72353744506836,42.73978250839483,42.406766456274575,42.41489053715232,1087000
2015-02-06,42.59358596801758,42.8941150337624,42.398651377813344,42.691056361549144,1387600
2015-02-09,42.66668701171875,42.85350061745795,42.39865117685101,42.39865117685101,1630000
2015-02-10,42.80477523803711,43.015954925975976,42.65857272391408,42.83726537415999,1554200
2015-02-11,42.691062927246094,43.032200061783605,42.57734745063699,42.86163149451485,1605400
2015-02-12,42.80477523803711,43.02407900922166,42.601716534914004,42.715428912914156,1692400
2015-02-13,41.65951156616211,41.95191650519626,41.15592390519042,41.911302298218985,4966300
2015-02-17,43.811946868896484,44.25867851692831,42.39865995936148,42.39865995936148,5272300
2015-02-18,44.37238311767578,44.486095481436784,43.649494720826986,43.92565464643064,2558900
2015-02-19,44.17743682861328,44.36425040393553,43.73882942650246,44.26678312516499,1962000
2015-02-20,44.27490997314453,44.44548160662731,44.00687414640759,44.25054392483099,2262400
2015-02-23,44.32365417480469,44.510467812837625,44.15308560509156,44.27491896984524,1443000
2015-02-24,44.2424201965332,44.45359983181644,44.144949812467885,44.18556402170967,1605500
2015-02-25,44.291160583496094,44.54295447516861,44.21805933097373,44.36426183601845,1683200
2015-02-26,44.08808898925781,44.39673897606414,43.885030358174745,44.364248851467934,1759300
2015-02-27,44.250545501708984,44.41299305925655,43.95814051780926,44.1124670917727,1702600
2015-03-02,44.551063537597656,44.591677743575936,44.250537623617575,44.250537623617575,2004200
2015-03-03,44.81910705566406,44.892208296177905,44.396744676965085,44.42923480573329,3237500
2015-03-04,44.72975540161133,44.80285663338312,44.567307875626355,44.67289923228092,3352100
2015-03-05,44.57844924926758,44.85655346113698,44.35760151158507,44.75839995113714,2054400
2015-03-06,43.8831901550293,44.41485785957463,43.87500887574366,44.30034491152622,2521200
2015-03-09,43.8995361328125,44.03858976572068,43.82592335804374,43.85046094963333,2991300
2015-03-10,43.27788543701172,43.785015333488005,43.27788543701172,43.613245982781244,2854000
2015-03-11,43.09794235229492,43.408765365282036,43.08158291790159,43.2942524447718,2797500
2015-03-12,43.42512893676758,43.50692299628364,43.11430589416849,43.12248717226612,1974600
2015-03-13,43.613250732421875,43.67868846567039,43.220633693659344,43.49873781947983,1908300
2015-03-16,44.49665069580078,44.57844475918812,43.75231348609931,43.76049164434064,2280100
2015-03-17,44.55390930175781,44.709319277747184,44.431215080546856,44.50483098922469,1507800
2015-03-18,45.044673919677734,45.15100868915134,44.210361439697735,44.39031210800026,2049000
2015-03-19,44.766578674316406,45.24099303240752,44.766578674316406,45.08557992601857,1704900
2015-03-20,44.619346618652344,44.86473195560834,44.48029607180002,44.81565676036345,5120300
2015-03-23,44.92198181152344,45.09375433030354,44.553905420442874,44.75839369115136,2467700
2015-03-24,44.66841506958008,44.95469737943226,44.63569619981321,44.921978509665394,1879200
2015-03-25,44.05495071411133,44.74203138441851,44.038591279075064,44.701134356949446,1508600
2015-03-26,43.6786994934082,43.93226297315726,43.662340055965736,43.875006502230455,1376100
2015-03-27,43.6786994934082,43.924084814557844,43.662340055965736,43.662340055965736,1590900
2015-03-30,44.177635192871094,44.3575858311279,43.785018171418464,43.809558880426124,1586000
2015-03-31,44.357601165771484,44.496654830744035,44.02224048232967,44.07131879706889,2337300
2015-04-01,43.8831901550293,44.48029561288448,43.81775240171945,44.37396082387789,2059100
2015-04-02,44.08767318725586,44.169467248878625,43.89136307102039,43.91590066545854,1401500
2015-04-06,44.619346618652344,44.76657844487471,43.964984680021715,44.0794976292516,3344000
2015-04-07,44.77474594116211,44.89743701174999,44.455741669050674,44.55389826981245,2023100
2015-04-08,44.66841506958008,45.061032146053,44.643877477376506,44.79110615084109,3859900
2015-04-09,44.96288299560547,45.093755367058066,44.51300629350893,44.71749456891882,4105400
2015-04-10,45.101932525634766,45.74811621046798,44.97924143525394,45.12647011966225,4470900
2015-04-13,44.85653305053711,45.11827770493363,44.7747390161291,44.98740537773537,2603200
2015-04-14,44.365779876708984,44.791112765518065,44.29216396898364,44.766575169690825,1967500
2015-04-15,44.37395477294922,44.69295597622549,44.34941717892593,44.47210826928575,1233700
2015-04-16,44.161293029785156,44.29216541220083,43.86682938928897,44.21854950207678,2056300
2015-04-17,43.253353118896484,44.030409049922504,43.14701836111577,43.85045840140789,2858700
2015-04-20,43.36786651611328,43.71140526320066,43.35150708240775,43.48237943180908,2767700
2015-04-21,43.22064208984375,43.645978077857706,43.14702618575973,43.441489802095816,4162700
2015-04-22,43.032501220703125,43.4905528334042,42.69714066701444,43.196092419628904,3544500
2015-04-23,43.08976745605469,43.19610222753671,42.90163862665928,42.93435749792195,4064300
2015-04-24,43.07340621948242,43.15520027397591,42.74622376102213,43.05704678453509,3995200
2015-04-27,42.77076721191406,43.302434840647486,42.672610595945706,43.302434840647486,1868300
2015-04-28,42.918006896972656,43.097954485473,42.59900563710338,42.81167210360158,1768400
2015-04-29,40.79949188232422,42.549910604386994,40.595003655536644,42.12457471823972,5639900
2015-04-30,40.51321792602539,40.979450965058575,40.43142386032412,40.709528052049485,4134200
2015-05-01,40.97126388549805,41.08577680064322,40.54592797192819,40.54592797192819,2120600
2015-05-04,40.774967193603516,41.26574100286163,40.73407015622632,40.98763678035522,2826200
2015-05-05,39.96518325805664,40.93036802784401,39.87520793066651,40.79131439817481,2948300
