Price,Close,High,Low,Open,Volume
Ticker,FRT,FRT,FRT,FRT,FRT
Date,,,,,
2015-01-02,92.77034759521484,92.81135241428336,91.15058424258493,91.8681998617512,250400
2015-01-05,94.02790069580078,94.06890552503731,92.27829179176446,92.42864978462619,500200
2015-01-06,95.25809478759766,95.37427860969413,94.16458404193817,94.49947418456308,563000
2015-01-07,97.25374603271484,97.38360161097086,94.42429810171221,95.55881371032707,347500
2015-01-08,96.83000183105469,97.69114492972645,96.4336148762432,97.25374271858048,419300
2015-01-09,96.91887664794922,97.53398050383872,96.023569589376,96.84369763540141,310200
2015-01-12,97.49296569824219,97.94403977566162,97.02823029374505,97.02823029374505,265700
2015-01-13,96.97355651855469,98.2037538434124,96.51565176428709,97.73900799691314,352500
2015-01-14,97.80731964111328,98.07386142575795,96.21489959441907,96.4746107178899,394800
2015-01-15,97.71847534179688,98.35408144151423,97.34258038266199,97.81415674698657,243500
2015-01-16,98.57963562011719,98.77099846389129,97.21958286826505,97.72533348594966,295300
2015-01-20,97.84154510498047,99.01022491638956,97.390470947228,98.62066845541847,283400
2015-01-21,97.81417846679688,97.97820823861274,96.78218519391703,97.63648736869968,213100
2015-01-22,99.56379699707031,99.78250338001885,97.95088435104921,98.12857546582417,309400
2015-01-23,99.1468734741211,100.2608761408198,98.91449541488247,99.9806625945405,181000
2015-01-26,101.06734466552734,101.07417532710292,98.20372276322495,98.89399500803295,327200
2015-01-27,100.62994384765625,101.46374342489905,100.14469572837912,100.7392865768179,257900
2015-01-28,100.2950668334961,101.36123418885725,100.2472209100797,101.10836410363486,274100
2015-01-29,100.73933410644531,100.88286149714331,99.50914700215856,100.28827036817165,238100
2015-01-30,98.2584228515625,100.56161820102344,98.16274142415594,100.28140458201369,969000
2015-02-02,98.31993103027344,98.64114948854967,96.37895895406768,98.57280114183379,399400
2015-02-03,99.4544448852539,99.49544972107869,97.56130834622813,98.31992909446637,226600
2015-02-04,98.9076919555664,99.44077569200695,98.52496624001868,99.16740316047104,265600
2015-02-05,100.49329376220703,100.56164212454036,98.95554946617074,99.65266313368605,198800
2015-02-06,97.25374603271484,100.4932526846141,96.56346331219424,100.43858653128788,446300
2015-02-09,96.64549255371094,97.86884859872951,96.52930871702704,97.41777457737366,165800
2015-02-10,97.3016128540039,97.36313054616431,95.79804286960058,97.06241446358464,256900
2015-02-11,97.2127456665039,98.6069620671475,95.99622034355747,98.1217243275355,240200
2015-02-12,98.7846450805664,98.80515792294551,96.877847589562,97.56811985693093,302000
2015-02-13,98.38826751708984,98.70264484570275,97.66381058610695,98.53178442800242,354100
2015-02-17,98.12857055664062,99.43394683976172,97.89620285775345,97.89620285775345,371900
2015-02-18,98.98970031738281,99.09905349994533,97.1512403459628,98.03288604119452,334800
2015-02-19,97.20594024658203,98.75735630716481,96.98040316414962,98.56599340603961,340800
2015-02-20,98.57963562011719,98.74365495564193,96.45413149316866,96.79585234683567,266200
2015-02-23,99.38609313964844,99.44760039128128,98.1285628844097,98.68897966899726,285700
2015-02-24,97.73900604248047,98.71633321908617,97.28794238946419,98.62748244980546,403800
2015-02-25,97.41093444824219,98.49760413441149,97.04188055749302,97.62964077497625,285900
2015-02-26,96.07141876220703,97.78002326097152,96.03040349430151,97.52714270377828,242500
2015-02-27,97.0692138671875,97.4177653442038,95.48363470852458,96.31059324080591,377900
2015-03-02,97.5066146850586,98.77781651554267,96.81634240303713,97.0760431272924,379400
2015-03-03,96.83000183105469,97.73214975756962,96.18073439039148,97.33575237426682,246700
2015-03-04,96.30378723144531,97.22642741096513,95.99624050493871,96.99405970013741,246200
2015-03-05,96.94621276855469,97.81417624994724,96.1124130305845,96.96671518600535,264400
2015-03-06,93.7066879272461,95.81168952532937,93.35813642929594,95.81168952532937,342900
2015-03-09,94.8001937866211,95.04623319237953,94.15091589052814,94.32861738987641,302000
2015-03-10,94.32861328125,94.85485580880481,94.08257388620818,94.47213017840448,346400
2015-03-11,95.47679138183594,95.82535327918026,94.25343548141807,94.59515628838848,401200
2015-03-12,96.44731140136719,97.02824115048429,95.58617841688896,95.6340139240013,323100
2015-03-13,96.85737609863281,96.98039062123357,95.59984564573902,96.30378988994015,340400
2015-03-16,98.08753967285156,98.8666626663744,97.0555362002837,97.4109287461774,497400
2015-03-17,98.20372772216797,98.77781617823481,97.52711676634465,97.93718590838753,378300
2015-03-18,100.87167358398438,101.24298624116965,97.70869618363527,98.22440004704215,443200
2015-03-19,100.66536712646484,101.76553931587675,100.23905538677703,100.40408436279469,407100
2015-03-20,102.75569915771484,102.87259075581527,100.77539327925994,100.86478529216862,773500
2015-03-23,103.3263931274414,103.90397873579161,102.25373114278578,102.74192475507525,526900
2015-03-24,102.35687255859375,103.31951528503275,102.27436332261864,103.25763335805142,406400
2015-03-25,100.21842193603516,102.82444009236036,100.10840262543078,102.47376534333021,348500
2015-03-26,99.65458679199219,100.37657413444198,99.24203009060628,100.1152913711701,344300
2015-03-27,100.15653991699219,100.41782266441564,99.58582654727373,99.60645385649087,241900
2015-03-30,102.35687255859375,102.3981271765813,100.17028337708399,100.34906737772182,389800
2015-03-31,101.22235107421875,102.65944321068605,100.80978381868712,102.25375872102667,606900
2015-04-01,100.6860122680664,101.40799973947792,99.62710500414524,101.21547114603771,398100
2015-04-02,102.074951171875,102.47376329583312,100.50721274915341,100.50721274915341,279000
2015-04-06,102.59066009521484,103.47767638783523,101.9649370503461,101.9718198149833,382500
2015-04-07,100.47282409667969,102.48751189882383,100.43845224547682,102.48751189882383,332300
2015-04-08,100.91287994384766,101.11916348894151,100.53470568519536,100.56220526159997,244100
2015-04-09,98.21747589111328,100.67223028265019,98.02494736926931,100.67223028265019,384900
2015-04-10,97.92871856689453,99.74399563872102,97.63992567956093,99.1182724701542,397200
2015-04-13,96.96601867675781,98.23120881900425,96.96601867675781,98.02492530859088,302600
2015-04-14,97.11039733886719,97.96990311204421,97.04164317222133,97.43357234894286,334500
2015-04-15,95.83836364746094,97.49548329800027,95.75584393407752,97.18606322585906,315100
2015-04-16,95.74897766113281,96.45720983427385,95.15076478471715,95.58394871604473,355500
2015-04-17,95.59085845947266,96.01029796610673,94.41504918939334,95.446456780262,370600
2015-04-20,95.95526885986328,96.36095324532067,95.43956516892028,95.7627403212727,289900
2015-04-21,96.40910339355469,97.11045295186447,95.81087989826479,96.49161263758647,272000
2015-04-22,96.5741195678711,97.27547960139735,96.23031706994914,96.38846328122776,206800
2015-04-23,96.45034790039062,96.94542429670008,96.08591812144321,96.29219120988986,228400
2015-04-24,96.55349731445312,97.2548573847139,96.0102939557742,96.76665319560588,233400
2015-04-27,96.56724548339844,97.29610508659611,96.29219719500914,96.70476438158339,421300
2015-04-28,95.74897766113281,96.45033756273513,95.577076444506,96.40220018591116,243100
2015-04-29,93.9818344116211,95.46019126882176,93.63115968334549,94.79321366428356,292300
2015-04-30,91.91215515136719,94.11248895865131,91.21079514366377,93.72743185387898,661700
2015-05-01,92.86791229248047,93.52113482218772,91.89838690530547,92.27657168314157,288300
2015-05-04,92.81290435791016,93.92683140520268,92.57912121530005,93.01918792163232,267600
2015-05-05,91.10765838623047,92.72353426007695,90.90825756172262,92.53100570813173,386100
2015-05-06,90.69508361816406,91.59585486540647,90.06937112271493,91.09389572582403,286200
2015-05-07,92.1390609741211,92.41409875037073,90.46818602396829,90.82573303468908,319400
2015-05-08,92.15969848632812,93.74119210490731,92.00155227207614,93.07421440703705,398800
2015-05-11,90.95639038085938,92.68227518827074,90.53695090278475,91.96029831743824,306700
2015-05-12,91.48582458496094,91.78148962522431,89.47801974358397,90.19999642032649,239300
2015-05-13,90.0624771118164,92.73038719236747,89.79431164953544,92.16654619925431,535600
2015-05-14,92.69599914550781,92.73725375377767,90.24125552530481,90.24125552530481,358100
2015-05-15,93.89933013916016,94.02310448580683,92.6753941695305,92.9985693348616,367500
2015-05-18,93.91997528076172,94.24315050745379,93.01921430543653,93.33551725846183,375800
2015-05-19,93.86495971679688,94.20876223490517,93.43177567855417,93.90622483226684,251200
2015-05-20,93.41112518310547,94.48378709465594,93.38361511295322,94.0368376368315,303000
2015-05-21,92.8404312133789,93.64492781452368,92.35222704070827,93.43177194054769,230600
2015-05-22,92.9710693359375,93.74805579010058,92.40722824422562,92.48286520794261,159000
2015-05-26,92.51728820800781,93.0673745047602,92.00158427205686,92.45540625377933,443800
2015-05-27,93.22549438476562,93.43865027256378,92.21471411706048,92.4760073947591,249200
2015-05-28,93.28050994873047,93.6930667115923,92.59290485193964,92.91608008679302,340100
2015-05-29,92.46223449707031,93.50739691397371,92.21469630601473,93.50739691397371,791900
2015-06-01,93.82369995117188,94.13312010210697,92.13906980317448,92.48287230244006,645200
2015-06-02,92.36600494384766,93.49367701760144,92.07721202774245,93.45929466025079,292200
2015-06-03,90.770751953125,92.59978416776714,90.4613317344427,92.53102994807215,498000
2015-06-04,90.37191772460938,91.01826808624453,90.11750723878167,90.61945593774583,343300
2015-06-05,89.65682220458984,90.234407929502,88.7904436172216,89.26489278126388,350500
2015-06-08,90.02811431884766,90.46819157507993,89.05171651362568,89.91122273216818,242700
2015-06-09,88.98980712890625,90.39939899083359,88.89354288180962,89.9111949928333,292600
2015-06-10,89.57431030273438,90.33755230662578,88.57040234124779,89.00359686811106,265000
2015-06-11,90.35130310058594,90.72261571843568,89.82185474449854,89.87686440981038,849600
2015-06-12,90.40630340576172,90.6882239767887,89.80809040696475,90.31692188940225,267100
2015-06-15,90.28251647949219,90.55755421530101,89.72555824466822,90.1656249171726,341000
2015-06-16,91.2314224243164,91.31394215532644,89.9937418713771,90.17938765910648,415500
2015-06-17,92.18030548095703,92.40721634288361,90.61943951728975,91.49270062373131,452900
2015-06-18,93.61295318603516,94.0282152410466,92.18031916129594,92.50560530692591,370600
2015-06-19,92.58863067626953,93.43298890230473,91.5020451116325,93.28764405070353,577700
2015-06-22,91.8688735961914,93.17693527947522,91.82042178247055,92.63710096958363,560800
2015-06-23,91.0867919921875,92.60248453772088,90.86531611313643,91.70275726004044,317900
2015-06-24,90.56082916259766,92.14572546443587,90.49161528997062,91.22523587337845,269900
2015-06-25,89.55728149414062,91.70970199835651,89.3981022585516,90.44316415562938,267900
2015-06-26,90.31857299804688,90.66462117045319,88.62985622701574,89.62647665323425,637400
